
[00:00:00.000 --> 00:00:03.420]  今天要講的是青年才俊前程感受
[00:34:14.500 --> 00:34:16.500]  你連錢 你賺到錢
[00:34:16.500 --> 00:34:18.500]  你沒有辦法奉獻
[00:34:18.500 --> 00:34:20.500]  我們說十個百分比也好
[00:34:20.500 --> 00:34:22.500]  我之前有講過 或者更多的時候
[00:34:22.500 --> 00:34:24.500]  你沒有辦法 哎呀哎呀
[00:34:24.500 --> 00:34:26.500]  不行的話
[00:34:26.500 --> 00:34:28.500]  那你真是天國裏面
[00:34:28.500 --> 00:34:30.500]  你真是沒有鬼用
[00:34:30.500 --> 00:34:32.500]  我只能跟你這樣講
[00:34:32.500 --> 00:34:35.500]  我想外面很少牧師會這樣講
[00:34:35.500 --> 00:34:38.500]  但是其實你讀聖經真的是這樣的
[00:34:38.500 --> 00:34:41.500]  如果我們在這個小事上面
[00:34:41.500 --> 00:34:44.500]  我們做不到奉獻
[00:34:44.500 --> 00:34:46.500]  真是沒有鬼用
[00:34:46.500 --> 00:34:49.500]  那你說 林牧師如果我做到了
[00:34:49.500 --> 00:34:51.500]  那是不是上帝會給更多錢呢?
[00:34:51.500 --> 00:34:52.500]  當然不是
[00:34:52.500 --> 00:34:54.500]  如果你做到
[00:34:54.500 --> 00:34:56.500]  如果你忠心在小事上奉獻到忠心
[00:34:56.500 --> 00:34:58.500]  我現在鼓勵我們年輕才俊
[00:34:58.500 --> 00:35:00.500]  你開波麻煩你
[00:35:00.500 --> 00:35:03.500]  馬上set阿沙的錢去奉獻
[00:35:03.500 --> 00:35:05.500]  那上帝可以用你 怎麼用你呢?
[00:35:05.500 --> 00:35:07.500]  可能有一天上帝會用你
[00:35:07.500 --> 00:35:12.500]  成為教會裏面的一個年輕的領袖
[00:35:12.500 --> 00:35:13.500]  宿命領袖
[00:35:13.500 --> 00:35:15.500]  你可能可以帶查經班
[00:35:15.500 --> 00:35:19.500]  你可能可以有機會帶經拜
[00:35:19.500 --> 00:35:21.500]  你可能有機會
[00:35:21.500 --> 00:35:24.500]  可以成為我們的執委、執事
[00:35:24.500 --> 00:35:26.500]  你說我沒興趣做那些 沒什麼用的
[00:35:26.500 --> 00:35:27.500]  你瘋了嗎?
[00:35:27.500 --> 00:35:29.500]  那些東西才可以發達的嘛
[00:35:29.500 --> 00:35:33.500]  你以為你拿著那些monopoly的錢
[00:35:33.500 --> 00:35:35.500]  那些大富翁的錢會發達的嗎?
[00:35:35.500 --> 00:35:37.500]  那些東西就是轉型的
[00:35:37.500 --> 00:35:38.500]  你明白嗎?
[00:35:38.500 --> 00:35:40.500]  你要在小事上忠心
[00:35:40.500 --> 00:35:42.500]  小事是什麼?
[00:35:42.500 --> 00:35:43.500]  當你現在很年輕的時候
[00:35:43.500 --> 00:35:45.500]  當你剛剛開始做事的時候
[00:35:45.500 --> 00:35:47.500]  小事就是看你的奉獻
[00:35:47.500 --> 00:35:48.500]  你有沒有奉獻的心
[00:35:48.500 --> 00:35:50.500]  有沒有將這個東西
[00:35:50.500 --> 00:35:51.500]  我真的告訴你
[00:35:51.500 --> 00:35:53.500]  然後上帝會給你一些東西
[00:35:53.500 --> 00:35:54.500]  給些什麼?
[00:35:54.500 --> 00:35:57.500]  真財寶
[00:35:57.500 --> 00:35:58.500]  上帝會給你恩賜
[00:35:58.500 --> 00:36:01.500]  你沒辦法想像到的恩賜
[00:36:01.500 --> 00:36:02.500]  上帝會給你機會
[00:36:02.500 --> 00:36:10.500]  上帝會給你恩賜多而又多
[00:36:10.500 --> 00:36:11.500]  其實我在說的東西
[00:36:11.500 --> 00:36:13.500]  其實我在說我自己
[00:36:13.500 --> 00:36:14.500]  我的意思是
[00:36:14.500 --> 00:36:15.500]  我在說我自己
[00:36:15.500 --> 00:36:16.500]  我從來沒有想過
[00:36:16.500 --> 00:36:18.500]  你如果問我二、三十年前
[00:36:18.500 --> 00:36:20.500]  我想我今天會在哪裡?
[00:36:20.500 --> 00:36:22.500]  我在做什麼?
[00:36:22.500 --> 00:36:23.500]  我可以做到的事
[00:36:23.500 --> 00:36:24.500]  我想都想不到
[00:36:24.500 --> 00:36:27.500]  我今天會在做我現在在做的事
[00:36:27.500 --> 00:36:28.500]  我也想不到
[00:36:28.500 --> 00:36:30.500]  我今天是這麼發達的
[00:36:30.500 --> 00:36:32.500]  你明白嗎?
[00:36:32.500 --> 00:36:35.500]  我想不到上帝可以這樣用我
[00:36:35.500 --> 00:36:38.500]  我只是一個傻乎乎的小孩
[00:36:38.500 --> 00:36:39.500]  你明白嗎?
[00:36:39.500 --> 00:36:42.500]  我就是想著青年才俊
[00:36:42.500 --> 00:36:43.500]  飛黃騰達
[00:36:43.500 --> 00:36:44.500]  前程錦繡
[00:36:44.500 --> 00:36:46.500]  就是這麼傻的
[00:36:46.500 --> 00:36:47.500]  傻的
[00:36:47.500 --> 00:36:49.500]  但是
[00:36:49.500 --> 00:36:52.500]  有些東西在那個時候發生了
[00:36:52.500 --> 00:36:53.500]  我開始讀我的聖經
[00:36:53.500 --> 00:36:56.500]  我的聖經改變了我的人生
[00:36:56.500 --> 00:36:59.500]  我的聖經讓我開始看見一些
[00:36:59.500 --> 00:37:00.500]  美善
[00:37:00.500 --> 00:37:03.500]  於是我開始在小事上中心
[00:37:03.500 --> 00:37:04.500]  你明白嗎?
[00:37:04.500 --> 00:37:06.500]  小事上中心當然
[00:37:06.500 --> 00:37:07.500]  可能在讀大學的時候
[00:37:07.500 --> 00:37:09.500]  你開始做一些服事
[00:37:09.500 --> 00:37:10.500]  帶茶經
[00:37:10.500 --> 00:37:12.500]  但是去到做事
[00:37:12.500 --> 00:37:13.500]  其實很實際
[00:37:13.500 --> 00:37:16.500]  你怎樣去投資
[00:37:16.500 --> 00:37:18.500]  你終於可以賺到的錢
[00:37:18.500 --> 00:37:20.500]  你的心在哪裡?
[00:37:20.500 --> 00:37:23.500]  我看到上帝去改變
[00:37:23.500 --> 00:37:26.500]  去加恩賜給我
[00:37:26.500 --> 00:37:29.500]  讓我可以讀到神學
[00:37:29.500 --> 00:37:33.500]  讓我可以在整個過程裡面
[00:37:33.500 --> 00:37:37.500]  不斷不斷地成長
[00:37:37.500 --> 00:37:38.500]  這個是
[00:37:38.500 --> 00:37:39.500]  我告訴你
[00:37:39.500 --> 00:37:42.500]  這個是在賺真銀的東西
[00:37:42.500 --> 00:37:44.500]  所以我給大家一個形容
[00:37:44.500 --> 00:37:48.500]  如果你相信聖經所講的
[00:37:48.500 --> 00:37:51.500]  如果你是一個年輕的才俊
[00:37:51.500 --> 00:37:54.500]  你開球的時候
[00:37:54.500 --> 00:37:56.500]  我不叫你做其他事
[00:37:56.500 --> 00:37:57.500]  我只是叫你
[00:37:57.500 --> 00:37:59.500]  中心的奉獻
[00:37:59.500 --> 00:38:00.500]  而你信不信由你
[00:38:00.500 --> 00:38:02.500]  你好好的讀你的聖經
[00:38:02.500 --> 00:38:04.500]  你好好的捐獻的時候
[00:38:04.500 --> 00:38:06.500]  上帝會在你生命裡面
[00:38:06.500 --> 00:38:09.500]  做意想不到的東西
[00:38:09.500 --> 00:38:12.500]  上帝會給你看不見
[00:38:12.500 --> 00:38:15.500]  你想不到的恩賜
[00:38:15.500 --> 00:38:17.500]  會使用你
[00:38:17.500 --> 00:38:19.500]  而那個東西
[00:38:19.500 --> 00:38:20.500]  越滾越大
[00:38:20.500 --> 00:38:21.500]  好像一個雪球一樣
[00:38:21.500 --> 00:38:23.500]  越滾越大
[00:38:23.500 --> 00:38:24.500]  然後
[00:38:24.500 --> 00:38:25.500]  你已經沒辦法再想像
[00:38:25.500 --> 00:38:26.500]  你十年之後會做的事
[00:38:26.500 --> 00:38:27.500]  你再想像不到
[00:38:27.500 --> 00:38:28.500]  二十年之後
[00:38:28.500 --> 00:38:30.500]  你知道有時候出去打份工
[00:38:30.500 --> 00:38:31.500]  很容易你就知道
[00:38:31.500 --> 00:38:32.500]  五年之後
[00:38:32.500 --> 00:38:33.500]  十年之後我會做些什麼
[00:38:33.500 --> 00:38:35.500]  正常來說
[00:38:35.500 --> 00:38:37.500]  但是在上帝天國裡面
[00:38:37.500 --> 00:38:38.500]  你想像
