
[00:00:00.000 --> 00:00:01.860]  各位電影節目的平安
[00:32:30.100 --> 00:32:31.100]  你這樣做的時候
[00:32:31.100 --> 00:32:33.100]  你人生越來越得著力量
[00:32:33.100 --> 00:32:35.100]  赫西瑪利園怎樣能夠得勝呢
[00:32:35.100 --> 00:32:37.100]  開放你的心去禱告
[00:32:37.100 --> 00:32:40.100]  繼續忠心完成神的使命
[00:32:40.100 --> 00:32:42.100]  門徒訓練
[00:32:42.100 --> 00:32:44.100]  你會發現你的人生
[00:32:44.100 --> 00:32:46.100]  處處雖然都是赫西瑪利園
[00:32:46.100 --> 00:32:47.100]  處處充滿掙扎
[00:32:47.100 --> 00:32:50.100]  但是處處都有喜樂
[00:32:50.100 --> 00:32:51.100]  處處都有平安
[00:32:51.100 --> 00:32:53.100]  十家的路雖然難走
[00:32:53.100 --> 00:32:56.100]  但是我們願意靠著主
[00:32:56.100 --> 00:33:00.100]  去面對十家的冠冕
[00:33:00.100 --> 00:33:02.100]  親愛的天父上帝
[00:33:02.100 --> 00:33:04.100]  我們再一次感謝祢
[00:33:04.100 --> 00:33:06.100]  因為我們在赫西瑪利園裏面
[00:33:06.100 --> 00:33:07.100]  我們遇見祢
[00:33:07.100 --> 00:33:08.100]  求主祢幫助
[00:33:08.100 --> 00:33:10.100]  在我們的生活環境當中
[00:33:10.100 --> 00:33:12.100]  賜給我們有力量
[00:33:12.100 --> 00:33:13.100]  我們知道耶穌
[00:33:13.100 --> 00:33:15.100]  祢一定是和我們去走
[00:33:15.100 --> 00:33:17.100]  人生每一段的路
[00:33:17.100 --> 00:33:18.100]  無論我們面對什麼挑戰
[00:33:18.100 --> 00:33:19.100]  什麼的掙扎
[00:33:19.100 --> 00:33:20.100]  神啊
[00:33:20.100 --> 00:33:21.100]  祢都會聽我們的祈禱
[00:33:21.100 --> 00:33:26.100]  讓我們將困難變成祝福
[00:33:26.100 --> 00:33:28.100]  幫助我們在任何的時間裏面
[00:33:28.100 --> 00:33:29.100]  我們都帶著使命
[00:33:29.100 --> 00:33:31.100]  完成耶穌基督要我們所做的
[00:33:31.100 --> 00:33:33.100]  我們要繼續的
[00:33:33.100 --> 00:33:35.100]  是門徒訓練
[00:33:35.100 --> 00:33:37.100]  無論在我們哪一個崗位上面
[00:33:37.100 --> 00:33:39.100]  我們都願意祝福其他的人
[00:33:39.100 --> 00:33:41.100]  得著神祢的恩典和愛
[00:33:41.100 --> 00:33:43.100]  感謝主聽我們祈禱
[00:33:43.100 --> 00:33:45.100]  奉耶穌基督的聖名求
[00:33:45.100 --> 00:33:47.100]  阿們 各位請坐
