
[00:00:00.000 --> 00:00:01.860]  各位親愛的朋友 節目你們好
[00:33:07.720 --> 00:33:08.720]  可能十幾歲
[00:33:08.720 --> 00:33:09.720]  都會問我
[00:33:09.720 --> 00:33:10.720]  你今天有沒有靈修
[00:33:10.720 --> 00:33:11.720]  好好的靈修
[00:33:11.720 --> 00:33:13.720]  哦 會的 會的
[00:33:13.720 --> 00:33:15.720]  接著就看什麼呢
[00:33:15.720 --> 00:33:16.720]  看電視
[00:33:16.720 --> 00:33:17.720]  現在就玩遊戲機
[00:33:17.720 --> 00:33:18.720]  當然現在他長大了
[00:33:18.720 --> 00:33:19.720]  好一點了
[00:33:19.720 --> 00:33:23.720]  那時候可能他會答應爸爸媽媽的事情
[00:33:23.720 --> 00:33:25.720]  可能太太叫你做的事情
[00:33:25.720 --> 00:33:26.720]  哦 好 沒問題
[00:33:26.720 --> 00:33:30.720]  但是你會不會真的實踐呢
[00:33:30.720 --> 00:33:31.720]  甚至很可能有時候
[00:33:31.720 --> 00:33:34.720]  他會當面頂撞你
[00:33:34.720 --> 00:33:36.720]  但是後來他想清楚了
[00:33:36.720 --> 00:33:37.720]  覺得是好的
[00:33:37.720 --> 00:33:38.720]  那他就會實踐了
[00:33:38.720 --> 00:33:40.720]  那最終他就得福了
[00:33:40.720 --> 00:33:43.720]  當然會有些例外的
[00:33:43.720 --> 00:33:45.720]  可能我們有時候太急了
[00:33:45.720 --> 00:33:46.720]  沒辦法
[00:33:46.720 --> 00:33:50.720]  沒記住世嫂這些情況
[00:33:50.720 --> 00:33:51.720]  我答應的
[00:33:51.720 --> 00:33:52.720]  引來的什麼後果
[00:33:52.720 --> 00:33:53.720]  那你思前想後
[00:33:53.720 --> 00:33:54.720]  覺得不妥
[00:33:54.720 --> 00:33:56.720]  那你就拒絕
[00:33:56.720 --> 00:33:58.720]  那這個是可以接受的
[00:33:58.720 --> 00:34:00.720]  但是你要承認你自己的錯
[00:34:00.720 --> 00:34:01.720]  當面澄清
[00:34:01.720 --> 00:34:03.720]  好過不了了之
[00:34:03.720 --> 00:34:05.720]  大家可以打梁詠士牧師
[00:34:05.720 --> 00:34:06.720]  在網上看看
[00:34:06.720 --> 00:34:08.720]  我曾經跟一間教會
[00:34:08.720 --> 00:34:10.720]  講聖靈果子
[00:34:10.720 --> 00:34:13.720]  最後那一集是講什麼呢
[00:34:13.720 --> 00:34:16.720]  就是實踐你的承諾
[00:34:16.720 --> 00:34:18.720]  我曾經在新年
[00:34:18.720 --> 00:34:19.720]  剛剛結婚第一年
[00:34:19.720 --> 00:34:21.720]  我太太跟我拜年
[00:34:21.720 --> 00:34:22.720]  恭喜我
[00:34:22.720 --> 00:34:24.720]  我給了她500元的利是
[00:34:24.720 --> 00:34:26.720]  後來我太太很開心
[00:34:26.720 --> 00:34:27.720]  問以後有沒有
[00:34:27.720 --> 00:34:28.720]  我就沒有計算清楚
[00:34:28.720 --> 00:34:29.720]  我說當然有
[00:34:29.720 --> 00:34:30.720]  希望我們長年
[00:34:30.720 --> 00:34:33.720]  一直很長的相聚
[00:34:33.720 --> 00:34:35.720]  我每一年加倍給你
[00:34:35.720 --> 00:34:37.720]  就是第二年就1000
[00:34:37.720 --> 00:34:39.720]  但不是加500
[00:34:39.720 --> 00:34:41.720]  第三年就2000
[00:34:41.720 --> 00:34:43.720]  第四年就4000
[00:34:43.720 --> 00:34:45.720]  第五年就8000
[00:34:45.720 --> 00:34:47.720]  你算一算
[00:34:47.720 --> 00:34:49.720]  現在結婚40年以上
[00:34:49.720 --> 00:34:51.720]  那時候那條什麼
[00:34:51.720 --> 00:34:53.720]  是天文數字的數字
[00:34:53.720 --> 00:34:56.720]  還比恆大
[00:34:56.720 --> 00:34:57.720]  碧桂園欠的錢還要多
[00:34:57.720 --> 00:35:00.720]  所以過了兩年
[00:35:00.720 --> 00:35:02.720]  我就承認我不行了
[00:35:02.720 --> 00:35:03.720]  所以有時候
[00:35:03.720 --> 00:35:05.720]  我們是很衝動之下
[00:35:05.720 --> 00:35:07.720]  我們沒有計算清楚
[00:35:07.720 --> 00:35:08.720]  現在我們錯了
[00:35:08.720 --> 00:35:10.720]  我們不能夠遵守這個承諾
[00:35:10.720 --> 00:35:11.720]  我們要認錯
[00:35:11.720 --> 00:35:12.720]  要承自己的不足
[00:35:12.720 --> 00:35:13.720]  神幫助我們
[00:35:13.720 --> 00:35:14.720]  叫我們在祂面前
[00:35:14.720 --> 00:35:18.720]  不要常常陽奉陰違
[00:35:18.720 --> 00:35:20.720]  如果我們有軟弱
[00:35:20.720 --> 00:35:23.720]  我寧願是陽為陰奉
[00:35:23.720 --> 00:35:25.720]  但我仍然很深信
[00:35:25.720 --> 00:35:28.720]  當我們一開始的時候
[00:35:28.720 --> 00:35:31.720]  就能夠遵照神的吩咐去做
[00:35:31.720 --> 00:35:35.720]  我們就一定得到神更大的喜悅
[00:35:35.720 --> 00:35:37.720]  很簡單的一個比喻
[00:35:37.720 --> 00:35:40.720]  但我們會看到這段經文裏面
[00:35:40.720 --> 00:35:41.720]  很寶貴
[00:35:41.720 --> 00:35:42.720]  教導我們
[00:35:42.720 --> 00:35:44.720]  提醒我們應該怎樣做
[00:35:44.720 --> 00:35:46.720]  很願意這篇信息
[00:35:46.720 --> 00:35:48.720]  都成為你們的幫助
[00:35:48.720 --> 00:35:50.720]  更加期望有機會
[00:35:50.720 --> 00:35:52.720]  繼續的服侍大家
[00:35:52.720 --> 00:35:54.720]  祝福大家
[00:35:54.720 --> 00:35:56.720]  教會有更大的發展
[00:35:56.720 --> 00:35:58.720]  在牧主帶領之下
[00:35:58.720 --> 00:36:00.720]  有更大的祝福
