
[00:00:00.000 --> 00:00:02.360]  好 各位親愛的弟兄姊妹 大家主事平安
[00:39:01.640 --> 00:39:04.600]  我們後面提到
[00:39:04.600 --> 00:39:08.000]  那麼與第一節到第五節的這個警告相關聯
[00:39:08.000 --> 00:39:11.160]  這裏的比喻那就烘托出了一個特別的地方來
[00:39:11.160 --> 00:39:12.800]  就是耶穌爲什麼講這個比喻呢
[00:39:12.800 --> 00:39:18.240]  他在這裏面有一個特別的地方就是一到五節都沒有提到的
[00:39:18.240 --> 00:39:19.480]  就是緊迫感
[00:39:19.480 --> 00:39:24.440]  緊迫感已經迫在眉睫了審判
[00:39:24.440 --> 00:39:28.400]  但是還神還給出一點點時間來
[00:39:28.400 --> 00:39:33.600]  一方面顯示出來神的憐憫和忍耐
[00:39:33.600 --> 00:39:34.800]  但同時呢
[00:39:34.800 --> 00:39:39.520]  他有一種末世性的一個張力在裏面時間快到了
[00:39:39.520 --> 00:39:42.160]  現在只是延遲這個審判而已
[00:39:42.160 --> 00:39:49.240]  而你在未來的結局的和你當下的回應是聯繫在一起的緊密聯繫的
[00:39:49.240 --> 00:39:52.280]  這是一到五節
[00:39:52.280 --> 00:39:55.960]  耶穌在講這些事件的時候所沒帶出來的東西
[00:39:55.960 --> 00:40:00.640]  他在後面的比喻裏面非常清晰的帶出來一個緊迫感
[00:40:03.200 --> 00:40:07.920]  而在這個緊迫感當中給我們最大安慰和盼望的就是那位園丁
[00:40:07.920 --> 00:40:09.880]  他呢
[00:40:09.880 --> 00:40:11.920]  不但爲這個無花果樹求情
[00:40:11.920 --> 00:40:14.440]  而且他做一個非常重要的事情
[00:40:14.440 --> 00:40:15.960]  他要做承諾
[00:40:15.960 --> 00:40:19.080]  他要做的工作就是鬆土施肥
[00:40:19.080 --> 00:40:19.760]  第八節
[00:40:19.760 --> 00:40:27.800]  所以我們可以看到這棵樹的命運從根本上取決於這個園丁對吧
[00:40:27.800 --> 00:40:30.720]  他的憐憫和他的工作
[00:40:30.720 --> 00:40:33.400]  如果園丁不爲他求情
[00:40:33.400 --> 00:40:38.040]  他根本沒有機會扭轉自己被砍下來的命運
[00:40:38.040 --> 00:40:40.560]  如果園丁不答不應承
[00:40:40.560 --> 00:40:42.040]  爲他去鬆土施肥
[00:40:42.040 --> 00:40:46.880]  他可能再多一年也結不出來
[00:40:46.880 --> 00:40:48.400]  果子
[00:40:48.400 --> 00:40:50.440]  讓他自己能夠鹹魚翻身啊
[00:40:50.440 --> 00:40:54.560]  避免第四年還是要被砍掉的命運
[00:40:54.560 --> 00:40:57.600]  當然這棵樹呢
[00:40:57.600 --> 00:41:02.200]  有他自己的責任就是要接受並且回應園丁
[00:41:02.200 --> 00:41:06.160]  並且感謝這個園丁
[00:41:06.160 --> 00:41:09.080]  爲他爲這園丁工作一切呢
[00:41:09.080 --> 00:41:10.280]  結出果子來啊
[00:41:10.280 --> 00:41:13.080]  雖然說沒這園丁
[00:41:13.080 --> 00:41:14.120]  他不可能結果子
[00:41:14.120 --> 00:41:16.520]  但是園丁做的他回應
[00:41:16.520 --> 00:41:18.360]  他也要努力做結出果子來
[00:41:18.360 --> 00:41:21.120]  所以講到這裏呢
[00:41:21.120 --> 00:41:22.840]  肯定各位非常清楚
[00:41:22.840 --> 00:41:25.440]  明白園丁就是主耶穌基督的暗玉啊
[00:41:26.840 --> 00:41:29.120]  他在前往耶路撒冷的路上
[00:41:29.120 --> 00:41:29.960]  他一面
[00:41:29.960 --> 00:41:34.040]  代父宣告審判將至的信息
[00:41:34.040 --> 00:41:34.920]  另一方面呢
[00:41:34.920 --> 00:41:37.600]  又代百姓向神祈求
[00:41:37.600 --> 00:41:39.160]  你看耶穌的身份位置
[00:41:39.160 --> 00:41:41.880]  他永遠是在一箇中寶的位置上
[00:41:41.880 --> 00:41:44.480]  讓我們可能很容易就想到
[00:41:44.480 --> 00:41:45.760]  這個摩西啊
[00:41:45.760 --> 00:41:52.480]  摩西他就是站在神和人的兩道之間做這個調和的工作
[00:41:52.480 --> 00:41:54.280]  這是中寶
[00:41:54.280 --> 00:41:57.880]  所以耶穌在聖經裏面說的是末後的摩西
[00:41:57.880 --> 00:41:59.640]  他不僅是爲以色列人
[00:41:59.640 --> 00:42:03.600]  他也是爲了全人類來做這個中寶
[00:42:03.600 --> 00:42:12.360]  他不僅自己要爲全人類做這個大一球的工作
[00:42:12.360 --> 00:42:13.480]  他也要做工作
[00:42:13.480 --> 00:42:14.920]  他工作就是什麼
[00:42:14.920 --> 00:42:19.360]  釘在十字架上爲全人類的罪受死
[00:42:19.360 --> 00:42:21.480]  然後第三天覆活
[00:42:21.480 --> 00:42:25.800]  證明他是神帶給我們盼望坐在赴上帝的右邊
[00:42:25.800 --> 00:42:26.840]  爲我們代求
[00:42:26.840 --> 00:42:28.560]  並且賜下他聖靈
[00:42:28.560 --> 00:42:29.960]  帶我們認識這真理
[00:42:29.960 --> 00:42:31.600]  帶我們進入這個真理
[00:42:31.600 --> 00:42:34.800]  讓我們能夠在這個真理當中持守住
[00:42:34.800 --> 00:42:39.440]  你看他這一套沒有任何一個人能做到
[00:42:39.440 --> 00:42:41.160]  我們如何優秀
[00:42:41.160 --> 00:42:44.200]  如何的虔誠呢
[00:42:44.200 --> 00:42:47.360]  都做不了這一套舊書的事情
[00:42:50.080 --> 00:42:52.040]  所以今天這段經文呢
[00:42:52.040 --> 00:42:54.880]  主耶穌主旨就是告訴他的子民
[00:42:54.880 --> 00:42:56.920]  神的審判是確實的
[00:42:56.920 --> 00:42:58.920]  而且毫無疑問的已經破盡了
[00:42:58.920 --> 00:43:03.920]  而且人人都要悔改且有悔改的機會
[00:43:03.920 --> 00:43:06.160]  唯一的出路就是你要轉向神
[00:43:06.160 --> 00:43:10.320]  接受神在基督裏賜下的恩典
[00:43:10.320 --> 00:43:14.680]  並且保守自己在主的福音裏
[00:43:14.680 --> 00:43:19.240]  如果前面是對那不信的人更多的釋放了信息的話
[00:43:19.240 --> 00:43:21.560]  後面就是對我們在講
[00:43:21.560 --> 00:43:25.200]  你要保守自己常在耶穌基督裏
[00:43:25.200 --> 00:43:26.200]  在他的福音裏
[00:43:26.200 --> 00:43:30.160]  所以如果說決意悔改
[00:43:30.160 --> 00:43:33.080]  強調的是我們信仰的一個主觀的層面
[00:43:33.080 --> 00:43:38.960]  那麼結果的就是悔改在我們生命當中的一個客觀層面的顯現
[00:43:38.960 --> 00:43:42.200]  就是聖經不斷的強調呢
[00:43:42.200 --> 00:43:43.480]  使人得救的信心
[00:43:43.480 --> 00:43:44.480]  你外顯
[00:43:44.480 --> 00:43:46.960]  就是有基督的樣式
[00:43:48.360 --> 00:43:51.120]  也就是你外在的言行舉止
[00:43:51.120 --> 00:43:53.800]  其實就是你內在信仰的一個
[00:43:53.800 --> 00:43:57.400]  彰顯你信心的一個顯現
[00:43:57.400 --> 00:44:00.120]  在耶穌在這裏呢
[00:44:00.120 --> 00:44:02.520]  他就用一個結果子
[00:44:02.520 --> 00:44:04.920]  爲我們帶出了一個非常重要的畫面
[00:44:04.920 --> 00:44:10.280]  大家都知道我們所有信主人都有聖靈內柱對嗎
[00:44:10.280 --> 00:44:12.800]  而聖靈在我們裏面
[00:44:12.800 --> 00:44:15.040]  他工作之一就是聖化我們
[00:44:15.040 --> 00:44:16.840]  讓我們越來越有基督的樣式
[00:44:16.840 --> 00:44:18.880]  而聖經用了一個非常有意思的比喻
[00:44:18.880 --> 00:44:20.680]  就是結出果子來
[00:44:20.680 --> 00:44:23.160]  聖靈的果子
[00:44:23.160 --> 00:44:24.840]  迦勒太書裏面說的很清楚
[00:44:24.840 --> 00:44:29.640]  就是仁愛喜樂和平忍耐恩慈良善
[00:44:29.640 --> 00:44:31.000]  信使溫柔節制
[00:44:31.000 --> 00:44:36.880]  神在生活當中要你結出這樣的果子
[00:44:36.880 --> 00:44:42.800]  而原來我們是看果實人的
[00:44:42.800 --> 00:44:45.600]  我們口中說我信主是基督徒
[00:44:45.600 --> 00:44:48.560]  還要看你的果子是不是證明你是
[00:44:48.560 --> 00:44:52.320]  神造萬物各有用途
[00:44:52.320 --> 00:44:54.880]  結果子這個樹啊
[00:44:54.880 --> 00:44:56.480]  他的目標就是結果子
[00:44:56.480 --> 00:44:59.640]  他不能把自己擅自改成一個綠植
[00:44:59.640 --> 00:45:03.360]  讓你看出他葉子就茂盛就好了
[00:45:03.360 --> 00:45:05.520]  不是他本身不是被造成綠植
[00:45:05.520 --> 00:45:07.280]  他把我造成是要結果子的
[00:45:07.280 --> 00:45:13.040]  所以始祖犯罪以來人都失去了我們的這個目標
[00:45:14.040 --> 00:45:17.240]  我們活出這個神他的樣式的這個目標
[00:45:17.240 --> 00:45:19.160]  所以我們的罪的意思就在這裏
[00:45:19.160 --> 00:45:21.800]  幸好呢
[00:45:21.800 --> 00:45:24.200]  耶穌給我們一個機會
[00:45:24.200 --> 00:45:26.280]  讓我們能夠回到神的面前
[00:45:26.280 --> 00:45:28.600]  被接納成他家裏的人
[00:45:28.600 --> 00:45:29.200]  而且呢
[00:45:29.200 --> 00:45:32.400]  有聖靈幫我們去達成這個目標
[00:45:32.400 --> 00:45:34.800]  讓我們有神的樣式和形象
[00:45:34.800 --> 00:45:38.840]  所以你看到我們今天在座的每一位弟兄姊妹
[00:45:38.840 --> 00:45:41.240]  你心中正有這個聖靈在工作着
[00:45:42.720 --> 00:45:47.000]  讓我們每天每天都在一個他的工作裏面
[00:45:47.000 --> 00:45:47.840]  他在鬆土
[00:45:47.840 --> 00:45:48.680]  他在施肥
[00:45:48.680 --> 00:45:51.400]  讓我們要結出果子來
[00:45:51.400 --> 00:45:52.600]  所以請大家留意呢
[00:45:52.600 --> 00:45:58.480]  這個比喻的結尾或者這段經文的結尾其實是一個開放性的
[00:45:58.480 --> 00:46:04.440]  他這裏有沒有寫那個棵樹一年以後是不是結果子了
[00:46:04.440 --> 00:46:04.920]  沒寫
[00:46:04.920 --> 00:46:11.240]  而聖經當中所有開放性的結尾都是一個邀請
[00:46:13.320 --> 00:46:15.680]  剩下的時間真的不多了
[00:46:15.680 --> 00:46:16.720]  事關生死
[00:46:16.720 --> 00:46:20.640]  而且是悔改是刻不容緩的
[00:46:20.640 --> 00:46:21.600]  讓我們低頭禱告
[00:46:21.600 --> 00:46:24.720]  父神
[00:46:24.720 --> 00:46:27.400]  我們在面前真的要有一顆悔改的心
[00:46:27.400 --> 00:46:29.240]  求你幫助我們
[00:46:29.240 --> 00:46:31.080]  因爲我們知道呢
[00:46:31.080 --> 00:46:33.160]  我們若不是靠着福音
[00:46:33.160 --> 00:46:34.800]  我們沒有人是完全的
[00:46:34.800 --> 00:46:38.200]  即使我們在主裏面蒙恩得救
[00:46:38.200 --> 00:46:39.600]  在教會當中聚會
[00:46:40.640 --> 00:46:43.320]  我們都知道我們仍然不完全
[00:46:43.320 --> 00:46:44.400]  我們需要你的幫助
[00:46:44.400 --> 00:46:46.480]  需要聖靈在我們裏面工作
[00:46:46.480 --> 00:46:46.880]  求主
[00:46:46.880 --> 00:46:49.160]  你讓我們認清自己的真相
[00:46:49.160 --> 00:46:52.480]  而不至於犯屬靈傲慢驕傲的錯誤
[00:46:52.480 --> 00:46:52.720]  主
[00:46:52.720 --> 00:46:54.640]  謝謝你賜下今天的經文
[00:46:54.640 --> 00:46:56.280]  禱告奉耶穌基督的名
