
[00:00:00.000 --> 00:00:07.000]  我們來看今天我們講到的題目 叫做 罪人和聖人的禱告
[00:34:13.000 --> 00:34:16.000]  一個叫樂園鎮的地方養病
[00:34:16.000 --> 00:34:17.000]  但是很特別
[00:34:17.000 --> 00:34:20.000]  一個睡在病牀上的人
[00:34:20.000 --> 00:34:22.000]  不能去教會參加崇拜
[00:34:22.000 --> 00:34:24.000]  不能去茶經班茶經
[00:34:24.000 --> 00:34:28.000]  不能去主義學去學習
[00:34:28.000 --> 00:34:31.000]  但是她的生命卻影響了很多人
[00:34:31.000 --> 00:34:32.000]  影響了很多人
[00:34:32.000 --> 00:34:34.000]  她也用她的文字工作影響了很多人
[00:34:34.000 --> 00:34:37.000]  現在我給大家看一個短片
[00:34:37.000 --> 00:34:41.000]  可以幫我放那個五分鐘的短片
[00:34:41.000 --> 00:34:45.000]  不像一個臥病在牀多年的人
[00:34:45.000 --> 00:34:47.000]  這些年我跟她在一起
[00:34:47.000 --> 00:34:51.000]  有一句話是影響我最深的話
[00:34:51.000 --> 00:34:56.000]  影響到這些年她從來沒有問神爲什麼
[00:34:56.000 --> 00:34:58.000]  每一天她總是問神說
[00:34:58.000 --> 00:35:04.000]  主啊 你要我今天爲你做什麼
[00:35:04.000 --> 00:35:07.000]  看到基督使者協會的異象
[00:35:07.000 --> 00:35:11.000]  爲基督贏得這世代的華人知識分子
[00:35:11.000 --> 00:35:15.000]  蔡蘇娟知道這便是她的領受
[00:35:15.000 --> 00:35:18.000]  與有着同樣感動的瑪麗李曼
[00:35:18.000 --> 00:35:21.000]  保留的把李曼家族農莊的土地
[00:35:21.000 --> 00:35:25.000]  全部贈給基督使者協會使用
[00:35:25.000 --> 00:35:26.000]  不難看出
[00:35:26.000 --> 00:35:31.000]  這其中承載着蔡蘇娟的強烈負擔與宣教士
[00:35:31.000 --> 00:35:33.000]  開車就開到使者農莊
[00:35:33.000 --> 00:35:35.000]  大概要開四五個小時
[00:35:35.000 --> 00:35:38.000]  到了那裏就約好了我們全家進去
[00:35:38.000 --> 00:35:39.000]  後來進去坐下來
[00:35:39.000 --> 00:35:40.000]  我們四個人在外面的椅子
[00:35:40.000 --> 00:35:42.000]  圍着她的牀坐下來
[00:35:42.000 --> 00:35:44.000]  她說看看我
[00:35:44.000 --> 00:35:45.000]  我還記得她說
[00:35:45.000 --> 00:35:48.000]  李牧師今天跟你們沒有關係
[00:35:48.000 --> 00:35:51.000]  今天我要跟你們兩個兒子說話
[00:35:51.000 --> 00:35:53.000]  把我們嚇一跳
[00:35:53.000 --> 00:35:55.000]  就叫我們坐在邊上
[00:35:55.000 --> 00:35:58.000]  那麼兩個孩子就坐在她牀邊
[00:35:58.000 --> 00:36:01.000]  就坐在前一段時間我去看她的時候
[00:36:01.000 --> 00:36:04.000]  她特別要我坐在她牀邊
[00:36:04.000 --> 00:36:05.000]  就坐在她牀邊
[00:36:05.000 --> 00:36:07.000]  就開始跟我兩個兒子
[00:36:07.000 --> 00:36:09.000]  那兩個兒子都還很小
[00:36:09.000 --> 00:36:11.000]  她就把他們當大人一樣
[00:36:11.000 --> 00:36:13.000]  就開始跟他們講
[00:36:13.000 --> 00:36:15.000]  爲什麼呢
[00:36:15.000 --> 00:36:18.000]  要他們記得耶穌記住這十字架
[00:36:18.000 --> 00:36:20.000]  然後對着這兩個小孩
[00:36:20.000 --> 00:36:21.000]  就跟他們講說
[00:36:21.000 --> 00:36:23.000]  你們要一輩子要記得
[00:36:23.000 --> 00:36:25.000]  要傳十字架
[00:36:25.000 --> 00:36:28.000]  還要背十字架來跟從
[00:36:28.000 --> 00:36:34.000]  昔日歐美宣教士在中國
[00:36:34.000 --> 00:36:36.000]  讓自己成爲一粒麥子
[00:36:36.000 --> 00:36:37.000]  落在土裏
[00:36:37.000 --> 00:36:39.000]  殷切的期盼着
[00:36:39.000 --> 00:36:42.000]  長出許多福音的子粒來
[00:36:42.000 --> 00:36:45.000]  在樂園鎮暗室裏的蔡蘇娟
[00:36:45.000 --> 00:36:48.000]  成爲了那一粒麥子
[00:36:48.000 --> 00:36:49.000]  她證明
[00:36:49.000 --> 00:36:51.000]  疾病可以剝奪體力
[00:36:51.000 --> 00:36:53.000]  甚至逼近死亡
[00:36:53.000 --> 00:36:57.000]  但是不能限制一個人的生命態度
[00:36:57.000 --> 00:36:59.000]  她軟弱
[00:36:59.000 --> 00:37:00.000]  她無力
[00:37:00.000 --> 00:37:02.000]  她無助至極地躺在牀上
[00:37:02.000 --> 00:37:05.000]  超過半世紀之久
[00:37:05.000 --> 00:37:07.000]  而直至今日
[00:37:07.000 --> 00:37:11.000]  我們仍然在講述着她的故事
[00:37:13.000 --> 00:37:17.000]  她是非常軟弱的
[00:37:17.000 --> 00:37:20.000]  但是主的能力
[00:37:20.000 --> 00:37:24.000]  在她身上顯得完全
[00:37:24.000 --> 00:37:26.000]  我記得有一次
[00:37:26.000 --> 00:37:29.000]  有很多人來拜訪她
[00:37:29.000 --> 00:37:31.000]  從紐約
[00:37:31.000 --> 00:37:34.000]  當他拜訪她的時候
[00:37:34.000 --> 00:37:36.000]  她那個時候是非常的軟弱
[00:37:36.000 --> 00:37:38.000]  病的時候她要喫藥
[00:37:38.000 --> 00:37:41.000]  這個藥的反應非常厲害
[00:37:41.000 --> 00:37:43.000]  會紛紛承承的
[00:37:43.000 --> 00:37:46.000]  既然有很多人進來了
[00:37:46.000 --> 00:37:50.000]  所以她就答應跟他們見面
[00:37:50.000 --> 00:37:54.000]  她講完了以後
[00:37:54.000 --> 00:37:58.000]  就問你們願不願意相信耶穌
[00:37:58.000 --> 00:37:59.000]  感謝神
[00:37:59.000 --> 00:38:03.000]  在那天有好幾位願意相信耶穌
[00:38:03.000 --> 00:38:06.000]  後來完了以後我們就問她
[00:38:06.000 --> 00:38:09.000]  你知道不知道你在講的話
[00:38:09.000 --> 00:38:11.000]  她說我不太知道
[00:38:11.000 --> 00:38:14.000]  所以這個就看到神的聖靈
[00:38:14.000 --> 00:38:16.000]  大大的使用她
[00:38:16.000 --> 00:38:19.000]  來使用這個軟弱的人生
[00:38:19.000 --> 00:38:22.000]  來彰顯她的能力
[00:38:22.000 --> 00:38:25.000]  蔡蘇娟於暗世之中
[00:38:25.000 --> 00:38:28.000]  仍持續着她的文字侍奉
[00:38:28.000 --> 00:38:31.000]  她所寫的文章極具穿透力
[00:38:31.000 --> 00:38:33.000]  給當時代年輕知識分子
[00:38:33.000 --> 00:38:35.000]  極大的鼓勵
[00:38:35.000 --> 00:38:38.000]  先後出版了《暗世之後》
[00:38:38.000 --> 00:38:41.000]  蔡蘇娟和《暗世珍藏》
[00:38:41.000 --> 00:38:44.000]  並有三十多種不同的譯文
[00:38:44.000 --> 00:38:46.000]  在全球發行
[00:38:46.000 --> 00:38:48.000]  吸引了成千上萬的人
[00:38:48.000 --> 00:38:50.000]  慕名而來
[00:38:50.000 --> 00:38:51.000]  在病榻前
[00:38:51.000 --> 00:38:55.000]  您聽這位鼠鄰巨人的勸勉
[00:38:55.000 --> 00:38:58.000]  葛培林牧師的夫人
[00:38:58.000 --> 00:39:00.000]  還特地帶着三個兒女
[00:39:00.000 --> 00:39:02.000]  前來登門拜訪
[00:39:02.000 --> 00:39:06.000]  葛培林牧師
[00:39:06.000 --> 00:39:08.000]  在爲《暗世之後》一書
[00:39:08.000 --> 00:39:09.000]  作序的時候
[00:39:09.000 --> 00:39:11.000]  深情地寫道
[00:39:11.000 --> 00:39:14.000]  這本書見證基督
[00:39:14.000 --> 00:39:16.000]  唯有它足夠拯救
[00:39:16.000 --> 00:39:18.000]  這個苦難的時代
[00:39:18.000 --> 00:39:20.000]  此書在這充滿
[00:39:20.000 --> 00:39:21.000]  罪惡的世界裏
[00:39:21.000 --> 00:39:24.000]  發出信心的芬芳
[00:39:24.000 --> 00:39:26.000]  它並準確地表明
[00:39:26.000 --> 00:39:28.000]  在基督裏的信心
[00:39:28.000 --> 00:39:30.000]  足夠戰勝人生旅途中
[00:39:30.000 --> 00:39:34.000]  一切變化和不利的環境
[00:39:37.000 --> 00:39:38.000]  我們看到
[00:39:38.000 --> 00:39:39.000]  蘇珊姐妹
[00:39:39.000 --> 00:39:41.000]  她很多的侍奉
[00:39:41.000 --> 00:39:42.000]  她傳福音
[00:39:42.000 --> 00:39:44.000]  她做文字的侍奉
[00:39:44.000 --> 00:39:46.000]  支持栽培知識分子
[00:39:46.000 --> 00:39:47.000]  作爲領袖
[00:39:47.000 --> 00:39:49.000]  還用生命去親自
[00:39:49.000 --> 00:39:50.000]  激勵了很多
[00:39:50.000 --> 00:39:51.000]  神所重用的僕人
[00:39:51.000 --> 00:39:52.000]  裏面看到有一個
[00:39:52.000 --> 00:39:54.000]  其中的一個牧師
[00:39:54.000 --> 00:39:55.000]  叫李秀全牧師
[00:39:55.000 --> 00:39:56.000]  大家知道
[00:39:56.000 --> 00:39:58.000]  李秀全牧師是誰嗎
[00:39:58.000 --> 00:39:59.000]  其實他是
[00:39:59.000 --> 00:40:01.000]  前華福的總幹事
[00:40:01.000 --> 00:40:03.000]  華福如果大家有了解的是
[00:40:03.000 --> 00:40:04.000]  華人基督教
[00:40:04.000 --> 00:40:06.000]  機構裏面一個
[00:40:06.000 --> 00:40:07.000]  我認爲是
[00:40:07.000 --> 00:40:09.000]  影響力最大的一個機構
[00:40:09.000 --> 00:40:10.000]  所以看到他
[00:40:10.000 --> 00:40:11.000]  而且不單止是
[00:40:11.000 --> 00:40:13.000]  李秀全是華人
[00:40:13.000 --> 00:40:14.000]  而且我們看到比利·克拉姆
[00:40:14.000 --> 00:40:16.000]  就是葛培裏牧師
[00:40:16.000 --> 00:40:17.000]  也去探訪他
[00:40:17.000 --> 00:40:19.000]  也去真的
[00:40:19.000 --> 00:40:21.000]  被他的生命所感染
[00:40:21.000 --> 00:40:22.000]  葛培裏是一個
[00:40:22.000 --> 00:40:25.000]  世界著名的佈道家
[00:40:25.000 --> 00:40:26.000]  蘇姐妹沒有受過
[00:40:26.000 --> 00:40:28.000]  神學教訓練
[00:40:28.000 --> 00:40:31.000]  甚至她身體軟弱的緣故
[00:40:31.000 --> 00:40:32.000]  她根本沒有辦法
[00:40:32.000 --> 00:40:34.000]  去教會參加教會的
[00:40:34.000 --> 00:40:37.000]  崇拜 主義學等等
[00:40:37.000 --> 00:40:38.000]  她有沒有賺錢的能力
[00:40:38.000 --> 00:40:39.000]  以至於可以
[00:40:39.000 --> 00:40:41.000]  做出金錢的奉獻呢
[00:40:41.000 --> 00:40:44.000]  應該沒有
[00:40:44.000 --> 00:40:46.000]  一個沒有參加教會聚會
[00:40:46.000 --> 00:40:47.000]  不能奉獻的姐妹
[00:40:47.000 --> 00:40:48.000]  如果放在
[00:40:48.000 --> 00:40:50.000]  法利塞人的角度看
[00:40:50.000 --> 00:40:52.000]  她怎麼可以算爲一個
[00:40:52.000 --> 00:40:54.000]  人心目當中
[00:40:54.000 --> 00:40:57.000]  那個所謂藝人的標準呢
[00:40:57.000 --> 00:40:59.000]  但是她跟神
[00:40:59.000 --> 00:41:01.000]  建立一個親密的關係
[00:41:01.000 --> 00:41:02.000]  她的禱告
[00:41:02.000 --> 00:41:05.000]  神是應允的
[00:41:05.000 --> 00:41:06.000]  神看重的不是
[00:41:06.000 --> 00:41:07.000]  所謂的金錢的外貌
[00:41:07.000 --> 00:41:09.000]  或者金錢的行爲
[00:41:09.000 --> 00:41:11.000]  而在乎我們的心
[00:41:11.000 --> 00:41:13.000]  在乎我們內在的生命
[00:41:13.000 --> 00:41:15.000]  是否是真正的謙卑
[00:41:15.000 --> 00:41:18.000]  真正的尊主偉大
[00:41:18.000 --> 00:41:19.000]  我們也沒有想過
[00:41:19.000 --> 00:41:21.000]  身體這麼軟弱的姐妹
[00:41:21.000 --> 00:41:25.000]  竟然有這樣大的影響力
[00:41:25.000 --> 00:41:26.000]  我想最重要的原因
[00:41:26.000 --> 00:41:27.000]  她的生命
[00:41:27.000 --> 00:41:29.000]  謙卑到一個程度是
[00:41:29.000 --> 00:41:32.000]  她能夠完全地捨己
[00:41:32.000 --> 00:41:35.000]  讓自己的生命屬於基督
[00:41:35.000 --> 00:41:36.000]  掛在她房間裏面
[00:41:36.000 --> 00:41:38.000]  有一幅畫
[00:41:38.000 --> 00:41:40.000]  裏面寫了一句
[00:41:40.000 --> 00:41:42.000]  非常簡單的經文
[00:41:42.000 --> 00:41:44.000]  Not I but Christ
[00:41:44.000 --> 00:41:47.000]  不再是我乃是基督
[00:41:47.000 --> 00:41:50.000]  不再是我乃是基督
[00:41:50.000 --> 00:41:52.000]  一個生活不能自理的人
[00:41:52.000 --> 00:41:54.000]  他不能看見光
[00:41:54.000 --> 00:41:56.000]  但是房間裏面
[00:41:56.000 --> 00:41:57.000]  所有有光的東西
[00:41:57.000 --> 00:41:59.000]  都要用布來蓋住一致
[00:41:59.000 --> 00:42:01.000]  不要讓他太難受
[00:42:01.000 --> 00:42:03.000]  但不可思議的是
[00:42:03.000 --> 00:42:06.000]  當他有耶穌的時候
[00:42:06.000 --> 00:42:09.000]  他裏面發出來的光
[00:42:09.000 --> 00:42:15.000]  可以讓他去經歷到這份豐盛
[00:42:15.000 --> 00:42:16.000]  外面的光
[00:42:16.000 --> 00:42:20.000]  不能影響他內在價值的發揮
[00:42:20.000 --> 00:42:22.000]  姐妹這樣子寫到
[00:42:22.000 --> 00:42:24.000]  主是我永遠的朋友
[00:42:24.000 --> 00:42:26.000]  真正的伴侶
[00:42:26.000 --> 00:42:28.000]  我是暗師之後
[00:42:28.000 --> 00:42:32.000]  主耶穌是光明之主
[00:42:32.000 --> 00:42:34.000]  真正謙卑的人
[00:42:34.000 --> 00:42:35.000]  最核心的一部分
[00:42:35.000 --> 00:42:37.000]  就是要完全地捨棄
[00:42:37.000 --> 00:42:38.000]  讓耶穌基督
[00:42:38.000 --> 00:42:40.000]  完全成爲我們生命的主
[00:42:40.000 --> 00:42:44.000]  讓他可以在我們生命當中工作
[00:42:44.000 --> 00:42:46.000]  因爲他認識我們
[00:42:46.000 --> 00:42:47.000]  他願意帶領我們
[00:42:47.000 --> 00:42:48.000]  指引我們
[00:42:48.000 --> 00:42:50.000]  使用我們
[00:42:50.000 --> 00:42:52.000]  現在我請詩琴
[00:42:52.000 --> 00:42:55.000]  或者還有領師的姐妹
[00:42:55.000 --> 00:42:57.000]  幫我們一起來唱一首回應詩歌
[00:42:57.000 --> 00:43:00.000]  展開清晨的翅膀
