
[00:00:00.000 --> 00:00:08.500]  今天我們還是繼續看《上秦之詩》的裏面的有兩篇詩篇
[00:47:50.000 --> 00:47:53.000]  沒有一個聖徒的眼睛是乾乾的
[00:47:53.000 --> 00:47:56.000]  他們就是在地上的時候流淚殺種
[00:47:56.000 --> 00:47:58.000]  流淚的不是神
[00:47:58.000 --> 00:47:59.000]  這樣的話
[00:47:59.000 --> 00:48:02.000]  他們到天上是帶着喜樂
[00:48:02.000 --> 00:48:05.000]  帶着和睦回到家的
[00:48:05.000 --> 00:48:08.000]  所以我們很感謝神
[00:48:08.000 --> 00:48:12.000]  這片視頻對我的話
[00:48:12.000 --> 00:48:16.000]  對我跟我的家是非常親切的
[00:48:16.000 --> 00:48:26.000]  因爲我在1982年
[00:48:26.000 --> 00:48:30.000]  離開大陸來到加拿大
[00:48:30.000 --> 00:48:34.000]  在我們那天離開的時候
[00:48:34.000 --> 00:48:39.000]  我們早晨四點多就起來了
[00:48:39.000 --> 00:48:41.000]  因爲是上午的火車
[00:48:41.000 --> 00:48:45.000]  我們坐火車離開西北
[00:48:45.000 --> 00:48:47.000]  然後再到上海
[00:48:47.000 --> 00:48:49.000]  再到廣州
[00:48:49.000 --> 00:48:50.000]  再到香港
[00:48:50.000 --> 00:48:53.000]  再坐飛機纔到溫哥華
[00:48:53.000 --> 00:48:56.000]  所以要很長的時間
[00:48:56.000 --> 00:48:59.000]  所以我們在早晨四點多就起來了
[00:48:59.000 --> 00:49:02.000]  把我們有一些傢俱
[00:49:02.000 --> 00:49:04.000]  就是牀收拾起來
[00:49:04.000 --> 00:49:06.000]  放那邊
[00:49:06.000 --> 00:49:08.000]  等到我們走了以後
[00:49:08.000 --> 00:49:13.000]  單位可以派人把東西拿走
[00:49:13.000 --> 00:49:16.000]  所以我們早晨四點多起來以後
[00:49:16.000 --> 00:49:18.000]  把這些事情都辦完了
[00:49:18.000 --> 00:49:20.000]  我們就在一起
[00:49:20.000 --> 00:49:23.000]  家裏面孩子一起讀這個詩篇
[00:49:23.000 --> 00:49:26.000]  因爲在那段時間我們正在讀詩篇
[00:49:26.000 --> 00:49:32.000]  所以那天正好是讀到詩篇126篇
[00:49:32.000 --> 00:49:35.000]  這是備用的回饋
[00:49:35.000 --> 00:49:39.000]  我們在那個地方也是
[00:49:39.000 --> 00:49:42.000]  我是二十多年在那個地方
[00:49:42.000 --> 00:49:46.000]  跟情人更加完全
[00:49:46.000 --> 00:49:49.000]  各覺得都沒有什麼往來的
[00:49:49.000 --> 00:49:54.000]  但是那天能夠要離開了
[00:49:54.000 --> 00:50:01.000]  那天我們讀到詩篇以後
[00:50:01.000 --> 00:50:05.000]  整整覺得這篇詩篇就像講我們家一樣
[00:50:05.000 --> 00:50:07.000]  我們也是要歸回來
[00:50:07.000 --> 00:50:10.000]  我們要離開住了這麼久的地方
[00:50:10.000 --> 00:50:13.000]  我們要回到另外一個地方了
[00:50:13.000 --> 00:50:16.000]  所以有些在我們這段時間
[00:50:16.000 --> 00:50:19.000]  就有同事就跟我們說
[00:50:19.000 --> 00:50:21.000]  知道我們可以走了
[00:50:21.000 --> 00:50:24.000]  他們說你們的繩子是零
[00:50:24.000 --> 00:50:27.000]  就是說你們新的繩子是零的
[00:50:27.000 --> 00:50:30.000]  他爲我們行了大事
[00:50:30.000 --> 00:50:33.000]  我在那個地方二十幾年了
[00:50:33.000 --> 00:50:35.000]  現在可以回家了
[00:50:35.000 --> 00:50:37.000]  可以回到家了
[00:50:37.000 --> 00:50:42.000]  那個時候我的母親給我寫信的時候
[00:50:42.000 --> 00:50:44.000]  讓我弟弟給我寫信
[00:50:44.000 --> 00:50:48.000]  叫我能夠到加拿大跟她來團圓
[00:50:48.000 --> 00:50:54.000]  因爲跟她分開已經有好多好多年了
[00:50:54.000 --> 00:50:57.000]  連寫信都不敢寫的
[00:50:57.000 --> 00:51:00.000]  但是感覺我都可以回來了
[00:51:00.000 --> 00:51:02.000]  有不可能
[00:51:02.000 --> 00:51:04.000]  不可能到可能
[00:51:04.000 --> 00:51:06.000]  這變化太大了
[00:51:06.000 --> 00:51:09.000]  過去我也曾經想過辦法
[00:51:09.000 --> 00:51:11.000]  我是不是可以離開青海
[00:51:11.000 --> 00:51:14.000]  離開西北這樣困難的地方
[00:51:14.000 --> 00:51:15.000]  在遙遠的邊疆
[00:51:15.000 --> 00:51:18.000]  要回到家鄉一次的話
[00:51:18.000 --> 00:51:21.000]  就看清零時都很困難
[00:51:21.000 --> 00:51:23.000]  想過自己的辦法
[00:51:23.000 --> 00:51:26.000]  也有人給我建議只這麼做
[00:51:26.000 --> 00:51:28.000]  結果都沒有成功
[00:51:28.000 --> 00:51:31.000]  後來我就說就不要了
[00:51:31.000 --> 00:51:34.000]  把這個希望都打消了
[00:51:34.000 --> 00:51:41.000]  讀到李白或者這些詩裏頭就有了
[00:51:41.000 --> 00:51:44.000]  君不見青海頭
[00:51:44.000 --> 00:51:46.000]  變成白骨沒人收
[00:51:46.000 --> 00:51:50.000]  我想將來我就埋在青海吧
[00:51:50.000 --> 00:51:51.000]  但是感謝神
[00:51:51.000 --> 00:51:56.000]  忽然之間來到一個批准了
[00:51:56.000 --> 00:51:59.000]  而且叫我們可以離開了
[00:51:59.000 --> 00:52:01.000]  住院的手續也都辦好了
[00:52:01.000 --> 00:52:03.000]  我們就要回來了
[00:52:03.000 --> 00:52:06.000]  卑魯的歸回
[00:52:06.000 --> 00:52:08.000]  雖然是已經二十多年了
[00:52:08.000 --> 00:52:11.000]  但是當前我們離開的時候
[00:52:11.000 --> 00:52:16.000]  這種情景到現在還在我的裏頭
[00:52:16.000 --> 00:52:19.000]  我們怎麼辦呢
[00:52:19.000 --> 00:52:24.000]  我自己一個人到天津
[00:52:24.000 --> 00:52:26.000]  在鄭州下來
[00:52:26.000 --> 00:52:27.000]  換車到天津
[00:52:27.000 --> 00:52:29.000]  把我的小女兒接上
[00:52:29.000 --> 00:52:31.000]  我帶她一塊走
[00:52:31.000 --> 00:52:35.000]  我的姐妹跟我其他兩個女兒
[00:52:35.000 --> 00:52:37.000]  他們就到上海
[00:52:37.000 --> 00:52:39.000]  我們在上海會合
[00:52:39.000 --> 00:52:42.000]  然後我們從上海會合以後
[00:52:42.000 --> 00:52:45.000]  我們要坐火車到廣州
[00:52:45.000 --> 00:52:46.000]  到了廣州以後
[00:52:46.000 --> 00:52:52.000]  我們要買坐小火車到羅浦
[00:52:52.000 --> 00:52:57.000]  到羅浦有我的哥哥嫂子
[00:52:57.000 --> 00:53:00.000]  在羅浦地方接我們到香港
[00:53:00.000 --> 00:53:04.000]  我們再從香港坐飛機到東京
[00:53:04.000 --> 00:53:06.000]  轉機到了溫哥華
[00:53:06.000 --> 00:53:10.000]  那個時候沒有直達的民航機到溫哥華的
[00:53:10.000 --> 00:53:11.000]  所以我們在路上
[00:53:11.000 --> 00:53:16.000]  從離開一直到溫哥華十來天
[00:53:16.000 --> 00:53:17.000]  但是那個時候
[00:53:17.000 --> 00:53:20.000]  歸回的路是這麼長這麼難
[00:53:20.000 --> 00:53:26.000]  但是我們好像是變了一個時代一樣的
[00:53:26.000 --> 00:53:28.000]  所以我們不覺得難
[00:53:28.000 --> 00:53:30.000]  我們就這樣一步一步
[00:53:30.000 --> 00:53:32.000]  神帶領我們來到這裏
[00:53:32.000 --> 00:53:35.000]  來到這裏已經有三十多年了
[00:53:35.000 --> 00:53:37.000]  也快十十年了
[00:53:37.000 --> 00:53:39.000]  我們感謝神
[00:53:39.000 --> 00:53:42.000]  神叫我們能回來
[00:53:42.000 --> 00:53:45.000]  所以也想到
[00:53:45.000 --> 00:53:50.000]  種種的我們的地上會遇到一些難處
[00:53:50.000 --> 00:53:53.000]  但是這些難處都是暫時的
[00:53:53.000 --> 00:53:55.000]  因爲神沒有離開我們
[00:53:55.000 --> 00:53:58.000]  神的話告訴我們很清楚
[00:53:58.000 --> 00:54:01.000]  種山怎麼樣圍繞也都上來了
[00:54:01.000 --> 00:54:04.000]  耶和華也照樣圍繞祂的百姓
[00:54:04.000 --> 00:54:07.000]  從今時至到永遠
[00:54:07.000 --> 00:54:08.000]  神的圍繞我們
[00:54:08.000 --> 00:54:09.000]  看顧我們
[00:54:09.000 --> 00:54:10.000]  保守我們
[00:54:10.000 --> 00:54:11.000]  不是一天兩天
[00:54:11.000 --> 00:54:12.000]  不是暫時的
[00:54:12.000 --> 00:54:15.000]  是從今至到永遠
[00:54:15.000 --> 00:54:18.000]  從現在一直我們見到祂的面
[00:54:18.000 --> 00:54:20.000]  所以我們感謝神
[00:54:20.000 --> 00:54:22.000]  讓我們能夠多多的依靠神
[00:54:22.000 --> 00:54:24.000]  我不管弟兄妹妹
[00:54:24.000 --> 00:54:26.000]  你們現在遇到有什麼難處
[00:54:26.000 --> 00:54:27.000]  個人的難處
[00:54:27.000 --> 00:54:29.000]  家裏的難處
[00:54:29.000 --> 00:54:30.000]  身體的難處
[00:54:30.000 --> 00:54:31.000]  心靈的難處
[00:54:31.000 --> 00:54:33.000]  我們都不要灰心
[00:54:33.000 --> 00:54:36.000]  我們知道神沒有放棄我們
[00:54:36.000 --> 00:54:40.000]  我們就靠祂繼續的朝我們前
[00:54:40.000 --> 00:54:43.000]  讓我們低頭一同禱告
[00:54:43.000 --> 00:54:46.000]  感謝我們的天父
[00:54:46.000 --> 00:54:48.000]  感謝我們的神
[00:54:48.000 --> 00:54:50.000]  禰這麼的愛我們
[00:54:50.000 --> 00:54:53.000]  救我們從罪惡裏頭出來
[00:54:53.000 --> 00:54:56.000]  把我們牽到禰的愛子的國度
[00:54:56.000 --> 00:54:58.000]  我們也感謝禰
[00:54:58.000 --> 00:55:00.000]  我們的地上雖然是無依無靠
[00:55:00.000 --> 00:55:02.000]  但是感謝禰
[00:55:02.000 --> 00:55:03.000]  禰是我們的依靠
[00:55:03.000 --> 00:55:05.000]  禰是我們的神
[00:55:05.000 --> 00:55:07.000]  禰必定保護我們
[00:55:07.000 --> 00:55:08.000]  與我們同在
[00:55:08.000 --> 00:55:11.000]  所以我們把衆弟兄妹妹
[00:55:11.000 --> 00:55:13.000]  我們的交德主的手中
[00:55:13.000 --> 00:55:14.000]  雖然我們的地上
[00:55:14.000 --> 00:55:16.000]  還有各樣的難處
[00:55:16.000 --> 00:55:18.000]  我們個人身體的難處
[00:55:18.000 --> 00:55:19.000]  我們家庭的難處
[00:55:19.000 --> 00:55:21.000]  我們工作的難處
[00:55:21.000 --> 00:55:23.000]  我們生活的難處
[00:55:23.000 --> 00:55:26.000]  主啊多求禰恩待我們
[00:55:26.000 --> 00:55:28.000]  給我們一個依靠禰的心
[00:55:28.000 --> 00:55:29.000]  我們跟隨禰
[00:55:29.000 --> 00:55:30.000]  依靠禰
[00:55:30.000 --> 00:55:33.000]  禰是叫我們一直的往前走
[00:55:33.000 --> 00:55:35.000]  直到我們能夠有一天
[00:55:35.000 --> 00:55:37.000]  能夠見禰的面
[00:55:37.000 --> 00:55:39.000]  願禰聽我們在禰面前
[00:55:39.000 --> 00:55:40.000]  同心的禱告
[00:55:40.000 --> 00:55:42.000]  我們這樣的禱告
[00:55:42.000 --> 00:55:44.000]  是奉耶穌基督的名
