
[00:00:00.000 --> 00:00:04.160]  今天的題目叫做「性靈女的新生命」
[00:34:22.680 --> 00:34:26.960]  所稱為義的人又叫他們得榮耀
[00:34:26.960 --> 00:34:29.640]  這個是我們很熟悉的聖經
[00:34:29.640 --> 00:34:32.240]  神叫萬事互相效力
[00:34:32.240 --> 00:34:34.080]  叫愛神的人得益處
[00:34:34.080 --> 00:34:37.160]  其實這裡是在聖靈裡面的生命
[00:34:37.160 --> 00:34:39.760]  當我們的生命在聖靈裡面的時候
[00:34:39.760 --> 00:34:41.840]  不是天色常覽的
[00:34:41.840 --> 00:34:44.480]  但也不只是得苦難的
[00:34:44.480 --> 00:34:47.160]  我們的生命會有高山低谷
[00:34:47.160 --> 00:34:49.240]  會有順境逆境
[00:34:49.240 --> 00:34:52.040]  但是在順境逆境裡面
[00:34:52.040 --> 00:34:56.320]  我們相信神叫這些東西互相效力
[00:34:56.320 --> 00:34:58.520]  叫愛神的人得益處
[00:34:58.520 --> 00:34:59.520]  什麼益處?
[00:34:59.520 --> 00:35:04.000]  益處就是叫我們的生命活像耶穌
[00:35:04.000 --> 00:35:07.080]  原來我們經歷生命的高山低谷
[00:35:07.080 --> 00:35:10.480]  我們順境逆境都是最後藉著這件事
[00:35:10.480 --> 00:35:13.280]  叫我們的生命去活像耶穌
[00:35:13.280 --> 00:35:16.680]  而當我們活像耶穌所稱為義的人
[00:35:16.680 --> 00:35:20.320]  又叫他們得榮耀
[00:35:20.320 --> 00:35:22.520]  我聽過一個這樣的故事
[00:35:22.520 --> 00:35:25.880]  在十九世紀有一個很出名的藝術家
[00:35:25.880 --> 00:35:29.000]  他專門幫人畫圖像
[00:35:29.000 --> 00:35:33.640]  甚至維多利亞女王也邀請過他幫他畫圖像
[00:35:33.640 --> 00:35:37.440]  有一天他為一個家庭畫圖像的時候
[00:35:37.440 --> 00:35:40.840]  要休息一會兒
[00:35:40.840 --> 00:35:44.040]  因為畫圖像要坐在那裡很久
[00:35:44.040 --> 00:35:46.680]  要休息一下
[00:35:46.680 --> 00:35:48.800]  在休息的時間
[00:35:48.800 --> 00:35:53.040]  有一個工人拿東西給這個人喝的時候
[00:35:53.040 --> 00:35:56.920]  就把水跡倒在牆上
[00:35:56.920 --> 00:35:58.560]  哎呀 慘了
[00:35:58.560 --> 00:36:01.920]  水跡灑在牆上怎麼辦?
[00:36:01.920 --> 00:36:08.840]  這個藝術家立刻在水跡上畫了一幅很漂亮的畫
[00:36:08.840 --> 00:36:12.120]  當這個家庭回來的時候
[00:36:12.120 --> 00:36:15.000]  都說為什麼有幅這麼漂亮的畫?
[00:36:15.000 --> 00:36:20.720]  他說這幅畫是一個令人覺得很遺憾的水跡上畫的
[00:36:20.720 --> 00:36:23.080]  我們的生命都會有高山低谷
[00:36:23.080 --> 00:36:27.720]  我們的生命都會有順境有逆境有受苦有遺憾的時候
[00:36:27.720 --> 00:36:31.320]  但是原來我們生命裡面這些的遺憾
[00:36:31.320 --> 00:36:36.120]  在耶穌這個更加偉大的藝術家裡面
[00:36:36.120 --> 00:36:41.800]  祂要將我們的生命塑造得更加像耶穌
[00:36:41.800 --> 00:36:44.480]  所以我們是會為主受苦的
[00:36:44.480 --> 00:36:46.760]  我們的生命會有順境逆境
[00:36:46.760 --> 00:36:48.240]  我們的生命會有苦難
[00:36:48.240 --> 00:36:51.520]  但是我們要相信萬事互相效力
[00:36:51.520 --> 00:36:53.640]  是要愛神的人得益處
[00:36:53.640 --> 00:36:57.760]  叫我們的生命更加活像耶穌
[00:36:57.760 --> 00:37:00.240]  所以我們今天要問我們自己
[00:37:00.240 --> 00:37:03.320]  我們在聖靈裡面的生命
[00:37:03.320 --> 00:37:06.040]  我們有沒有活像耶穌?
[00:37:06.040 --> 00:37:08.640]  另外一個藝術家的故事
[00:37:08.640 --> 00:37:13.800]  曾經有一個藝術家他要去另外一個國家參加一個藝術的展覽
[00:37:13.800 --> 00:37:15.960]  但是當他去到海關的時候才發現
[00:37:15.960 --> 00:37:19.040]  哎呀 忘記帶護照了
[00:37:19.040 --> 00:37:20.960]  於是他就告訴海關的人
[00:37:20.960 --> 00:37:23.840]  我們是參加了一個藝術展的
[00:37:23.840 --> 00:37:24.920]  那個海關的人就說
[00:37:24.920 --> 00:37:27.880]  你是藝術家去參加藝術展嗎?
[00:37:27.880 --> 00:37:29.760]  畫一幅畫來看看
[00:37:29.760 --> 00:37:35.080]  於是他就在風紙上畫了一幅很漂亮的畫
[00:37:35.080 --> 00:37:38.080]  於是那個海關就相信他是藝術家
[00:37:38.080 --> 00:37:41.840]  如果你和你身邊的人說我是基督徒
[00:37:41.840 --> 00:37:46.760]  他望一望你 你會不會像耶穌啊?
[00:37:46.760 --> 00:37:48.480]  你是不是基督徒啊?
[00:37:48.480 --> 00:37:51.080]  可能他會說 拿你的生命來看看
[00:37:51.080 --> 00:37:54.720]  畫一看 先收起來 這樣不見得人
[00:37:54.720 --> 00:37:58.000]  就是說我們的生命是活像耶穌
[00:37:58.000 --> 00:38:02.880]  原來在聖靈裡面的生生命是會有苦難的
[00:38:02.880 --> 00:38:06.400]  但是在人生的高山低谷裡面
[00:38:06.400 --> 00:38:09.040]  這個偉大的藝術家耶穌
[00:38:09.040 --> 00:38:13.720]  要將我們的生命塑造得更加持久
[00:38:13.720 --> 00:38:15.640]  所以原來聖靈裡面的生生命
[00:38:15.640 --> 00:38:18.720]  要我們的生命更加活像耶穌
[00:38:18.720 --> 00:38:22.560]  所以在總結的時候我們請敬拜隊
[00:38:22.560 --> 00:38:24.000]  在總結的時候
[00:38:24.000 --> 00:38:28.840]  保羅用最後幾節聖經去成為我們的鼓勵
[00:38:28.840 --> 00:38:31.240]  因為可能有些人會去問
[00:38:31.240 --> 00:38:35.560]  有些人問 哇 你受苦了
[00:38:35.560 --> 00:38:38.720]  是不是因為神不愛你啊?
[00:38:38.720 --> 00:38:41.320]  保羅這樣回答 神怎會不愛我們呢?
[00:38:41.320 --> 00:38:46.360]  神若幫助我們 誰能抵擋我們呢?
[00:38:46.360 --> 00:38:49.080]  可能有些人見到我們信耶穌的受苦
[00:38:49.080 --> 00:38:52.960]  有人會問 是不是神不跟你分享榮耀啊?
[00:38:52.960 --> 00:38:55.440]  保羅接著用三十二節這樣回答
[00:38:55.440 --> 00:38:56.680]  怎會呢?
[00:38:56.680 --> 00:38:59.920]  神既不愛惜自己的兒子
[00:38:59.920 --> 00:39:03.760]  為眾人捨了氣不也把萬物和他
[00:39:03.760 --> 00:39:06.760]  一同白白地刺激我們嗎?
[00:39:06.760 --> 00:39:07.760]  也可能有人會說
[00:39:07.760 --> 00:39:09.880]  哇 你信耶穌 你要受苦了
[00:39:09.880 --> 00:39:12.080]  是不是神控告你啊?
[00:39:12.080 --> 00:39:14.440]  保羅用三十三節去回答
[00:39:14.440 --> 00:39:17.960]  誰能控告神所揀選的人呢?
[00:39:17.960 --> 00:39:21.520]  有神稱他們為義啊
[00:39:21.520 --> 00:39:22.680]  可能也有人會說
[00:39:22.680 --> 00:39:25.320]  哇 你信耶穌 你要受苦了
[00:39:25.320 --> 00:39:27.640]  是不是耶穌定你罪啊?
[00:39:27.640 --> 00:39:30.280]  於是保羅也用三十四節去回答
[00:39:30.280 --> 00:39:33.000]  誰能定他們的罪呢?
[00:39:33.000 --> 00:39:36.000]  有基督耶穌已經死了
[00:39:36.000 --> 00:39:38.200]  並且從死裡復活
[00:39:38.200 --> 00:39:43.080]  現今在神的右邊也替我們祈求
[00:39:43.080 --> 00:39:45.560]  所以我們一起讀第三十五節好不好?
[00:39:45.560 --> 00:39:46.600]  一二三
[00:39:46.600 --> 00:39:50.160]  誰能使我們與基督的愛隔絕呢?
[00:39:50.160 --> 00:39:51.840]  難道是患難嗎?
[00:39:51.840 --> 00:39:53.040]  是困苦嗎?
[00:39:53.040 --> 00:39:54.280]  是逼迫嗎?
[00:39:54.280 --> 00:39:55.520]  是飢餓嗎?
[00:39:55.520 --> 00:39:57.320]  是赤身露體嗎?
[00:39:57.320 --> 00:39:58.560]  是危險嗎?
[00:39:58.560 --> 00:39:59.680]  是刀劍嗎?
[00:39:59.680 --> 00:40:01.320]  我們可能也會遇見這些東西
[00:40:01.320 --> 00:40:02.200]  但是保羅說
[00:40:02.200 --> 00:40:05.520]  這些東西都不能叫我們與基督的愛隔絕
[00:40:05.520 --> 00:40:07.320]  第三十六節他用舊約線經說
[00:40:07.320 --> 00:40:08.840]  是的 我們的生命
[00:40:08.840 --> 00:40:10.320]  有時候好像魚仔一樣
[00:40:10.320 --> 00:40:12.800]  是需要為主受苦的
[00:40:12.800 --> 00:40:14.800]  但是最後第三十七節
[00:40:14.800 --> 00:40:15.640]  我們一起讀好不好?
[00:40:15.640 --> 00:40:16.680]  一二三
[00:40:16.680 --> 00:40:20.040]  然而靠著愛我們的主
[00:40:20.040 --> 00:40:22.080]  在這一切的事上
[00:40:22.080 --> 00:40:24.520]  已經得盛有餘了
[00:40:24.520 --> 00:40:25.760]  第三十八節三十九節
[00:40:25.760 --> 00:40:28.880]  他再一次宣告神是掌管萬物的
[00:40:28.880 --> 00:40:32.680]  所以沒有東西能夠叫我們與神的愛隔絕
[00:40:32.680 --> 00:40:35.720]  原來在聖靈裡面的新生命
[00:40:35.720 --> 00:40:38.120]  是叫我們去信服聖靈
[00:40:38.120 --> 00:40:39.520]  在聖靈裡面的新生命
[00:40:39.520 --> 00:40:42.040]  我們是會為主受苦的
[00:40:42.040 --> 00:40:44.160]  但是我們帶著盼望
[00:40:44.160 --> 00:40:46.280]  我們在聖靈裡面的新生命
[00:40:46.280 --> 00:40:48.240]  是活像耶穌
[00:40:48.240 --> 00:40:50.080]  而無論人生高山低谷
[00:40:50.080 --> 00:40:52.280]  我們都知道在這一切事上
[00:40:52.280 --> 00:40:55.880]  神叫我們的生命得盛有餘
