
[00:00:00.000 --> 00:00:08.000]  我們今天要說的就是《撒末爾記》的第六年
[00:46:26.000 --> 00:46:29.000]  你即使不說神也看見
[00:46:29.000 --> 00:46:32.000]  當然我們禱告還是要說話的
[00:46:32.000 --> 00:46:34.000]  我們在宮中禱告更需要說話
[00:46:34.000 --> 00:46:37.000]  不能說請某某弟兄某某姊妹禱告
[00:46:37.000 --> 00:46:39.000]  他就站在那邊他不說話
[00:46:39.000 --> 00:46:41.000]  他要說話的
[00:46:41.000 --> 00:46:43.000]  但你思想禱告呢
[00:46:43.000 --> 00:46:46.000]  你可以說話也可以不說
[00:46:46.000 --> 00:46:47.000]  但最好還是說
[00:46:47.000 --> 00:46:50.000]  因為我們的思想不太容易集中
[00:46:50.000 --> 00:46:52.000]  你想想就想到別的地方去了
[00:46:52.000 --> 00:46:56.000]  你說話可以幫助你的思想的集中
[00:46:56.000 --> 00:46:58.000]  這不過是個方法
[00:46:58.000 --> 00:47:01.000]  但總的來說禱告不拘行事
[00:47:01.000 --> 00:47:05.000]  禱告不拘話語有話無話
[00:47:05.000 --> 00:47:08.000]  只要你的心在神面前
[00:47:08.000 --> 00:47:10.000]  這就是說到禱告的行事
[00:47:10.000 --> 00:47:14.000]  還有一個禱告跟奉獻要結合起來
[00:47:14.000 --> 00:47:18.000]  你看見哈納跟以利加納
[00:47:18.000 --> 00:47:20.000]  他們是怎麼樣奉獻的
[00:47:20.000 --> 00:47:22.000]  奉獻的意思呢
[00:47:22.000 --> 00:47:26.000]  禱告是為了神的旨意成就
[00:47:26.000 --> 00:47:28.000]  當然神的旨意成就
[00:47:28.000 --> 00:47:30.000]  我們的困難我們的需要
[00:47:30.000 --> 00:47:32.000]  神也供應了
[00:47:32.000 --> 00:47:33.000]  但禱告最重要
[00:47:33.000 --> 00:47:36.000]  讓神的旨意能夠通行在地上
[00:47:36.000 --> 00:47:38.000]  願你的國降臨
[00:47:38.000 --> 00:47:39.000]  願你的旨意
[00:47:39.000 --> 00:47:41.000]  為了給你的旨意
[00:47:41.000 --> 00:47:43.000]  行在地上
[00:47:43.000 --> 00:47:45.000]  如同行在天上
[00:47:45.000 --> 00:47:50.000]  禱告的意思就是讓神的旨意能夠成全
[00:47:50.000 --> 00:47:53.000]  那麼神也會接著禱告
[00:47:53.000 --> 00:47:56.000]  來成全你自己的心願
[00:47:56.000 --> 00:48:01.000]  哈納跟以利加納得到一個兒子
[00:48:01.000 --> 00:48:05.000]  這個以撒默將來成為神所重用的
[00:48:05.000 --> 00:48:10.000]  那麼今天這段聖經
[00:48:10.000 --> 00:48:12.000]  我們就有這樣的體會
[00:48:12.000 --> 00:48:15.000]  讓我們也能夠注重禱告
[00:48:15.000 --> 00:48:16.000]  那我們也注重
[00:48:16.000 --> 00:48:20.000]  怎樣把自己來奉獻給神
[00:48:20.000 --> 00:48:26.000]  我們一同低頭禱告
[00:48:26.000 --> 00:48:27.000]  愛我們的父神
[00:48:27.000 --> 00:48:30.000]  管理千里萬物的神
[00:48:30.000 --> 00:48:33.000]  你在以色列人困難的時候
[00:48:33.000 --> 00:48:35.000]  他們靈性低落的時候
[00:48:35.000 --> 00:48:39.000]  你自己為他們預備了一個撒默
[00:48:39.000 --> 00:48:41.000]  在這個末後的時代
[00:48:41.000 --> 00:48:45.000]  各方面情況都是很混亂的時候
[00:48:45.000 --> 00:48:48.000]  神也求你在你的兒女中間
[00:48:48.000 --> 00:48:50.000]  預備合擁的器皿
[00:48:50.000 --> 00:48:54.000]  可以讓你的旨意能夠得到成全
[00:48:54.000 --> 00:48:55.000]  我們感謝你
[00:48:55.000 --> 00:48:58.000]  因為你是我們的神
[00:48:58.000 --> 00:48:59.000]  你有智慧
[00:48:59.000 --> 00:49:00.000]  你有公義
[00:49:00.000 --> 00:49:02.000]  你是聖潔的
[00:49:02.000 --> 00:49:05.000]  你知道應該怎樣的來帶領我們
[00:49:05.000 --> 00:49:08.000]  所以我們把自己每個弟兄姊妹
[00:49:08.000 --> 00:49:10.000]  都交在主的手中
[00:49:10.000 --> 00:49:12.000]  感謝你帶領我們前的路
[00:49:12.000 --> 00:49:14.000]  也教我們學習
[00:49:14.000 --> 00:49:18.000]  以利加納和哈納這樣的情形
[00:49:18.000 --> 00:49:19.000]  我們都能夠在你面前
[00:49:19.000 --> 00:49:21.000]  有個敬虔的生活
[00:49:21.000 --> 00:49:23.000]  常常與你有交通
[00:49:23.000 --> 00:49:25.000]  而教你的旨意
[00:49:25.000 --> 00:49:28.000]  能夠成就在我們的身上
[00:49:28.000 --> 00:49:29.000]  願你祝福我們
[00:49:29.000 --> 00:49:31.000]  與我們同在
[00:49:31.000 --> 00:49:33.000]  我們這樣禱告感謝
[00:49:33.000 --> 00:49:35.000]  是奉耶穌基督的名
[00:49:35.000 --> 00:49:37.000]  阿彌陀佛
