
[00:00:00.000 --> 00:00:02.360]  我們實在是主的徵兵
[00:31:21.360 --> 00:31:23.960]  阿伯拉罕的回應是甚麼呢
[00:31:23.960 --> 00:31:25.520]  阿伯拉罕說
[00:31:25.520 --> 00:31:28.480]  我已經向創天造地的主
[00:31:28.480 --> 00:31:31.440]  至高的神耶和華舉手起誓
[00:31:31.440 --> 00:31:33.000]  凡是你的東西
[00:31:33.000 --> 00:31:35.880]  就算一根線一條鞋帶
[00:31:35.880 --> 00:31:37.000]  我都不拿
[00:31:37.000 --> 00:31:42.360]  免得你說我使阿伯拉罕發了財
[00:31:42.360 --> 00:31:45.240]  阿伯拉罕知道
[00:31:45.240 --> 00:31:47.840]  靠世界發達
[00:31:47.840 --> 00:31:49.800]  去建立這個國
[00:31:49.800 --> 00:31:52.600]  其實他在建立的
[00:31:52.600 --> 00:31:55.440]  是一個自己的王國
[00:31:55.440 --> 00:31:58.400]  如果他在建立自己的王國的話
[00:31:58.400 --> 00:32:00.480]  其實他跟巴別塔那班世人
[00:32:00.480 --> 00:32:02.320]  一點分別都沒有
[00:32:02.320 --> 00:32:04.600]  巴別塔說的是一班世人
[00:32:04.600 --> 00:32:06.600]  眾志成城千方百計
[00:32:06.600 --> 00:32:08.560]  去建立一個看得見的王國
[00:32:08.560 --> 00:32:10.400]  並且透過這個王國
[00:32:10.400 --> 00:32:11.840]  他想令自己
[00:32:11.840 --> 00:32:13.160]  流芳百世
[00:32:13.160 --> 00:32:14.480]  名垂千古
[00:32:14.480 --> 00:32:16.480]  贏得掌聲
[00:32:16.480 --> 00:32:18.800]  和讚頌
[00:32:18.800 --> 00:32:21.400]  但阿伯拉罕用的是甚麼方法呢
[00:32:21.400 --> 00:32:22.600]  他用的是一個
[00:32:22.600 --> 00:32:26.760]  世人看來是一個很愚蠢的方法
[00:32:26.760 --> 00:32:28.800]  他用一個看不見的方法
[00:32:28.800 --> 00:32:30.120]  就是等候
[00:32:30.120 --> 00:32:31.360]  相信
[00:32:31.360 --> 00:32:34.320]  並且透過單單等候相信
[00:32:34.320 --> 00:32:37.360]  去默默建造一個屬於神的王國
[00:32:37.360 --> 00:32:42.720]  為要叫耶和華的名字顯大
[00:32:42.720 --> 00:32:45.480]  阿伯拉罕深信的是甚麼呢
[00:32:45.480 --> 00:32:48.480]  其實是唯有創天造地的神
[00:32:48.480 --> 00:32:50.320]  才是賜福的源頭
[00:32:50.320 --> 00:32:54.200]  所以他不要世人所給他的東西
[00:32:54.200 --> 00:32:56.000]  約翰福音提到
[00:32:56.000 --> 00:32:58.160]  耶穌說過一句說話
[00:32:58.160 --> 00:32:59.800]  祂說我是葡萄樹
[00:32:59.800 --> 00:33:01.320]  你們是枝子
[00:33:01.320 --> 00:33:02.880]  常在我裡面的
[00:33:02.880 --> 00:33:04.920]  我也常在他裡面
[00:33:04.920 --> 00:33:07.000]  死人就多結果子
[00:33:07.000 --> 00:33:08.240]  因為來了我
[00:33:08.240 --> 00:33:12.240]  你們不能做甚麼
[00:33:12.240 --> 00:33:13.840]  造福萬民
[00:33:13.840 --> 00:33:16.080]  其實在阿伯拉罕這個故事裡面
[00:33:16.080 --> 00:33:17.640]  說的是
[00:33:17.640 --> 00:33:18.640]  由一
[00:33:18.640 --> 00:33:22.080]  去到萬的一個故事
[00:33:22.080 --> 00:33:23.640]  當我們聽到說
[00:33:23.640 --> 00:33:24.440]  由一
[00:33:24.440 --> 00:33:25.800]  要去到萬
[00:33:25.800 --> 00:33:26.640]  用一
[00:33:26.640 --> 00:33:29.880]  去祝福萬人的時候
[00:33:29.880 --> 00:33:31.160]  我們就會想
[00:33:31.160 --> 00:33:33.480]  怎樣可以祝福萬人呢
[00:33:33.480 --> 00:33:36.520]  由一個人怎樣去祝福萬人呢
[00:33:36.520 --> 00:33:38.320]  所以我們很多時候就會想
[00:33:38.320 --> 00:33:40.760]  將這個一變做萬
[00:33:40.760 --> 00:33:46.280]  我們才可以去祝福一萬個人
[00:33:46.280 --> 00:33:47.520]  就好像
[00:33:47.520 --> 00:33:48.760]  我們常常都會想
[00:33:48.760 --> 00:33:50.080]  我們要不斷找
[00:33:50.080 --> 00:33:51.000]  要夠多
[00:33:51.000 --> 00:33:54.200]  我們才可以去祝福一萬個人
[00:33:54.200 --> 00:33:56.280]  整個故事是在說甚麼呢
[00:33:56.280 --> 00:33:58.480]  其實有點像這個花灑
[00:33:58.480 --> 00:33:59.480]  這個花灑
[00:33:59.480 --> 00:34:01.160]  你天天都會看到的
[00:34:01.160 --> 00:34:04.040]  每一晚洗澡你都會用到
[00:34:04.040 --> 00:34:05.560]  我們常常都以為
[00:34:05.560 --> 00:34:06.680]  要透過這個花灑
[00:34:06.680 --> 00:34:08.320]  要有水出
[00:34:08.320 --> 00:34:10.240]  一定要夠水多
[00:34:10.240 --> 00:34:11.760]  所以我們要不斷去找水
[00:34:11.760 --> 00:34:12.680]  去找很多很多
[00:34:12.680 --> 00:34:16.240]  塞滿了水才會出來
[00:34:16.240 --> 00:34:18.120]  但是在神的心意裡面
[00:34:18.120 --> 00:34:21.480]  祂對教會的期望是
[00:34:21.480 --> 00:34:22.680]  其實教會
[00:34:22.680 --> 00:34:25.960]  這個教會不需要去找水
[00:34:25.960 --> 00:34:27.560]  神對祂的心意是
[00:34:27.560 --> 00:34:29.560]  祂只不過是一個器皿
[00:34:29.560 --> 00:34:31.680]  是一個管道
[00:34:31.680 --> 00:34:32.840]  只要祂
[00:34:32.840 --> 00:34:36.880]  跟萬有的源頭接上了關係
[00:34:36.880 --> 00:34:39.160]  接上了一個活水的泉源
[00:34:39.160 --> 00:34:40.680]  祂自然而然能夠
[00:34:40.680 --> 00:34:43.000]  讓這個器皿流出水來
[00:34:43.000 --> 00:34:46.320]  去滋潤萬人的心
[00:34:46.320 --> 00:34:48.120]  由一到一萬
[00:34:48.120 --> 00:34:49.600]  在說的
[00:34:49.600 --> 00:34:51.680]  不是我們怎樣去變多
[00:34:51.680 --> 00:34:52.760]  在說的是
[00:34:52.760 --> 00:34:53.880]  我們怎樣可以
[00:34:53.880 --> 00:34:55.640]  默默地做好這個器皿
[00:34:55.640 --> 00:34:57.160]  這個管子的角色
[00:34:57.160 --> 00:34:58.320]  讓我們的生命
[00:34:58.320 --> 00:35:00.160]  藉著萬有的神
[00:35:00.160 --> 00:35:01.120]  透過祂的福
[00:35:01.120 --> 00:35:02.920]  傾流到地上
[00:35:02.920 --> 00:35:06.400]  讓我們一起低頭禱告
[00:35:06.400 --> 00:35:07.640]  萬有的主宰
[00:35:07.640 --> 00:35:08.960]  賜福的來源
[00:35:08.960 --> 00:35:10.480]  我們的阿爸父
[00:35:10.480 --> 00:35:12.320]  我們多謝讚美你
[00:35:12.320 --> 00:35:13.680]  因為你是那位
[00:35:13.680 --> 00:35:14.720]  願意施恩
[00:35:14.720 --> 00:35:16.760]  願意賜福的主
[00:35:16.760 --> 00:35:17.760]  願意你自己的話
[00:35:17.760 --> 00:35:19.400]  今天向我們親自
[00:35:19.400 --> 00:35:20.480]  去顯明
[00:35:20.480 --> 00:35:21.280]  你的福
[00:35:21.280 --> 00:35:22.640]  是要藉著我們的生命
[00:35:22.640 --> 00:35:24.320]  去流到人間
[00:35:24.320 --> 00:35:25.480]  讓我們的生命
[00:35:25.480 --> 00:35:26.600]  不是靠著
[00:35:26.600 --> 00:35:28.240]  外面的價值
[00:35:28.240 --> 00:35:30.520]  不是靠著其他的東西
[00:35:30.520 --> 00:35:32.400]  而是單單靠著你
[00:35:32.400 --> 00:35:33.560]  讓我們的生命
[00:35:33.560 --> 00:35:35.200]  就是這樣成為一個器皿
[00:35:35.200 --> 00:35:35.960]  讓你的福
[00:35:35.960 --> 00:35:37.480]  傾流到世間
[00:35:37.480 --> 00:35:38.880]  多謝你聽我們的禱告
[00:35:38.880 --> 00:35:40.040]  奉主明求
[00:35:40.040 --> 00:35:42.040]  阿門
