
[00:00:00.000 --> 00:00:05.000]  這個出去了有一段時間
[00:39:11.000 --> 00:39:12.000]  不會
[00:39:12.000 --> 00:39:15.000]  他要把聖靈給我們
[00:39:15.000 --> 00:39:17.000]  因為聖靈是好的
[00:39:17.000 --> 00:39:19.000]  Amen
[00:39:19.000 --> 00:39:21.000]  所以我們需要渴慕
[00:39:21.000 --> 00:39:23.000]  我們需要禱告
[00:39:23.000 --> 00:39:26.000]  我們需要同心合一的禱告
[00:39:26.000 --> 00:39:28.000]  韓國現在已經有
[00:39:28.000 --> 00:39:31.000]  拆派了三萬個宣教士
[00:39:31.000 --> 00:39:32.000]  那麼八零年代
[00:39:32.000 --> 00:39:35.000]  中國的教會也是如此
[00:39:35.000 --> 00:39:36.000]  這個東西
[00:39:36.000 --> 00:39:39.000]  這個已經不是八零年代的照片了
[00:39:39.000 --> 00:39:40.000]  但是你還可以
[00:39:40.000 --> 00:39:41.000]  大概可以
[00:39:41.000 --> 00:39:42.000]  我可以讓你去
[00:39:42.000 --> 00:39:44.000]  稍微體會到一下
[00:39:44.000 --> 00:39:46.000]  八零年代的時候
[00:39:46.000 --> 00:39:47.000]  那時候中國的教會
[00:39:47.000 --> 00:39:51.000]  是多麼的渴慕
[00:39:51.000 --> 00:39:53.000]  渴慕在神的面前
[00:39:53.000 --> 00:39:54.000]  那時候也沒什麼
[00:39:54.000 --> 00:39:57.000]  領恩派什麼改革中都沒有的
[00:39:57.000 --> 00:39:59.000]  這些都是後來進去的
[00:39:59.000 --> 00:40:06.000]  後來進去插棋子
[00:40:06.000 --> 00:40:07.000]  中國的教會
[00:40:07.000 --> 00:40:11.000]  完全都是神自己的工作
[00:40:11.000 --> 00:40:12.000]  當他們在一起那邊
[00:40:12.000 --> 00:40:13.000]  迫切地禱告的時候
[00:40:13.000 --> 00:40:14.000]  所以才有了所謂
[00:40:14.000 --> 00:40:18.000]  中國的早晨五點鐘
[00:40:18.000 --> 00:40:21.000]  傳來祈禱聲
[00:40:21.000 --> 00:40:24.000]  是嗎
[00:40:24.000 --> 00:40:26.000]  因為這樣子
[00:40:26.000 --> 00:40:28.000]  所以神憐憫中國
[00:40:28.000 --> 00:40:30.000]  把復興刺下來
[00:40:30.000 --> 00:40:31.000]  在八零年代
[00:40:31.000 --> 00:40:32.000]  一些的省份
[00:40:32.000 --> 00:40:35.000]  荷蘭 浙江 福建
[00:40:35.000 --> 00:40:37.000]  東北 安徽
[00:40:37.000 --> 00:40:44.000]  這些地方經歷到復興
[00:40:44.000 --> 00:40:45.000]  所以在這個之後
[00:40:45.000 --> 00:40:48.000]  有一年我去
[00:40:48.000 --> 00:40:50.000]  在一個青少年的營會
[00:40:50.000 --> 00:40:51.000]  這是三次教會的
[00:40:51.000 --> 00:40:55.000]  一個青少年營會
[00:40:55.000 --> 00:40:56.000]  在那一次聚會裡面
[00:40:56.000 --> 00:41:00.000]  我只有十五分鐘講到
[00:41:00.000 --> 00:41:01.000]  可是十五分鐘
[00:41:01.000 --> 00:41:03.000]  短短的十五分鐘
[00:41:03.000 --> 00:41:05.000]  當我最後呼召的時候
[00:41:05.000 --> 00:41:07.000]  幾乎全部的人舉手
[00:41:07.000 --> 00:41:11.000]  願意奉獻為主而活
[00:41:11.000 --> 00:41:12.000]  親愛的丘子妹
[00:41:12.000 --> 00:41:14.000]  這都是聖靈的工作
[00:41:14.000 --> 00:41:16.000]  人的心預備好了
[00:41:16.000 --> 00:41:18.000]  你懂我意思嗎
[00:41:18.000 --> 00:41:21.000]  十五分鐘就夠了
[00:41:21.000 --> 00:41:22.000]  有時候我們這邊講
[00:41:22.000 --> 00:41:25.000]  一個小時都還沒有動
[00:41:25.000 --> 00:41:27.000]  親愛的丘子妹
[00:41:27.000 --> 00:41:28.000]  所以聖靈的工作
[00:41:28.000 --> 00:41:30.000]  當復興起來
[00:41:30.000 --> 00:41:31.000]  人的心預備好
[00:41:31.000 --> 00:41:32.000]  年輕人預備好了
[00:41:32.000 --> 00:41:35.000]  都願意為主而活
[00:41:35.000 --> 00:41:38.000]  但是
[00:41:38.000 --> 00:41:41.000]  在2019年
[00:41:41.000 --> 00:41:43.000]  這個中國開始
[00:41:43.000 --> 00:41:44.000]  有新的一個
[00:41:44.000 --> 00:41:46.000]  宗教的法律之後
[00:41:46.000 --> 00:41:47.000]  國內的情況
[00:41:47.000 --> 00:41:50.000]  開始比較收緊
[00:41:50.000 --> 00:41:51.000]  也開始面臨到
[00:41:51.000 --> 00:41:54.000]  差死之家這些的逼迫了
[00:41:54.000 --> 00:41:55.000]  很多海外的人說
[00:41:55.000 --> 00:41:57.000]  祖啊 祖啊
[00:41:57.000 --> 00:41:58.000]  求你打開復興的門
[00:41:58.000 --> 00:42:00.000]  祖啊 不要讓中國這樣子
[00:42:00.000 --> 00:42:01.000]  但是其實我的禱告
[00:42:01.000 --> 00:42:03.000]  都不是如此
[00:42:03.000 --> 00:42:04.000]  我說 祖啊
[00:42:04.000 --> 00:42:05.000]  如果逼迫才能夠
[00:42:05.000 --> 00:42:06.000]  叫中國教會復興的話
[00:42:06.000 --> 00:42:07.000]  來吧
[00:42:07.000 --> 00:42:10.000]  Amen
[00:42:10.000 --> 00:42:12.000]  我知道我在講什麼
[00:42:12.000 --> 00:42:13.000]  這麼多年我看見
[00:42:13.000 --> 00:42:15.000]  國內的整個教會的變化
[00:42:15.000 --> 00:42:18.000]  沒有逼迫就不會有復興
[00:42:18.000 --> 00:42:21.000]  溫室裡面不會有好花朵
[00:42:21.000 --> 00:42:23.000]  Amen
[00:42:23.000 --> 00:42:24.000]  親愛的丘子妹
[00:42:24.000 --> 00:42:25.000]  同樣我們今天
[00:42:25.000 --> 00:42:27.000]  在北美也是如此
[00:42:27.000 --> 00:42:28.000]  是不是
[00:42:28.000 --> 00:42:31.000]  我們北美需不需要復興啊
[00:42:31.000 --> 00:42:32.000]  需要
[00:42:32.000 --> 00:42:34.000]  你如果是在主流教會裡面
[00:42:34.000 --> 00:42:35.000]  他們就感覺到了
[00:42:35.000 --> 00:42:36.000]  所以我給大家看看
[00:42:36.000 --> 00:42:38.000]  這一次在美國
[00:42:38.000 --> 00:42:40.000]  阿斯伯利大學復興
[00:42:40.000 --> 00:42:44.000]  為什麼這麼樣子引人注意
[00:42:44.000 --> 00:42:45.000]  你看看
[00:42:45.000 --> 00:42:47.000]  成千上萬的人
[00:42:47.000 --> 00:42:51.000]  湧到那個地方去
[00:42:51.000 --> 00:42:54.000]  全美國各地的基督徒
[00:42:54.000 --> 00:42:55.000]  湧到那個地方去
[00:42:55.000 --> 00:42:57.000]  禮堂坐不下了
[00:42:57.000 --> 00:42:59.000]  就在這個禮堂外面
[00:42:59.000 --> 00:43:00.000]  就在那邊露天
[00:43:00.000 --> 00:43:01.000]  你要知道
[00:43:01.000 --> 00:43:04.000]  那個天氣不是說這個熱天
[00:43:04.000 --> 00:43:07.000]  是冬天
[00:43:07.000 --> 00:43:10.000]  但是大家沒有物言語言
[00:43:10.000 --> 00:43:12.000]  可惡啊
[00:43:12.000 --> 00:43:14.000]  那你接下來我們聽聽
[00:43:14.000 --> 00:43:15.000]  有一個姐妹的見證
[00:43:15.000 --> 00:43:21.000]  好不好
[00:43:21.000 --> 00:43:24.000]  燈光可不可以暗一下
[00:43:24.000 --> 00:43:28.000]  我過去的生命
[00:43:28.000 --> 00:43:30.000]  這直接是用中文幫她翻譯了
[00:43:30.000 --> 00:43:34.000]  跟抑鬱症的問題
[00:43:34.000 --> 00:43:36.000]  那個週三2月8號
[00:43:36.000 --> 00:43:38.000]  她鼓勵我的心
[00:43:38.000 --> 00:43:41.000]  讓我把我裡面的憤怒
[00:43:41.000 --> 00:43:42.000]  交給她
[00:43:42.000 --> 00:43:43.000]  對神的憤怒
[00:43:43.000 --> 00:43:44.000]  和對人的憤怒
[00:43:44.000 --> 00:43:47.000]  交給她
[00:43:47.000 --> 00:43:50.000]  是我裡面的抑鬱和躁鬱
[00:43:50.000 --> 00:43:52.000]  來焦慮
[00:43:52.000 --> 00:43:54.000]  還有包括掌控的問題
[00:43:54.000 --> 00:43:57.000]  把它都交在十字架的面前
[00:43:57.000 --> 00:43:58.000]  我已經做過很多次
[00:43:58.000 --> 00:43:59.000]  在禱告當中
[00:43:59.000 --> 00:44:00.000]  這樣子做了
[00:44:00.000 --> 00:44:02.000]  但是我就
[00:44:02.000 --> 00:44:03.000]  我聽到的時候
[00:44:03.000 --> 00:44:05.000]  我就不屑一顧我就走了
[00:44:05.000 --> 00:44:06.000]  可是當我回應
[00:44:06.000 --> 00:44:09.000]  真的回應的時候
[00:44:09.000 --> 00:44:10.000]  好像這真的是我生命當中
[00:44:10.000 --> 00:44:12.000]  第一次真的把這一切
[00:44:12.000 --> 00:44:20.000]  交在主耶穌的腳前
[00:44:20.000 --> 00:44:23.000]  我離開這個會場的時候
[00:44:23.000 --> 00:44:25.000]  我肺裡面的空氣
[00:44:25.000 --> 00:44:28.000]  呼吸都覺得更清醒了
[00:44:28.000 --> 00:44:30.000]  在馬太福音的十一章
[00:44:30.000 --> 00:44:32.000]  十一節裡面
[00:44:32.000 --> 00:44:35.000]  說那些疲乏的乾渴的
[00:44:35.000 --> 00:44:36.000]  要來到我這裡
[00:44:36.000 --> 00:44:41.000]  我要給你們得安息
[00:44:41.000 --> 00:44:42.000]  要向我來學習
[00:44:42.000 --> 00:44:44.000]  因為我是溫柔的
[00:44:44.000 --> 00:44:46.000]  付我的惡
[00:44:46.000 --> 00:44:48.000]  你要得清醒
[00:44:48.000 --> 00:44:50.000]  因為我的惡是容易的
[00:44:50.000 --> 00:44:53.000]  我的擔子是輕省的
[00:44:53.000 --> 00:44:55.000]  那之後的一整個禮拜
[00:44:55.000 --> 00:45:01.000]  我再也沒有經歷到任何的焦慮
[00:45:01.000 --> 00:45:05.000]  最後還是回來
[00:45:05.000 --> 00:45:06.000]  可是我的自由
[00:45:06.000 --> 00:45:09.000]  不是從有沒有焦慮來的
[00:45:09.000 --> 00:45:14.000]  可是我發現我的自由
[00:45:14.000 --> 00:45:15.000]  來自於焦慮
[00:45:15.000 --> 00:45:21.000]  焦慮再也不能控制我
[00:45:21.000 --> 00:45:25.000]  我的身份是從耶穌基督來的
[00:45:25.000 --> 00:45:28.000]  我是神的女兒
[00:45:28.000 --> 00:45:31.000]  我很希望我的故事是獨特的
[00:45:31.000 --> 00:45:33.000]  可是焦慮和抑鬱的問題
[00:45:33.000 --> 00:45:36.000]  是這個世代整個的問題
[00:45:36.000 --> 00:45:38.000]  我看見大學的學生
[00:45:38.000 --> 00:45:41.000]  很多都掙扎在這個情緒裡面
[00:45:41.000 --> 00:45:46.000]  我經歷到
[00:45:46.000 --> 00:45:49.000]  父親是神在跟我講說
[00:45:49.000 --> 00:45:51.000]  我的神比我以為的更大
[00:45:51.000 --> 00:45:53.000]  我的神比我的抑鬱症
[00:45:53.000 --> 00:45:54.000]  跟躁鬱症更大
[00:45:54.000 --> 00:45:56.000]  我的故事會成為
[00:45:56.000 --> 00:45:57.000]  每一個每一個人的故事
[00:45:57.000 --> 00:46:00.000]  因為神死在十字架上
[00:46:00.000 --> 00:46:03.000]  是為了我們從焦慮
[00:46:03.000 --> 00:46:06.000]  跟抑鬱裡面得自由釋放
[00:46:12.000 --> 00:46:14.000]  好 我們就到這裡
[00:46:14.000 --> 00:46:16.000]  我最後的啟示是
[00:46:16.000 --> 00:46:18.000]  感謝主啊
[00:46:18.000 --> 00:46:19.000]  這個姊妹
[00:46:19.000 --> 00:46:23.000]  她自己有長期的這些的焦慮
[00:46:23.000 --> 00:46:26.000]  anxiety這些的影響她
[00:46:26.000 --> 00:46:30.000]  但是在這一次的聚會當間
[00:46:30.000 --> 00:46:31.000]  就這樣子
[00:46:31.000 --> 00:46:34.000]  經歷到神的抑制和釋放
[00:46:34.000 --> 00:46:35.000]  親愛的兄弟們
[00:46:35.000 --> 00:46:36.000]  按照心理學來講
[00:46:36.000 --> 00:46:38.000]  很多時候是要吃藥的
[00:46:38.000 --> 00:46:40.000]  美國今天很多的年輕人
[00:46:40.000 --> 00:46:42.000]  有這個抑鬱症的問題
[00:46:42.000 --> 00:46:43.000]  我告訴你
[00:46:43.000 --> 00:46:45.000]  按照這個世界上面的辦法
[00:46:45.000 --> 00:46:47.000]  你可能都沒有辦法抑制他們
[00:46:47.000 --> 00:46:49.000]  也可能一輩子要吃藥的
[00:46:49.000 --> 00:46:50.000]  但是親愛的兄弟們
[00:46:50.000 --> 00:46:53.000]  你相不相信這位神是大人的神
[00:46:53.000 --> 00:46:55.000]  你相不相信耶穌當年
[00:46:55.000 --> 00:46:57.000]  能夠叫這些不可能事情發生
[00:46:57.000 --> 00:46:59.000]  今天祂照樣也是叫我們
[00:46:59.000 --> 00:47:02.000]  覺得不可能事情發生
[00:47:02.000 --> 00:47:03.000]  親愛的兄弟們
[00:47:03.000 --> 00:47:06.000]  這一切都是神的大人
[00:47:06.000 --> 00:47:08.000]  可是神的大人
[00:47:08.000 --> 00:47:09.000]  要降臨在我們中間
[00:47:09.000 --> 00:47:11.000]  要靠什麼呢
[00:47:11.000 --> 00:47:13.000]  你可慕嗎
[00:47:13.000 --> 00:47:17.000]  你可慕經歷這位大人的神嗎
[00:47:17.000 --> 00:47:18.000]  下一張
[00:47:18.000 --> 00:47:21.000]  幫我弄下一張
[00:47:21.000 --> 00:47:25.000]  這個下一張
[00:47:25.000 --> 00:47:28.000]  這一次我昨天聽到有一個牧師
[00:47:28.000 --> 00:47:29.000]  這個牧師在北加州
[00:47:29.000 --> 00:47:32.000]  我也去他們那裡講到
[00:47:32.000 --> 00:47:33.000]  上一張
[00:47:33.000 --> 00:47:35.000]  那麼他就提到說
[00:47:35.000 --> 00:47:38.000]  這一次的艾斯波利大學的復興
[00:47:38.000 --> 00:47:40.000]  他就提到有一個馬來西亞的
[00:47:40.000 --> 00:47:42.000]  一個神學院的教授
[00:47:42.000 --> 00:47:48.000]  他就是很奇妙
[00:47:48.000 --> 00:47:50.000]  神就感動他
[00:47:50.000 --> 00:47:52.000]  他有一年就到了這個大學
[00:47:52.000 --> 00:47:54.000]  去做訪問教授
[00:47:54.000 --> 00:47:57.000]  在那邊待了一段時間之後
[00:47:57.000 --> 00:47:59.000]  後來回去馬來西亞繼續教書
[00:47:59.000 --> 00:48:01.000]  就有一天神就感動他
[00:48:01.000 --> 00:48:03.000]  要他看見好像
[00:48:03.000 --> 00:48:04.000]  艾斯波利大學裡面
[00:48:04.000 --> 00:48:05.000]  禮堂裡面
[00:48:05.000 --> 00:48:07.000]  充滿了人在敬拜
[00:48:07.000 --> 00:48:09.000]  所以神就感動他說
[00:48:09.000 --> 00:48:14.000]  他就辭掉了神學院的教授的職位
[00:48:14.000 --> 00:48:16.000]  他就搬到
[00:48:16.000 --> 00:48:20.000]  就跟他太太搬到這個艾斯波利大學
[00:48:20.000 --> 00:48:22.000]  兩年多的時間
[00:48:22.000 --> 00:48:25.000]  比赴復興的發生
[00:48:25.000 --> 00:48:26.000]  兩年多的時間
[00:48:26.000 --> 00:48:28.000]  他就是在那邊禱告
[00:48:28.000 --> 00:48:31.000]  他的工作就是在那邊禱告
[00:48:31.000 --> 00:48:34.000]  參加各式當地的禱告會
[00:48:34.000 --> 00:48:36.000]  然後甚至神也感動他
[00:48:36.000 --> 00:48:38.000]  在一期期間他身上掛著牌子
[00:48:38.000 --> 00:48:39.000]  你看那個牌子中間
[00:48:39.000 --> 00:48:41.000]  牌子就寫說Repent
[00:48:41.000 --> 00:48:43.000]  要信耶穌等等這些東西
[00:48:43.000 --> 00:48:46.000]  就在整個這個城鎮
[00:48:46.000 --> 00:48:47.000]  這個小鎮
[00:48:47.000 --> 00:48:48.000]  六千人的這個小鎮
[00:48:48.000 --> 00:48:49.000]  就在那邊來回走
[00:48:49.000 --> 00:48:51.000]  到處走到處走了
[00:48:51.000 --> 00:48:53.000]  他說甚至這些白人社區
[00:48:53.000 --> 00:48:55.000]  都看得很覺得
[00:48:55.000 --> 00:48:57.000]  反正每個人都知道
[00:48:57.000 --> 00:48:59.000]  有一個亞洲人
[00:48:59.000 --> 00:49:01.000]  竟然在那邊傳福音給他們
[00:49:01.000 --> 00:49:03.000]  傳這個要悔改要信耶穌
[00:49:03.000 --> 00:49:05.000]  這樣子的一個牌子
[00:49:05.000 --> 00:49:08.000]  直到了兩年多
[00:49:08.000 --> 00:49:16.000]  大概是2022年中旬的時候
[00:49:16.000 --> 00:49:18.000]  他們就神感動他們
[00:49:18.000 --> 00:49:22.000]  要到紐約去服侍亨勒斯人
[00:49:22.000 --> 00:49:25.000]  他們心中也是有一點覺得說
[00:49:25.000 --> 00:49:26.000]  怎麼禱告了兩年多
[00:49:26.000 --> 00:49:28.000]  復興還沒有來呢
[00:49:28.000 --> 00:49:31.000]  好像神跟他講的是不是真的呢
[00:49:31.000 --> 00:49:33.000]  結果沒有想到
[00:49:33.000 --> 00:49:38.000]  就在今年的2月8號
[00:49:38.000 --> 00:49:40.000]  就在這個大學裡面
[00:49:40.000 --> 00:49:43.000]  就是在他禱告的這個大學裡面
[00:49:43.000 --> 00:49:47.000]  就發生了這一次的復興
[00:49:47.000 --> 00:49:49.000]  丘志文你知道嗎
[00:49:49.000 --> 00:49:54.000]  我在這個泰國的宣教大會
[00:49:54.000 --> 00:50:02.000]  最後一天的講道
[00:50:02.000 --> 00:50:05.000]  是我在講
[00:50:05.000 --> 00:50:08.000]  我在這個大會當中也談到復興
[00:50:08.000 --> 00:50:11.000]  當然我們針對的不是只有
[00:50:11.000 --> 00:50:13.000]  因為有從北美來的
[00:50:13.000 --> 00:50:15.000]  有從中國大陸來的
[00:50:15.000 --> 00:50:18.000]  所以我們也談到
[00:50:18.000 --> 00:50:20.000]  中國教會的復興
[00:50:20.000 --> 00:50:23.000]  華人北美教會的復興等等這些
[00:50:23.000 --> 00:50:26.000]  所以會後我們就一起來禱告
[00:50:26.000 --> 00:50:29.000]  那一天晚上
[00:50:29.000 --> 00:50:32.000]  許多的弟兄姊妹們同聲開口
[00:50:32.000 --> 00:50:34.000]  一起為這復興禱告
[00:50:34.000 --> 00:50:38.000]  2月9號亞洲的時間
[00:50:38.000 --> 00:50:39.000]  我算了一下
[00:50:39.000 --> 00:50:47.000]  就是2月8號這個Willmore
[00:50:47.000 --> 00:50:50.000]  就是這個Asbury這個學校的
[00:50:50.000 --> 00:50:52.000]  那個地方的時間
[00:50:52.000 --> 00:51:02.000]  是大概早上9點半到11點這個時間
[00:51:02.000 --> 00:51:05.000]  我不是要講說
[00:51:05.000 --> 00:51:09.000]  這個復興是我們帶來的
[00:51:09.000 --> 00:51:10.000]  不是
[00:51:10.000 --> 00:51:12.000]  我講的意思就是你可以看見
[00:51:12.000 --> 00:51:15.000]  神其實在基礎我的禱告
[00:51:15.000 --> 00:51:17.000]  你不曉得你今天的禱告
[00:51:17.000 --> 00:51:20.000]  哪一天成就了
[00:51:20.000 --> 00:51:22.000]  神許願我們在這裡禱告
[00:51:22.000 --> 00:51:24.000]  神許願我們同心合意的禱告
[00:51:24.000 --> 00:51:25.000]  教會復興
[00:51:25.000 --> 00:51:27.000]  因為這是神的心意
[00:51:27.000 --> 00:51:30.000]  因為教會復興起來才有力量傳福音
[00:51:30.000 --> 00:51:33.000]  才有力量去宣教
[00:51:33.000 --> 00:51:34.000]  親愛的兄弟妹
[00:51:34.000 --> 00:51:35.000]  基督徒要復興起來
[00:51:35.000 --> 00:51:40.000]  你才會出去
[00:51:40.000 --> 00:51:42.000]  求主幫助我們
[00:51:42.000 --> 00:51:44.000]  讓我們一起來禱告
[00:51:44.000 --> 00:51:45.000]  也許你過去說
[00:51:45.000 --> 00:51:47.000]  牧師我們禱告了那麼多年
[00:51:47.000 --> 00:51:49.000]  你來這裡一直講復興復興
[00:51:49.000 --> 00:51:50.000]  親愛的兄弟妹
[00:51:50.000 --> 00:51:52.000]  復興已經發生了
[00:51:52.000 --> 00:51:53.000]  親愛的兄弟妹
[00:51:53.000 --> 00:51:54.000]  我們期待這個復興
[00:51:54.000 --> 00:51:55.000]  不是只有在埃斯堡里
[00:51:55.000 --> 00:51:56.000]  我們期待這個復興
[00:51:56.000 --> 00:52:00.000]  不是只有在這個地區而已
[00:52:00.000 --> 00:52:01.000]  我們期待這個復興
[00:52:01.000 --> 00:52:02.000]  能夠在全美國
[00:52:02.000 --> 00:52:04.000]  甚至到全世界
[00:52:04.000 --> 00:52:06.000]  Amen
[00:52:06.000 --> 00:52:10.000]  這你我的禱告太重要了
[00:52:10.000 --> 00:52:13.000]  主呼召你我在這個幕後的時代
[00:52:13.000 --> 00:52:14.000]  做禱告的人
[00:52:14.000 --> 00:52:15.000]  Amen
