
[00:00:00.000 --> 00:00:03.000]  首先想問問大家手上有沒有帶錶
[00:35:53.000 --> 00:35:55.000]  去同心祈禱
[00:35:56.000 --> 00:35:58.000]  祈禱祂是用新的發明
[00:35:58.000 --> 00:36:00.000]  能夠創造我們
[00:36:00.000 --> 00:36:02.000]  以致我們成為新的人
[00:36:02.000 --> 00:36:04.000]  成為在生命裡面
[00:36:04.000 --> 00:36:06.000]  不斷有生命的更新
[00:36:06.000 --> 00:36:08.000]  主我們知道
[00:36:08.000 --> 00:36:10.000]  祢昔日能夠拯救以色列人
[00:36:10.000 --> 00:36:14.000]  不單止有出埃及過紅海的經歷
[00:36:14.000 --> 00:36:19.000]  更加有在巴比倫囚困裡面
[00:36:19.000 --> 00:36:21.000]  祢就讓新的帝國
[00:36:21.000 --> 00:36:25.000]  能夠去幫助他們
[00:36:25.000 --> 00:36:29.000]  能夠回到他們居住的地方
[00:36:29.000 --> 00:36:32.000]  再一次建造聖殿榮耀自己
[00:36:32.000 --> 00:36:34.000]  主我們知道
[00:36:34.000 --> 00:36:37.000]  今天無論我們落在什麼光景裡
[00:36:37.000 --> 00:36:39.000]  我們知道神祢自己愛我們
[00:36:39.000 --> 00:36:43.000]  因為祢仍然要我們能夠活著
[00:36:43.000 --> 00:36:45.000]  顯出祢的榮耀
[00:36:45.000 --> 00:36:47.000]  求主幫助我們
[00:36:47.000 --> 00:36:49.000]  神祢不放棄我們的時候
[00:36:49.000 --> 00:36:51.000]  幫助我們也不要放棄我們自己
[00:36:51.000 --> 00:36:53.000]  以致我們的生命更加被祢所使用
[00:36:54.000 --> 00:36:56.000]  報告完
[00:36:56.000 --> 00:36:58.000]  阿彌陀佛

