
[00:00:00.000 --> 00:00:04.960]  讓我們繼續在禱告裏面去仰望主的同在
[00:38:03.580 --> 00:38:06.660]  他見到榮耀的主臨在他們當中
[00:38:06.660 --> 00:38:09.660]  他見到歷世歷代的信徒
[00:38:09.660 --> 00:38:11.500]  竟然都出現在他們面前
[00:38:11.500 --> 00:38:15.020]  這個超越時間和空間的景象
[00:38:15.020 --> 00:38:16.860]  發生在他們面前
[00:38:16.860 --> 00:38:20.460]  他這個時候很想留住上帝的榮耀
[00:38:20.460 --> 00:38:22.180]  於是乎他就說
[00:38:22.180 --> 00:38:24.380]  我們為你建三座棚
[00:38:24.380 --> 00:38:26.220]  以示你可以在這裡住
[00:38:26.220 --> 00:38:29.260]  今天我們透過敬拜服侍讚美
[00:38:29.260 --> 00:38:33.380]  我們有時會經歷上帝很深的和我們同在
[00:38:33.380 --> 00:38:36.580]  我們都很想留住神的榮耀
[00:38:36.580 --> 00:38:37.980]  在我們當中
[00:38:37.980 --> 00:38:43.340]  但是在聖經的結局裡面有一個反高潮
[00:38:43.340 --> 00:38:45.340]  背後有聲音宣告說
[00:38:45.340 --> 00:38:51.940]  「這是我的兒子,我所揀選的,你們要聽從他」
[00:38:51.940 --> 00:38:55.540]  當這句由天上的聲音宣告了之後
[00:38:55.540 --> 00:38:59.580]  那些一切的雲彩都沒有了
[00:38:59.580 --> 00:39:02.140]  只剩下耶穌一個人在這裡
[00:39:02.140 --> 00:39:07.140]  接著這群門徒就跟隨了耶穌下山
[00:39:07.140 --> 00:39:10.660]  去繼續他們宣講天國的福音
[00:39:10.660 --> 00:39:14.140]  這個就像是詩篇的圖畫給我們看到
[00:39:14.140 --> 00:39:20.780]  今天無論我們經歷到見到神的偉大奇妙
[00:39:20.780 --> 00:39:22.300]  見到祂的榮耀
[00:39:22.300 --> 00:39:25.220]  或者與上帝的永恆接通了
[00:39:25.220 --> 00:39:28.660]  我們很想留住上帝的榮耀在我們當中
[00:39:28.660 --> 00:39:31.460]  但是我們仍然生活在現世的每一個人
[00:39:31.460 --> 00:39:34.620]  我們仍然要回到我們日常的生活裡面
[00:39:34.620 --> 00:39:36.500]  我們要做的是什麼?
[00:39:36.500 --> 00:39:38.900]  我們就好像詩篇的作者告訴我們
[00:39:38.900 --> 00:39:43.860]  我們要在萬民當中宣揚神的作為
[00:39:43.860 --> 00:39:48.100]  我們要在萬民當中宣講神的偉大
[00:39:48.100 --> 00:39:49.180]  各位弟兄姊妹
[00:39:49.180 --> 00:39:52.580]  今天這個就是我們在地上的使命
[00:39:52.580 --> 00:39:57.660]  這個正是我們在聖經裡面看到一個很重要的訊息
[00:39:57.660 --> 00:40:00.620]  無論我們接通了天地線
[00:40:00.620 --> 00:40:03.860]  無論我們見到神的榮耀彰顯
[00:40:03.860 --> 00:40:06.020]  神的恩典向我們傾流
[00:40:06.020 --> 00:40:08.420]  我們仍然要回到地面
[00:40:08.420 --> 00:40:12.820]  好好向我們身邊的人宣講主的福音和話語
[00:40:12.820 --> 00:40:16.060]  願我們真的經歷這個深層的敬拜
[00:40:16.060 --> 00:40:18.900]  真的可以與永恆的主接通
[00:40:18.900 --> 00:40:22.820]  我們整個群體可以更享受與主的同在
[00:40:22.820 --> 00:40:26.420]  但我們能夠更加賣力地去宣揚主的福音
[00:40:26.420 --> 00:40:32.500]  這個時間我們在座位裏一起讀這段經文
[00:40:32.500 --> 00:40:33.820]  我們一起讀
[00:40:33.820 --> 00:40:40.300]  「耶和華本為達,該受大讚美,其大無法測度
[00:40:40.300 --> 00:40:44.500]  這一代要對那一代重讚你的作愛
[00:40:44.500 --> 00:40:48.260]  他們要傳揚你的大能」
[00:40:48.260 --> 00:40:52.940]  我們要對我們下一代宣講神的大能
[00:40:52.940 --> 00:40:56.180]  今天我們有很多喜樂區的弟兄姊妹
[00:40:56.180 --> 00:40:57.740]  在我們當中
[00:40:57.740 --> 00:41:00.540]  我們要對他們講神的作迷
[00:41:00.540 --> 00:41:05.500]  我們要繼續一代一代將這個信仰傳承下去
[00:41:05.500 --> 00:41:08.860]  但最重要我們要經歷上帝的偉大
[00:41:08.860 --> 00:41:11.860]  我們要在萬民當中為祂作見證
[00:41:11.860 --> 00:41:13.780]  我們一起閉上眼睛禱告
[00:41:13.780 --> 00:41:17.460]  我們有一個默想的空間
[00:41:17.460 --> 00:41:23.020]  我有沒有發現神的偉大呢?
[00:41:23.020 --> 00:41:32.540]  我能不能夠衷心地發出對主的讚頌?
[00:41:32.540 --> 00:41:41.300]  有什麼成為我讚頌主的難阻呢?
[00:41:41.300 --> 00:41:43.660]  我的下一代
[00:41:43.660 --> 00:41:46.060]  我的親友
[00:41:46.060 --> 00:41:51.180]  他們聽過主的偉大了沒有?
[00:41:51.180 --> 00:42:10.180]  我怎麼可以在他們面前宣揚主的榮美呢?
[00:42:10.180 --> 00:42:11.580]  親愛的聖靈
[00:42:11.580 --> 00:42:16.100]  求祢引領我們去到寶座的面前
[00:42:16.100 --> 00:42:19.860]  去到你私人寶座的面前
[00:42:19.860 --> 00:42:24.460]  讓我們向祢發出讚歎、歌頌、讚美
[00:42:24.460 --> 00:42:29.460]  讚美祢的慈愛上達諸天
[00:42:29.460 --> 00:42:35.100]  祢的恩典在我們的生命裡面永留
[00:42:35.100 --> 00:42:38.900]  主讓我們真是打開我們信心的口
[00:42:38.900 --> 00:42:40.620]  大大張口
[00:42:40.620 --> 00:42:43.660]  祢就給我們充滿
[00:42:43.660 --> 00:42:47.180]  祢用祢的話語充滿我們的生命
[00:42:47.180 --> 00:42:50.380]  用祢的愛向我們湧流
[00:42:50.380 --> 00:42:53.700]  讓我們明白祢的慈愛
[00:42:53.700 --> 00:42:58.260]  又讓我們世世代代可以尊崇祢的美名
[00:42:58.260 --> 00:42:59.980]  一直到永恆
[00:42:59.980 --> 00:43:02.420]  直到祢再來的那一天
[00:43:02.420 --> 00:43:08.780]  我們繼續不斷永恆的讚美、敬拜祢、服侍祢
[00:43:08.780 --> 00:43:10.780]  誠心所願
