
[00:00:00.000 --> 00:00:04.040]  今次講到的題目是
[00:30:59.040 --> 00:31:00.540]  即時你的生命
[00:31:00.540 --> 00:31:02.040]  改變
[00:31:02.040 --> 00:31:03.140]  被洗乾淨
[00:31:03.140 --> 00:31:04.240]  所有的罪
[00:31:04.240 --> 00:31:05.540]  耶穌的寶血被洗乾淨
[00:31:05.540 --> 00:31:07.440]  你成為了神的兒女
[00:31:07.440 --> 00:31:09.440]  你清怡、你成聖
[00:31:09.440 --> 00:31:11.740]  接著還有就是
[00:31:11.740 --> 00:31:14.040]  神進入你的裡面
[00:31:14.040 --> 00:31:15.840]  住在你裡面
[00:31:15.840 --> 00:31:18.540]  那麼這麼大的神怎麼住呢?
[00:31:18.540 --> 00:31:20.240]  神是用另一個的
[00:31:20.240 --> 00:31:22.440]  慧格我們叫
[00:31:22.440 --> 00:31:24.640]  是聖靈住在我們的裡面
[00:31:24.640 --> 00:31:26.340]  所以每一位信主的人
[00:31:26.340 --> 00:31:27.840]  有聖靈在你的裡面
[00:31:28.240 --> 00:31:30.340]  不過聖靈是一個
[00:31:30.340 --> 00:31:32.340]  很溫柔
[00:31:32.340 --> 00:31:37.540]  很講話小聲的女士
[00:31:37.540 --> 00:31:39.940]  你做些事情不對的時候
[00:31:39.940 --> 00:31:40.840]  祂就會在你身邊說
[00:31:40.840 --> 00:31:42.640]  你這樣不好啊
[00:31:42.640 --> 00:31:45.340]  你這樣讓神不喜歡的
[00:31:45.340 --> 00:31:48.240]  你細心肯聽的時候
[00:31:48.240 --> 00:31:48.840]  你聽得到
[00:31:48.840 --> 00:31:50.540]  你不肯聽的時候
[00:31:50.540 --> 00:31:52.040]  聽不到祂的聲音
[00:31:52.040 --> 00:31:54.640]  聖靈不會很兇很大聲
[00:31:54.640 --> 00:31:56.740]  這個是聖經一直在說
[00:31:56.940 --> 00:31:58.740]  聖靈是一個很溫柔的聲音
[00:31:58.740 --> 00:31:59.840]  去提醒你
[00:31:59.840 --> 00:32:01.340]  你不肯聽的時候
[00:32:01.340 --> 00:32:05.940]  祂就會暫時不出聲
[00:32:05.940 --> 00:32:08.940]  繼續等一個合適的機會
[00:32:08.940 --> 00:32:10.040]  再提醒你
[00:32:10.040 --> 00:32:15.340]  你這樣是不是闖禍啊
[00:32:15.340 --> 00:32:17.940]  你回到神那裡吧
[00:32:17.940 --> 00:32:19.340]  你悔改吧
[00:32:19.340 --> 00:32:20.540]  這樣而已
[00:32:20.540 --> 00:32:21.940]  你不肯的話
[00:32:21.940 --> 00:32:22.940]  祂又不出聲
[00:32:22.940 --> 00:32:24.940]  是這樣的
[00:32:24.940 --> 00:32:26.740]  很溫柔
[00:32:27.040 --> 00:32:28.740]  在你裡面又不走
[00:32:28.740 --> 00:32:29.540]  又不住在那裡
[00:32:29.540 --> 00:32:32.340]  提醒你
[00:32:32.340 --> 00:32:36.940]  要你去走在神的道當中
[00:32:36.940 --> 00:32:38.040]  不斷地提醒
[00:32:38.040 --> 00:32:40.140]  住在你裡面就不走了
[00:32:40.140 --> 00:32:42.240]  所以這個在聖經裡面
[00:32:42.240 --> 00:32:43.240]  已不鎖書
[00:32:43.240 --> 00:32:45.140]  用另一個形式去形容
[00:32:45.140 --> 00:32:47.740]  這個聖靈的狀態和它的功效
[00:32:47.740 --> 00:32:50.140]  就是說聖靈在我們心裡面
[00:32:50.140 --> 00:32:51.740]  好像一個智
[00:32:51.740 --> 00:32:53.040]  人智那樣
[00:32:53.540 --> 00:32:59.640]  等到我們真正回到神的身邊的時候
[00:32:59.640 --> 00:33:02.640]  就好像一個抵押
[00:33:02.640 --> 00:33:03.640]  一個人智
[00:33:03.640 --> 00:33:07.540]  使你很確實地相信
[00:33:07.540 --> 00:33:11.840]  知道一定神會認數的
[00:33:11.840 --> 00:33:15.540]  等於以前那些人
[00:33:15.540 --> 00:33:16.640]  不論拍戲也看到
[00:33:16.640 --> 00:33:18.940]  擺一個人就好像在做人質
[00:33:18.940 --> 00:33:20.140]  所以你放心吧
[00:33:20.140 --> 00:33:21.940]  我一定會回來的
[00:33:21.940 --> 00:33:23.340]  聖靈也是
[00:33:23.940 --> 00:33:26.540]  神叫聖靈進入我們的心裡面
[00:33:26.540 --> 00:33:29.240]  成為一個人智
[00:33:29.240 --> 00:33:30.440]  讓我們知道
[00:33:30.440 --> 00:33:32.340]  神必定會回來
[00:33:32.340 --> 00:33:34.540]  使我們身體得數
[00:33:34.540 --> 00:33:35.940]  我們的狀態
[00:33:35.940 --> 00:33:38.340]  這個清義還有很多聖經裡面的說法
[00:33:38.340 --> 00:33:39.740]  就是另一個說法就是
[00:33:39.740 --> 00:33:41.340]  成為了主的羊
[00:33:41.340 --> 00:33:42.040]  有沒有聽過?
[00:33:42.040 --> 00:33:44.440]  成為了主的羊
[00:33:44.440 --> 00:33:45.440]  還有就是說
[00:33:45.440 --> 00:33:48.140]  這些羊會認得主人的聲音
[00:33:48.140 --> 00:33:50.140]  就是神說話
[00:33:50.140 --> 00:33:51.140]  它會聽到的
[00:33:51.140 --> 00:33:52.340]  就會跟著它
[00:33:53.540 --> 00:33:55.440]  另一邊去看就是說
[00:33:55.440 --> 00:33:56.940]  這個主人
[00:33:56.940 --> 00:33:59.840]  如果看到一隻羊走失了
[00:33:59.840 --> 00:34:02.040]  它是會去找回它的
[00:34:02.040 --> 00:34:04.940]  會千辛萬苦都要找回這隻羊
[00:34:04.940 --> 00:34:07.440]  不會說我有九十九隻了
[00:34:07.440 --> 00:34:09.040]  失了一隻算了
[00:34:09.040 --> 00:34:09.440]  不要了
[00:34:09.440 --> 00:34:10.140]  不會的
[00:34:10.140 --> 00:34:12.840]  都要去找回那一隻羊
[00:34:12.840 --> 00:34:15.540]  所以在我們的信仰裡面
[00:34:15.540 --> 00:34:18.540]  有一些人提出一個說法叫做
[00:34:18.540 --> 00:34:20.040]  一次得救永遠得救
[00:34:20.040 --> 00:34:21.540]  這個是對的
[00:34:22.340 --> 00:34:25.140]  你真的相信成為了主的羊呢?
[00:34:25.140 --> 00:34:28.140]  你有什麼行為上的偏差
[00:34:28.140 --> 00:34:30.640]  有什麼閃失
[00:34:30.640 --> 00:34:32.040]  離開了主等等
[00:34:32.040 --> 00:34:33.540]  神都會找回來
[00:34:33.540 --> 00:34:35.040]  一次得救永遠得救
[00:34:35.040 --> 00:34:36.640]  神是會認得它的羊
[00:34:36.640 --> 00:34:38.940]  會千辛萬苦都找回來
[00:34:38.940 --> 00:34:41.140]  這算是讓我們知道
[00:34:41.140 --> 00:34:42.640]  誠信、清義
[00:34:42.640 --> 00:34:44.140]  其實是這樣一直下去的
[00:34:44.140 --> 00:34:45.040]  不過我們要
[00:34:45.040 --> 00:34:48.540]  自己真的肯去潔淨自己
[00:34:48.540 --> 00:34:50.540]  除去身體靈魂的污穢
[00:34:50.540 --> 00:34:51.440]  敬畏神
[00:34:51.640 --> 00:34:52.840]  分別為聖
[00:34:52.840 --> 00:34:57.940]  不過有一段經文
[00:34:57.940 --> 00:35:01.840]  保羅講這個清義
[00:35:01.840 --> 00:35:03.040]  怎樣信呢?
[00:35:03.040 --> 00:35:04.540]  講到最後的第七章
[00:35:04.540 --> 00:35:06.240]  就很特別
[00:35:06.240 --> 00:35:07.740]  他說
[00:35:07.740 --> 00:35:09.640]  我覺得身體有一個律
[00:35:09.640 --> 00:35:11.340]  就是有一個定律
[00:35:11.340 --> 00:35:14.040]  就是在願意為善的時候
[00:35:14.040 --> 00:35:15.240]  就有惡欲的動作
[00:35:15.240 --> 00:35:18.340]  這個大家
[00:35:18.340 --> 00:35:20.040]  基督徒的經驗
[00:35:21.240 --> 00:35:23.140]  因為在我裡面
[00:35:23.140 --> 00:35:25.540]  按照我裡面的意思
[00:35:25.540 --> 00:35:27.240]  我其實真的喜歡神的律
[00:35:27.240 --> 00:35:29.140]  不過又覺得肢體當中
[00:35:29.140 --> 00:35:29.940]  在身體
[00:35:29.940 --> 00:35:31.640]  另外有一個定律
[00:35:31.640 --> 00:35:33.840]  和我心中的定律交戰
[00:35:33.840 --> 00:35:34.740]  將我擄去
[00:35:34.740 --> 00:35:37.840]  叫我服從肢體中犯罪的律
[00:35:37.840 --> 00:35:40.340]  我真是苦
[00:35:40.340 --> 00:35:42.340]  誰能救我脫離
[00:35:42.340 --> 00:35:44.540]  這取死的身體
[00:35:44.540 --> 00:35:47.240]  這一句話不是跟未信的人講
[00:35:47.240 --> 00:35:49.640]  是跟信了主的人講
[00:35:49.940 --> 00:35:51.440]  我們信了主的人
[00:35:51.440 --> 00:35:54.440]  不多不少都一定會經歷到一個這樣的時候
[00:35:54.440 --> 00:35:56.040]  很想
[00:35:56.040 --> 00:35:58.940]  跟從神所講的事情來做
[00:35:58.940 --> 00:36:00.040]  不過
[00:36:00.040 --> 00:36:02.440]  又另外有些原因
[00:36:02.440 --> 00:36:04.140]  你又不跟從
[00:36:04.140 --> 00:36:07.940]  這裡保羅將這兩個對比了出來
[00:36:07.940 --> 00:36:09.440]  心裡面想跟從神
[00:36:09.440 --> 00:36:12.140]  但是身體上各個
[00:36:12.140 --> 00:36:13.940]  實際的條件
[00:36:13.940 --> 00:36:15.440]  實際的需要
[00:36:15.440 --> 00:36:16.440]  生活
[00:36:16.440 --> 00:36:18.140]  經濟
[00:36:18.140 --> 00:36:19.640]  吃不吃飯
[00:36:19.940 --> 00:36:20.540]  等等
[00:36:20.540 --> 00:36:23.240]  的實際問題將你擄去
[00:36:23.240 --> 00:36:25.540]  你就會越來越走得遠神
[00:36:25.540 --> 00:36:27.640]  那麼我們怎樣去取捨呢
[00:36:27.640 --> 00:36:29.440]  這個就是基督徒一生
[00:36:29.440 --> 00:36:33.140]  我們還沒有回到主之前的功課
[00:36:33.140 --> 00:36:34.840]  一生的學習
[00:36:34.840 --> 00:36:37.140]  保羅自己也讚嘆說到這裡
[00:36:37.140 --> 00:36:38.540]  我真是苦
[00:36:38.540 --> 00:36:41.440]  誰能救我脫離這個取死的身體呢
[00:36:41.440 --> 00:36:42.740]  我們很多時候
[00:36:42.740 --> 00:36:46.540]  犯的罪或者得罪神的地方
[00:36:46.540 --> 00:36:48.240]  都是因為身體的問題
[00:36:48.540 --> 00:36:50.340]  我身體想舒暢一點
[00:36:50.340 --> 00:36:52.140]  我身體想
[00:36:52.140 --> 00:36:53.240]  好一點
[00:36:53.240 --> 00:36:55.240]  想我有前途一點
[00:36:55.240 --> 00:36:56.640]  我理想達成一點
[00:36:56.640 --> 00:36:57.940]  我多儲一個錢
[00:36:57.940 --> 00:36:59.040]  將來房佬
[00:36:59.040 --> 00:37:01.340]  等等等等
[00:37:01.340 --> 00:37:03.640]  都是自己的身體在算
[00:37:03.640 --> 00:37:06.140]  來要他滿足
[00:37:06.140 --> 00:37:08.340]  但是如果當這些事情
[00:37:08.340 --> 00:37:09.540]  跟
[00:37:09.540 --> 00:37:11.340]  神所定的律
[00:37:11.340 --> 00:37:13.740]  想要你走去美善的一邊
[00:37:13.740 --> 00:37:15.640]  走在他的道當中的話
[00:37:15.640 --> 00:37:16.540]  你就要小心了
[00:37:16.640 --> 00:37:18.740]  這些事情本身全部是忠誠的沒錯
[00:37:18.740 --> 00:37:20.340]  但是如果要
[00:37:20.340 --> 00:37:23.040]  放下你的信仰一邊
[00:37:23.040 --> 00:37:24.140]  而去
[00:37:24.140 --> 00:37:26.140]  滿足這些呢
[00:37:26.140 --> 00:37:26.940]  那就錯了
[00:37:26.940 --> 00:37:28.340]  所以我們要小心
[00:37:28.340 --> 00:37:33.440]  也很難在港台上舉出一些很具體的例子
[00:37:33.440 --> 00:37:36.740]  只能夠從這個大原則去告訴大家
[00:37:36.740 --> 00:37:40.540]  至於生活上有什麼具體的事情
[00:37:40.540 --> 00:37:41.940]  就弟兄姊妹之間
[00:37:41.940 --> 00:37:44.540]  要多一些分享分擔來談
[00:37:44.540 --> 00:37:46.540]  不過不是沒有出路的
[00:37:47.140 --> 00:37:48.340]  這麼多節聖經都很重要
[00:37:48.340 --> 00:37:49.940]  但是最重要的那一節是下一節
[00:37:49.940 --> 00:37:52.040]  感謝神
[00:37:52.040 --> 00:37:54.640]  靠著我們的主
[00:37:54.640 --> 00:37:55.740]  耶穌基督
[00:37:55.740 --> 00:37:57.440]  就能脫離了
[00:37:57.440 --> 00:38:01.240]  很多這些我們覺得沒辦法脫離的困境
[00:38:01.240 --> 00:38:04.840]  原來要靠著主耶穌基督就能脫離
[00:38:04.840 --> 00:38:08.940]  什麼叫靠著主耶穌基督就能脫離
[00:38:08.940 --> 00:38:09.940]  耶穌基督
[00:38:09.940 --> 00:38:12.040]  怎麼靠
[00:38:12.040 --> 00:38:15.440]  沒有牆這麼神制讓我靠
[00:38:15.940 --> 00:38:18.640]  聖經的真理就是耶穌基督
[00:38:18.640 --> 00:38:21.140]  耶穌說我就是道路
[00:38:21.140 --> 00:38:22.440]  真理生命
[00:38:22.440 --> 00:38:24.440]  看聖經
[00:38:24.440 --> 00:38:25.940]  聖經裡面怎麼說呢
[00:38:25.940 --> 00:38:26.940]  這個神是怎樣的
[00:38:26.940 --> 00:38:28.040]  這個耶穌是怎樣的呢
[00:38:28.040 --> 00:38:29.340]  祂能夠為你做什麼呢
[00:38:29.340 --> 00:38:31.340]  你看聖經在裡面
[00:38:31.340 --> 00:38:34.540]  你就找到耶穌基督可以給你怎樣祈求
[00:38:34.540 --> 00:38:39.440]  你越是看著這位耶穌基督的時候
[00:38:39.440 --> 00:38:40.640]  你就越有力量
[00:38:40.640 --> 00:38:44.340]  你然後身邊那些你覺得之前很實際
[00:38:44.340 --> 00:38:45.240]  很影響你
[00:38:45.340 --> 00:38:48.040]  你必須要去妥協
[00:38:48.040 --> 00:38:52.040]  屈服等等的情況都會變得不重要
[00:38:52.040 --> 00:38:54.940]  那你就懂得去作出你自己的抉擇
[00:38:54.940 --> 00:38:56.640]  你在意志上面
[00:38:56.640 --> 00:38:59.140]  經常說我們盡心盡性盡義
[00:38:59.140 --> 00:39:00.940]  盡力愛主我們的神
[00:39:00.940 --> 00:39:04.340]  你在意志上面你就可以去決定這件事
[00:39:04.340 --> 00:39:05.440]  我要跟從神
[00:39:05.440 --> 00:39:06.240]  我要選擇神
[00:39:06.240 --> 00:39:08.440]  我要好像那些仙奴那樣
[00:39:08.440 --> 00:39:09.540]  我要神
[00:39:09.540 --> 00:39:11.340]  坐牢
[00:39:11.340 --> 00:39:12.240]  受死
[00:39:12.240 --> 00:39:13.040]  被人打死
[00:39:13.040 --> 00:39:14.040]  都不要緊了
[00:39:14.040 --> 00:39:15.040]  這樣就行了
[00:39:16.040 --> 00:39:18.640]  有些人以前看過
[00:39:18.640 --> 00:39:20.340]  《還珠格格》
[00:39:20.340 --> 00:39:21.140]  《小燕子》
[00:39:21.140 --> 00:39:22.440]  有一句話很喜歡
[00:39:22.440 --> 00:39:24.540]  怎樣呢?
[00:39:24.540 --> 00:39:25.240]  類似這樣
[00:39:25.240 --> 00:39:26.740]  有什麼事發生的時候
[00:39:26.740 --> 00:39:28.040]  頭一個命一條
[00:39:28.040 --> 00:39:31.140]  我用普通話
[00:39:31.140 --> 00:39:32.440]  頭一個命一條
[00:39:32.440 --> 00:39:35.440]  就是當你自己的生命
[00:39:35.440 --> 00:39:39.540]  都不是最重要你要去保護的時候
[00:39:39.540 --> 00:39:42.840]  很多事情其實不再重要
[00:39:43.340 --> 00:39:46.640]  我們信主的一生一直下去都是這樣
[00:39:46.640 --> 00:39:51.240]  如果你連自己的生命你都覺得不重要
[00:39:51.240 --> 00:39:54.040]  大不了就是什麼都沒有了
[00:39:54.040 --> 00:39:59.240]  你的靈明你就會看到一些光是否存在
[00:39:59.240 --> 00:40:00.840]  所以清義
[00:40:00.840 --> 00:40:01.940]  誠信
[00:40:01.940 --> 00:40:03.840]  其實已經是給了我們
[00:40:03.840 --> 00:40:06.840]  我們怎樣再繼續前面的生活呢?
[00:40:06.840 --> 00:40:10.140]  怎樣靠著主耶穌基督去脫離這一切呢?
[00:40:10.840 --> 00:40:14.640]  然後可以潔淨自己,除去污穢,敬畏神,分別為聖
[00:40:14.640 --> 00:40:17.240]  就是我們以後一生的功課
[00:40:17.240 --> 00:40:19.140]  願意主幫助我們
[00:40:19.140 --> 00:40:23.040]  讓我們在聖經上認識祂更多
[00:40:23.040 --> 00:40:27.440]  能夠得著祂所賜的力量
[00:40:27.440 --> 00:40:30.440]  幫助我們的生活去度過
[00:40:30.440 --> 00:40:31.540]  我們一起祈禱
[00:40:31.540 --> 00:40:35.040]  真是天父我們感謝祢
[00:40:35.040 --> 00:40:37.640]  感謝祢留下聖經給我們
[00:40:37.840 --> 00:40:41.440]  讓我們知道祢的喜好
[00:40:41.440 --> 00:40:44.240]  祢喜悅我們怎樣行事為人
[00:40:44.240 --> 00:40:47.740]  來成為與祢和好的之後
[00:40:47.740 --> 00:40:51.540]  神兒女應有的樣式
[00:40:51.540 --> 00:40:54.240]  好像主耶穌你活在世上一樣
[00:40:54.240 --> 00:40:55.740]  柔和謙卑
[00:40:55.740 --> 00:40:57.040]  憐憫
[00:40:57.040 --> 00:40:58.040]  寬恕
[00:40:58.040 --> 00:41:01.240]  一切的美善在祢那裡都找到
[00:41:01.240 --> 00:41:03.740]  求天父讓我們有一個
[00:41:03.740 --> 00:41:05.240]  渴慕
[00:41:05.240 --> 00:41:06.940]  羨慕著祢的心
[00:41:07.240 --> 00:41:08.840]  來在聖經當中
[00:41:08.840 --> 00:41:12.040]  在真理上去更多認識祢
[00:41:12.040 --> 00:41:16.840]  在心智上願意跟從祢
[00:41:16.840 --> 00:41:19.840]  把很多世上的前類
[00:41:19.840 --> 00:41:23.740]  世上世人的價值觀
[00:41:23.740 --> 00:41:25.240]  看法都放下
[00:41:25.240 --> 00:41:27.340]  按聖經祢的看法
[00:41:27.340 --> 00:41:29.440]  去潔淨我們自己
[00:41:29.440 --> 00:41:32.240]  除去身體靈魂的污穢
[00:41:32.240 --> 00:41:33.340]  敬畏祢
[00:41:33.340 --> 00:41:34.440]  分別為聖
[00:41:34.440 --> 00:41:36.440]  過一個祢喜悅的日子
[00:41:36.540 --> 00:41:37.540]  求祢幫助我們
[00:41:37.540 --> 00:41:38.680]  多謝您聽我們祈禱
[00:41:38.680 --> 00:41:40.680]  奉耶穌基督的名 阿們
