
[00:00:00.000 --> 00:00:03.500]  神啊,我們就在以下的時間
[00:37:50.000 --> 00:37:54.000]  你和我到底
[00:37:54.000 --> 00:37:56.000]  都是人
[00:37:56.000 --> 00:37:58.000]  你和我都會有
[00:37:58.000 --> 00:38:00.000]  跌倒的一天
[00:38:00.000 --> 00:38:02.000]  但神給我們
[00:38:02.000 --> 00:38:04.000]  一個很清楚的訊息
[00:38:04.000 --> 00:38:06.000]  神總會給我們
[00:38:06.000 --> 00:38:08.000]  機會回轉
[00:38:08.000 --> 00:38:10.000]  大衛如是
[00:38:12.000 --> 00:38:14.000]  彼得如是
[00:38:14.000 --> 00:38:16.000]  趙鴻基牧師都如是
[00:38:16.000 --> 00:38:18.000]  只要我們把握
[00:38:18.000 --> 00:38:20.000]  這個
[00:38:20.000 --> 00:38:22.000]  悔改的機會
[00:38:22.000 --> 00:38:24.000]  神仍然
[00:38:24.000 --> 00:38:26.000]  可以使用我們
[00:38:26.000 --> 00:38:28.000]  弟兄姊妹
[00:38:28.000 --> 00:38:30.000]  你不要以為我不是教會的領袖
[00:38:30.000 --> 00:38:32.000]  你就輕忽
[00:38:32.000 --> 00:38:34.000]  這個認罪的機會
[00:38:34.000 --> 00:38:38.000]  因為如果
[00:38:38.000 --> 00:38:40.000]  我們不好好的
[00:38:40.000 --> 00:38:42.000]  在神面前去認罪
[00:38:42.000 --> 00:38:44.000]  痛苦的是你
[00:38:44.000 --> 00:38:46.000]  一生揹著
[00:38:46.000 --> 00:38:48.000]  這些犯罪
[00:38:48.000 --> 00:38:50.000]  的包袱
[00:38:50.000 --> 00:38:52.000]  這些
[00:38:52.000 --> 00:38:54.000]  神不喜悅的事
[00:38:54.000 --> 00:38:56.000]  你沒有辦法
[00:38:56.000 --> 00:38:58.000]  真正得到平安
