
[00:00:00.000 --> 00:00:08.000]  不知大家覺不覺得香港人都頗注重養生
[00:34:25.000 --> 00:34:26.000]  都是神給我們
[00:34:26.000 --> 00:34:27.000]  有很多
[00:34:27.000 --> 00:34:29.000]  我們AVANA每年
[00:34:29.000 --> 00:34:31.000]  都有一個
[00:34:31.000 --> 00:34:32.000]  是不是一年
[00:34:32.000 --> 00:34:33.000]  有兩次
[00:34:33.000 --> 00:34:35.000]  AVANA的盛事
[00:34:35.000 --> 00:34:37.000]  叫AVANA STORE
[00:34:37.000 --> 00:34:38.000]  其實
[00:34:38.000 --> 00:34:39.000]  我們就是
[00:34:39.000 --> 00:34:40.000]  叫家長
[00:34:40.000 --> 00:34:42.000]  或者叫弟兄姊妹
[00:34:42.000 --> 00:34:44.000]  將你家裡的文具
[00:34:44.000 --> 00:34:46.000]  或者玩具
[00:34:46.000 --> 00:34:47.000]  拿回來
[00:34:47.000 --> 00:34:48.000]  大家還記得
[00:34:48.000 --> 00:34:49.000]  上星期還在宣傳
[00:34:49.000 --> 00:34:50.000]  還在說
[00:34:50.000 --> 00:34:51.000]  拿回來
[00:34:51.000 --> 00:34:53.000]  讓小朋友
[00:34:53.000 --> 00:34:55.000]  有好行為的時候
[00:34:55.000 --> 00:34:56.000]  有分享
[00:34:56.000 --> 00:34:57.000]  大家知不知道
[00:34:57.000 --> 00:34:58.000]  我拿了多少
[00:34:58.000 --> 00:35:01.000]  是一個小山丘
[00:35:01.000 --> 00:35:02.000]  幾張桌子
[00:35:02.000 --> 00:35:04.000]  幾張長桌子這麼多
[00:35:04.000 --> 00:35:05.000]  我發覺
[00:35:05.000 --> 00:35:06.000]  厲害
[00:35:06.000 --> 00:35:07.000]  原來
[00:35:07.000 --> 00:35:09.000]  上帝很祝福我們
[00:35:09.000 --> 00:35:11.000]  窩福的弟兄姊妹
[00:35:11.000 --> 00:35:14.000]  我們多豐富
[00:35:14.000 --> 00:35:18.000]  當你送出去的時候
[00:35:18.000 --> 00:35:20.000]  耶穌真的很幽默
[00:35:20.000 --> 00:35:21.000]  祂說
[00:35:21.000 --> 00:35:22.000]  你不會憂
[00:35:22.000 --> 00:35:23.000]  因為你有
[00:35:23.000 --> 00:35:24.000]  你就會送出去
[00:35:24.000 --> 00:35:25.000]  而且
[00:35:25.000 --> 00:35:26.000]  你就會知道
[00:35:26.000 --> 00:35:27.000]  哇
[00:35:27.000 --> 00:35:28.000]  原來一路送出去的時候
[00:35:28.000 --> 00:35:30.000]  我天上的財產
[00:35:30.000 --> 00:35:31.000]  就會越來越多
[00:35:31.000 --> 00:35:32.000]  我就用不盡
[00:35:32.000 --> 00:35:34.000]  而且又沒有人會拿到
[00:35:34.000 --> 00:35:36.000]  一定預料到給你
[00:35:36.000 --> 00:35:37.000]  是直到永遠
[00:35:37.000 --> 00:35:38.000]  哇
[00:35:38.000 --> 00:35:40.000]  是不是很厲害
[00:35:40.000 --> 00:35:43.000]  所以既然是這樣
[00:35:43.000 --> 00:35:46.000]  我們的養護
[00:35:46.000 --> 00:35:48.000]  我們這個靈性生命
[00:35:48.000 --> 00:35:50.000]  一個正確的心態
[00:35:50.000 --> 00:35:51.000]  首先第一
[00:35:51.000 --> 00:35:54.000]  先求神的國
[00:35:54.000 --> 00:35:55.000]  願意神的國
[00:35:55.000 --> 00:35:58.000]  在我們生命裏面顯為大
[00:35:58.000 --> 00:35:59.000]  不是其他東西
[00:35:59.000 --> 00:36:02.000]  充斥著我們的生命
[00:36:02.000 --> 00:36:03.000]  以致我們覺得
[00:36:03.000 --> 00:36:05.000]  我們可以和人分享
[00:36:05.000 --> 00:36:08.000]  我們可以送出去
[00:36:08.000 --> 00:36:09.000]  第二就是
[00:36:09.000 --> 00:36:11.000]  先求神的國
[00:36:11.000 --> 00:36:13.000]  願意更多更多的人
[00:36:13.000 --> 00:36:14.000]  去認識神
[00:36:14.000 --> 00:36:15.000]  相信神
[00:36:15.000 --> 00:36:17.000]  願神的國
[00:36:17.000 --> 00:36:19.000]  臨在這個地上
[00:36:19.000 --> 00:36:22.000]  臨在人的心裏面
[00:36:22.000 --> 00:36:26.000]  如果你錯過了
[00:36:26.000 --> 00:36:27.000]  上個星期
[00:36:27.000 --> 00:36:29.000]  我們這個健康講座
[00:36:29.000 --> 00:36:32.000]  你就要快快把握
[00:36:32.000 --> 00:36:33.000]  31號
[00:36:33.000 --> 00:36:34.000]  兩個星期之後的
[00:36:34.000 --> 00:36:37.000]  福音主日
[00:36:37.000 --> 00:36:38.000]  如果你說
[00:36:38.000 --> 00:36:39.000]  福音主日
[00:36:39.000 --> 00:36:40.000]  我的朋友
[00:36:40.000 --> 00:36:42.000]  都還沒預備好
[00:36:42.000 --> 00:36:45.000]  來採樹聽福音
[00:36:45.000 --> 00:36:47.000]  你就要把握這個
[00:36:47.000 --> 00:36:48.000]  8月21號
[00:36:48.000 --> 00:36:49.000]  不好意思
[00:36:49.000 --> 00:36:50.000]  直入聲講到
[00:36:50.000 --> 00:36:52.000]  8月21號這個
[00:36:52.000 --> 00:36:54.000]  So Relax
[00:36:54.000 --> 00:36:56.000]  輕輕鬆鬆來教會
[00:36:56.000 --> 00:36:59.000]  看看我們市集
[00:36:59.000 --> 00:37:02.000]  認識一下教會的氣氛
[00:37:02.000 --> 00:37:03.000]  文化
[00:37:03.000 --> 00:37:04.000]  你介紹一下
[00:37:04.000 --> 00:37:05.000]  你團契的弟兄姊妹
[00:37:05.000 --> 00:37:06.000]  讓他認識
[00:37:06.000 --> 00:37:08.000]  讓他一步一步的
[00:37:08.000 --> 00:37:10.000]  來認識神
[00:37:10.000 --> 00:37:14.000]  讓我們多些思考
[00:37:14.000 --> 00:37:15.000]  不認識神的人
[00:37:15.000 --> 00:37:18.000]  讓我們多些思想
[00:37:18.000 --> 00:37:20.000]  有需要的人
[00:37:20.000 --> 00:37:22.000]  正如耶穌
[00:37:22.000 --> 00:37:25.000]  在五餅二魚的神蹟
[00:37:25.000 --> 00:37:28.000]  讓福音提醒我們
[00:37:28.000 --> 00:37:29.000]  祂說
[00:37:29.000 --> 00:37:30.000]  我們不要為
[00:37:30.000 --> 00:37:35.000]  能留壞的食物努力
[00:37:35.000 --> 00:37:36.000]  我們要為
[00:37:36.000 --> 00:37:38.000]  不能留壞的食物
[00:37:38.000 --> 00:37:40.000]  天上的財寶
[00:37:40.000 --> 00:37:42.000]  而努力
[00:37:42.000 --> 00:37:43.000]  求主幫助我們
[00:37:43.000 --> 00:37:45.000]  我們一起祈禱
[00:37:45.000 --> 00:37:53.000]  創造生命
[00:37:53.000 --> 00:37:56.000]  又養活生命的上帝
[00:37:56.000 --> 00:37:57.000]  我們感謝你
[00:37:57.000 --> 00:38:00.000]  感謝你養育之恩
[00:38:00.000 --> 00:38:01.000]  感謝你
[00:38:01.000 --> 00:38:03.000]  無微不至的看顧
[00:38:03.000 --> 00:38:05.000]  還有愛
[00:38:05.000 --> 00:38:06.000]  小烏鴉
[00:38:06.000 --> 00:38:07.000]  小草
[00:38:07.000 --> 00:38:09.000]  你都會看顧
[00:38:09.000 --> 00:38:10.000]  又更加感謝你
[00:38:10.000 --> 00:38:14.000]  你已經把你的角賜給我們了
[00:38:14.000 --> 00:38:16.000]  縱使今天
[00:38:16.000 --> 00:38:18.000]  可能我們覺得自己缺乏
[00:38:18.000 --> 00:38:20.000]  或負足
[00:38:20.000 --> 00:38:23.000]  其實重要的是我們的心態
[00:38:23.000 --> 00:38:24.000]  當我們願意的時候
[00:38:24.000 --> 00:38:26.000]  其實我們可以跟別人分享
[00:38:26.000 --> 00:38:29.000]  我們可以送出去
[00:38:29.000 --> 00:38:32.000]  好叫我們能夠知道
[00:38:32.000 --> 00:38:34.000]  我們更加大大去經歷
[00:38:34.000 --> 00:38:37.000]  神是你養活我們
[00:38:37.000 --> 00:38:39.000]  又幫助我們
[00:38:39.000 --> 00:38:41.000]  我們願你的各降臨
[00:38:41.000 --> 00:38:43.000]  降臨在我們
[00:38:43.000 --> 00:38:47.000]  未相信未認識你的親友當中
[00:38:47.000 --> 00:38:50.000]  願我們有行動的積極的
[00:38:50.000 --> 00:38:52.000]  將他們帶到你的面前
[00:38:52.000 --> 00:38:54.000]  求主使用我們
[00:38:54.000 --> 00:38:55.000]  多謝你
[00:38:55.000 --> 00:38:56.000]  聽我們的祈禱
[00:38:56.000 --> 00:38:58.000]  奉主耶穌名求
[00:38:58.000 --> 00:38:59.000]  阿們
