
[00:00:00.000 --> 00:00:12.220]  教宗早幾星期前,成為六百年來第一個在任期間辭職的教宗。
[00:42:47.340 --> 00:42:49.500]  那有多少個到現在還是細蚊仔的?
[00:42:49.500 --> 00:42:51.260]  舉手好不好?
[00:42:51.260 --> 00:42:54.300]  就是你要超過一百歲才不是細蚊仔,
[00:42:54.300 --> 00:42:55.820]  另外,
[00:42:55.820 --> 00:42:59.340]  是不會有天災人禍影響它的,
[00:42:59.340 --> 00:43:02.860]  還有一件事,獅子和牛到一起吃草,
[00:43:02.860 --> 00:43:06.460]  豺狼和羔羊一起同食,
[00:43:06.460 --> 00:43:09.580]  然後以賽雅書的十一章六到九節說,
[00:43:09.580 --> 00:43:15.260]  吃奶的細蚊仔要玩耍在早蛇的洞口,
[00:43:15.260 --> 00:43:20.060]  斷奶的嬰孩必按守在毒蛇的穴上,
[00:43:20.060 --> 00:43:25.580]  證明將來一切動物不傷人不害物,
[00:43:25.580 --> 00:43:27.100]  弟兄姊妹,
[00:43:27.100 --> 00:43:29.180]  和現在他們所說,
[00:43:29.180 --> 00:43:33.180]  這個已經是國度相差太遠了,
[00:43:33.180 --> 00:43:34.780]  因為這樣,
[00:43:34.780 --> 00:43:38.780]  我們從聖經很清楚的看得見,
[00:43:38.780 --> 00:43:42.060]  千禧年的國度未到,
[00:43:42.060 --> 00:43:45.500]  但是一切異端邪教的產生,
[00:43:45.500 --> 00:43:48.700]  道德的敗壞給我們看得見,
[00:43:48.700 --> 00:43:52.540]  主再來的日子越來越近,
[00:43:52.540 --> 00:43:58.140]  你做好準備迎接我們的主再來沒有呢?
[00:43:58.140 --> 00:44:01.900]  我們一起低頭做一個禱告,
[00:44:01.900 --> 00:44:03.740]  親愛的主耶穌,
[00:44:03.740 --> 00:44:05.820]  我們再一次的多謝你,
[00:44:05.820 --> 00:44:08.060]  繼續不斷的提醒我們,
[00:44:08.060 --> 00:44:10.300]  你再來的日子,
[00:44:10.300 --> 00:44:13.660]  當我們見到這麼多這些預兆出來的時候,
[00:44:13.660 --> 00:44:15.980]  已經越來越近,
[00:44:15.980 --> 00:44:20.380]  幫助我們每天有警醒的心,
[00:44:20.380 --> 00:44:22.540]  我想問在座中有多少人,
[00:44:22.540 --> 00:44:25.260]  是因為主再來的日子這麼近,
[00:44:25.260 --> 00:44:27.660]  你心裏面深深感覺到,
[00:44:27.660 --> 00:44:29.020]  有些福音的債,
[00:44:29.020 --> 00:44:31.820]  我們要盡快還清,
[00:44:31.820 --> 00:44:34.620]  帶我們身邊還未信主的人,
[00:44:34.620 --> 00:44:35.980]  特別是最近,
[00:44:35.980 --> 00:44:39.020]  全能神教會瘋狂在傳教,
[00:44:39.020 --> 00:44:41.180]  你更加看到這些異端邪教,
[00:44:41.180 --> 00:44:43.500]  和那些道德敗壞的情形,
[00:44:43.500 --> 00:44:45.740]  你更加著緊要和他們傳,
[00:44:45.740 --> 00:44:47.740]  道德越來越敗壞,
[00:44:47.740 --> 00:44:50.060]  我們更加需要一個警醒的心,
[00:44:50.060 --> 00:44:52.540]  免得我們活在,
[00:44:52.540 --> 00:44:55.500]  落在一個迷惑當中,
[00:44:55.500 --> 00:44:56.940]  天父,
[00:44:56.940 --> 00:44:59.020]  幫助我們繼續不斷,
[00:44:59.020 --> 00:45:01.980]  忠心跟隨你,
[00:45:01.980 --> 00:45:04.460]  直到你再來,
[00:45:04.460 --> 00:45:05.660]  聽我們禱告,
[00:45:05.660 --> 00:45:07.420]  奉耶穌基督的命卻,
[00:45:07.420 --> 00:45:09.420]  是不是?
