
[00:00:00.000 --> 00:00:02.240]  當我自己二十多年前回到香港
[00:28:22.160 --> 00:28:24.560]  我們個個都有眼耳口鼻
[00:28:24.560 --> 00:28:26.300]  但是上帝卻做了
[00:28:26.300 --> 00:28:29.100]  六十多億人的樣子是不同的
[00:28:29.100 --> 00:28:30.500]  嘩 多厲害
[00:28:30.500 --> 00:28:32.960]  你有沒有想過我們個個樣子都不同
[00:28:32.960 --> 00:28:34.160]  你看看旁邊的
[00:28:34.160 --> 00:28:36.080]  像不像你 不像你的樣子
[00:28:36.080 --> 00:28:38.640]  是不同的 但我們都有眼耳口鼻
[00:28:38.640 --> 00:28:42.940]  因為上帝所創造的奇妙多麼厲害
[00:28:42.940 --> 00:28:45.880]  不過 約伯就說
[00:28:45.880 --> 00:28:48.320]  這些都是他的奢靡
[00:28:48.320 --> 00:28:52.420]  這些都是他的所謂雕蟲小技
[00:28:52.420 --> 00:28:56.600]  上帝還有很多所做的事
[00:28:56.600 --> 00:28:59.900]  你和我都插不透
[00:28:59.900 --> 00:29:05.600]  是在回應《羅馬書》十一章三十三節
[00:29:05.600 --> 00:29:11.440]  保羅說 上帝的判斷是很難測
[00:29:11.440 --> 00:29:15.880]  上帝的蹤跡是很難尋
[00:29:15.880 --> 00:29:17.680]  弟兄姊妹 我這樣說
[00:29:17.680 --> 00:29:19.480]  不是說從今天開始
[00:29:19.480 --> 00:29:21.260]  我們就不用讀聖經
[00:29:21.260 --> 00:29:22.580]  反正都不明白
[00:29:22.580 --> 00:29:24.260]  就把它放在書架上面
[00:29:24.260 --> 00:29:26.860]  只是拍照而已 有沒有聖經
[00:29:26.860 --> 00:29:28.800]  上帝不是這個意思
[00:29:28.800 --> 00:29:30.720]  上帝的意思是說
[00:29:30.720 --> 00:29:35.840]  今天我們要信 有時有些事
[00:29:35.840 --> 00:29:40.440]  窮我們一生都不一定明白
[00:29:40.440 --> 00:29:44.840]  所以我們要懂得說三個字
[00:29:44.840 --> 00:29:47.380]  這三個字無論英文又是三個字
[00:29:47.380 --> 00:29:49.980]  中文又是三個字
[00:29:49.980 --> 00:29:51.480]  這三個字就是
[00:29:51.480 --> 00:29:56.660]  I don't know
[00:29:56.660 --> 00:30:00.020]  不知道
[00:30:00.020 --> 00:30:01.900]  什麼意思
[00:30:01.900 --> 00:30:03.560]  你問我 牧師
[00:30:03.560 --> 00:30:05.200]  這句聖經怎麼解釋
[00:30:05.200 --> 00:30:06.400]  我會跟你說
[00:30:06.400 --> 00:30:08.600]  I don't know
[00:30:08.600 --> 00:30:09.740]  你說怎麼搞的
[00:30:09.740 --> 00:30:11.000]  牧師都不懂解釋
[00:30:11.000 --> 00:30:12.140]  你讀神學讀神學
[00:30:12.140 --> 00:30:15.200]  讀到哪裏去
[00:30:15.200 --> 00:30:17.100]  如果我有幸成為博士
[00:30:17.100 --> 00:30:19.540]  我還怕說I don't know
[00:30:19.540 --> 00:30:20.540]  為什麼我讀了二十多年
[00:30:20.540 --> 00:30:21.480]  還沒讀完博士
[00:30:21.480 --> 00:30:23.220]  就是因為很多東西我不懂
[00:30:23.220 --> 00:30:24.020]  到現在都不懂
[00:30:24.020 --> 00:30:25.180]  所以I don't know
[00:30:25.180 --> 00:30:28.260]  我還可以推I don't know
[00:30:28.260 --> 00:30:34.600]  但是我們是否有這種謙卑
[00:30:34.600 --> 00:30:37.060]  真的有時我們真的不明白
[00:30:37.060 --> 00:30:40.100]  上帝為什麼在我們的香港
[00:30:40.100 --> 00:30:42.100]  發生這麼多事
[00:30:42.100 --> 00:30:45.440]  為什麼上帝會在我們的生命當中
[00:30:45.440 --> 00:30:46.800]  發生這麼多事
[00:30:46.800 --> 00:30:49.680]  為什麼上帝會在我們最開心的時候
[00:30:49.680 --> 00:30:52.280]  總是有些事令我們好像
[00:30:52.280 --> 00:30:55.280]  總是不太自在
[00:30:55.280 --> 00:30:58.680]  有的
[00:30:58.680 --> 00:31:00.380]  但是詩人
[00:31:00.380 --> 00:31:01.860]  在詩篇第八篇第四節
[00:31:01.860 --> 00:31:03.020]  我覺得有一句話很有意思
[00:31:03.020 --> 00:31:04.620]  我們很熟悉的一句聖經
[00:31:04.620 --> 00:31:05.560]  我們一起讀一讀
[00:31:05.560 --> 00:31:07.060]  準備一二三
[00:31:07.060 --> 00:31:11.300]  「辯說人算甚麼你竟顧念他
[00:31:11.300 --> 00:31:16.800]  世人算甚麼你竟眷顧他」
[00:31:16.800 --> 00:31:19.700]  人算得什麼
[00:31:19.700 --> 00:31:24.080]  我們只是六十多億人裡的一個
[00:31:24.080 --> 00:31:25.980]  銅鋪頭很威風嗎?一點也不威風
[00:31:25.980 --> 00:31:29.040]  只是幾百萬間教會裡的一間
[00:31:29.040 --> 00:31:32.480]  好嗎?一點也不威風
[00:31:32.480 --> 00:31:34.520]  人算得什麼
[00:31:34.520 --> 00:31:40.860]  但是我們的上帝居然是照顧著我們
[00:31:40.860 --> 00:31:43.920]  我們的上帝居然眷顧我們
[00:31:43.920 --> 00:31:45.100]  什麼叫眷顧
[00:31:45.100 --> 00:31:48.040]  眷顧就是我們的上帝願意介入
[00:31:48.040 --> 00:31:51.140]  在我們的生命當中
[00:31:51.140 --> 00:31:53.140]  祂介入在我們的生命當中
[00:31:53.140 --> 00:31:55.900]  但為什麼我們不覺祂介入呢?
[00:31:55.900 --> 00:32:00.440]  就是因為很多時候我們祈禱
[00:32:00.440 --> 00:32:01.740]  我們祈禱的時候
[00:32:01.740 --> 00:32:05.280]  我們很多時候已經有自己的答案
[00:32:05.280 --> 00:32:10.060]  我們祈禱主下我們真的很想怎樣怎樣
[00:32:10.060 --> 00:32:12.760]  如果上帝不回應
[00:32:12.760 --> 00:32:15.860]  或者上帝回應的內容
[00:32:15.860 --> 00:32:18.060]  跟我們想的東西是不同的
[00:32:18.060 --> 00:32:19.560]  跟我們的答案不同
[00:32:19.560 --> 00:32:22.740]  我們很自然的耳朵就關了
[00:32:22.740 --> 00:32:25.440]  當上帝沒有說話
[00:32:25.440 --> 00:32:27.900]  當上帝沒有說話
[00:32:27.900 --> 00:32:29.680]  所以我說很多時候
[00:32:29.680 --> 00:32:32.180]  我們經常說上帝不聽祈禱
[00:32:32.180 --> 00:32:34.340]  其實是冤枉上帝
[00:32:34.340 --> 00:32:35.820]  因為上帝說了給你聽
[00:32:35.820 --> 00:32:38.280]  不過因為不合我們的心意
[00:32:38.280 --> 00:32:39.680]  當聽不到
[00:32:39.680 --> 00:32:41.480]  我們祈禱主下你用我
[00:32:41.480 --> 00:32:42.980]  主下好啊我用你去非洲
[00:32:42.980 --> 00:32:45.260]  對不起我聽不到
[00:32:45.260 --> 00:32:49.160]  最好去法國法國好一點
[00:32:49.160 --> 00:32:50.220]  歐洲好一點
[00:32:50.220 --> 00:32:56.460]  非洲好一點 因為晚上聽不到人
[00:32:56.460 --> 00:32:58.940]  弟兄姊妹
[00:32:58.940 --> 00:33:02.640]  我們已經有自己的思想
[00:33:02.640 --> 00:33:04.100]  有自己的答案
[00:33:04.100 --> 00:33:06.480]  所以跟神說 神最好你快點說
[00:33:06.480 --> 00:33:08.240]  去歐洲去歐洲
[00:33:08.240 --> 00:33:11.020]  還可以去郵輪
[00:33:11.020 --> 00:33:15.820]  在郵輪做牧師多好
[00:33:15.820 --> 00:33:17.820]  於是上帝說
[00:33:17.820 --> 00:33:19.860]  你今天沒有聽我說話
[00:33:19.860 --> 00:33:22.260]  但我們又說 上帝沒有聽我說話
[00:33:22.260 --> 00:33:25.220]  上帝沒有說話 上帝真物
[00:33:25.220 --> 00:33:26.820]  上帝沒有出聲
[00:33:26.820 --> 00:33:29.560]  弟兄姊妹
[00:33:29.560 --> 00:33:31.960]  我也是這樣
[00:33:31.960 --> 00:33:33.860]  我也是這樣
[00:33:33.860 --> 00:33:35.040]  我夠想啊
[00:33:35.040 --> 00:33:36.540]  祈禱 放下你的命
[00:33:36.540 --> 00:33:37.840]  星期二不用開刀 師母
[00:33:37.840 --> 00:33:39.680]  我夠想
[00:33:39.680 --> 00:33:43.580]  最好下星期二再照Scan
[00:33:43.580 --> 00:33:44.880]  沒有事了 感謝主
[00:33:44.880 --> 00:33:48.240]  上帝聽祈禱
[00:33:48.240 --> 00:33:51.520]  但為什麼要開刀呢
[00:33:51.520 --> 00:33:53.280]  上帝 我明明說了
[00:33:53.280 --> 00:33:56.420]  我吩咐過祢 不准開刀
[00:33:56.420 --> 00:33:58.420]  祢不聽我的話
[00:33:58.420 --> 00:34:02.300]  但我們永遠有答案
[00:34:02.300 --> 00:34:03.860]  其實這個是真的
[00:34:03.860 --> 00:34:05.740]  這個不單止是人與神的關係
[00:34:05.740 --> 00:34:08.500]  很多時候人與人之間的關係就是這樣
[00:34:08.500 --> 00:34:09.600]  特別現在我覺得
[00:34:09.600 --> 00:34:12.540]  科技越發達有時很危險
[00:34:12.540 --> 00:34:15.280]  我們現在溝通的渠道
[00:34:15.280 --> 00:34:18.740]  已經開始越來越多用WhatsApp
[00:34:18.740 --> 00:34:20.680]  用WhatsApp、WeChat
[00:34:20.680 --> 00:34:21.780]  很多這些東西
[00:34:21.780 --> 00:34:23.180]  現在有個Message Me
[00:34:23.180 --> 00:34:25.660]  很多這些觀念精華的東西
[00:34:25.660 --> 00:34:27.460]  其實WhatsApp真的很好
[00:34:27.460 --> 00:34:29.820]  你知道WhatsApp有一個群組
[00:34:29.820 --> 00:34:31.700]  群組檢查 很開心
[00:34:31.700 --> 00:34:32.700]  去哪裡吃飯
[00:34:32.700 --> 00:34:33.700]  全世界都知道
[00:34:33.700 --> 00:34:35.460]  不用打五十個電話
[00:34:35.460 --> 00:34:37.360]  一個Message 五十個人都知道
[00:34:37.360 --> 00:34:39.140]  多開心
[00:34:39.140 --> 00:34:40.660]  但我發覺原來WhatsApp
[00:34:40.660 --> 00:34:43.780]  很多時候帶來很多的誤會
[00:34:43.780 --> 00:34:46.340]  特別如果有人聊天
[00:34:46.340 --> 00:34:49.140]  因為別人給你一段訊息
[00:34:49.140 --> 00:34:51.180]  當你回應這段訊息的時候
[00:34:51.180 --> 00:34:52.520]  可能你打字慢一點
[00:34:52.520 --> 00:34:54.180]  對方已經有第二個訊息
[00:34:54.180 --> 00:34:55.860]  究竟你的訊息是回應第一個訊息
[00:34:55.860 --> 00:34:56.780]  還是回應第二個訊息
[00:34:56.780 --> 00:34:58.360]  還是第三個訊息
[00:34:58.360 --> 00:35:02.360]  於是很多夫婦就因為這樣吵架
[00:35:02.360 --> 00:35:04.660]  真的 不是開玩笑的
[00:35:04.660 --> 00:35:06.000]  喂 我在問我的問題
[00:35:06.000 --> 00:35:07.100]  我在回答我的問題
[00:35:07.100 --> 00:35:08.840]  但他已經問了我三條問題
[00:35:08.840 --> 00:35:11.340]  因為他打字快點 你打字慢點
[00:35:11.340 --> 00:35:13.600]  就是這麼簡單
[00:35:13.600 --> 00:35:16.300]  就誤會出現
[00:35:16.300 --> 00:35:18.140]  科技越發達
[00:35:18.140 --> 00:35:20.640]  究竟是增進我們的關係
[00:35:20.640 --> 00:35:24.980]  還是將我們的關係越來越遠
[00:35:24.980 --> 00:35:26.520]  WhatsApp真的好
[00:35:26.520 --> 00:35:29.020]  就算一年收一元也值得
[00:35:29.020 --> 00:35:31.220]  OK的
[00:35:31.220 --> 00:35:33.120]  所以弟兄姊妹
[00:35:33.120 --> 00:35:37.020]  但我們沒有了那種忍耐
[00:35:37.020 --> 00:35:38.520]  我們應該打完
[00:35:38.520 --> 00:35:42.100]  我這句說話是回應第一個問題
[00:35:42.100 --> 00:35:43.640]  希望你不要介意
[00:35:43.640 --> 00:35:45.640]  我打字慢一點
[00:35:45.640 --> 00:35:47.700]  弟兄姊妹
[00:35:47.700 --> 00:35:50.640]  我們和上帝一樣
[00:35:50.640 --> 00:35:53.180]  你和上帝說了三件事
[00:35:53.180 --> 00:35:53.880]  上帝回一句
[00:35:53.880 --> 00:35:58.520]  也不知道各地人回應哪個問題
[00:35:58.520 --> 00:36:02.480]  約伯讓我們看到
[00:36:02.480 --> 00:36:04.980]  他的神學很精彩
[00:36:04.980 --> 00:36:07.860]  他的知識很精彩
[00:36:07.860 --> 00:36:10.960]  他的觀念很清晰
[00:36:10.960 --> 00:36:14.600]  不過他仍然謙卑在神的面前
[00:36:14.600 --> 00:36:18.400]  他知道上帝有時做的事
[00:36:18.400 --> 00:36:20.700]  是他不明白
[00:36:20.700 --> 00:36:23.100]  I don't know
