
[00:00:00.000 --> 00:00:07.480]  OK 今日跟大家講的題目叫 虛假情真的面貌
[00:33:28.960 --> 00:33:30.960]  我們願意在神的面前真實承認的時候
[00:33:30.960 --> 00:33:32.960]  神就會按照他的信實
[00:33:32.960 --> 00:33:34.960]  按照他的公義性情
[00:33:34.960 --> 00:33:36.960]  將我們帶回一個
[00:33:36.960 --> 00:33:38.960]  赦免我們的罪
[00:33:38.960 --> 00:33:40.960]  洗淨我們一切的不義
[00:33:40.960 --> 00:33:42.960]  這樣的情況
[00:33:42.960 --> 00:33:44.960]  第三段
[00:33:44.960 --> 00:33:46.960]  第三個特徵是什麼呢
[00:33:46.960 --> 00:33:48.960]  第二章我們說
[00:33:48.960 --> 00:33:50.960]  說了這麼多
[00:33:50.960 --> 00:33:52.960]  我小子們
[00:33:52.960 --> 00:33:54.960]  我將這些話寫給你們
[00:33:54.960 --> 00:33:56.960]  你們不犯罪
[00:33:56.960 --> 00:33:58.960]  好像
[00:33:58.960 --> 00:34:00.960]  神給了我們一支
[00:34:00.960 --> 00:34:02.960]  萬能藥膏
[00:34:02.960 --> 00:34:04.960]  你有什麼骯髒的東西
[00:34:04.960 --> 00:34:06.960]  拿出來查一查
[00:34:06.960 --> 00:34:08.960]  無論多骯髒
[00:34:08.960 --> 00:34:10.960]  耶穌的寶血都可以洗淨
[00:34:10.960 --> 00:34:12.960]  然後就說
[00:34:12.960 --> 00:34:14.960]  如果有人犯罪
[00:34:14.960 --> 00:34:16.960]  在腹中有一位宗寶
[00:34:16.960 --> 00:34:18.960]  是那個義者耶穌基督
[00:34:18.960 --> 00:34:20.960]  祂為我們罪作了挽回制
[00:34:20.960 --> 00:34:22.960]  不單止為我們的罪
[00:34:22.960 --> 00:34:24.960]  也是為普天下的罪
[00:34:24.960 --> 00:34:26.960]  耶穌這個挽回制
[00:34:26.960 --> 00:34:28.960]  帶全人類去到神的師恩寶座面前
[00:34:28.960 --> 00:34:30.960]  這個現象
[00:34:30.960 --> 00:34:32.960]  可以洗淨所有的罪
[00:34:32.960 --> 00:34:34.960]  不過
[00:34:34.960 --> 00:34:36.960]  祂不是鼓勵你
[00:34:36.960 --> 00:34:38.960]  不要緊
[00:34:38.960 --> 00:34:40.960]  既然你有一支萬能藥膏
[00:34:40.960 --> 00:34:42.960]  所以不要緊
[00:34:42.960 --> 00:34:44.960]  你犯了就認一認
[00:34:44.960 --> 00:34:46.960]  你犯了就認一認
[00:34:46.960 --> 00:34:48.960]  祂只是說
[00:34:48.960 --> 00:34:50.960]  不要因為這樣的緣故
[00:34:50.960 --> 00:34:52.960]  寫我們這些文字
[00:34:52.960 --> 00:34:54.960]  祂有一種神奇藥膏
[00:34:54.960 --> 00:34:56.960]  燙傷燒傷
[00:34:56.960 --> 00:34:58.960]  全部都可以
[00:34:58.960 --> 00:35:00.960]  有一個
[00:35:00.960 --> 00:35:02.960]  通常是一個年輕的女士
[00:35:02.960 --> 00:35:04.960]  一個職員
[00:35:04.960 --> 00:35:06.960]  有一點表演
[00:35:06.960 --> 00:35:08.960]  告訴你示範
[00:35:08.960 --> 00:35:10.960]  她會將一條燒紅的鐵
[00:35:10.960 --> 00:35:12.960]  大家有沒有印象
[00:35:12.960 --> 00:35:14.960]  燒紅了的鐵
[00:35:14.960 --> 00:35:16.960]  告訴你看
[00:35:16.960 --> 00:35:18.960]  這條鐵真的燒紅了
[00:35:18.960 --> 00:35:20.960]  放一些紙巾上去
[00:35:20.960 --> 00:35:22.960]  馬上就著火了
[00:35:22.960 --> 00:35:24.960]  她就會用手
[00:35:24.960 --> 00:35:26.960]  拍一拍它
[00:35:26.960 --> 00:35:28.960]  馬上燒傷
[00:35:28.960 --> 00:35:30.960]  燙傷
[00:35:30.960 --> 00:35:32.960]  她馬上塗上藥膏
[00:35:32.960 --> 00:35:34.960]  看一看已經沒事了
[00:35:34.960 --> 00:35:36.960]  叫她買
[00:35:36.960 --> 00:35:38.960]  多有效
[00:35:38.960 --> 00:35:40.960]  真的很多人買
[00:35:40.960 --> 00:35:42.960]  大家有沒有見過這樣的宣傳
[00:35:42.960 --> 00:35:44.960]  很多人都見過
[00:35:44.960 --> 00:35:46.960]  都經驗過
[00:35:46.960 --> 00:35:48.960]  我想有些人買是因為
[00:35:48.960 --> 00:35:50.960]  有些人不是很忍心
[00:35:50.960 --> 00:35:52.960]  不是因為
[00:35:52.960 --> 00:35:54.960]  信祂這個藥膏真的那麼萬能
[00:35:54.960 --> 00:35:56.960]  看見那個職員
[00:35:56.960 --> 00:35:58.960]  真的很慘
[00:35:58.960 --> 00:36:00.960]  你記得
[00:36:00.960 --> 00:36:02.960]  你只是其中一團
[00:36:02.960 --> 00:36:04.960]  你每天有多少團去
[00:36:04.960 --> 00:36:06.960]  很旺的時候
[00:36:06.960 --> 00:36:08.960]  我想想同一位職員
[00:36:08.960 --> 00:36:10.960]  她每一天
[00:36:10.960 --> 00:36:12.960]  要示範多少次
[00:36:12.960 --> 00:36:14.960]  她的手經驗過多少次
[00:36:14.960 --> 00:36:16.960]  又燙傷又塗上
[00:36:16.960 --> 00:36:18.960]  又燙傷又塗上
[00:36:18.960 --> 00:36:20.960]  所以到後來
[00:36:20.960 --> 00:36:22.960]  我聽到這樣的團
[00:36:22.960 --> 00:36:24.960]  去這些地方
[00:36:24.960 --> 00:36:26.960]  通常都不想去
[00:36:26.960 --> 00:36:28.960]  不想見到這樣的情景
[00:36:28.960 --> 00:36:30.960]  我猜
[00:36:30.960 --> 00:36:32.960]  如果你經驗過
[00:36:32.960 --> 00:36:34.960]  你都有這種感覺
[00:36:34.960 --> 00:36:36.960]  不用用這些招數
[00:36:36.960 --> 00:36:38.960]  去買東西
[00:36:38.960 --> 00:36:40.960]  去賭這個買東西
[00:36:40.960 --> 00:36:42.960]  其實
[00:36:42.960 --> 00:36:44.960]  這個經驗
[00:36:44.960 --> 00:36:46.960]  和這段經文很相似
[00:36:46.960 --> 00:36:48.960]  我們有一隻萬能藥膏
[00:36:48.960 --> 00:36:50.960]  任何的傷
[00:36:50.960 --> 00:36:52.960]  都可以幫你抹乾淨
[00:36:52.960 --> 00:36:54.960]  但你會不會因為有這種藥膏
[00:36:54.960 --> 00:36:56.960]  你就會怎樣
[00:36:56.960 --> 00:36:58.960]  隨便叫自己身體
[00:36:58.960 --> 00:37:00.960]  受損害
[00:37:00.960 --> 00:37:02.960]  因為會痛
[00:37:02.960 --> 00:37:04.960]  會有傷痕
[00:37:04.960 --> 00:37:06.960]  會有疤痕
[00:37:06.960 --> 00:37:08.960]  會留下痕跡
[00:37:08.960 --> 00:37:10.960]  這段經文是告訴我們
[00:37:10.960 --> 00:37:12.960]  什麼是虛假情真
[00:37:12.960 --> 00:37:14.960]  一個很重要的勉勵
[00:37:14.960 --> 00:37:16.960]  告訴我們
[00:37:16.960 --> 00:37:18.960]  不要因為有耶穌的緣故
[00:37:18.960 --> 00:37:20.960]  在罪裡面
[00:37:20.960 --> 00:37:22.960]  雖然我們每個人
[00:37:22.960 --> 00:37:24.960]  都是一個罪人
[00:37:24.960 --> 00:37:26.960]  在約翰一書裡面
[00:37:26.960 --> 00:37:28.960]  形容的罪
[00:37:28.960 --> 00:37:30.960]  包括了
[00:37:30.960 --> 00:37:32.960]  恨人
[00:37:32.960 --> 00:37:34.960]  恨弟兄是一種罪
[00:37:34.960 --> 00:37:36.960]  是一種黑暗
[00:37:36.960 --> 00:37:38.960]  違背律法是一種罪
[00:37:38.960 --> 00:37:40.960]  是一種黑暗
[00:37:40.960 --> 00:37:42.960]  不愛弟兄也是
[00:37:42.960 --> 00:37:44.960]  不愛弟兄也是一種罪
[00:37:44.960 --> 00:37:46.960]  一種黑暗
[00:37:46.960 --> 00:37:48.960]  如果你跨越更多的聖經
[00:37:48.960 --> 00:37:50.960]  去看保羅的書信
[00:37:50.960 --> 00:37:52.960]  去更多的地方去形容
[00:37:52.960 --> 00:37:54.960]  什麼叫做黑暗
[00:37:54.960 --> 00:37:56.960]  什麼叫做犯罪
[00:37:56.960 --> 00:37:58.960]  虛假情真
[00:37:58.960 --> 00:38:00.960]  其實包括了什麼呢
[00:38:00.960 --> 00:38:02.960]  就是我們承認我們跟從的
[00:38:02.960 --> 00:38:04.960]  是一位光明的神
[00:38:04.960 --> 00:38:06.960]  不是因為我們光明磊落
[00:38:06.960 --> 00:38:08.960]  是因為我們的神是光明的神
[00:38:08.960 --> 00:38:10.960]  我們和他一起是相交的
[00:38:10.960 --> 00:38:12.960]  我們分享他這種的心情
[00:38:12.960 --> 00:38:14.960]  這種的屬性
[00:38:14.960 --> 00:38:16.960]  我們同樣要承認
[00:38:16.960 --> 00:38:18.960]  人是有黑暗面
[00:38:18.960 --> 00:38:20.960]  每個人其實都不能夠說自己是無罪
[00:38:20.960 --> 00:38:24.960]  當我們願意承認的時候
[00:38:24.960 --> 00:38:26.960]  耶穌基督他所做的
[00:38:26.960 --> 00:38:28.960]  他的挽回就是足以赦免我們
[00:38:28.960 --> 00:38:30.960]  一切的罪惡
[00:38:30.960 --> 00:38:32.960]  因為我們的神是一位信神
[00:38:32.960 --> 00:38:34.960]  是一位公義的神
[00:38:34.960 --> 00:38:36.960]  縱使是這樣也好
[00:38:36.960 --> 00:38:38.960]  我們要記得在我們人生的路上
[00:38:38.960 --> 00:38:40.960]  我們要竭力
[00:38:40.960 --> 00:38:42.960]  不要陷在罪惡裡面
[00:38:42.960 --> 00:38:44.960]  不要陷在萬靈篙
[00:38:44.960 --> 00:38:46.960]  我們就可以隨便犯罪
[00:38:46.960 --> 00:38:48.960]  我不知道在我們的生命裡面
[00:38:48.960 --> 00:38:50.960]  會不會有時候
[00:38:50.960 --> 00:38:52.960]  我們都不太願意去承認
[00:38:52.960 --> 00:38:54.960]  我們是有
[00:38:54.960 --> 00:38:56.960]  一些黑暗面
[00:38:56.960 --> 00:38:58.960]  是我們很難去承認
[00:38:58.960 --> 00:39:00.960]  我相信我們作為家庭的人
[00:39:00.960 --> 00:39:02.960]  大部分都是
[00:39:02.960 --> 00:39:04.960]  我們親密的關係裡面
[00:39:04.960 --> 00:39:06.960]  其實這是一個很好的保護的關係
[00:39:06.960 --> 00:39:08.960]  那裡是我們可以向他打開
[00:39:08.960 --> 00:39:10.960]  曝光和表達
[00:39:10.960 --> 00:39:12.960]  我們有一些很好的弟兄姊妹
[00:39:12.960 --> 00:39:14.960]  你的小組
[00:39:14.960 --> 00:39:16.960]  其實如果在那裡
[00:39:16.960 --> 00:39:18.960]  你能夠將你真實的一面
[00:39:18.960 --> 00:39:20.960]  呈現出來
[00:39:20.960 --> 00:39:22.960]  我覺得這是一個保護我們
[00:39:22.960 --> 00:39:24.960]  幫助我們的方式
[00:39:24.960 --> 00:39:26.960]  和途徑
[00:39:26.960 --> 00:39:28.960]  不過我們要竭力保守自己
[00:39:28.960 --> 00:39:30.960]  不要在罪惡裡面
[00:39:30.960 --> 00:39:32.960]  所以願主
[00:39:32.960 --> 00:39:34.960]  免禮我們
[00:39:34.960 --> 00:39:36.960]  讓我們真的做一個
[00:39:36.960 --> 00:39:38.960]  虛假和情真
[00:39:38.960 --> 00:39:40.400]  這些生命
[00:39:40.400 --> 00:39:42.400]  讓我們一起祈禱
