
[00:00:00.000 --> 00:00:02.000]  各位來賓各位弟子尖輩平安
[00:34:28.000 --> 00:34:31.000]  應該是一個很陽光的天氣
[00:34:31.000 --> 00:34:33.000]  但是那幾天都是下大雨
[00:34:33.000 --> 00:34:36.000]  沒有辦法完成這齣戲
[00:34:36.000 --> 00:34:39.000]  在一路等待的時候
[00:34:39.000 --> 00:34:40.000]  突然一個導演
[00:34:40.000 --> 00:34:42.000]  剛才說的那個女星
[00:34:42.000 --> 00:34:44.000]  突然就想到一件事
[00:34:44.000 --> 00:34:47.000]  唯有什麼都可以沒得做
[00:34:47.000 --> 00:34:49.000]  不如祈禱吧
[00:34:49.000 --> 00:34:52.000]  竟然就跪在那裡祈禱
[00:34:52.000 --> 00:34:54.000]  她不是基督徒
[00:34:54.000 --> 00:34:56.000]  她就跪在那裡祈禱
[00:34:56.000 --> 00:34:58.000]  求神幫助
[00:34:58.000 --> 00:35:00.000]  後來祈禱之後
[00:35:00.000 --> 00:35:02.000]  竟然天空就出現彩虹
[00:35:02.000 --> 00:35:04.000]  然後那場戲就拍完了
[00:35:04.000 --> 00:35:05.000]  當說停的時候
[00:35:05.000 --> 00:35:07.000]  就馬上下雨了
[00:35:07.000 --> 00:35:08.000]  是很神奇的事情
[00:35:08.000 --> 00:35:10.000]  這是首映禮裡面
[00:35:10.000 --> 00:35:15.000]  故事主人翁的女兒
[00:35:15.000 --> 00:35:17.000]  說出這件事
[00:35:17.000 --> 00:35:19.000]  她說為什麼這樣呢
[00:35:19.000 --> 00:35:22.000]  她很相信父親的信仰
[00:35:22.000 --> 00:35:25.000]  感動到導演這個女星
[00:35:25.000 --> 00:35:28.000]  感動到這些人
[00:35:28.000 --> 00:35:32.000]  能夠知道這是真實的信仰
[00:35:32.000 --> 00:35:35.000]  也相信是她父親的信仰感動
[00:35:35.000 --> 00:35:38.000]  也相信她父親覺得這套戲能夠拍成
[00:35:38.000 --> 00:35:41.000]  目的都是希望能夠去見證到神
[00:35:41.000 --> 00:35:44.000]  所以我們有沒有這樣的信心
[00:35:44.000 --> 00:35:48.000]  能夠去接受我們的主耶穌基督
[00:35:48.000 --> 00:35:50.000]  只要我們知道
[00:35:50.000 --> 00:35:52.000]  我們有難處
[00:35:52.000 --> 00:35:53.000]  我們有很多地方
[00:35:53.000 --> 00:35:58.000]  我們不能夠去掌管我們的生命
[00:35:58.000 --> 00:36:02.000]  不能夠有把握說我將來會怎樣怎樣
[00:36:02.000 --> 00:36:04.000]  不要說我將來離開世界去哪裡
[00:36:04.000 --> 00:36:07.000]  或者我明天後天將來發生什麼事情
[00:36:07.000 --> 00:36:10.000]  我都沒有把握能夠在他們手裡
[00:36:10.000 --> 00:36:14.000]  很多時候我們以為自己可以掌管一切
[00:36:14.000 --> 00:36:15.000]  我們以為自己擁有一切
[00:36:15.000 --> 00:36:17.000]  擁有全世界
[00:36:17.000 --> 00:36:19.000]  當我們越是這樣想的時候
[00:36:19.000 --> 00:36:20.000]  其實我們已經失控了
[00:36:20.000 --> 00:36:23.000]  我們已經不能夠再掌控我們的生命
[00:36:23.000 --> 00:36:26.000]  黑暗面一路越來越增多
[00:36:26.000 --> 00:36:30.000]  這就是人生裡面很多的問題出現了
[00:36:30.000 --> 00:36:35.000]  這就是罪裡面從心裡面滋長出來的情況
[00:36:35.000 --> 00:36:38.000]  但是我們知道有一位愛我們的神
[00:36:38.000 --> 00:36:40.000]  知道我們這些問題
[00:36:40.000 --> 00:36:42.000]  已經在二千年前耶穌基督
[00:36:42.000 --> 00:36:44.000]  釘上十字架流出寶血
[00:36:44.000 --> 00:36:46.000]  已經成就了救恩
[00:36:46.000 --> 00:36:48.000]  今日仍然有功效
[00:36:48.000 --> 00:36:51.000]  只要我們能夠將我們的心歸向我們的神
[00:36:51.000 --> 00:36:55.000]  為同心祈禱
[00:36:55.000 --> 00:36:56.000]  親愛的神我們為著
[00:36:56.000 --> 00:36:57.000]  祢是愛我們
[00:36:57.000 --> 00:36:59.000]  祢是差遣
[00:36:59.000 --> 00:37:00.000]  祢是愛子
[00:37:00.000 --> 00:37:04.000]  耶穌基督親自成為人來到世間
[00:37:04.000 --> 00:37:06.000]  讓我們能夠知道祂是道路
[00:37:06.000 --> 00:37:07.000]  真理
[00:37:07.000 --> 00:37:08.000]  生命
[00:37:08.000 --> 00:37:10.000]  讓我們能夠去明白
[00:37:10.000 --> 00:37:11.000]  如果沒有人
[00:37:11.000 --> 00:37:14.000]  我們不能夠藉著其他的渠道
[00:37:14.000 --> 00:37:16.000]  我們只有藉著耶穌基督
[00:37:16.000 --> 00:37:18.000]  能夠去做回天父的兒女
[00:37:18.000 --> 00:37:21.000]  我們能夠得著永恆的生命
[00:37:21.000 --> 00:37:23.000]  得著一種豐盛的生命
[00:37:23.000 --> 00:37:24.000]  豐盛的生活
[00:37:24.000 --> 00:37:25.000]  得著一種愛
[00:37:25.000 --> 00:37:26.000]  得著一種恩典
[00:37:26.000 --> 00:37:27.000]  得到一個新生命
[00:37:27.000 --> 00:37:28.000]  改變我們一切
[00:37:28.000 --> 00:37:31.000]  以致我們又充滿更喜樂
[00:37:31.000 --> 00:37:32.000]  更有力量
[00:37:32.000 --> 00:37:33.000]  更加重要的是
[00:37:33.000 --> 00:37:35.000]  因為主耶穌基督
[00:37:35.000 --> 00:37:37.000]  祢就是道路
[00:37:37.000 --> 00:37:38.000]  與我們同行
[00:37:38.000 --> 00:37:40.000]  走人生的道路
[00:37:40.000 --> 00:37:43.000]  以致我們無懼任何前變
[00:37:43.000 --> 00:37:45.000]  我們所未知的
[00:37:45.000 --> 00:37:46.000]  我們所擔憂的
[00:37:46.000 --> 00:37:50.000]  因為我們已經可以將這些擔心放下
[00:37:50.000 --> 00:37:51.000]  交託給祢
[00:37:51.000 --> 00:37:52.000]  求主就看顧
[00:37:52.000 --> 00:37:53.000]  帶領我們
