
[00:00:00.000 --> 00:00:01.880]  在這個感恩的季節
[00:35:38.280 --> 00:35:42.960]  使我們貧窮的成爲富足
[00:35:42.960 --> 00:35:49.680]  使我們關係能夠經歷到恢復和睦
[00:35:49.680 --> 00:35:54.480]  使我們可以繼續喜樂的來服事
[00:35:54.480 --> 00:35:56.400]  並且我們可以真的得着
[00:35:56.400 --> 00:36:00.880]  地上和天上永恆的祝福
[00:36:00.880 --> 00:36:10.080]  Amen 讓我們一起來禱告
[00:36:10.080 --> 00:36:11.680]  天父我們感謝你
[00:36:11.680 --> 00:36:17.040]  因爲其實你深愛着我們
[00:36:17.040 --> 00:36:22.360]  我算什麼 你盡顧念我
[00:36:22.360 --> 00:36:26.200]  原來在你的眼中
[00:36:26.200 --> 00:36:27.680]  我們是寶貴的
[00:36:27.680 --> 00:36:31.600]  是你願意離開天上的寶座
[00:36:31.600 --> 00:36:33.480]  來到世上
[00:36:33.480 --> 00:36:38.880]  爲我們受盡一切的鞭傷 刑罰 羞辱
[00:36:38.880 --> 00:36:41.280]  爲了要拯救我們
[00:36:41.280 --> 00:36:49.800]  不只是我們身體 工作 關係上面的需要
[00:36:49.800 --> 00:36:54.920]  更是賜給我們永生的盼望
[00:36:54.920 --> 00:36:57.320]  永恆的救恩
[00:36:57.320 --> 00:36:59.760]  今天我們向你獻上感謝
[00:36:59.760 --> 00:37:04.120]  幫助我們今天開我們的眼睛看到
[00:37:04.120 --> 00:37:11.000]  其實我們是富足的
[00:37:11.000 --> 00:37:16.880]  也幫助我們能夠有一個數算恩典的力量
[00:37:16.880 --> 00:37:22.960]  當我們回到我們一些很重要的人際關係的時刻
[00:37:22.960 --> 00:37:27.720]  我們可以真實的獻上感恩數算恩典
[00:37:27.720 --> 00:37:33.000]  彼此尊榮一起來慶祝
[00:37:33.000 --> 00:37:37.480]  幫助我們若服侍有疲憊的
[00:37:37.480 --> 00:37:41.080]  讓我們看見主其實你是約納的
[00:37:41.080 --> 00:37:45.040]  其實你是約納的
[00:37:45.040 --> 00:37:48.960]  而你的護照從來沒有後悔過
[00:37:48.960 --> 00:37:51.480]  謝謝你
[00:37:51.480 --> 00:37:57.520]  讓我們可以歡喜快樂的來領受你各樣的祝福
[00:37:57.520 --> 00:37:59.480]  我們是富足的
[00:37:59.480 --> 00:38:01.600]  想禱告感謝楓葉族的名球
[00:38:01.600 --> 00:38:03.600]  Amen
