
[00:00:00.000 --> 00:00:04.160]  想和大家看「市圖行傳」第二章
[00:36:39.320 --> 00:36:41.720]  其實是公用的 是公家的
[00:36:41.720 --> 00:36:44.920]  是分享的 公用資產 公平分配 公開聚會
[00:36:44.920 --> 00:36:47.640]  不只是搞小圈子
[00:36:47.640 --> 00:36:49.080]  是聖潔的
[00:36:49.080 --> 00:36:49.960]  Holy的
[00:36:49.960 --> 00:36:52.360]  是透過敬拜蜜餅來統告
[00:36:52.360 --> 00:36:56.280]  去過我們的生活 有團體生活
[00:36:56.280 --> 00:37:00.040]  我們想不想我們的教會成為一個健康的教會
[00:37:00.040 --> 00:37:01.480]  當然想
[00:37:01.480 --> 00:37:03.480]  但你看看第二章的上下文
[00:37:03.480 --> 00:37:05.000]  我一開始就講
[00:37:05.000 --> 00:37:06.680]  這些是結果
[00:37:06.680 --> 00:37:11.400]  之前彼得和耶路撒冷人做的事情
[00:37:11.400 --> 00:37:12.600]  是原因
[00:37:12.600 --> 00:37:14.600]  為何會有一個健康的教會
[00:37:14.600 --> 00:37:18.840]  原因是信徒都做彼得做的事情
[00:37:18.840 --> 00:37:21.240]  他們冒死去辯證福音
[00:37:21.240 --> 00:37:22.280]  雖然我們說是彼得
[00:37:22.280 --> 00:37:23.560]  但不只是彼得
[00:37:23.560 --> 00:37:25.960]  當時人人都做彼得做的事情
[00:37:25.960 --> 00:37:30.280]  天天呼召人悔改
[00:37:30.280 --> 00:37:32.520]  所以其實全人類的復興
[00:37:32.520 --> 00:37:34.760]  是由教會的興旺開始
[00:37:34.760 --> 00:37:37.080]  但教會的興旺
[00:37:37.080 --> 00:37:39.960]  是需要由個人的復興開始
[00:37:39.960 --> 00:37:41.720]  而個人的復興
[00:37:41.720 --> 00:37:43.560]  是有人傳福音給他
[00:37:43.560 --> 00:37:45.560]  讓他相信開始
[00:37:45.560 --> 00:37:47.800]  跟大家總結一下
[00:37:47.800 --> 00:37:50.600]  重複我之前一開始問過的問題
[00:37:50.600 --> 00:37:55.320]  作者路加希望信徒做些什麼
[00:37:55.320 --> 00:37:56.520]  講這個故事給我們聽
[00:37:56.520 --> 00:37:57.560]  想我們做些什麼
[00:37:57.560 --> 00:37:58.920]  簡單來說
[00:37:58.920 --> 00:38:02.040]  就是做彼得做的事情
[00:38:02.040 --> 00:38:04.040]  每天去傳福音
[00:38:04.040 --> 00:38:06.600]  每天向人解釋我們信的原因
[00:38:06.600 --> 00:38:08.440]  每天和人說
[00:38:08.440 --> 00:38:10.120]  你現在相信我應該做些什麼
[00:38:10.120 --> 00:38:11.640]  告訴他
[00:38:11.640 --> 00:38:13.080]  他要悔改
[00:38:13.080 --> 00:38:15.080]  告訴他他要受浸
[00:38:15.080 --> 00:38:18.840]  告訴他他要去接受聖靈
[00:38:18.840 --> 00:38:23.320]  所以我們要講得有效
[00:38:23.320 --> 00:38:26.920]  必須要為福音的邏輯去辯護
[00:38:26.920 --> 00:38:29.640]  我們必須要能夠回答為什麼
[00:38:29.640 --> 00:38:30.680]  Why
[00:38:30.680 --> 00:38:33.960]  我們要回答為什麼的時候
[00:38:33.960 --> 00:38:35.160]  都要花一點時間
[00:38:35.160 --> 00:38:36.440]  不只是看聖經
[00:38:36.440 --> 00:38:38.680]  要認識一下你面前的人
[00:38:38.680 --> 00:38:40.840]  他們的困惑在哪裡
[00:38:40.840 --> 00:38:44.440]  然後根據他們能夠相信
[00:38:44.440 --> 00:38:46.440]  他們接受的基礎
[00:38:46.440 --> 00:38:48.760]  去和他解釋
[00:38:48.760 --> 00:38:51.160]  有方面要和他解釋
[00:38:51.160 --> 00:38:52.600]  你想錯了什麼
[00:38:52.600 --> 00:38:54.200]  證明給他看他是想錯了
[00:38:54.200 --> 00:38:55.480]  但是同一時間
[00:38:55.480 --> 00:38:56.840]  也要解釋給他聽
[00:38:56.840 --> 00:38:58.440]  其實我們相信的東西
[00:38:58.440 --> 00:39:02.120]  更加適合你原本深層次相信的東西
[00:39:02.120 --> 00:39:04.200]  當我們天天
[00:39:04.200 --> 00:39:07.000]  都效法彼得的榜樣的時候
[00:39:07.000 --> 00:39:10.280]  神就會天天加別人給我們
[00:39:10.280 --> 00:39:11.720]  不用擇日子
[00:39:11.720 --> 00:39:13.000]  不只是星期二
[00:39:13.000 --> 00:39:15.400]  不只是二十五週年一樣
[00:39:15.400 --> 00:39:18.760]  因為健康教會就是天天會做這件事
[00:39:18.760 --> 00:39:21.080]  我開始講的時候就說
[00:39:21.080 --> 00:39:24.760]  我們其實花很多時間去選擇日子
[00:39:24.760 --> 00:39:27.880]  或者我們其實應該少一點擔心
[00:39:27.880 --> 00:39:32.040]  做什麼事情要選擇良辰吉日
[00:39:32.040 --> 00:39:35.000]  其實每一天都是傳福音的好日子
[00:39:35.000 --> 00:39:37.960]  發理財人就批評耶穌
[00:39:37.960 --> 00:39:39.160]  安息日治病
[00:39:39.160 --> 00:39:40.200]  耶穌就追問
[00:39:40.200 --> 00:39:42.520]  為什麼安息日不可以治病
[00:39:42.520 --> 00:39:44.040]  神一直做公
[00:39:44.040 --> 00:39:45.960]  我父神一直做公
[00:39:45.960 --> 00:39:47.720]  我天天做公為什麼不行
[00:39:47.720 --> 00:39:54.360]  所以彼得不是特意選擇五旬節來傳講這個信息
[00:39:54.360 --> 00:39:56.120]  是剛剛好五旬節
[00:39:56.120 --> 00:39:57.160]  於是聖靈降臨
[00:39:57.160 --> 00:39:57.960]  沒有人預期的
[00:39:57.960 --> 00:40:01.160]  他看到他把握這個契機
[00:40:01.160 --> 00:40:03.160]  做一些意想不到的事情
[00:40:03.160 --> 00:40:05.800]  變成了一個傳福音機會
[00:40:05.800 --> 00:40:10.120]  這個就是我們應該有的態度
[00:40:10.120 --> 00:40:11.640]  擇日不如撞日
[00:40:11.640 --> 00:40:13.160]  你看看黃靖全套
[00:40:13.160 --> 00:40:16.120]  二十五週年晚宴吃飯
[00:40:16.120 --> 00:40:17.240]  都要傳福音
[00:40:17.240 --> 00:40:19.400]  但這就是我們應該做的事情
[00:40:19.400 --> 00:40:22.200]  畢竟不是我們選擇日子
[00:40:22.200 --> 00:40:25.800]  父神才是選擇大日子的那一位
[00:40:25.800 --> 00:40:29.000]  我們不知道第三日什麼時候來到
[00:40:29.000 --> 00:40:32.040]  但是這個末世當中
[00:40:32.040 --> 00:40:34.760]  每一天都是傳福音的好日子
[00:40:34.760 --> 00:40:36.680]  所以我們不要再吵
[00:40:36.680 --> 00:40:39.160]  哪一天不要傳福音
[00:40:39.160 --> 00:40:41.560]  聖誕節可以傳福音
[00:40:41.560 --> 00:40:43.400]  中秋節可以傳福音
[00:40:43.400 --> 00:40:46.040]  你問我萬聖節也可以傳福音
[00:40:46.040 --> 00:40:47.400]  讓我們低頭禱告
[00:40:47.400 --> 00:40:51.720]  錢包天父我們感謝你
[00:40:51.720 --> 00:40:55.160]  給我們有這個心態
[00:40:55.160 --> 00:40:57.640]  可以真的以傳福音為念
[00:40:57.640 --> 00:41:01.400]  我們每天都將神理的工作擺在我們面前
[00:41:01.400 --> 00:41:04.200]  我們知道在這個日子裏
[00:41:04.200 --> 00:41:06.920]  我們每天都可以經歷神理的恩典
[00:41:06.920 --> 00:41:09.400]  因為這個重要的大日子已經來臨
[00:41:09.400 --> 00:41:11.000]  這個第二個的大日子
[00:41:11.000 --> 00:41:12.360]  耶穌基督已經復活
[00:41:12.360 --> 00:41:13.240]  而祂升天
[00:41:13.240 --> 00:41:15.240]  聖靈已經降臨
[00:41:15.240 --> 00:41:19.560]  我們人生的每一天都是好的機會去悔改
[00:41:19.560 --> 00:41:21.960]  每一天都是好的機會去傳福音
[00:41:21.960 --> 00:41:23.480]  每一天都是好的機會
[00:41:23.480 --> 00:41:26.600]  將我們的信心擺在你的身上
[00:41:27.880 --> 00:41:32.760]  幫助我們有這個迫切的感動
[00:41:32.760 --> 00:41:34.760]  知道這第三個的大日子
[00:41:34.760 --> 00:41:35.720]  耶穌在來的日子
[00:41:35.720 --> 00:41:37.560]  就是在我們面前
[00:41:37.560 --> 00:41:40.040]  把握我們每一天去做神理工作
[00:41:40.040 --> 00:41:40.440]  祈禱
[00:41:40.440 --> 00:41:41.640]  奉祈耶穌基督的聖靈
[00:41:41.640 --> 00:41:42.440]  阿們
