
[00:00:00.000 --> 00:00:09.800]  我們在前面一段時間 講到家庭的關係
[00:38:58.600 --> 00:39:00.100]  別人看得到的時候
[00:39:00.100 --> 00:39:03.200]  你就裝作很認真
[00:39:03.200 --> 00:39:04.800]  如果老闆看不見的時候
[00:39:04.800 --> 00:39:07.700]  你就亂搞
[00:39:07.700 --> 00:39:11.400]  所以基督徒的員工
[00:39:11.400 --> 00:39:13.500]  應當在這個社會
[00:39:13.500 --> 00:39:16.600]  讓所有的大公司要hiring的時候
[00:39:16.600 --> 00:39:20.800]  他說我一定要基督徒
[00:39:20.800 --> 00:39:22.700]  你們都不阿們
[00:39:22.700 --> 00:39:27.300]  丁子妹 基督徒應該是如此的
[00:39:27.300 --> 00:39:29.500]  因為基督徒是一群
[00:39:29.500 --> 00:39:31.600]  不管你管不管我
[00:39:31.600 --> 00:39:33.200]  不管你看得見看不見
[00:39:33.200 --> 00:39:38.200]  我都認真工作的一群人
[00:39:38.200 --> 00:39:40.000]  好 我很快地講了
[00:39:40.000 --> 00:39:43.200]  接著他又講從心理遵行主德旨意
[00:39:43.200 --> 00:39:47.000]  這個心就是耶穌說的
[00:39:47.000 --> 00:39:50.200]  敬信 那個敬信的意思
[00:39:50.200 --> 00:39:51.300]  剛才講了敬心
[00:39:51.300 --> 00:39:52.700]  這邊講了敬信
[00:39:52.700 --> 00:39:56.300]  再來看 甘心
[00:39:56.300 --> 00:40:00.200]  這個甘心就是耶穌所說的要敬什麼
[00:40:00.200 --> 00:40:04.500]  義 愛神的敬義
[00:40:04.500 --> 00:40:06.800]  所以保羅用了敬心 敬信 敬義
[00:40:06.800 --> 00:40:09.200]  這三個心
[00:40:09.200 --> 00:40:14.200]  要來表明基督徒的工作觀
[00:40:14.200 --> 00:40:17.800]  基督徒的工作態度是一個怎麼樣
[00:40:17.800 --> 00:40:20.600]  是敬心 敬義 敬利的
[00:40:20.600 --> 00:40:21.700]  換句話說
[00:40:21.700 --> 00:40:26.000]  我們是do our best
[00:40:26.000 --> 00:40:28.500]  這叫忠心
[00:40:28.500 --> 00:40:30.700]  所以為什麼我說基督徒的員工
[00:40:30.700 --> 00:40:35.700]  應該是所有大公司都要搶著要的
[00:40:35.700 --> 00:40:38.700]  聖經上裡面講到
[00:40:38.700 --> 00:40:42.100]  馬大的故事還記得嗎
[00:40:42.100 --> 00:40:43.500]  馬大一面在那邊做飯
[00:40:43.500 --> 00:40:45.300]  一面在那邊complain
[00:40:45.300 --> 00:40:48.900]  你看 耶穌叫我的妹子來
[00:40:48.900 --> 00:40:51.000]  他在那邊什麼事都不幹
[00:40:51.000 --> 00:40:53.200]  在那邊聽到
[00:40:53.200 --> 00:40:54.400]  菜都沒弄好
[00:40:54.400 --> 00:40:55.800]  耶穌你肚子餓了
[00:40:55.800 --> 00:40:56.600]  他也不管
[00:40:56.600 --> 00:40:58.700]  你看叫他過來
[00:40:58.700 --> 00:41:01.000]  會不會我們很多事業跟馬大一樣
[00:41:01.000 --> 00:41:02.000]  我們在教會服侍
[00:41:02.000 --> 00:41:03.200]  有時候也是這樣子
[00:41:03.200 --> 00:41:05.000]  主啊你看他都不做
[00:41:05.000 --> 00:41:07.900]  你看全天下最倒楣的就是我
[00:41:07.900 --> 00:41:09.300]  團聚沒有人要做主席
[00:41:09.300 --> 00:41:10.600]  為什麼我要做
[00:41:10.600 --> 00:41:12.200]  我已經做了四年了
[00:41:12.200 --> 00:41:13.200]  繼續做
[00:41:13.200 --> 00:41:17.600]  牧師說要做到
[00:41:17.600 --> 00:41:22.600]  煎煮麵的時候
[00:41:22.600 --> 00:41:25.200]  我才不要呢
[00:41:25.200 --> 00:41:28.100]  聽歸聽 做歸做
[00:41:28.100 --> 00:41:29.800]  丟著麵只有你真正的認識主
[00:41:29.800 --> 00:41:31.800]  你才會知道
[00:41:31.800 --> 00:41:36.800]  我說的不是我說的
[00:41:36.800 --> 00:41:40.400]  請問你如果一個牧師
[00:41:40.400 --> 00:41:43.000]  做兩年就走了
[00:41:43.000 --> 00:41:46.900]  你想他會做什麼
[00:41:46.900 --> 00:41:49.200]  他會做什麼
[00:41:49.200 --> 00:41:52.200]  第一年適應期
[00:41:52.200 --> 00:41:54.400]  第二年正要想做什麼的時候
[00:41:54.400 --> 00:41:57.600]  準備歡送會
[00:41:57.600 --> 00:42:00.500]  你說他能做什麼
[00:42:00.500 --> 00:42:02.200]  所以北美的教會
[00:42:02.200 --> 00:42:03.500]  平均一個牧師
[00:42:03.500 --> 00:42:06.000]  大概是兩年三年在一個教會
[00:42:06.000 --> 00:42:10.200]  難怪教會不會成長
[00:42:10.200 --> 00:42:11.300]  生命的關係
[00:42:11.300 --> 00:42:14.800]  是不可以用任何東西來終止它的
[00:42:14.800 --> 00:42:17.000]  所以其實我是非常反對
[00:42:17.000 --> 00:42:17.800]  在教會裡面
[00:42:17.800 --> 00:42:21.200]  很多時候要用世界的那一套的東西
[00:42:21.200 --> 00:42:22.900]  當然有一些的東西
[00:42:22.900 --> 00:42:25.500]  弊端等等我們要防備
[00:42:25.500 --> 00:42:28.400]  可是很多時候我們變成是
[00:42:28.400 --> 00:42:29.800]  反正世界上這樣做
[00:42:29.800 --> 00:42:30.900]  我們就這樣做
[00:42:30.900 --> 00:42:33.600]  以至於我們就忽略掉
[00:42:33.600 --> 00:42:36.000]  其實教會的服事
[00:42:36.000 --> 00:42:37.300]  教會的關係
[00:42:37.300 --> 00:42:39.300]  那是一個生命的關係
[00:42:39.300 --> 00:42:40.500]  生命的關係
[00:42:40.500 --> 00:42:41.700]  是一個愛的關係
[00:42:41.700 --> 00:42:42.900]  那個是需要時間的
[00:42:42.900 --> 00:42:47.000]  那不是一天兩天的
[00:42:47.000 --> 00:42:49.100]  所以做小組長也是一樣
[00:42:49.100 --> 00:42:51.500]  你說我這個小組長只做兩年
[00:42:51.500 --> 00:42:52.900]  對不起 如果是這樣子
[00:42:52.900 --> 00:42:56.000]  你寧可不要做小組
[00:42:56.000 --> 00:43:01.100]  因為你兩年大概剛好摸熟了
[00:43:01.100 --> 00:43:03.000]  然後又換一個
[00:43:03.000 --> 00:43:05.300]  所以我們服事神也好
[00:43:05.300 --> 00:43:07.100]  我們在社會上工作也好
[00:43:07.100 --> 00:43:08.500]  同樣的一個態度
[00:43:08.500 --> 00:43:09.200]  要甘心
[00:43:09.200 --> 00:43:11.900]  要盡心盡意地盡力地愛神
[00:43:11.900 --> 00:43:15.500]  盡心盡意地來服事神
[00:43:15.500 --> 00:43:16.500]  Before我們看這個
[00:43:16.500 --> 00:43:19.900]  我們請大家看一個簡短的影片
[00:43:19.900 --> 00:43:24.000]  請幫我放一下
[00:43:24.000 --> 00:43:28.500]  這個在
[00:43:28.500 --> 00:43:31.600]  有一次西北航空公司
[00:43:31.600 --> 00:43:33.300]  他們的那個飛行員
[00:43:33.300 --> 00:43:34.800]  不是飛行員 空服員
[00:43:34.800 --> 00:43:38.400]  是一個黑人的一個空服員
[00:43:38.400 --> 00:43:39.800]  他做了一件事情
[00:43:49.900 --> 00:44:06.500]  所以你坐飛機的時候
[00:44:06.500 --> 00:44:08.300]  他一般的這裡告訴你說
[00:44:08.300 --> 00:44:11.500]  應該注意安全什麼這些
[00:44:11.500 --> 00:44:13.600]  但他今天做的不一樣
[00:44:19.900 --> 00:44:21.700]  All I Need You To Do Is Stomp And Clap
[00:44:21.700 --> 00:44:22.700]  And I'm Gonna Do The Rest
[00:44:22.700 --> 00:44:23.500]  Cause I Just
[00:44:23.500 --> 00:44:24.900]  I've Had Five Flights Today
[00:44:24.900 --> 00:44:26.000]  And I Just Cannot Do
[00:44:26.000 --> 00:44:27.700]  The Regular Boring Announcement Again
[00:44:27.700 --> 00:44:29.300]  Otherwise I'm Gonna Put Myself To Sleep
[00:44:29.300 --> 00:44:31.800]  So You Guys With Me
[00:44:31.800 --> 00:44:32.500]  Alright
[00:44:32.500 --> 00:44:35.300]  So Give Me A Stomp Clap Stomp Clap
[00:44:35.300 --> 00:44:37.900]  Come On Stomp Clap Stomp Clap
[00:44:37.900 --> 00:44:39.000]  They Don't Beat There
[00:44:39.000 --> 00:44:41.000]  There You Go Keep That Going
[00:44:41.000 --> 00:44:45.000]  This Is Flight 372 On SWA
[00:44:45.000 --> 00:44:46.200]  The Flight Attendant Is On Board
[00:44:46.200 --> 00:44:47.300]  Serving You Today
[00:44:47.300 --> 00:44:48.500]  Teresa In The Middle
[00:44:48.500 --> 00:44:49.700]  David In The Back
[00:44:49.700 --> 00:44:50.800]  My Name Is David
[00:44:50.800 --> 00:44:51.900]  And I'm Here To Tell You That
[00:44:51.900 --> 00:44:53.200]  Shortly After Take Off
[00:44:53.200 --> 00:44:54.100]  First Things First
[00:44:54.100 --> 00:44:55.300]  There's Soft Drinks And Coffee
[00:44:55.300 --> 00:44:56.200]  To Quench Your Thirst
[00:44:56.200 --> 00:44:57.800]  But If You Want Another Kind Of Drink
[00:44:57.800 --> 00:44:58.800]  Then Just Holler
[00:44:58.800 --> 00:44:59.900]  Alcoholic Beverages
[00:44:59.900 --> 00:45:00.900]  Will Be $4
[00:45:00.900 --> 00:45:02.400]  If A Monster Energy Drink
[00:45:02.400 --> 00:45:03.200]  Is Your Plan
[00:45:03.200 --> 00:45:04.300]  That Will Be $3
[00:45:04.300 --> 00:45:05.500]  Then You Get The Whole Can
[00:45:05.500 --> 00:45:06.700]  We Won't Take Your Cash
[00:45:06.700 --> 00:45:08.000]  You Gotta Pay With Plastic
[00:45:08.000 --> 00:45:09.000]  If You Have A Coupon
[00:45:09.000 --> 00:45:10.300]  Then That's Fantastic
[00:45:10.300 --> 00:45:11.300]  We Know You Ready
[00:45:11.300 --> 00:45:12.600]  To Get To New Places
[00:45:12.600 --> 00:45:13.400]  Open Up The Vins
[00:45:13.400 --> 00:45:14.900]  Put Away Your Suitcases
[00:45:14.900 --> 00:45:15.800]  Carry On Items
[00:45:15.800 --> 00:45:16.900]  Go Under The Seats
[00:45:16.900 --> 00:45:17.700]  In Front Of You
[00:45:17.700 --> 00:45:19.500]  So None Of You Have Things By Your Feet
[00:45:19.500 --> 00:45:21.000]  If You Have A Seat On The Road
[00:45:21.000 --> 00:45:21.700]  With The Exit
[00:45:21.700 --> 00:45:22.700]  We're Gonna Talk To You
[00:45:22.700 --> 00:45:24.000]  So You Might As Well Expect It
[00:45:24.000 --> 00:45:25.300]  You Gotta Help Evacuate
[00:45:25.300 --> 00:45:26.400]  In Case We Need You
[00:45:26.400 --> 00:45:27.300]  If You Don't Want To
[00:45:27.300 --> 00:45:28.700]  Then We're Gonna Reseat You
[00:45:28.700 --> 00:45:29.800]  Before We Leave
[00:45:29.800 --> 00:45:31.000]  Our Advice Is
[00:45:31.000 --> 00:45:33.300]  Put Away Your Electronic Devices
[00:45:33.300 --> 00:45:34.400]  Fasten Your Seatbelt
[00:45:34.400 --> 00:45:35.600]  Then Put Your Trays Up
[00:45:35.600 --> 00:45:36.300]  Press The Button
[00:45:36.300 --> 00:45:37.900]  To Make The Seat Back Raise Up
[00:45:37.900 --> 00:45:39.000]  Sit Back Relax
[00:45:39.000 --> 00:45:40.100]  Have A Good Time
[00:45:40.100 --> 00:45:41.000]  It's Almost Time To Go
[00:45:41.000 --> 00:45:42.500]  So I'm Done With The Rhyme
[00:45:42.500 --> 00:45:43.300]  Thank You For The Fact
[00:45:43.300 --> 00:45:44.500]  That I Wasn't Ignored
[00:45:44.500 --> 00:45:45.900]  This Is Southwest Airlines
[00:45:45.900 --> 00:45:47.100]  Welcome Aboard
[00:45:49.700 --> 00:45:52.100]  (掌聲)
[00:45:52.100 --> 00:45:55.600]  可能有些丟子不熟
[00:45:55.600 --> 00:45:56.500]  他在做那個
[00:45:56.500 --> 00:45:58.600]  那叫饒
[00:45:58.600 --> 00:45:59.400]  饒
[00:45:59.400 --> 00:46:00.700]  饒蛇
[00:46:00.700 --> 00:46:01.500]  他用那個
[00:46:01.500 --> 00:46:01.900]  Red
[00:46:01.900 --> 00:46:03.200]  那個饒蛇
[00:46:03.200 --> 00:46:04.500]  來介紹這個
[00:46:04.500 --> 00:46:06.200]  安全應該怎麼樣子
[00:46:06.200 --> 00:46:07.200]  你看這個
[00:46:07.200 --> 00:46:08.600]  這本來是你上飛機
[00:46:08.600 --> 00:46:10.100]  這是很boring的一段時間
[00:46:10.100 --> 00:46:11.300]  對不對
[00:46:11.300 --> 00:46:13.300]  他把它弄得是很有興趣
[00:46:13.300 --> 00:46:15.300]  很有意思的一段時間
[00:46:15.300 --> 00:46:18.100]  這個叫盡心盡力
[00:46:18.100 --> 00:46:19.700]  聽懂沒有
[00:46:19.700 --> 00:46:21.500]  世界上的人做工作
[00:46:21.500 --> 00:46:23.500]  盡心盡力
[00:46:23.500 --> 00:46:26.700]  神的兒女更應該盡心盡力
[00:46:26.700 --> 00:46:28.200]  也許是一件小件事情
[00:46:28.200 --> 00:46:31.100]  但是你想著怎麼把它做得更好
[00:46:31.100 --> 00:46:32.100]  更重要的是
[00:46:32.100 --> 00:46:33.300]  保羅在這裡提醒我們
[00:46:33.300 --> 00:46:36.400]  因為我們服務的是誰
[00:46:36.400 --> 00:46:40.400]  是社會主
[00:46:40.400 --> 00:46:44.300]  台灣有一個人稱他叫做第一運將
[00:46:44.300 --> 00:46:46.200]  可能國內來的聽不懂
[00:46:46.200 --> 00:46:51.300]  運將就是台灣話的就是那個
[00:46:51.300 --> 00:46:54.300]  司機的意思
[00:46:54.300 --> 00:46:55.900]  叫周春明
[00:46:55.900 --> 00:46:58.200]  他現在不僅僅是台灣很出名
[00:46:58.200 --> 00:46:59.900]  你google一下就知道了
[00:46:59.900 --> 00:47:03.300]  他台灣香港大陸都很出名
[00:47:03.300 --> 00:47:04.100]  為什麼呢
[00:47:04.100 --> 00:47:07.200]  一個計程車司機怎麼會出名呢
[00:47:07.200 --> 00:47:10.800]  因為他很盡心盡力
[00:47:10.800 --> 00:47:12.700]  當他陷入囚之後
[00:47:12.700 --> 00:47:13.800]  他把菸戒掉了
[00:47:13.800 --> 00:47:17.400]  把檳榔戒掉了
[00:47:17.400 --> 00:47:19.900]  那有一次他接送一個大學教授
[00:47:19.900 --> 00:47:21.800]  那個大學教授跟他講了一句話
[00:47:21.800 --> 00:47:24.100]  一個企業老總跟他講了一句話
[00:47:24.100 --> 00:47:27.900]  他說你們做服務業的
[00:47:27.900 --> 00:47:31.500]  一定要技術的層面很低
[00:47:31.500 --> 00:47:34.400]  但是你們的感動的
[00:47:34.400 --> 00:47:37.500]  你一定要做到感動
[00:47:37.500 --> 00:47:40.000]  那句話影響了他
[00:47:40.000 --> 00:47:41.800]  所以他從開始
[00:47:41.800 --> 00:47:45.000]  他就開始接送這些
[00:47:45.000 --> 00:47:46.900]  他知道有些大學教授接送他
[00:47:46.900 --> 00:47:48.700]  他很貼心
[00:47:48.700 --> 00:47:52.100]  他每次給他預備一罐的礦泉水
[00:47:52.100 --> 00:47:54.300]  有一次一個呂德
[00:47:54.300 --> 00:47:55.600]  他幫他預備了礦泉水
[00:47:55.600 --> 00:47:57.700]  邀請他的時候
[00:47:57.700 --> 00:47:59.300]  呂德看著他
[00:47:59.300 --> 00:48:02.200]  心想這個人怎麼會
[00:48:02.200 --> 00:48:03.900]  哪有計程車司機還給我一個
[00:48:03.900 --> 00:48:04.700]  後來他就跟他講
[00:48:04.700 --> 00:48:06.400]  他說小姐你不要擔心
[00:48:06.400 --> 00:48:08.900]  來這是發票這是收據
[00:48:08.900 --> 00:48:11.000]  表示是他剛買的
[00:48:11.000 --> 00:48:13.400]  這是他說要錢嗎
[00:48:13.400 --> 00:48:15.500]  他說不要錢
[00:48:15.500 --> 00:48:19.200]  那一天這個小姐就坐上了他的車
[00:48:19.200 --> 00:48:21.500]  之後他又介紹別人來坐他的車
[00:48:21.500 --> 00:48:22.400]  就這樣子
[00:48:22.400 --> 00:48:23.900]  他後來更貼心了
[00:48:23.900 --> 00:48:24.800]  他想到說
[00:48:24.800 --> 00:48:27.000]  這些大學教授上班的時候都很辛苦
[00:48:27.000 --> 00:48:29.500]  從台北到新竹假設是這樣子
[00:48:29.500 --> 00:48:31.600]  要一個小時一個多小時
[00:48:31.600 --> 00:48:36.900]  所以他就給他們預備晚餐或者午餐
[00:48:36.900 --> 00:48:38.500]  那人家說
[00:48:38.500 --> 00:48:39.500]  你是要錢嗎
[00:48:39.500 --> 00:48:41.500]  沒有我自己
[00:48:41.500 --> 00:48:44.300]  他自己掏腰包
[00:48:44.300 --> 00:48:45.900]  所以就這樣子他做到了
[00:48:45.900 --> 00:48:46.900]  從一個人做成了
[00:48:46.900 --> 00:48:49.300]  他有二十台車
[00:48:49.300 --> 00:48:50.200]  然後呢
[00:48:50.200 --> 00:48:52.500]  他開始現在專門是服務那些
[00:48:52.500 --> 00:48:53.500]  他接的都
[00:48:53.500 --> 00:48:54.300]  他是預約的
[00:48:54.300 --> 00:48:56.100]  人家都是什麼排班對不對
[00:48:56.100 --> 00:48:58.500]  他是預約的
[00:48:58.500 --> 00:49:01.200]  找他要接送的很多
[00:49:01.200 --> 00:49:03.100]  他必須要排隊的
[00:49:03.100 --> 00:49:06.100]  而且大部分都是這些大學教授名嘴
[00:49:06.100 --> 00:49:08.200]  這些這個企業的老總
[00:49:08.200 --> 00:49:11.100]  因為他們希望有這樣子安全可靠
[00:49:11.100 --> 00:49:13.100]  服務又周到的人來幫他
[00:49:13.100 --> 00:49:16.100]  那丁志偉要講的意思就是說
[00:49:16.100 --> 00:49:18.400]  世界上的人講成功
[00:49:18.400 --> 00:49:19.600]  他後來還出書
[00:49:19.600 --> 00:49:21.500]  出了兩本書
[00:49:21.500 --> 00:49:22.800]  你看這個簡體字就表示
[00:49:22.800 --> 00:49:27.300]  這在國內也發行的
[00:49:27.300 --> 00:49:33.100]  他一個高職畢業的計程車司機
[00:49:33.100 --> 00:49:38.100]  今天他不單單是計程車司機的團隊的領導
[00:49:38.100 --> 00:49:40.300]  他同時也是什麼呢
[00:49:40.300 --> 00:49:42.300]  他同時也是作家
[00:49:42.300 --> 00:49:44.800]  他同時也是名嘴
[00:49:44.800 --> 00:49:46.700]  在很多的大企業
[00:49:46.700 --> 00:49:48.200]  邀請他去講
[00:49:48.200 --> 00:49:53.100]  怎麼樣子在職場能夠成功
[00:49:53.100 --> 00:49:56.000]  丁志偉
[00:49:56.000 --> 00:50:00.100]  如果今天我們盡心盡力的侍奉
[00:50:00.100 --> 00:50:04.400]  好像是侍奉主一樣
[00:50:04.400 --> 00:50:07.100]  親愛的丁志偉
[00:50:07.100 --> 00:50:11.500]  這個世界會看見許多的基督徒
[00:50:11.500 --> 00:50:13.700]  他們帶出來的影響
[00:50:13.700 --> 00:50:16.100]  那是不得了的
[00:50:16.100 --> 00:50:18.800]  所以保羅在這裡告訴我們一件事情
[00:50:18.800 --> 00:50:20.600]  我們做這一切的東西
[00:50:20.600 --> 00:50:22.000]  很關鍵很關鍵的
[00:50:22.000 --> 00:50:23.000]  丁志偉
[00:50:23.000 --> 00:50:24.500]  做這一切的
[00:50:24.500 --> 00:50:26.100]  不管你是在社會上面
[00:50:26.100 --> 00:50:27.500]  你是做清潔的
[00:50:27.500 --> 00:50:28.600]  做打掃的
[00:50:28.600 --> 00:50:30.200]  或者是做管家的
[00:50:30.200 --> 00:50:32.400]  或者是在餐廳裡面打工的
[00:50:32.400 --> 00:50:33.900]  你是做家庭主婦
[00:50:33.900 --> 00:50:35.700]  或者你是在教會服侍
[00:50:35.700 --> 00:50:37.500]  親愛的教徒請你記得一件事情
[00:50:37.500 --> 00:50:39.200]  我們做這一切事情
[00:50:39.200 --> 00:50:40.700]  保羅說什麼
[00:50:40.700 --> 00:50:46.800]  服侍人好像服侍主
[00:50:46.800 --> 00:50:48.600]  也簡單的說
[00:50:48.600 --> 00:50:52.100]  就是一個為主而活的人生
[00:50:52.100 --> 00:50:53.900]  求主賜福我們
[00:50:53.900 --> 00:50:56.500]  在2019年
[00:50:56.500 --> 00:50:57.400]  在你的職場
[00:50:57.400 --> 00:50:58.700]  在你的工作
[00:50:58.700 --> 00:51:03.300]  你要成為一個最受歡迎的員工
[00:51:03.300 --> 00:51:04.100]  在你的公司
[00:51:04.100 --> 00:51:06.500]  你是一個最好的老闆
[00:51:06.500 --> 00:51:09.400]  Amen
[00:51:09.400 --> 00:51:10.700]  回答Amen的
[00:51:10.700 --> 00:51:13.100]  可能都是老闆
[00:51:13.100 --> 00:51:16.400]  或者有信心要準備做老闆
[00:51:16.400 --> 00:51:17.000]  親愛的教徒
[00:51:17.000 --> 00:51:17.900]  2019年
[00:51:17.900 --> 00:51:19.900]  你要成為一個最好的太太
[00:51:19.900 --> 00:51:21.500]  Amen
[00:51:21.500 --> 00:51:24.100]  你要成為一個最好的丈夫
[00:51:24.100 --> 00:51:30.000]  Amen
[00:51:30.000 --> 00:51:31.400]  親愛的教徒
[00:51:31.400 --> 00:51:32.900]  同樣的
[00:51:32.900 --> 00:51:35.300]  你在教會裡面
[00:51:35.300 --> 00:51:37.100]  不管你是參與什麼服侍
[00:51:37.100 --> 00:51:39.700]  看得見看不見的服侍
[00:51:39.700 --> 00:51:42.100]  你要做的盡心盡力
[00:51:42.100 --> 00:51:43.700]  因為是在侍奉主
[00:51:43.700 --> 00:51:44.400]  Amen
[00:51:44.400 --> 00:51:50.000]  我們起來禱告
[00:51:50.000 --> 00:51:50.800]  祝我們謝謝你
[00:51:50.800 --> 00:51:53.700]  我們讚美你
[00:51:53.700 --> 00:51:57.500]  雖然我們聽過很多
[00:51:57.500 --> 00:52:00.200]  但是我們求聖靈
[00:52:00.200 --> 00:52:04.500]  真的是把你的話深深的烙印在我們心裡面
[00:52:04.500 --> 00:52:07.400]  不單單是讓我們記得
[00:52:07.400 --> 00:52:10.100]  更是求聖靈幫助我們
[00:52:10.100 --> 00:52:12.400]  讓我們來經驗你真理的實際
[00:52:12.400 --> 00:52:13.400]  意思就是說
[00:52:13.400 --> 00:52:16.400]  說你幫助我們來經驗你的話
[00:52:16.400 --> 00:52:18.200]  活出你的話
[00:52:18.200 --> 00:52:20.000]  讓我們人生在世
[00:52:20.000 --> 00:52:23.100]  我們活著是為你而活
[00:52:23.100 --> 00:52:25.700]  不管我們在哪一個崗位
[00:52:25.700 --> 00:52:28.900]  我們都能夠忠心的來做
[00:52:28.900 --> 00:52:30.700]  忠心的來侍奉
[00:52:30.700 --> 00:52:32.800]  如同是侍奉主一樣
[00:52:32.800 --> 00:52:33.800]  謝謝耶穌
[00:52:33.800 --> 00:52:35.800]  奉耶穌基督的名禱告
[00:52:35.800 --> 00:52:37.500]  Amen
