
[00:00:00.000 --> 00:00:03.540]  咁我哋繼續去思考詩篇裡面嘅說話
[00:32:17.000 --> 00:32:20.000]  並且你幫助我哋
[00:32:20.000 --> 00:32:23.000]  你都可以細聽你自己嘅言語
[00:32:23.000 --> 00:32:25.000]  醒察我哋心裡面
[00:32:25.000 --> 00:32:30.000]  有好多我哋唔能夠睇見嘅嘢
[00:32:30.000 --> 00:32:32.000]  住我哋有嘅過失
[00:32:32.000 --> 00:32:34.000]  我哋求你赦免
[00:32:34.000 --> 00:32:38.000]  求你都可以引導我哋行一條義路
[00:32:38.000 --> 00:32:43.000]  讓我哋作你喜悅嘅
[00:32:43.000 --> 00:32:45.000]  我哋嘅敬拜
[00:32:45.000 --> 00:32:47.000]  我哋所奉獻嘅
[00:32:47.000 --> 00:32:49.000]  蒙你的月流
[00:32:49.000 --> 00:32:51.000]  祈禱奉傳命禱
