
[00:00:00.000 --> 00:00:03.200]  今天我的題目叫做「當當當」
[00:31:47.680 --> 00:31:49.680]  他說他怎樣信主與上帝相遇
[00:31:49.680 --> 00:31:51.680]  他未信主的時候
[00:31:51.680 --> 00:31:53.680]  有人叫他去陪靈會
[00:31:53.680 --> 00:31:55.680]  所以他去了陪靈會
[00:31:55.680 --> 00:31:57.680]  然後我就問他
[00:31:57.680 --> 00:31:59.680]  未信主也去陪靈會
[00:31:59.680 --> 00:32:01.680]  信了主也不去陪靈會
[00:32:01.680 --> 00:32:03.680]  那些人
[00:32:03.680 --> 00:32:05.680]  他說是去
[00:32:05.680 --> 00:32:07.680]  但他很多事情不明白
[00:32:07.680 --> 00:32:09.680]  但他問那個牧者怎樣回答
[00:32:09.680 --> 00:32:11.680]  牧者解的時候
[00:32:11.680 --> 00:32:13.680]  他也不明白很多事情
[00:32:13.680 --> 00:32:15.680]  但他在靈聽裏面
[00:32:15.680 --> 00:32:17.680]  他經歷到上帝在愛他
[00:32:17.680 --> 00:32:19.680]  所以他接受他
[00:32:19.680 --> 00:32:21.680]  並且生命就改變
[00:32:21.680 --> 00:32:23.680]  我們甚麼情況都會發生
[00:32:23.680 --> 00:32:25.680]  當時有很多人說他會轉
[00:32:25.680 --> 00:32:27.680]  有些是十幾二十年前信主
[00:32:27.680 --> 00:32:29.680]  回來幾個月
[00:32:29.680 --> 00:32:31.680]  有些是四五十年前
[00:32:31.680 --> 00:32:33.680]  小時候信主
[00:32:33.680 --> 00:32:35.680]  走了回來
[00:32:35.680 --> 00:32:37.680]  其中一個分享有一句
[00:32:37.680 --> 00:32:39.680]  內容不講
[00:32:39.680 --> 00:32:41.680]  因為我未能批准內容
[00:32:41.680 --> 00:32:43.680]  這句可以講
[00:32:43.680 --> 00:32:45.680]  他說他
[00:32:45.680 --> 00:32:47.680]  他說他
[00:32:47.680 --> 00:32:49.680]  回來之後
[00:32:49.680 --> 00:32:51.680]  這幾個月他知道一件事
[00:32:51.680 --> 00:32:53.680]  他說
[00:32:53.680 --> 00:32:55.680]  舊事過去的事
[00:32:55.680 --> 00:32:57.680]  讓它過去
[00:32:57.680 --> 00:32:59.680]  我要重新開始
[00:32:59.680 --> 00:33:01.680]  哥倫多後書說
[00:33:01.680 --> 00:33:03.680]  若我們在基督裏
[00:33:03.680 --> 00:33:05.680]  我們是新造的人
[00:33:05.680 --> 00:33:07.680]  舊事已過
[00:33:07.680 --> 00:33:09.680]  一切都變成新的了
[00:33:09.680 --> 00:33:11.680]  這裏說
[00:33:11.680 --> 00:33:13.680]  我們可以選擇
[00:33:13.680 --> 00:33:15.680]  我們可以回到過去
[00:33:15.680 --> 00:33:17.680]  我們可以在掙扎的裏
[00:33:17.680 --> 00:33:19.680]  我們可以再次站立
[00:33:19.680 --> 00:33:21.680]  昨天我分享了
[00:33:21.680 --> 00:33:23.680]  其中最後一段經文
[00:33:23.680 --> 00:33:25.680]  今天是創世紀三章八節
[00:33:25.680 --> 00:33:27.680]  在主日學的時候
[00:33:27.680 --> 00:33:29.680]  這段經文是
[00:33:29.680 --> 00:33:31.680]  上帝聽我們說話
[00:33:31.680 --> 00:33:33.680]  我們一起讀
[00:33:33.680 --> 00:33:35.680]  這段經文是
[00:33:35.680 --> 00:33:37.680]  當阿蛙和上帝相遇
[00:33:37.680 --> 00:33:39.680]  我們一起讀
[00:33:39.680 --> 00:33:41.680]  一二三
[00:33:41.680 --> 00:33:43.680]  我們一起讀
[00:33:43.680 --> 00:33:45.680]  一二三
[00:33:45.680 --> 00:33:47.680]  我們一起讀
[00:33:47.680 --> 00:33:49.680]  一二三
[00:33:49.680 --> 00:33:51.680]  我們一起讀
[00:33:51.680 --> 00:33:53.680]  一二三
[00:33:53.680 --> 00:33:55.680]  我們一起讀
[00:33:55.680 --> 00:33:57.680]  一二三
[00:33:57.680 --> 00:33:59.680]  我們一起讀
[00:33:59.680 --> 00:34:01.680]  一二三
[00:34:01.680 --> 00:34:03.680]  我們一起讀
[00:34:03.680 --> 00:34:05.680]  一二三
[00:34:05.680 --> 00:34:07.680]  我們一起讀
[00:34:07.680 --> 00:34:09.680]  一二三
[00:34:09.680 --> 00:34:11.680]  我們一起讀
[00:34:11.680 --> 00:34:13.680]  一二三
[00:34:13.680 --> 00:34:15.680]  我們一起讀
[00:34:15.680 --> 00:34:17.680]  一二三
[00:34:17.680 --> 00:34:19.680]  我們一起讀
[00:34:19.680 --> 00:34:21.680]  一二三
[00:34:21.680 --> 00:34:23.680]  我們一起讀
[00:34:23.680 --> 00:34:25.680]  一二三
[00:34:25.680 --> 00:34:27.680]  我們一起讀
[00:34:27.680 --> 00:34:29.680]  一二三
[00:34:29.680 --> 00:34:31.680]  我們一起讀

