
[00:00:00.000 --> 00:00:01.500]  只能每一次的第二講
[00:31:04.360 --> 00:31:08.240]  今天如果你覺得自己的無花果還沒生出來
[00:31:08.240 --> 00:31:10.040]  或者生得不夠豐盛的話
[00:31:10.040 --> 00:31:13.120]  就讓今天我們在神的面前一起立志
[00:31:13.120 --> 00:31:15.840]  求神給我們再有機會
[00:31:15.840 --> 00:31:19.240]  過一個能結果的人生
[00:31:19.240 --> 00:31:22.400]  過一個能結果的人生
[00:31:22.400 --> 00:31:25.920]  我們一起同心祈禱
[00:31:25.920 --> 00:31:27.560]  天主上帝多謝你給我們每一個人
[00:31:27.560 --> 00:31:30.680]  有一個很獨特的生命
[00:31:30.680 --> 00:31:33.400]  表面上每一個人的生命都好像差不多
[00:31:33.400 --> 00:31:35.000]  有生命的氣息
[00:31:35.000 --> 00:31:37.280]  有24小時要度過
[00:31:37.280 --> 00:31:39.280]  有各樣的消耗
[00:31:39.280 --> 00:31:40.880]  各樣的洗費
[00:31:40.880 --> 00:31:42.480]  各樣的機會
[00:31:42.480 --> 00:31:45.280]  但每一個人的生命都不同
[00:31:45.280 --> 00:31:47.600]  因為你給我們的機會都不同
[00:31:47.600 --> 00:31:51.680]  求你給我們有一個反省、自省的心
[00:31:51.680 --> 00:31:54.960]  願意在我們每天所過的日子裡面
[00:31:54.960 --> 00:31:57.240]  細細地去察看
[00:31:57.240 --> 00:31:59.960]  我們跟什麼人度過我們的時間
[00:31:59.960 --> 00:32:02.000]  達成了什麼結果
[00:32:02.000 --> 00:32:04.880]  為主你做了多少的美好見證
[00:32:04.880 --> 00:32:08.200]  將我們生命的故事跟身邊的人分享
[00:32:08.200 --> 00:32:10.640]  神的心上一切都理會我們生命
[00:32:10.640 --> 00:32:12.440]  活得更精彩的地方
[00:32:12.440 --> 00:32:14.400]  因為有機會為你發聲
[00:32:14.400 --> 00:32:16.080]  有機會為你做見證
[00:32:16.080 --> 00:32:18.240]  求你給我們再一次多一點的機會
[00:32:18.240 --> 00:32:19.640]  讓我們有信心回應
[00:32:19.640 --> 00:32:20.840]  有信心擺相
[00:32:20.840 --> 00:32:24.440]  有信心為你講變證
[00:32:24.440 --> 00:32:28.120]  讓更多人同樣的蒙恩
[00:32:28.120 --> 00:32:30.040]  同樣的蒙愛
[00:32:30.040 --> 00:32:31.520]  同樣的蒙福
[00:32:31.520 --> 00:32:33.560]  因為神是你自己的心意
[00:32:33.560 --> 00:32:35.360]  多謝你聽我們祈禱
[00:32:35.360 --> 00:32:38.120]  奉主耶穌基督得勝的名求
[00:32:38.120 --> 00:32:39.120]  Amen
