
[00:00:00.000 --> 00:00:01.800]  各位電影節目的早上好
[00:30:57.640 --> 00:30:59.560]  我們在地上
[00:30:59.560 --> 00:31:02.520]  除了等候天國來臨之外
[00:31:02.520 --> 00:31:03.840]  我們可以做些什麼呢?
[00:31:03.840 --> 00:31:06.040]  我們在兩個月之前
[00:31:06.040 --> 00:31:08.560]  教育部請了李天佑傳道
[00:31:08.560 --> 00:31:10.640]  跟我們建立一個盼望小組
[00:31:10.640 --> 00:31:12.720]  裡面所提出的事情
[00:31:12.720 --> 00:31:15.920]  很值得我們在接下來的團契
[00:31:15.920 --> 00:31:18.200]  你們的小組裡面去分享
[00:31:18.200 --> 00:31:21.520]  他用四個步驟去幫助我們同尋盼望
[00:31:21.520 --> 00:31:22.240]  第一個就是
[00:31:22.240 --> 00:31:24.240]  我們回來團契
[00:31:24.240 --> 00:31:26.200]  除了要查經之外
[00:31:26.200 --> 00:31:27.960]  我們真的在分享我們的生命
[00:31:27.960 --> 00:31:29.680]  分享我們的情感
[00:31:29.680 --> 00:31:31.760]  而我們作為弟兄姊妹
[00:31:31.760 --> 00:31:33.320]  我們就要用心聆聽
[00:31:33.320 --> 00:31:37.640]  這個聆聽我在2021年講道裡面不斷提及
[00:31:38.160 --> 00:31:40.040]  還有我們要真誠對話
[00:31:40.040 --> 00:31:42.240]  我們不單單聽了弟兄姊妹
[00:31:42.240 --> 00:31:46.080]  我們更加能夠用心來回應我們弟兄姊妹
[00:31:46.080 --> 00:31:48.280]  她剛才的情感的故事
[00:31:48.280 --> 00:31:50.960]  而當我們可以這樣做的時候
[00:31:50.960 --> 00:31:52.000]  這個群體
[00:31:52.000 --> 00:31:54.080]  就能夠一起同尋盼望
[00:31:54.080 --> 00:31:54.920]  這樣就可以了
[00:31:54.920 --> 00:31:55.840]  這麼簡單的
[00:31:55.840 --> 00:31:57.440]  大家先試一下
[00:31:57.440 --> 00:31:59.440]  我們有機會到團契大的時候
[00:31:59.440 --> 00:32:00.600]  大家一起參與
[00:32:00.600 --> 00:32:02.560]  而這裡講了八樣東西
[00:32:02.560 --> 00:32:04.920]  是幫我們能夠同尋盼望的
[00:32:05.200 --> 00:32:08.200]  你又試一下會不會在這裡其中一件
[00:32:08.200 --> 00:32:09.920]  可以幫到你
[00:32:09.920 --> 00:32:13.520]  能夠令到你對盼望多一點點的
[00:32:13.520 --> 00:32:14.840]  一件事是哪一件事呢?
[00:32:14.840 --> 00:32:16.120]  大家先看一下
[00:32:16.120 --> 00:32:19.560]  或者你回憶一下在過去一年
[00:32:19.560 --> 00:32:20.880]  或者過去一個星期
[00:32:20.880 --> 00:32:23.160]  有些什麼東西能夠令到你快樂的呢?
[00:32:23.160 --> 00:32:24.560]  可能你找到快樂
[00:32:24.560 --> 00:32:26.000]  你就能夠找到盼望的了
[00:32:26.000 --> 00:32:27.960]  第二樣東西可能就是
[00:32:27.960 --> 00:32:30.400]  當你發覺有一樣東西你能夠達成目標的
[00:32:30.400 --> 00:32:32.040]  那你就盼望增加了
[00:32:32.040 --> 00:32:34.320]  第三個就是你解決到問題
[00:32:34.320 --> 00:32:37.600]  第四個就是你在做的事情有些進展
[00:32:37.600 --> 00:32:38.840]  第五個呢
[00:32:38.840 --> 00:32:41.280]  就是你有些成功的經歷
[00:32:41.280 --> 00:32:43.320]  回想一下過去都成功了
[00:32:43.320 --> 00:32:45.080]  那沒理由今天不成功的
[00:32:45.080 --> 00:32:45.440]  是不是?
[00:32:45.440 --> 00:32:47.600]  就是用剛才那個理論
[00:32:47.600 --> 00:32:50.160]  你找到一個有信任的人支持你
[00:32:50.160 --> 00:32:51.080]  這個也很重要
[00:32:51.080 --> 00:32:52.520]  我們教團契就是這樣
[00:32:52.520 --> 00:32:53.760]  有一群信任的人
[00:32:53.760 --> 00:32:55.800]  真誠的人跟你一起支持打氣
[00:32:55.800 --> 00:32:57.000]  那你就有盼望了
[00:32:57.000 --> 00:32:59.200]  或者找到一個更大的
[00:32:59.200 --> 00:33:01.320]  在背後支持你支撐你是誰呢?
[00:33:01.320 --> 00:33:02.560]  當然是上帝了
[00:33:02.560 --> 00:33:03.920]  當然是耶穌了
[00:33:04.200 --> 00:33:07.040]  甚至乎在我們每次回來教會敬拜
[00:33:07.040 --> 00:33:09.080]  或者我們查經祈禱的時候
[00:33:09.080 --> 00:33:12.560]  你能夠看到耶穌基督的臨在
[00:33:12.560 --> 00:33:15.600]  這個也增加了你對盼望那一份的信心
[00:33:15.600 --> 00:33:18.080]  我本來想講三樣的
[00:33:18.080 --> 00:33:18.880]  不過時間關係
[00:33:18.880 --> 00:33:19.880]  只能夠講一樣
[00:33:19.880 --> 00:33:21.280]  就是第七點
[00:33:21.280 --> 00:33:22.560]  對我來講
[00:33:22.560 --> 00:33:24.680]  在整個2021年的上半年
[00:33:24.680 --> 00:33:27.200]  都是很低沉、很迷惘
[00:33:27.200 --> 00:33:29.080]  很困局
[00:33:29.080 --> 00:33:31.160]  都不知道怎麼辦
[00:33:31.160 --> 00:33:32.720]  但是很感恩
[00:33:32.720 --> 00:33:36.320]  我有機會在一個退休營裏面
[00:33:36.320 --> 00:33:37.480]  用了八天的時間
[00:33:37.480 --> 00:33:38.240]  八天
[00:33:38.240 --> 00:33:39.920]  即是多於一個星期的八天
[00:33:39.920 --> 00:33:41.880]  去祈禱
[00:33:41.880 --> 00:33:42.880]  去讀聖經
[00:33:42.880 --> 00:33:45.040]  整個人的生命
[00:33:45.040 --> 00:33:47.360]  跟耶穌基督有一個很深的連繫
[00:33:47.360 --> 00:33:50.000]  在聖經和祈禱裏面
[00:33:50.000 --> 00:33:52.240]  能夠找到一個更大的支持
[00:33:52.240 --> 00:33:53.960]  或者更大的力量在背後
[00:33:53.960 --> 00:33:55.680]  就是那位昔在
[00:33:55.680 --> 00:33:57.880]  今在以後永在的主耶穌
[00:33:57.880 --> 00:34:00.840]  以致讓我能夠走出那個低谷
[00:34:00.840 --> 00:34:02.480]  再向前走
[00:34:03.200 --> 00:34:04.320]  在下半年
[00:34:04.320 --> 00:34:05.640]  其實都有很多很興奮的事情
[00:34:05.640 --> 00:34:07.440]  上個星期港獨都可能聽過
[00:34:07.440 --> 00:34:09.800]  我們用了五年計劃
[00:34:09.800 --> 00:34:11.920]  去做那個指引得勁的教會
[00:34:11.920 --> 00:34:13.160]  去到最後的一年
[00:34:13.160 --> 00:34:14.320]  去到最後的一個月
[00:34:14.320 --> 00:34:17.320]  我們不斷在輪捨當中做見證
[00:34:17.320 --> 00:34:19.120]  去探訪、去關心他們
[00:34:19.120 --> 00:34:20.360]  我們的愛媛和聯天地
[00:34:20.360 --> 00:34:22.320]  搞了很多的興趣班、很多的活動
[00:34:22.320 --> 00:34:25.120]  我們總共有二百個街坊
[00:34:25.120 --> 00:34:26.840]  在三場報道會裏面出現
[00:34:27.080 --> 00:34:32.960]  有二十個街坊決志信主
[00:34:32.960 --> 00:34:35.880]  這個也是一個目標的達成
[00:34:35.880 --> 00:34:37.240]  我已經講多了
[00:34:37.240 --> 00:34:38.240]  所以一切
[00:34:38.240 --> 00:34:39.360]  原來就在裏面
[00:34:39.360 --> 00:34:40.240]  找到盼望
[00:34:40.240 --> 00:34:41.760]  你不是自己講的
[00:34:41.760 --> 00:34:42.640]  我們找到一些
[00:34:42.640 --> 00:34:44.560]  可以信任的頂尖智慧一起分享
[00:34:44.560 --> 00:34:45.680]  有人聆聽
[00:34:45.680 --> 00:34:47.360]  然後有人和你對話
[00:34:47.360 --> 00:34:50.160]  你才能夠將這個盼望感去增強
[00:34:50.160 --> 00:34:53.080]  這個就是我們在未來這個二零二年裏面
[00:34:53.080 --> 00:34:54.240]  默認的方向
[00:34:54.240 --> 00:34:55.920]  如果還記得在過去一年
[00:34:55.920 --> 00:34:58.360]  我的講壇裏面不斷提醒我們要真誠
[00:34:58.360 --> 00:35:00.080]  我們要無窮
[00:35:00.080 --> 00:35:01.280]  我們要活到
[00:35:01.280 --> 00:35:02.520]  在未來的二零二年
[00:35:02.520 --> 00:35:04.520]  我們要繼續去數算主因
[00:35:04.520 --> 00:35:06.000]  我們要深化關係
[00:35:06.000 --> 00:35:07.800]  我們要同尋盼望
[00:35:07.800 --> 00:35:09.760]  耶穌基督就是會在今天
[00:35:09.760 --> 00:35:11.000]  以後永續的主
[00:35:11.000 --> 00:35:12.440]  什麼意思呢?
[00:35:12.440 --> 00:35:14.120]  在我們的周刊最後一段
[00:35:14.120 --> 00:35:14.840]  我寫了的了
[00:35:14.840 --> 00:35:16.520]  那就不講太多了
[00:35:16.520 --> 00:35:17.320]  只能夠這樣講
[00:35:17.320 --> 00:35:18.960]  就是我們一起
[00:35:18.960 --> 00:35:21.440]  藉著數算主因
[00:35:21.440 --> 00:35:23.200]  深化關係
[00:35:23.840 --> 00:35:26.160]  去盼望那位明日
[00:35:26.160 --> 00:35:28.240]  將來要審判的
[00:35:28.240 --> 00:35:29.520]  耶穌基督會回來
[00:35:29.520 --> 00:35:31.240]  我們就帶著信望愛
[00:35:31.240 --> 00:35:32.680]  共建新時代
[00:35:32.680 --> 00:35:36.080]  這裏也不講了
[00:35:36.080 --> 00:35:38.120]  我們希望在團體裏面
[00:35:38.120 --> 00:35:39.640]  真的做到剛才所講的
[00:35:39.640 --> 00:35:40.680]  生命分享
[00:35:40.680 --> 00:35:42.320]  在茶經裏面
[00:35:42.320 --> 00:35:44.360]  我們真的能夠去學習數算主因
[00:35:44.360 --> 00:35:45.040]  活到
[00:35:45.040 --> 00:35:47.920]  我們用最後的紅色一個字
[00:35:47.920 --> 00:35:49.600]  去結束今天的講道
[00:35:49.600 --> 00:35:51.040]  這是一個宣告
[00:35:51.040 --> 00:35:52.560]  宣告了
[00:35:52.760 --> 00:35:54.600]  在啟祖一章八節
[00:35:54.600 --> 00:35:56.600]  和希伯來書十三章八節
[00:35:56.600 --> 00:35:58.080]  提醒我們的主耶穌基督
[00:35:58.080 --> 00:35:59.080]  我們一起讀紅色的字
[00:35:59.080 --> 00:36:00.000]  一二三
[00:36:00.000 --> 00:36:02.840]  我們相信的主耶穌基督
[00:36:02.840 --> 00:36:03.880]  是阿拉伯
[00:36:03.880 --> 00:36:04.960]  是俄媒哥
[00:36:04.960 --> 00:36:06.040]  是今在
[00:36:06.040 --> 00:36:06.640]  昔在
[00:36:06.640 --> 00:36:08.480]  以後永在的傳能者
[00:36:08.480 --> 00:36:10.280]  耶穌基督昨日
[00:36:10.280 --> 00:36:10.800]  今日
[00:36:10.800 --> 00:36:12.000]  一直到永遠
[00:36:12.000 --> 00:36:13.280]  是一樣的
[00:36:13.280 --> 00:36:14.040]  阿門
[00:36:14.040 --> 00:36:15.080]  我們同心討告
[00:36:15.080 --> 00:36:18.240]  主願意剛才我們的宣讀
[00:36:18.240 --> 00:36:20.800]  也成為了我們信心的地基
[00:36:20.800 --> 00:36:22.400]  幫助我們
[00:36:22.840 --> 00:36:25.560]  在未來的每一天
[00:36:25.560 --> 00:36:27.640]  未來的每一年
[00:36:27.640 --> 00:36:29.320]  整個二零二二年
[00:36:29.320 --> 00:36:31.400]  都讓我們深深的相信
[00:36:31.400 --> 00:36:33.280]  耶穌基督的永恆不變
[00:36:33.280 --> 00:36:34.920]  活在我們的生命裏面
[00:36:34.920 --> 00:36:37.800]  以致我們能夠在未來的時代
[00:36:37.800 --> 00:36:39.920]  無論是一個幻變的時代
[00:36:39.920 --> 00:36:41.520]  一個突變的時代
[00:36:41.520 --> 00:36:43.320]  一個新常態的時代
[00:36:43.320 --> 00:36:45.200]  我們都有信心
[00:36:45.200 --> 00:36:46.840]  相信主耶穌基督
[00:36:46.840 --> 00:36:48.440]  都沒有離開過我們
[00:36:48.440 --> 00:36:49.600]  祂的大能
[00:36:49.600 --> 00:36:50.360]  祂的傳能
[00:36:50.360 --> 00:36:51.360]  祂的恩典
[00:36:51.360 --> 00:36:52.800]  都看顧著我們
[00:36:52.800 --> 00:36:54.560]  直到永遠
[00:36:54.560 --> 00:36:56.760]  討告奉耶穌基督名頭
[00:36:56.760 --> 00:36:57.520]  阿門
