
[00:00:00.000 --> 00:00:03.460]  今日我哋希望能夠同大家開始一個新嘅series
[00:31:56.040 --> 00:32:01.560]  主教我們同樣的去開求聽祢的聖音
[00:32:01.560 --> 00:32:03.160]  主在這時候我們的心靈
[00:32:03.160 --> 00:32:05.680]  我們需要祢去打掃
[00:32:05.680 --> 00:32:07.720]  將我們的罪拿開
[00:32:07.720 --> 00:32:10.880]  將我們很多的雜音拿走
[00:32:10.880 --> 00:32:14.320]  叫我們去聽見祢的聖音
[00:32:14.320 --> 00:32:17.120]  叫我們去開求聽祢的聖音
[00:32:17.120 --> 00:32:18.800]  藉著祢的華語
[00:32:18.800 --> 00:32:20.840]  藉著祢的子民
[00:32:20.840 --> 00:32:24.000]  藉著生活裡面不同的事
[00:32:24.000 --> 00:32:29.360]  祢去到讓我們聽見主祢的辭聖
[00:32:29.360 --> 00:32:30.880]  帶領我們
[00:32:30.880 --> 00:32:32.200]  讓我們作為祢的羊
[00:32:32.200 --> 00:32:34.560]  讓我們的生命更加奉承
[00:32:34.560 --> 00:32:36.120]  感謝祢對我們的愛
[00:32:36.120 --> 00:32:40.560]  感謝祢那一位好牧人為我們寫名
[00:32:40.560 --> 00:32:42.320]  死在十甲上
[00:32:42.320 --> 00:32:44.320]  去救贖我們
[00:32:44.320 --> 00:32:47.680]  主要我們今天要在這裡聖餐餅和杯
[00:32:47.680 --> 00:32:51.560]  祢都紀念到祢對我們的恩典
[00:32:51.560 --> 00:32:54.440]  求祢在我們生命當中
[00:32:54.440 --> 00:32:57.960]  幫助我們有更多空間去聽祢
[00:32:57.960 --> 00:32:59.440]  去聽從祢的華語
[00:32:59.440 --> 00:33:00.960]  聽從祢的說話
[00:33:00.960 --> 00:33:02.640]  聽祢的聖音
[00:33:02.640 --> 00:33:03.840]  我們在祈禱奉傳別人
