
[00:00:00.000 --> 00:00:03.120]  本節目我們繼續來一個齊來敬拜的系列
[00:36:01.200 --> 00:36:05.160]  讓我們今天的敬拜能夠幫助我們重新的立志
[00:36:05.160 --> 00:36:06.120]  我們一起低頭
[00:36:06.120 --> 00:36:06.840]  我們禱告
[00:36:06.840 --> 00:36:08.200]  天父我們來到你面前
[00:36:08.200 --> 00:36:12.760]  我們感恩就是因為你向我們顯明你是一位怎樣的上帝
[00:36:12.760 --> 00:36:15.840]  當我們站在你的聖潔當中的時候
[00:36:15.840 --> 00:36:19.480]  我們是感覺到自己的卑微軟弱不足
[00:36:19.480 --> 00:36:24.920]  但主你叫我們不只是單純感覺到自己的衰微
[00:36:24.920 --> 00:36:29.480]  但我們是需要來到你面前尋求領受你自己的恩典
[00:36:29.480 --> 00:36:30.840]  並且在你面前立志
[00:36:30.840 --> 00:36:35.160]  我們一生都要過一個聖潔的生活
[00:36:35.160 --> 00:36:37.680]  我們要追求主你的聖潔
[00:36:37.680 --> 00:36:38.680]  我們要聖潔
[00:36:38.680 --> 00:36:41.120]  是因為主你是聖潔的
[00:36:41.120 --> 00:36:42.080]  求你幫助我們
[00:36:42.080 --> 00:36:42.920]  須聽我們禱告
[00:36:42.920 --> 00:36:44.480]  奉耶穌你的聖名
[00:36:44.480 --> 00:36:45.200]  阿門
