
[00:00:00.000 --> 00:00:06.500]  「讓我們在趕路之先, 我想再一次向心低頭祈禱, 讓我們的心靈也交給天父」
[00:33:59.000 --> 00:34:01.000]  喂 給不給的
[00:34:01.000 --> 00:34:03.000]  因為這次你剛剛還給我
[00:34:03.000 --> 00:34:05.000]  之前已經拿了沒有的
[00:34:05.000 --> 00:34:06.000]  現在剛剛還給我
[00:34:06.000 --> 00:34:07.000]  現在又還給你
[00:34:07.000 --> 00:34:08.000]  到時候你又還給我
[00:34:08.000 --> 00:34:09.000]  什麼時候還給我
[00:34:09.000 --> 00:34:10.000]  不如我現在保留著
[00:34:10.000 --> 00:34:13.000]  就為祂祈禱算了
[00:34:13.000 --> 00:34:15.000]  但是神又感動
[00:34:15.000 --> 00:34:19.000]  於是就為我爸爸媽媽去紀念他們
[00:34:19.000 --> 00:34:22.000]  就捐了一個七位數字的公寓給他們
[00:34:22.000 --> 00:34:23.000]  幾個合比學校
[00:34:23.000 --> 00:34:24.000]  我老實講
[00:34:24.000 --> 00:34:28.000]  七位數字是我人生裡面從來沒捐過這麼多錢
[00:34:28.000 --> 00:34:30.000]  但是神也是當時給了很多的供應
[00:34:30.000 --> 00:34:32.000]  但是都很心痛的
[00:34:32.000 --> 00:34:36.000]  因為尤其是剛剛幾年前還是負資產
[00:34:36.000 --> 00:34:38.000]  剛剛才現在不是
[00:34:38.000 --> 00:34:41.000]  那一刻就覺得給完之後會不會再有回來
[00:34:41.000 --> 00:34:42.000]  那個感覺
[00:34:42.000 --> 00:34:44.000]  其實這次退休營給了我
[00:34:44.000 --> 00:34:46.000]  有些感覺回來了
[00:34:46.000 --> 00:34:47.000]  又回來了 為什麼呢
[00:34:47.000 --> 00:34:50.000]  因為剛巧我進了退休營
[00:34:50.000 --> 00:34:52.000]  想著安樂樂回來了才算
[00:34:52.000 --> 00:34:53.000]  教會
[00:34:53.000 --> 00:34:55.000]  誰知道那些執事人告訴我
[00:34:55.000 --> 00:34:57.000]  十月十六號我最記得
[00:34:57.000 --> 00:34:59.000]  十月十六號收到一封信
[00:34:59.000 --> 00:35:01.000]  就是西班牙批准等了七年
[00:35:01.000 --> 00:35:02.000]  批了
[00:35:02.000 --> 00:35:04.000]  大家當然拍手了
[00:35:04.000 --> 00:35:05.000]  但是其實我在退休營裡面
[00:35:05.000 --> 00:35:08.000]  有一點點沉沉的 為什麼
[00:35:08.000 --> 00:35:11.000]  是禮嗎 真的是
[00:35:11.000 --> 00:35:12.000]  真的禮
[00:35:12.000 --> 00:35:13.000]  在那裡祈禱上去
[00:35:13.000 --> 00:35:15.000]  但是真的禮的時候
[00:35:15.000 --> 00:35:17.000]  會很難受的
[00:35:17.000 --> 00:35:19.000]  就是有一點點
[00:35:19.000 --> 00:35:20.000]  唉
[00:35:20.000 --> 00:35:21.000]  真的是禮嗎 真的是這樣
[00:35:21.000 --> 00:35:22.000]  究竟怎樣呢
[00:35:22.000 --> 00:35:24.000]  那心裡面有一種
[00:35:24.000 --> 00:35:27.000]  於是我跟我的那個屬靈導師說
[00:35:27.000 --> 00:35:29.000]  為什麼我等了七年
[00:35:29.000 --> 00:35:31.000]  我應該很快樂的嘛
[00:35:31.000 --> 00:35:35.000]  為什麼我忽然間好像快樂又有一點憂愁
[00:35:35.000 --> 00:35:38.000]  就是有一點點混合的感覺
[00:35:38.000 --> 00:35:40.000]  慢慢處理了自己的生命裡面
[00:35:40.000 --> 00:35:42.000]  我又每天都走徑路嘛
[00:35:42.000 --> 00:35:44.000]  那些徑路我遲些有機會在
[00:35:44.000 --> 00:35:46.000]  《牧者心聲》裡面再跟大家講
[00:35:46.000 --> 00:35:48.000]  就是我會跟大家分享一些經歷
[00:35:48.000 --> 00:35:49.000]  就是很多指示牌的
[00:35:49.000 --> 00:35:50.000]  經常都走迷失路的
[00:35:50.000 --> 00:35:53.000]  走著走著就走回正確的
[00:35:53.000 --> 00:35:55.000]  看著耶穌為我釘十字架
[00:35:55.000 --> 00:35:57.000]  而在退休營裡面
[00:35:57.000 --> 00:36:00.000]  每天祈五次 祈什麼呢
[00:36:00.000 --> 00:36:02.000]  就是依立著的祈禱
[00:36:02.000 --> 00:36:04.000]  依立著的祈禱是什麼呢
[00:36:04.000 --> 00:36:05.000]  就說Dear Heavenly Father
[00:36:05.000 --> 00:36:07.000]  Please grant me the grace
[00:36:07.000 --> 00:36:11.000]  that all my intentions, actions and operations
[00:36:11.000 --> 00:36:14.000]  may be ordered purely to the surface
[00:36:14.000 --> 00:36:16.000]  praise and glory of you
[00:36:16.000 --> 00:36:19.000]  Please help me to have a deeper understanding
[00:36:19.000 --> 00:36:20.000]  of your love
[00:36:20.000 --> 00:36:23.000]  in order that I may love you more intensely
[00:36:23.000 --> 00:36:26.000]  and follow you more closely
[00:36:26.000 --> 00:36:28.000]  Jesus, please give me the desire
[00:36:28.000 --> 00:36:33.000]  and choose only that which is more conducive
[00:36:33.000 --> 00:36:36.000]  to the end for which I am created
[00:36:36.000 --> 00:36:37.000]  中文就是
[00:36:37.000 --> 00:36:39.000]  其實你要留心
[00:36:39.000 --> 00:36:41.000]  這個祈禱不是牧師祈的
[00:36:41.000 --> 00:36:43.000]  這個祈禱是依立著
[00:36:43.000 --> 00:36:44.000]  其實給每一個基督徒
[00:36:44.000 --> 00:36:46.000]  因為每一個基督徒都有耶穌的邀請
[00:36:46.000 --> 00:36:49.000]  就說你們來跟從我
[00:36:49.000 --> 00:36:51.000]  就當社己
[00:36:51.000 --> 00:36:53.000]  會在你的十字架來跟從我
[00:36:53.000 --> 00:36:55.000]  其實這個祈禱只不過是
[00:36:55.000 --> 00:36:57.000]  將耶穌的邀請化成
[00:36:57.000 --> 00:36:59.000]  你應該要祈的祈禱
[00:36:59.000 --> 00:37:01.000]  但如果你每天都祈五次
[00:37:01.000 --> 00:37:03.000]  神真的會跟你說話
[00:37:03.000 --> 00:37:04.000]  我可以告訴你
[00:37:04.000 --> 00:37:06.000]  最重要是神跟你說什麼
[00:37:06.000 --> 00:37:07.000]  你回應祂
[00:37:07.000 --> 00:37:08.000]  不是我跟你說什麼
[00:37:08.000 --> 00:37:09.000]  你回應祂
[00:37:09.000 --> 00:37:10.000]  因為這個祈禱就說
[00:37:10.000 --> 00:37:11.000]  親愛的天父
[00:37:11.000 --> 00:37:13.000]  求你賜下恩典
[00:37:13.000 --> 00:37:15.000]  使我所有的意向行動
[00:37:15.000 --> 00:37:16.000]  以及作為
[00:37:16.000 --> 00:37:18.000]  都純粹為了服侍
[00:37:18.000 --> 00:37:19.000]  讚美和榮耀你
[00:37:19.000 --> 00:37:22.000]  其實生命不就是這麼簡單嗎
[00:37:22.000 --> 00:37:25.000]  其實神給了你一些的恩典
[00:37:25.000 --> 00:37:27.000]  給了你一些的資源
[00:37:27.000 --> 00:37:30.000]  給了你生命的關係網
[00:37:30.000 --> 00:37:33.000]  也給了你過去生命的歷史
[00:37:33.000 --> 00:37:35.000]  成長的背景
[00:37:35.000 --> 00:37:36.000]  所有的一切
[00:37:36.000 --> 00:37:38.000]  都是神擺在一起
[00:37:38.000 --> 00:37:39.000]  最重要是你知道
[00:37:39.000 --> 00:37:40.000]  神所給你的
[00:37:40.000 --> 00:37:42.000]  你怎樣去想
[00:37:42.000 --> 00:37:43.000]  去回應祂
[00:37:43.000 --> 00:37:44.000]  是在這個刻
[00:37:44.000 --> 00:37:45.000]  我二十歲的時候
[00:37:45.000 --> 00:37:46.000]  這個禱告
[00:37:46.000 --> 00:37:47.000]  跟五十歲
[00:37:47.000 --> 00:37:48.000]  跟現在六十五歲
[00:37:48.000 --> 00:37:50.000]  是有一點不同的感受
[00:37:50.000 --> 00:37:52.000]  我相信我那位姊妹
[00:37:52.000 --> 00:37:53.000]  八十五歲
[00:37:53.000 --> 00:37:55.000]  祈禱這個禱的時候
[00:37:55.000 --> 00:37:57.000]  神都會按住她生命的季節
[00:37:57.000 --> 00:37:59.000]  去感動她
[00:37:59.000 --> 00:38:01.000]  因為跟隨神
[00:38:01.000 --> 00:38:04.000]  是一個樂意甘心的跟隨
[00:38:04.000 --> 00:38:05.000]  不是勉強
[00:38:05.000 --> 00:38:06.000]  不是出於勉強
[00:38:06.000 --> 00:38:07.000]  也不會神越納的
[00:38:07.000 --> 00:38:09.000]  當祂勉強的時候
[00:38:09.000 --> 00:38:10.000]  而你的祈禱繼續就說
[00:38:10.000 --> 00:38:12.000]  求主你幫助我
[00:38:12.000 --> 00:38:14.000]  更深的理解你的愛
[00:38:14.000 --> 00:38:17.000]  我們有沒有更深的理解神的愛
[00:38:17.000 --> 00:38:19.000]  祂在十字架上面的犧牲
[00:38:19.000 --> 00:38:22.000]  祂是怎樣為我們付出
[00:38:22.000 --> 00:38:25.000]  讓我們更深的體會祂的愛
[00:38:25.000 --> 00:38:27.000]  我們就會向神求
[00:38:27.000 --> 00:38:29.000]  讓我們能夠更深的愛祂
[00:38:29.000 --> 00:38:32.000]  更緊密的去跟隨祂
[00:38:32.000 --> 00:38:33.000]  緊貼祂的心意
[00:38:33.000 --> 00:38:35.000]  然後最後就是耶穌
[00:38:35.000 --> 00:38:38.000]  請你賜我一個渴慕你的心
[00:38:38.000 --> 00:38:41.000]  使我做的選擇和決定
[00:38:41.000 --> 00:38:43.000]  能夠達到我受造的目的
[00:38:43.000 --> 00:38:45.000]  任何東西
[00:38:45.000 --> 00:38:46.000]  如果那些東西
[00:38:46.000 --> 00:38:48.000]  在我這個生命季節當中
[00:38:48.000 --> 00:38:51.000]  能夠獻給主的
[00:38:51.000 --> 00:38:52.000]  我們就獻給主
[00:38:52.000 --> 00:38:54.000]  又回應祂
[00:38:54.000 --> 00:38:56.000]  剛好有我媽
[00:38:56.000 --> 00:38:58.000]  每天都祈禱這個禱
[00:38:58.000 --> 00:39:02.000]  十月十六日就要建堂了
[00:39:02.000 --> 00:39:03.000]  現在已經批准了
[00:39:03.000 --> 00:39:04.000]  十月二十一日
[00:39:04.000 --> 00:39:07.000]  師母就將《以道治見》的靈修給我
[00:39:07.000 --> 00:39:08.000]  我不知道大家有多少人
[00:39:08.000 --> 00:39:10.000]  看《以道治見》靈修
[00:39:10.000 --> 00:39:11.000]  也有些人
[00:39:11.000 --> 00:39:13.000]  你有沒有看十月二十一日那個
[00:39:13.000 --> 00:39:16.000]  你是不是看完之後刪除了
[00:39:16.000 --> 00:39:18.000]  因為當中祂說什麼
[00:39:18.000 --> 00:39:22.000]  祂說耶穌在那裡
[00:39:22.000 --> 00:39:24.000]  你記得那個婦人
[00:39:24.000 --> 00:39:29.000]  打破了拿達香膏那個香膏瓶
[00:39:29.000 --> 00:39:31.000]  將祂傾倒在耶穌身上
[00:39:31.000 --> 00:39:33.000]  那個香膏多少錢
[00:39:33.000 --> 00:39:36.000]  三百個銀幣
[00:39:36.000 --> 00:39:37.000]  三百個銀幣
[00:39:37.000 --> 00:39:39.000]  那些人怎樣反應
[00:39:39.000 --> 00:39:40.000]  哇 怎麼搞的
[00:39:40.000 --> 00:39:41.000]  那麼浪費錢在耶穌身上
[00:39:41.000 --> 00:39:43.000]  但是耶穌怎樣跟祂說
[00:39:43.000 --> 00:39:44.000]  耶穌怎樣跟祂說
[00:39:44.000 --> 00:39:46.000]  耶穌說 由祂
[00:39:46.000 --> 00:39:49.000]  因為祂做在我身上的一件美事
[00:39:49.000 --> 00:39:51.000]  而且說普天之下
[00:39:51.000 --> 00:39:54.000]  無論在什麼地方傳這個福音
[00:39:54.000 --> 00:39:57.000]  都要述說這個女人所述說的
[00:39:57.000 --> 00:40:00.000]  來紀念我
[00:40:00.000 --> 00:40:02.000]  原來我們做在主身上的
[00:40:02.000 --> 00:40:04.000]  主必紀念
[00:40:04.000 --> 00:40:07.000]  主也要閱讀
[00:40:07.000 --> 00:40:11.000]  這段經文剛剛
[00:40:11.000 --> 00:40:12.000]  它每次都有一個思想
[00:40:12.000 --> 00:40:14.000]  我不知道你有沒有看到思想
[00:40:14.000 --> 00:40:16.000]  思想反映三樣東西
[00:40:16.000 --> 00:40:17.000]  最後那樣是什麼
[00:40:17.000 --> 00:40:19.000]  你可曾為主負上什麼代價
[00:40:19.000 --> 00:40:22.000]  你知道你一年的工資是多少
[00:40:22.000 --> 00:40:25.000]  你可不可以想像一下
[00:40:25.000 --> 00:40:26.000]  奉獻一年的工資
[00:40:26.000 --> 00:40:28.000]  或者整年的時間
[00:40:28.000 --> 00:40:32.000]  任由主去使用
[00:40:32.000 --> 00:40:35.000]  你知不知道三百個銀幣是多少錢
[00:40:35.000 --> 00:40:37.000]  是根據神學家說
[00:40:37.000 --> 00:40:40.000]  等於當年的一年工資
[00:40:40.000 --> 00:40:41.000]  哇 真的
[00:40:41.000 --> 00:40:43.000]  尤其是平時我關掉就算了
[00:40:43.000 --> 00:40:45.000]  加上我靈修在看的時候
[00:40:45.000 --> 00:40:46.000]  一邊祈禱的時候
[00:40:46.000 --> 00:40:47.000]  一邊看就是
[00:40:47.000 --> 00:40:49.000]  你所曾為主負上什麼代價
[00:40:49.000 --> 00:40:51.000]  我馬上回答
[00:40:51.000 --> 00:40:52.000]  都付了代價了
[00:40:52.000 --> 00:40:54.000]  全世界的奉獻神
[00:40:54.000 --> 00:40:55.000]  又付了代價
[00:40:55.000 --> 00:40:57.000]  之前恩全2018年
[00:40:57.000 --> 00:41:01.000]  籌款都已經出盡全力去捐了
[00:41:01.000 --> 00:41:02.000]  捐過了
[00:41:02.000 --> 00:41:03.000]  以前捐過
[00:41:03.000 --> 00:41:04.000]  現在奉獻了
[00:41:04.000 --> 00:41:06.000]  那就奉獻了
[00:41:06.000 --> 00:41:07.000]  很安心
[00:41:07.000 --> 00:41:10.000]  但是過幾天繼續祈禱
[00:41:10.000 --> 00:41:12.000]  總是不安心
[00:41:12.000 --> 00:41:15.000]  不安心就跟我說話
[00:41:15.000 --> 00:41:17.000]  那你先捐吧
[00:41:17.000 --> 00:41:19.000]  一年工資
[00:41:19.000 --> 00:41:21.000]  所以當神要這樣說的時候
[00:41:21.000 --> 00:41:22.000]  我就發覺
[00:41:22.000 --> 00:41:24.000]  另一段經文又來了
[00:41:24.000 --> 00:41:28.000]  就是寡婦兩個銅錢
[00:41:28.000 --> 00:41:30.000]  耶穌讚這個寡婦兩個銅錢
[00:41:30.000 --> 00:41:32.000]  給了她所有的東西
[00:41:32.000 --> 00:41:33.000]  大家留意
[00:41:33.000 --> 00:41:34.000]  很多時候我們講道
[00:41:34.000 --> 00:41:35.000]  講這個的時候
[00:41:35.000 --> 00:41:36.000]  一切奉獻給神
[00:41:36.000 --> 00:41:37.000]  但是你不要忘記
[00:41:37.000 --> 00:41:39.000]  不要忽略這個寡婦
[00:41:39.000 --> 00:41:41.000]  她對神的信心
[00:41:41.000 --> 00:41:43.000]  我們又用的飲食
[00:41:43.000 --> 00:41:45.000]  今天刺激我們
[00:41:45.000 --> 00:41:46.000]  就是說今天我捐了所有
[00:41:46.000 --> 00:41:48.000]  明天會再來的
[00:41:48.000 --> 00:41:50.000]  我的安全感
[00:41:50.000 --> 00:41:52.000]  不是因為我今天看到我有多少
[00:41:52.000 --> 00:41:53.000]  我儲了多少
[00:41:53.000 --> 00:41:55.000]  而是我給了所有神會
[00:41:55.000 --> 00:41:59.000]  明天給了我所需要的給我
[00:41:59.000 --> 00:42:00.000]  因為我都跟神講價
[00:42:00.000 --> 00:42:01.000]  所以我經常在想
[00:42:01.000 --> 00:42:02.000]  糟了
[00:42:02.000 --> 00:42:03.000]  怎麼會跟神講價
[00:42:03.000 --> 00:42:04.000]  當然會
[00:42:04.000 --> 00:42:05.000]  我都講你們講不講
[00:42:05.000 --> 00:42:06.000]  你當然你都會講價
[00:42:06.000 --> 00:42:07.000]  講價就是說
[00:42:07.000 --> 00:42:08.000]  可不可以少一點
[00:42:08.000 --> 00:42:09.000]  可不可以不一直這樣做
[00:42:09.000 --> 00:42:12.000]  但是問題就是
[00:42:12.000 --> 00:42:14.000]  什麼是你這一刻所有
[00:42:14.000 --> 00:42:16.000]  不是要你像我一樣
[00:42:16.000 --> 00:42:17.000]  神感動你什麼
[00:42:17.000 --> 00:42:20.000]  你就向神回應
[00:42:20.000 --> 00:42:22.000]  然後在禱告當中
[00:42:22.000 --> 00:42:24.000]  神會回應你
[00:42:24.000 --> 00:42:26.000]  求主憐憫
[00:42:26.000 --> 00:42:27.000]  因為我記得
[00:42:27.000 --> 00:42:29.000]  我在幾天裡面
[00:42:29.000 --> 00:42:31.000]  坐在這張椅子
[00:42:31.000 --> 00:42:33.000]  我要走進去大約半個小時
[00:42:33.000 --> 00:42:34.000]  45分鐘
[00:42:34.000 --> 00:42:35.000]  在一個森林裡面
[00:42:35.000 --> 00:42:36.000]  在這個森林裡面
[00:42:36.000 --> 00:42:38.000]  這張椅子有個牌
[00:42:38.000 --> 00:42:39.000]  對面寫著
[00:42:39.000 --> 00:42:41.000]  Sit and rest a while
[00:42:41.000 --> 00:42:43.000]  坐下休息一會
[00:42:43.000 --> 00:42:45.000]  Know that God is all around
[00:42:45.000 --> 00:42:46.000]  神就在這裡
[00:42:46.000 --> 00:42:47.000]  到處在這裡
[00:42:47.000 --> 00:42:49.000]  In the stillness
[00:42:49.000 --> 00:42:50.000]  In the quiet
[00:42:50.000 --> 00:42:52.000]  在安靜的裡面
[00:42:52.000 --> 00:42:55.000]  You need not look any further
[00:42:55.000 --> 00:42:56.000]  你不用再看了
[00:42:56.000 --> 00:42:57.000]  看自己
[00:42:57.000 --> 00:42:58.000]  看你跟神的關係
[00:42:58.000 --> 00:43:00.000]  神就在這裡
[00:43:00.000 --> 00:43:01.000]  主站在你前面
[00:43:01.000 --> 00:43:02.000]  他很有趣
[00:43:02.000 --> 00:43:03.000]  這張椅子
[00:43:03.000 --> 00:43:05.000]  前面有三條路
[00:43:05.000 --> 00:43:06.000]  剛剛這蠟燭
[00:43:06.000 --> 00:43:08.000]  我不詳細說
[00:43:08.000 --> 00:43:09.000]  在《牧主三星》再說
[00:43:09.000 --> 00:43:10.000]  但是這蠟燭
[00:43:10.000 --> 00:43:11.000]  剛剛有三條路
[00:43:11.000 --> 00:43:12.000]  一個是跟自己
[00:43:12.000 --> 00:43:14.000]  一個是一隻腳踏前
[00:43:14.000 --> 00:43:15.000]  一隻腳踏後
[00:43:15.000 --> 00:43:16.000]  就是半推半就
[00:43:16.000 --> 00:43:18.000]  一隻就是all in
[00:43:18.000 --> 00:43:20.000]  那你選哪條路呢
[00:43:20.000 --> 00:43:25.000]  當然我就要選那條
[00:43:25.000 --> 00:43:26.000]  all in的路
[00:43:26.000 --> 00:43:28.000]  但不是因為我是一個
[00:43:28.000 --> 00:43:29.000]  主人牧師
[00:43:29.000 --> 00:43:30.000]  所以要all in
[00:43:30.000 --> 00:43:31.000]  而是因為神在那一刻
[00:43:31.000 --> 00:43:33.000]  給我經歷到
[00:43:33.000 --> 00:43:36.000]  體會到祂的恩典
[00:43:36.000 --> 00:43:37.000]  祂在十字架上面
[00:43:37.000 --> 00:43:39.000]  承受的是什麼
[00:43:39.000 --> 00:43:41.000]  而我今天的最好
[00:43:41.000 --> 00:43:43.000]  是等於這樣
[00:43:43.000 --> 00:43:44.000]  可能明天會發覺
[00:43:44.000 --> 00:43:45.000]  其實今天
[00:43:45.000 --> 00:43:47.000]  明天回頭看
[00:43:47.000 --> 00:43:48.000]  其實最好都不是
[00:43:48.000 --> 00:43:49.000]  一年人工都沒有最好
[00:43:49.000 --> 00:43:51.000]  還要兩年人工
[00:43:51.000 --> 00:43:52.000]  就是不知道
[00:43:52.000 --> 00:43:53.000]  沒有壓力給大家
[00:43:53.000 --> 00:43:55.000]  因為那個壓力不是我給你
[00:43:55.000 --> 00:43:57.000]  是你跟神之間
[00:43:57.000 --> 00:43:58.000]  你跟神之間
[00:43:58.000 --> 00:43:59.000]  你求主憐憫
[00:43:59.000 --> 00:44:01.000]  因為神給你恩典
[00:44:01.000 --> 00:44:03.000]  給你指示
[00:44:03.000 --> 00:44:04.000]  以至到我們知道
[00:44:04.000 --> 00:44:06.000]  我們要掌握神聖的時機
[00:44:06.000 --> 00:44:09.000]  我們放下我們的自我
[00:44:09.000 --> 00:44:11.000]  讓主去治理我們
[00:44:11.000 --> 00:44:13.000]  我們這班弟兄姊妹在恩泉
[00:44:13.000 --> 00:44:15.000]  當我們面對見堂的時候
[00:44:15.000 --> 00:44:16.000]  我們的合一就是
[00:44:16.000 --> 00:44:18.000]  我們回到神面前
[00:44:18.000 --> 00:44:20.000]  在神的話語當中
[00:44:20.000 --> 00:44:21.000]  我們願意跟隨祂
[00:44:21.000 --> 00:44:23.000]  我們也是這樣去合一
[00:44:23.000 --> 00:44:24.000]  而我們敏銳神
[00:44:24.000 --> 00:44:26.000]  在我們當中的話語
[00:44:26.000 --> 00:44:28.000]  我們是言動我們的生命
[00:44:28.000 --> 00:44:30.000]  有感動是回應祂的
[00:44:30.000 --> 00:44:32.000]  然後我們帶著喜樂
[00:44:32.000 --> 00:44:34.000]  就是我們的力量
[00:44:34.000 --> 00:44:36.000]  因為不是靠我們自己
[00:44:36.000 --> 00:44:39.000]  而是看見主是會成就
[00:44:39.000 --> 00:44:42.000]  我們會經歷祂更多的恩典
[00:44:42.000 --> 00:44:45.000]  我很想大家做一個立志
[00:44:45.000 --> 00:44:46.000]  不是叫大家
[00:44:46.000 --> 00:44:48.000]  現在去見堂奉獻立志
[00:44:48.000 --> 00:44:50.000]  我叫大家立志祈禱
[00:44:50.000 --> 00:44:51.000]  行不行
[00:44:51.000 --> 00:44:53.000]  祈禱而已
[00:44:53.000 --> 00:44:54.000]  祈禱為神
[00:44:54.000 --> 00:44:56.000]  發什麼邀請給你
[00:44:56.000 --> 00:44:57.000]  大家有沒有
[00:44:57.000 --> 00:45:00.000]  誰沒有這個祈禱盒
[00:45:00.000 --> 00:45:02.000]  要接就是這樣
[00:45:02.000 --> 00:45:04.000]  大家接好了沒有
[00:45:04.000 --> 00:45:05.000]  有很多人都接好了
[00:45:05.000 --> 00:45:06.000]  我看見很好
[00:45:06.000 --> 00:45:07.000]  如果你望望旁邊左右
[00:45:07.000 --> 00:45:08.000]  未接好的
[00:45:08.000 --> 00:45:10.000]  你幫幫他接好
[00:45:10.000 --> 00:45:11.000]  有沒有還沒有的
[00:45:11.000 --> 00:45:12.000]  你舉一舉手
[00:45:12.000 --> 00:45:13.000]  我們派給你
[00:45:13.000 --> 00:45:14.000]  招待師事會派給你
[00:45:14.000 --> 00:45:15.000]  哪些還沒有的
[00:45:15.000 --> 00:45:16.000]  左邊那邊
[00:45:16.000 --> 00:45:17.000]  我左邊那邊
[00:45:17.000 --> 00:45:19.000]  那些還沒有
[00:45:19.000 --> 00:45:21.000]  大家好嗎
[00:45:21.000 --> 00:45:24.000]  這個是我們兩年前
[00:45:24.000 --> 00:45:26.000]  我們在一個感恩晚宴裡面
[00:45:26.000 --> 00:45:28.000]  一個祈禱盒
[00:45:28.000 --> 00:45:30.000]  我誠意的邀請大家
[00:45:30.000 --> 00:45:32.000]  你用這立志的禱告問神
[00:45:32.000 --> 00:45:34.000]  究竟我的最好是什麼
[00:45:34.000 --> 00:45:37.000]  究竟我怎樣回應你的愛
[00:45:37.000 --> 00:45:40.000]  是我怎樣去跟隨你
[00:45:40.000 --> 00:45:42.000]  願神打開我們的心門
[00:45:42.000 --> 00:45:44.000]  敏銳祂的帶領
[00:45:44.000 --> 00:45:46.000]  引導我們整個教會前行
[00:45:46.000 --> 00:45:48.000]  而在見堂的過程當中
[00:45:48.000 --> 00:45:51.000]  就好像見成祥的過程一樣
[00:45:51.000 --> 00:45:52.000]  神是一路
[00:45:52.000 --> 00:45:54.000]  在當中建造我們的生命
[00:45:54.000 --> 00:45:56.000]  好不好
[00:45:56.000 --> 00:45:58.000]  大家可以嘗試接受祂
[00:45:58.000 --> 00:46:00.000]  我們一起起立
[00:46:00.000 --> 00:46:02.000]  我們做一個立志的禱告
[00:46:02.000 --> 00:46:04.000]  你拿著這個祈禱盒
[00:46:04.000 --> 00:46:05.000]  很希望這個祈禱盒
[00:46:05.000 --> 00:46:06.000]  你拿回家
[00:46:06.000 --> 00:46:10.000]  不是放在你床上
[00:46:10.000 --> 00:46:11.000]  放在你聖經的旁邊
[00:46:11.000 --> 00:46:12.000]  每天的靈修
[00:46:12.000 --> 00:46:13.000]  早上晚上
[00:46:13.000 --> 00:46:15.000]  你為自己祈禱
[00:46:15.000 --> 00:46:17.000]  讓神向你顯示
[00:46:17.000 --> 00:46:19.000]  彰顯祂自己的心意
[00:46:19.000 --> 00:46:22.000]  你就願意回應祂的心意
[00:46:22.000 --> 00:46:24.000]  放心低頭祈禱
[00:46:24.000 --> 00:46:26.000]  拿著這個祈禱盒
[00:46:26.000 --> 00:46:29.000]  蔡恩主我們感謝你
[00:46:29.000 --> 00:46:32.000]  因為一切都是由你而來
[00:46:32.000 --> 00:46:34.000]  我們樂意將由你
[00:46:34.000 --> 00:46:37.000]  給我們的生命氣息
[00:46:37.000 --> 00:46:38.000]  財富
[00:46:38.000 --> 00:46:40.000]  一切我們擁有的
[00:46:40.000 --> 00:46:42.000]  去回應你
[00:46:42.000 --> 00:46:44.000]  主啊你知道我們這個生命季節
[00:46:44.000 --> 00:46:46.000]  我們現在面對的困難
[00:46:46.000 --> 00:46:48.000]  或者危機
[00:46:48.000 --> 00:46:51.000]  但我們依靠的是神你自己
[00:46:51.000 --> 00:46:54.000]  天父你打開我們的心門和眼睛
[00:46:54.000 --> 00:46:57.000]  看得見主耶穌你是怎樣去付出
[00:46:57.000 --> 00:47:01.000]  你是怎樣祭祭天上的榮華富貴
[00:47:01.000 --> 00:47:04.000]  一切的幸福和平安
[00:47:04.000 --> 00:47:05.000]  來到世間
[00:47:05.000 --> 00:47:08.000]  為我們成就了救恩
[00:47:08.000 --> 00:47:10.000]  又求主你幫助我們
[00:47:10.000 --> 00:47:12.000]  在你裡面我們每天的求
[00:47:12.000 --> 00:47:14.000]  主啊你自己感動的靈
[00:47:14.000 --> 00:47:17.000]  就讓我們按著你的心意
[00:47:17.000 --> 00:47:21.000]  就是樂意的去回應主你
[00:47:21.000 --> 00:47:23.000]  不是出於勉強
[00:47:23.000 --> 00:47:25.000]  不是出於作難
[00:47:25.000 --> 00:47:27.000]  而是出於我們祈禱的時候
[00:47:27.000 --> 00:47:29.000]  見到神向我們說話
[00:47:29.000 --> 00:47:32.000]  又回應主在你面前
[00:47:32.000 --> 00:47:33.000]  我們的心意
[00:47:33.000 --> 00:47:35.000]  怎樣去按你的心意而行
[00:47:35.000 --> 00:47:37.000]  我們奉主耶穌基督的名求
