
[00:00:00.000 --> 00:00:02.560]  一個比較少講的題目
[00:35:33.960 --> 00:35:35.440]  一些所謂基督徒
[00:35:35.440 --> 00:35:37.560]  他們自己都以為自己是基督徒
[00:35:37.560 --> 00:35:40.000]  但其實他們真心不是相信的
[00:35:40.000 --> 00:35:41.040]  他們在教會裏面
[00:35:41.040 --> 00:35:42.280]  做了所有的事情
[00:35:42.280 --> 00:35:43.280]  甚至幫忙釋放
[00:35:43.280 --> 00:35:44.480]  又奉獻各樣的事情
[00:35:44.480 --> 00:35:47.080]  但是裏面沒有來自耶穌基督
[00:35:47.080 --> 00:35:48.040]  真正的生命
[00:35:48.040 --> 00:35:48.800]  不單如此
[00:35:48.800 --> 00:35:50.880]  有一些在教會裏面
[00:35:50.880 --> 00:35:52.760]  熟習了教會做事的方法
[00:35:52.760 --> 00:35:55.360]  在教會裏面有一套行為的標準
[00:35:55.360 --> 00:35:56.640]  知足你們的做法
[00:35:56.640 --> 00:35:58.440]  一直在裏面爬上去
[00:35:58.440 --> 00:35:59.760]  做了師傅
[00:35:59.760 --> 00:36:00.880]  做了老師
[00:36:00.880 --> 00:36:03.480]  做了先知
[00:36:03.480 --> 00:36:04.160]  多了一步
[00:36:04.160 --> 00:36:04.920]  甚至什麼?
[00:36:04.920 --> 00:36:05.880]  保羅提醒我們
[00:36:05.880 --> 00:36:09.600]  有些人以敬虔為得利的門路
[00:36:09.600 --> 00:36:12.040]  有沒有聽過?
[00:36:12.040 --> 00:36:13.040]  沒有聽過?
[00:36:13.040 --> 00:36:13.880]  我們經常見到
[00:36:13.880 --> 00:36:14.840]  電視新聞裏面
[00:36:14.840 --> 00:36:17.040]  有很多的TV evangelist
[00:36:17.040 --> 00:36:21.040]  所謂一些電視的報道家
[00:36:21.040 --> 00:36:22.720]  在網上做很多節目
[00:36:22.720 --> 00:36:23.480]  推銷很多東西
[00:36:23.480 --> 00:36:24.000]  買這個
[00:36:24.000 --> 00:36:25.040]  我已經祝聖了
[00:36:25.040 --> 00:36:25.880]  我為祈禱了
[00:36:25.880 --> 00:36:27.040]  你買個手帕回去
[00:36:27.040 --> 00:36:29.040]  我會祝福你的
[00:36:29.040 --> 00:36:30.400]  賺錢賺到什麼?
[00:36:30.400 --> 00:36:31.560]  有私人飛機
[00:36:31.560 --> 00:36:33.560]  私人遊艇
[00:36:33.560 --> 00:36:36.840]  有那些最奢華的度假別墅
[00:36:36.840 --> 00:36:39.840]  可能就是這些人
[00:36:39.840 --> 00:36:43.400]  有沒有聽過?
[00:36:43.400 --> 00:36:46.520]  保羅叫提摩太要躲避這些人
[00:36:46.520 --> 00:36:47.040]  為什麼呢?
[00:36:47.040 --> 00:36:47.680]  不要被人誤會
[00:36:47.680 --> 00:36:52.200]  你跟他們一樣
[00:36:52.200 --> 00:36:53.160]  而耶穌告訴我們
[00:36:53.160 --> 00:36:55.320]  在末日被審判的時候
[00:36:55.320 --> 00:36:56.800]  耶穌會對這些人說
[00:36:56.800 --> 00:36:58.720]  我不認識你們
[00:36:58.720 --> 00:37:01.040]  你們是壞人
[00:37:01.040 --> 00:37:02.480]  侮辱了我的名
[00:37:02.480 --> 00:37:05.080]  讓我名受羞辱
[00:37:05.080 --> 00:37:07.880]  離開我去吧
[00:37:07.880 --> 00:37:13.680]  這些人就進不去天國了
[00:37:13.680 --> 00:37:16.560]  為什麼耶穌會告訴我們?
[00:37:16.560 --> 00:37:19.800]  為什麼耶穌會告訴我們這些事情?
[00:37:19.800 --> 00:37:21.880]  因為耶穌想提醒我們
[00:37:21.880 --> 00:37:24.240]  當我們在世上生活的時候
[00:37:24.240 --> 00:37:27.440]  要警醒等候它回來
[00:37:27.440 --> 00:37:28.640]  因為
[00:37:28.640 --> 00:37:29.600]  我剛才說過
[00:37:29.600 --> 00:37:32.240]  魔鬼會不斷用很多方法來攻擊我們
[00:37:32.240 --> 00:37:33.680]  接受很多陷阱
[00:37:33.680 --> 00:37:35.520]  很多引誘試探
[00:37:35.520 --> 00:37:37.920]  讓我們跌倒離開上帝
[00:37:37.920 --> 00:37:39.120]  讓我們變成一個
[00:37:39.120 --> 00:37:42.240]  只有敬虔的外貌的基督徒
[00:37:42.240 --> 00:37:45.760]  也不是基督徒 叫做宗教徒
[00:37:45.760 --> 00:37:52.400]  甚至是假老師 假先知
[00:37:52.400 --> 00:37:53.960]  很多時候我們發現有些基督徒
[00:37:53.960 --> 00:37:56.520]  一開始這麼熱心 這麼好
[00:37:56.520 --> 00:37:59.880]  但慢慢發覺不是很妥當
[00:37:59.880 --> 00:38:04.080]  他的屬靈生命沒有長大
[00:38:04.080 --> 00:38:08.520]  甚至好像陰乾了 死了
[00:38:08.520 --> 00:38:10.680]  耶穌在聖經裡面說了一個
[00:38:10.680 --> 00:38:12.400]  有關末日的比喻
[00:38:12.400 --> 00:38:13.880]  比較長一點
[00:38:13.880 --> 00:38:17.320]  《馬克福音》第十三章
[00:38:17.320 --> 00:38:19.440]  這是耶穌說到末日的時候的比喻
[00:38:19.440 --> 00:38:21.920]  就好像一個人出外遠行
[00:38:21.920 --> 00:38:23.280]  他在說他自己
[00:38:23.280 --> 00:38:26.440]  就把責任一一地交給他的僕人
[00:38:26.440 --> 00:38:30.240]  又吩咐他看門的那個要警醒
[00:38:30.240 --> 00:38:32.000]  所以你們要警醒
[00:38:32.000 --> 00:38:33.280]  因為你們不知道
[00:38:33.280 --> 00:38:35.560]  家主什麼時候來到
[00:38:35.560 --> 00:38:37.840]  也許是黃昏 也許在半夜
[00:38:37.840 --> 00:38:39.480]  也許在雞叫的時候
[00:38:39.480 --> 00:38:40.720]  也許在清晨
[00:38:40.720 --> 00:38:43.800]  恐怕他忽然來到
[00:38:43.800 --> 00:38:46.280]  發現你們正在睡覺
[00:38:46.280 --> 00:38:48.080]  我對你們所說的話
[00:38:48.080 --> 00:38:50.480]  也是對眾人說的
[00:38:50.480 --> 00:38:55.760]  你們要警醒
[00:38:55.760 --> 00:38:57.200]  耶穌為什麼說會在末世
[00:38:57.200 --> 00:38:58.960]  有這些假老師 假先知
[00:38:58.960 --> 00:39:01.400]  以及一些這樣的情況出現呢
[00:39:01.400 --> 00:39:03.360]  耶穌提醒我們要小心
[00:39:03.360 --> 00:39:05.480]  要留意
[00:39:05.480 --> 00:39:07.000]  至少這裡提到有兩樣東西
[00:39:07.000 --> 00:39:11.440]  第一 要警醒作主公
[00:39:11.440 --> 00:39:13.960]  我們存在不是磨砂頭的
[00:39:13.960 --> 00:39:15.440]  我們存在是有意思的
[00:39:15.440 --> 00:39:18.000]  神要用你 神要用我
[00:39:18.000 --> 00:39:20.120]  神要用教會
[00:39:20.120 --> 00:39:23.280]  要警醒 做神差派我們
[00:39:23.280 --> 00:39:26.000]  分配給我們要做的工作
[00:39:26.000 --> 00:39:27.880]  做好它
[00:39:27.880 --> 00:39:28.880]  第二是什麼
[00:39:28.880 --> 00:39:30.920]  要警醒 等待耶穌回來
[00:39:30.920 --> 00:39:32.280]  耶穌一定會回來的
[00:39:32.280 --> 00:39:33.360]  祂不會騙我們的
[00:39:33.360 --> 00:39:34.120]  什麼時候呢
[00:39:34.120 --> 00:39:36.160]  真的不知道
[00:39:36.160 --> 00:39:37.120]  耶穌說 我也不知道
[00:39:37.120 --> 00:39:39.680]  看天父什麼時候會放我回來
[00:39:39.680 --> 00:39:40.760]  不知道什麼時候會回來
[00:39:40.760 --> 00:39:43.120]  任何時候都會回來
[00:39:43.120 --> 00:39:45.960]  在等候耶穌回來的時間裡
[00:39:45.960 --> 00:39:47.040]  要很小心
[00:39:47.040 --> 00:39:49.640]  免得落入魔鬼的思貪
[00:39:49.640 --> 00:39:51.360]  以及引誘裡面
[00:39:51.360 --> 00:39:53.880]  比如貪睡
[00:39:53.880 --> 00:39:55.200]  這裡提到貪睡
[00:39:55.200 --> 00:39:56.040]  過夜睡覺
[00:39:56.040 --> 00:39:57.040]  不去工作
[00:39:57.040 --> 00:39:58.600]  不等候耶穌回來
[00:39:58.600 --> 00:39:59.600]  對不對
[00:39:59.600 --> 00:40:01.680]  但可以引申到什麼
[00:40:01.680 --> 00:40:04.840]  我們個人的慾望
[00:40:04.840 --> 00:40:06.280]  個人的私慾
[00:40:06.280 --> 00:40:08.680]  我們隨個人的私慾
[00:40:08.680 --> 00:40:12.400]  而去生活
[00:40:12.400 --> 00:40:14.040]  害怕
[00:40:14.040 --> 00:40:15.280]  不知道大家聽到這裡的時候
[00:40:15.280 --> 00:40:16.720]  會不會有點緊張
[00:40:16.720 --> 00:40:18.040]  因為我們都知道
[00:40:18.040 --> 00:40:19.800]  我們不夠警醒
[00:40:19.800 --> 00:40:21.120]  我剛剛信耶穌
[00:40:21.120 --> 00:40:22.240]  信耶穌很久
[00:40:22.240 --> 00:40:23.000]  信得久的時候
[00:40:23.000 --> 00:40:24.840]  就會麻木了
[00:40:24.840 --> 00:40:27.160]  不夠警醒 牧師
[00:40:27.160 --> 00:40:28.360]  那怎麼辦
[00:40:28.360 --> 00:40:29.800]  我都不是一個懶人
[00:40:29.800 --> 00:40:31.640]  不過有時候都會偷懶
[00:40:31.640 --> 00:40:33.960]  休息一下
[00:40:33.960 --> 00:40:34.960]  那我也是一個人
[00:40:34.960 --> 00:40:36.600]  我又沒有新的身體
[00:40:36.600 --> 00:40:39.520]  我都會軟弱犯罪跌倒
[00:40:39.520 --> 00:40:40.240]  甚至有時候
[00:40:40.240 --> 00:40:41.720]  我是明知故犯
[00:40:41.720 --> 00:40:44.680]  放縱自己的情慾
[00:40:44.680 --> 00:40:45.480]  怎麼辦
[00:40:45.480 --> 00:40:50.760]  我可不可以入天國呢
[00:40:50.760 --> 00:40:52.800]  大堅姐妹
[00:40:52.800 --> 00:40:55.280]  如果你是真心信耶穌
[00:40:55.280 --> 00:40:56.160]  如果你是真心信主
[00:40:56.160 --> 00:40:56.760]  聖經說
[00:40:56.760 --> 00:40:59.280]  就有聖靈住在你的心裡面
[00:40:59.280 --> 00:41:00.600]  對不對
[00:41:00.600 --> 00:41:02.560]  聖經是應許你的
[00:41:02.560 --> 00:41:04.720]  信耶穌基督徒應該有這樣的經驗
[00:41:04.720 --> 00:41:05.760]  當你信耶穌的時候
[00:41:05.760 --> 00:41:07.840]  聖靈住在你的生命當中
[00:41:07.840 --> 00:41:10.080]  祂會事事提醒你
[00:41:10.080 --> 00:41:11.800]  以及幫助你的
[00:41:11.800 --> 00:41:13.480]  加拿大書第五章二十四言
[00:41:13.480 --> 00:41:14.440]  它怎麼說
[00:41:14.440 --> 00:41:17.640]  那些屬於基督耶穌的人
[00:41:17.640 --> 00:41:19.240]  已經把他本性上
[00:41:19.240 --> 00:41:21.000]  一切的邪情欲望
[00:41:21.000 --> 00:41:23.680]  都釘死在十字架上
[00:41:23.680 --> 00:41:24.640]  然而
[00:41:24.640 --> 00:41:27.720]  既然聖靈賜給我們新生命
[00:41:27.720 --> 00:41:32.080]  我們就該讓祂引導我們的生活
[00:41:32.080 --> 00:41:33.800]  一個真正想信耶穌的人
[00:41:33.800 --> 00:41:35.800]  是因為受聖靈感動而信主的
[00:41:35.800 --> 00:41:37.080]  當你真的信耶穌的時候
[00:41:37.080 --> 00:41:38.680]  聖靈入住你的生命當中
[00:41:38.680 --> 00:41:40.400]  聖靈會不斷地提醒我們
[00:41:40.400 --> 00:41:41.280]  指導我們
[00:41:41.280 --> 00:41:42.720]  以及賜能力給我們
[00:41:42.720 --> 00:41:44.680]  讓我們可以
[00:41:44.680 --> 00:41:48.120]  勝過引誘和試探
[00:41:48.120 --> 00:41:49.200]  以前你沒有這樣的能力
[00:41:49.200 --> 00:41:50.040]  現在你是可以的
[00:41:50.040 --> 00:41:52.560]  不過有時候你又軟弱
[00:41:52.560 --> 00:41:53.960]  消滅聖靈的感動
[00:41:53.960 --> 00:41:54.800]  不聽聖靈的話
[00:41:54.800 --> 00:41:57.240]  你壞了
[00:41:57.240 --> 00:41:58.840]  神是了解的
[00:41:58.840 --> 00:41:59.840]  神知道的
[00:41:59.840 --> 00:42:03.000]  所以約翰一書怎麼說
[00:42:03.000 --> 00:42:04.640]  我們若認自己的罪
[00:42:04.640 --> 00:42:05.560]  神是信實的
[00:42:05.560 --> 00:42:06.480]  是公義的
[00:42:06.480 --> 00:42:07.720]  要赦免我們的罪
[00:42:07.720 --> 00:42:09.720]  洗淨我們的邪惡不義
[00:42:09.720 --> 00:42:10.840]  上帝讓我們出路
[00:42:10.840 --> 00:42:12.600]  因為祂知道人有軟弱
[00:42:12.600 --> 00:42:13.720]  但我們是真的信主的
[00:42:13.720 --> 00:42:15.040]  真的有聖靈在我們當中
[00:42:15.040 --> 00:42:16.920]  不過有時候我們一時跌倒了
[00:42:16.920 --> 00:42:18.720]  偶然被過犯所剩
[00:42:18.720 --> 00:42:20.440]  這是加拿大律師所說的
[00:42:20.440 --> 00:42:21.480]  沒有辦法
[00:42:21.480 --> 00:42:23.520]  但是如果你真的信耶穌的話
[00:42:23.520 --> 00:42:25.560]  你會知錯的
[00:42:25.560 --> 00:42:27.200]  你不會死撐的
[00:42:27.200 --> 00:42:28.600]  你不會不認錯的
[00:42:28.600 --> 00:42:29.920]  如果你在上帝面前說
[00:42:29.920 --> 00:42:31.480]  「上帝,我壞了,不好意思,我得罪了你」
[00:42:31.480 --> 00:42:34.840]  「你可不可以再給我一次機會」
[00:42:34.840 --> 00:42:38.520]  上帝永遠給我們第二次機會
[00:42:38.520 --> 00:42:40.000]  因為祂是上帝
[00:42:40.000 --> 00:42:41.640]  因為我們真的是屬於祂的
[00:42:41.640 --> 00:42:43.640]  兒子有時候都會犯錯的
[00:42:43.640 --> 00:42:45.200]  不過你疼愛祂
[00:42:45.200 --> 00:42:46.960]  你知錯就要改
[00:42:46.960 --> 00:42:49.320]  我給你一次機會
[00:42:49.320 --> 00:42:54.480]  上帝是會這樣對待我們
[00:42:54.480 --> 00:42:55.480]  所以怕不怕
[00:42:55.480 --> 00:42:56.360]  不用怕,大英智慧
[00:42:56.360 --> 00:42:57.680]  不用太擔心
[00:42:57.680 --> 00:42:59.320]  只要你真心信主的時候
[00:42:59.320 --> 00:43:01.600]  你又肯去遵行聖經的教導
[00:43:01.600 --> 00:43:03.280]  去過你每天的生活
[00:43:03.280 --> 00:43:04.920]  過一個在地而聽的生活
[00:43:04.920 --> 00:43:07.680]  上帝必與你同在
[00:43:07.680 --> 00:43:08.800]  我們有把握
[00:43:08.800 --> 00:43:11.760]  我們可以進入神的國裡面
[00:43:11.760 --> 00:43:12.880]  所以今天
[00:43:12.880 --> 00:43:15.280]  我們應該怎樣去回應上帝
[00:43:15.280 --> 00:43:17.480]  我們今天怎樣去回應上帝
[00:43:17.480 --> 00:43:18.960]  上帝要使用我們在地上
[00:43:18.960 --> 00:43:21.360]  建立一個屬天下的國度
[00:43:21.360 --> 00:43:22.680]  第一件事我覺得你要問一下
[00:43:22.680 --> 00:43:24.120]  我可以怎樣去參與
[00:43:24.120 --> 00:43:25.120]  我不像牧師
[00:43:25.120 --> 00:43:26.080]  牧師常常在港台上
[00:43:26.080 --> 00:43:27.160]  可以這樣說這些話
[00:43:27.160 --> 00:43:28.960]  我作為一個平信徒
[00:43:28.960 --> 00:43:30.320]  What can I do?
[00:43:30.320 --> 00:43:31.160]  在我家
[00:43:31.160 --> 00:43:32.440]  在我的工作環境
[00:43:32.440 --> 00:43:33.640]  在我的朋友當中
[00:43:33.640 --> 00:43:35.480]  我能夠怎樣過一個在地
[00:43:35.480 --> 00:43:36.600]  若天的生活
[00:43:36.600 --> 00:43:38.160]  讓他們透過我們
[00:43:38.160 --> 00:43:40.280]  經歷到神的愛
[00:43:40.280 --> 00:43:41.440]  神的幫助
[00:43:41.440 --> 00:43:43.440]  我怎樣能夠成為會點人
[00:43:43.440 --> 00:43:45.160]  成為人與神的交會點
[00:43:45.160 --> 00:43:47.280]  這個每個人都不一樣
[00:43:47.280 --> 00:43:48.000]  我不可以教你
[00:43:48.000 --> 00:43:51.480]  你要祈禱問神帝
[00:43:51.480 --> 00:43:55.280]  上帝給你的計劃是甚麼
[00:43:55.280 --> 00:43:57.080]  而當我們等候上帝回來的時候
[00:43:57.080 --> 00:43:58.560]  我們知道上帝一定會回來
[00:43:58.560 --> 00:44:03.280]  但是要謹慎去等候
[00:44:03.280 --> 00:44:04.280]  以前我年輕
[00:44:04.280 --> 00:44:05.760]  回青年團契的時候
[00:44:05.760 --> 00:44:08.560]  我什麼都去過了
[00:44:08.560 --> 00:44:09.280]  在祈禱會
[00:44:09.280 --> 00:44:11.360]  通常我們去完祈禱會
[00:44:11.360 --> 00:44:12.360]  「啊!祈禱完了」
[00:44:12.360 --> 00:44:14.120]  我就會唱一首歌
[00:44:14.120 --> 00:44:16.320]  詩篇139篇
[00:44:16.320 --> 00:44:18.840]  23、24節
[00:44:18.840 --> 00:44:20.080]  那我會說甚麼呢
[00:44:20.080 --> 00:44:22.000]  「神啊,求你監察我」
[00:44:22.000 --> 00:44:27.120]  「神啊,求你監察我」
[00:44:27.120 --> 00:44:31.080]  「知道我的心事」
[00:44:31.080 --> 00:44:33.880]  「試煉我」
[00:44:33.880 --> 00:44:37.720]  「知道我的意念」
[00:44:37.720 --> 00:44:42.440]  「看在我裡面」
[00:44:42.440 --> 00:44:46.000]  「有甚麼惡行沒有」
[00:44:46.000 --> 00:44:48.320]  「引導我」
[00:44:48.320 --> 00:44:54.560]  「走永生的道路」
[00:44:54.560 --> 00:44:56.960]  有唱過這首歌嗎
[00:44:56.960 --> 00:44:58.240]  沒有啊
[00:44:58.240 --> 00:45:01.520]  老基督徒應該會唱吧
[00:45:01.520 --> 00:45:02.600]  一起唱這首歌吧
[00:45:02.600 --> 00:45:03.840]  希望你把這句說話
[00:45:03.840 --> 00:45:04.720]  記在你的心裡
[00:45:04.720 --> 00:45:05.920]  試試看吧
[00:45:05.920 --> 00:45:11.400]  「神啊,求你監察我」
[00:45:11.400 --> 00:45:15.360]  「知道我的心事」
[00:45:15.360 --> 00:45:18.360]  「試煉我」
[00:45:18.360 --> 00:45:22.160]  「知道我的意念」
[00:45:22.160 --> 00:45:27.160]  「看在我裡面」
[00:45:27.160 --> 00:45:30.960]  「有甚麼惡行沒有」
[00:45:30.960 --> 00:45:33.640]  「引導我」
[00:45:33.640 --> 00:45:40.280]  「走永生的道路」
[00:45:40.280 --> 00:45:44.920]  天佛上帝祈求你監察我
[00:45:44.920 --> 00:45:48.280]  當我在台上大聲疾呼的時候
[00:45:48.280 --> 00:45:50.880]  祈求你的靈光照
[00:45:50.880 --> 00:45:52.920]  讓我看到自己的軟弱
[00:45:52.920 --> 00:45:56.960]  自己的虧欠和不足
[00:45:56.960 --> 00:45:58.000]  我別無所求
[00:45:58.000 --> 00:45:59.160]  只希望天佛上帝
[00:45:59.160 --> 00:46:00.280]  你繼續給我有機會
[00:46:00.280 --> 00:46:02.880]  可以服侍你
[00:46:02.880 --> 00:46:04.280]  我也為一班弟兄姊妹祈禱
[00:46:04.280 --> 00:46:06.280]  因為這班弟兄姊妹
[00:46:06.280 --> 00:46:09.360]  是真的相信你的
[00:46:09.360 --> 00:46:10.200]  他們希望過一個
[00:46:10.200 --> 00:46:14.880]  更加精彩有意義的人生
[00:46:14.880 --> 00:46:15.720]  他們不希望
[00:46:15.720 --> 00:46:18.080]  「八八」的過每一天
[00:46:18.080 --> 00:46:20.360]  我希望他們是這樣
[00:46:20.360 --> 00:46:22.600]  上帝
[00:46:22.600 --> 00:46:24.400]  我們的阿伯父
[00:46:24.400 --> 00:46:25.720]  祈求你的靈
[00:46:25.720 --> 00:46:28.520]  向他們每一個人說說話
[00:46:28.520 --> 00:46:29.440]  讓我們看到以後
[00:46:29.440 --> 00:46:31.080]  可以怎樣去參與
[00:46:31.080 --> 00:46:36.280]  建立在地上屬天的國度
[00:46:36.280 --> 00:46:38.280]  可以怎樣用他們的生命
[00:46:38.280 --> 00:46:40.360]  去感染、去影響
[00:46:40.360 --> 00:46:42.400]  觸動周圍的人
[00:46:42.400 --> 00:46:43.400]  讓他們知道
[00:46:43.400 --> 00:46:45.080]  你是真實存在的主宰
[00:46:45.080 --> 00:46:47.400]  是愛我們的神
[00:46:47.400 --> 00:46:49.720]  並且你願意領養我們每一個
[00:46:49.720 --> 00:46:52.640]  成為你自己的子女
[00:46:52.640 --> 00:46:54.240]  天佛使用我們
[00:46:54.240 --> 00:46:56.240]  使用我們的教會
[00:46:56.240 --> 00:46:59.000]  在這裡能夠榮耀你的生命
[00:46:59.000 --> 00:46:59.760]  我們不期待
[00:46:59.760 --> 00:47:00.800]  我們說能夠做一個
[00:47:00.800 --> 00:47:02.960]  影響全世界的工作
[00:47:02.960 --> 00:47:05.120]  但起碼你使用我們
[00:47:05.120 --> 00:47:05.600]  去做一個
[00:47:05.600 --> 00:47:07.920]  可以影響這個社區的工作
[00:47:07.920 --> 00:47:10.400]  讓人透過我們
[00:47:10.400 --> 00:47:12.920]  有天國的盼望
[00:47:12.920 --> 00:47:14.680]  聽孩子的禱告
[00:47:14.680 --> 00:47:17.200]  奉耶穌基督的聖名
[00:47:17.200 --> 00:47:18.120]  阿彌陀佛
