
[00:00:00.000 --> 00:00:05.700]  有一段聖經在以西結書第37章第9跟第10兩節
[00:36:15.460 --> 00:36:18.360]  緊緊來跟隨主你自己
[00:36:18.360 --> 00:36:19.560]  主深深地相信
[00:36:19.560 --> 00:36:22.960]  主你要帶領我們進入你應許的命令當中
[00:36:22.960 --> 00:36:24.960]  主你要帶領整個教會
[00:36:24.960 --> 00:36:27.260]  經過過去三十年的預備
[00:36:27.260 --> 00:36:28.860]  你要使用這個教會
[00:36:28.860 --> 00:36:31.960]  是遠超過我們過去所想所求的
[00:36:31.960 --> 00:36:34.960]  主要來成為一個影響世代的教會
[00:36:34.960 --> 00:36:37.260]  我們再次把每一位英雄交出在你手中
[00:36:37.260 --> 00:36:38.560]  主因為真的深深地知道
[00:36:38.560 --> 00:36:42.460]  我們每一個人在你眼前都是重要
[00:36:42.460 --> 00:36:44.060]  在你的榮耀的計畫當中
[00:36:44.060 --> 00:36:45.660]  我們是有份的
[00:36:45.660 --> 00:36:48.460]  讓我們全力擺上勇敢的跟隨
[00:36:48.460 --> 00:36:51.260]  我們必然經歷你得勝的恩典
[00:36:51.260 --> 00:36:52.260]  感謝禱告
[00:36:52.260 --> 00:36:55.060]  奉耶穌得勝裡面祈求
[00:36:55.060 --> 00:36:56.960]  阿們 阿們
