
[00:00:00.000 --> 00:00:03.040]  上次主要跟大家說的那篇道的題目是甚麼
[00:38:00.800 --> 00:38:03.120]  魔鬼最喜歡說謊
[00:38:03.120 --> 00:38:08.160]  所以有很多東西在我們的腦海裡面
[00:38:08.160 --> 00:38:09.520]  有很多謊言
[00:38:09.520 --> 00:38:11.800]  當我們來到神面前禱告
[00:38:11.800 --> 00:38:14.520]  仰望主 奉耶穌 基督的名禱告
[00:38:14.520 --> 00:38:17.760]  忽然間這些就走光了
[00:38:17.760 --> 00:38:19.960]  我們就清晰了
[00:38:19.960 --> 00:38:25.280]  再一次知道神的旨意和神的應許
[00:38:25.280 --> 00:38:27.440]  所以有時候神就是立時之間
[00:38:27.440 --> 00:38:29.760]  在我們心靈裡面動工
[00:38:29.760 --> 00:38:31.920]  在我們情緒上面動工
[00:38:31.920 --> 00:38:34.000]  幫助我們 叫我們
[00:38:34.000 --> 00:38:37.000]  可能已經困擾了我們很長一段時間
[00:38:37.000 --> 00:38:40.600]  我們的心理一些盲點或者疾病
[00:38:40.600 --> 00:38:41.600]  來到神面前
[00:38:41.600 --> 00:38:44.040]  神有時候就在那一刻裡面
[00:38:44.040 --> 00:38:45.640]  當然可能經過很多次祈禱
[00:38:45.640 --> 00:38:48.120]  或者神都會容許這些過程
[00:38:48.120 --> 00:38:50.960]  但是很多時候就是在那一次裡面
[00:38:50.960 --> 00:38:52.440]  聖靈感動我們
[00:38:52.440 --> 00:38:55.520]  聖靈摸著我們的心的時候就釋放我們
[00:38:55.520 --> 00:39:00.840]  我們就在心理的問題釋放出來
[00:39:00.840 --> 00:39:02.400]  得到意志
[00:39:02.400 --> 00:39:05.880]  這些很多很多
[00:39:05.880 --> 00:39:07.440]  神的能力很奇妙
[00:39:07.440 --> 00:39:11.600]  有一次有一個醫生去到印度
[00:39:11.600 --> 00:39:13.200]  他的名字叫Paul Brand
[00:39:13.200 --> 00:39:17.240]  他就是其實在現代
[00:39:17.240 --> 00:39:22.080]  你知道麻風病以前是一個什麼病嗎
[00:39:22.080 --> 00:39:24.000]  絕症 沒有得治療
[00:39:24.000 --> 00:39:26.480]  但是後來醫藥發明之後
[00:39:26.480 --> 00:39:29.280]  現在麻風病不是絕症
[00:39:29.280 --> 00:39:32.960]  其實是現代醫學的幫助
[00:39:32.960 --> 00:39:39.480]  這位醫生其實他就是在麻風病
[00:39:39.480 --> 00:39:44.040]  研製這些藥苗 藥物
[00:39:44.040 --> 00:39:46.800]  可以說是先驅分子
[00:39:46.800 --> 00:39:50.280]  所以有一次他就去到印度帶齊他的藥物
[00:39:50.280 --> 00:39:55.160]  去幫助當地有麻風病的社區
[00:39:55.160 --> 00:39:58.800]  他看到有一個人去到他那裡
[00:39:58.800 --> 00:40:03.240]  他就看見他在病患裡面很痛苦
[00:40:03.240 --> 00:40:08.600]  所以這位醫生就搭著他的肩膀
[00:40:08.600 --> 00:40:10.440]  然後跟他說
[00:40:10.440 --> 00:40:14.240]  不用怕 現在我們有藥物來幫助你們
[00:40:14.240 --> 00:40:16.320]  因為他不懂得說當地話
[00:40:16.320 --> 00:40:19.400]  就要靠一個傳譯員
[00:40:19.400 --> 00:40:22.600]  所以他就說 傳譯員就翻譯
[00:40:22.600 --> 00:40:25.560]  很奇妙 當他其實一說完
[00:40:25.560 --> 00:40:27.840]  傳譯員都還沒翻譯
[00:40:27.840 --> 00:40:30.160]  這個病人就開始哭
[00:40:30.160 --> 00:40:33.680]  哭 而且一直哭一直震
[00:40:33.680 --> 00:40:35.880]  嚇得那個醫生不知道什麼事
[00:40:35.880 --> 00:40:38.680]  他說 是不是我做錯了什麼事
[00:40:38.680 --> 00:40:41.400]  有什麼不妥 為什麼會這樣
[00:40:41.400 --> 00:40:43.600]  然後那個傳譯員就問他
[00:40:43.600 --> 00:40:45.480]  為什麼 你做什麼事
[00:40:45.480 --> 00:40:48.320]  然後他回答 傳譯員告訴醫生
[00:40:48.320 --> 00:40:50.960]  他說 原來這個人說
[00:40:50.960 --> 00:40:55.000]  他都沒聽完你說什麼醫藥的東西
[00:40:55.000 --> 00:40:56.520]  他都還沒翻譯
[00:40:56.520 --> 00:41:02.080]  但是他就感覺到有一種很奇妙的能力
[00:41:02.080 --> 00:41:06.440]  透過醫生的手搭著他的肩膀
[00:41:06.440 --> 00:41:08.360]  他說當他搭著他的肩膀的時候
[00:41:08.360 --> 00:41:11.680]  他的心裡面就有一種很大的釋放
[00:41:11.680 --> 00:41:12.680]  為什麼呢
[00:41:12.680 --> 00:41:15.240]  他說在這麼多年裡面
[00:41:15.240 --> 00:41:18.400]  很久沒有人試過什麼
[00:41:18.400 --> 00:41:23.880]  沒有人試過捉摸他
[00:41:23.880 --> 00:41:27.080]  神就透過這個醫生都還沒用醫藥
[00:41:27.080 --> 00:41:30.320]  就來到去接觸這個病人
[00:41:30.320 --> 00:41:34.240]  而是即時在這個病人裡面
[00:41:34.240 --> 00:41:37.560]  聖靈就透過這個醫生奇妙的作為
[00:41:37.560 --> 00:41:40.000]  一個很愛心的行動
[00:41:40.000 --> 00:41:44.560]  在他心靈裡面就產生了改變
[00:41:44.560 --> 00:41:48.080]  馬上有一個很大的反應
[00:41:48.080 --> 00:41:52.760]  他就哭了一場
[00:41:52.760 --> 00:41:54.520]  裡面充滿著平安
[00:41:54.520 --> 00:41:59.160]  當然後來都用醫藥幫助他
[00:41:59.160 --> 00:42:01.360]  所以我們看到上帝的作為很奇妙
[00:42:01.360 --> 00:42:04.440]  神有時候就是可以立時幫助我們
[00:42:04.440 --> 00:42:08.920]  今天如果你可能有信心走出這個禮堂的時候
[00:42:08.920 --> 00:42:12.680]  可能你會變成一個新的人
[00:42:12.680 --> 00:42:17.960]  神的能力即時可見
[00:42:17.960 --> 00:42:22.080]  我們看到這裡也帶給我們一個很重要的道理
[00:42:22.080 --> 00:42:23.520]  一個真理
[00:42:23.520 --> 00:42:28.040]  原來人最重要的部分不在身體那裡
[00:42:28.040 --> 00:42:29.720]  你明白我的意思吧
[00:42:29.720 --> 00:42:34.000]  人最重要的部分在哪裡
[00:42:34.000 --> 00:42:36.440]  在他的靈魂那裡
[00:42:36.440 --> 00:42:39.000]  所以我們看到耶穌說
[00:42:39.000 --> 00:42:42.040]  他的靈魂變回來
[00:42:42.040 --> 00:42:43.920]  他就立刻起來了
[00:42:43.920 --> 00:42:46.480]  那個關鍵就在這裡
[00:42:46.480 --> 00:42:50.520]  那個靈魂才是他真正神要醫治的
[00:42:50.520 --> 00:42:54.480]  和最重要的一個部分
[00:42:54.480 --> 00:42:58.280]  所以我們知道神的最大醫治
[00:42:58.280 --> 00:42:59.400]  其實他來到這個世界
[00:42:59.400 --> 00:43:00.840]  他是醫治拯救者
[00:43:00.840 --> 00:43:03.600]  他就是要醫治我們的靈魂
[00:43:03.600 --> 00:43:07.480]  所以當一個人他的信復陰那一刻
[00:43:07.480 --> 00:43:11.640]  他就真的立時可以有生命的改變
[00:43:11.640 --> 00:43:12.640]  真的即時可見
[00:43:12.640 --> 00:43:15.640]  只要他誠心悔改認罪接受主
[00:43:15.640 --> 00:43:17.360]  明白耶穌的救恩
[00:43:17.360 --> 00:43:23.360]  聖靈就可以立刻把一個新的生命賜給他
[00:43:23.360 --> 00:43:24.880]  這個就是福音
[00:43:24.880 --> 00:43:28.080]  你說多重要呢
[00:43:28.080 --> 00:43:30.880]  所以我們看到
[00:43:30.880 --> 00:43:31.880]  靈魂是重要的
[00:43:31.880 --> 00:43:36.600]  但是不要忽略了
[00:43:36.600 --> 00:43:37.840]  或者肉身是很重要的
[00:43:37.840 --> 00:43:38.640]  生命的源頭
[00:43:38.640 --> 00:43:42.280]  不要忽略了我們最重要的人的
[00:43:42.280 --> 00:43:43.480]  我們的真正的我
[00:43:43.480 --> 00:43:45.640]  你的真正的我就是我們的靈魂
[00:43:45.640 --> 00:43:46.800]  你的靈魂
[00:43:46.800 --> 00:43:47.760]  得逞救未
[00:43:47.760 --> 00:43:51.800]  你的靈魂是否連在主的裡面
[00:43:51.800 --> 00:43:54.440]  還是我們只是有一個軀殼
[00:43:54.440 --> 00:43:55.880]  有一個肉體
[00:43:55.880 --> 00:43:59.920]  但是卻沒有我們的靈魂得到情感
[00:43:59.920 --> 00:44:03.080]  這個真是主非常關心
[00:44:03.080 --> 00:44:04.040]  但是反過來說
[00:44:04.040 --> 00:44:06.440]  我們又看到靈魂是很重要的
[00:44:06.440 --> 00:44:09.000]  主沒有忽略我們的肉體
[00:44:09.000 --> 00:44:11.280]  他又真是把生命賜給這個女生
[00:44:11.280 --> 00:44:12.960]  還說什麼呢
[00:44:12.960 --> 00:44:14.000]  還說給她一些東西吃
[00:44:14.000 --> 00:44:15.280]  就是照顧她
[00:44:15.280 --> 00:44:17.560]  所以飲食健康還重要嗎
[00:44:17.560 --> 00:44:18.720]  又重要一下
[00:44:18.720 --> 00:44:20.640]  定時飲食定時休息
[00:44:20.640 --> 00:44:21.760]  注重身體健康
[00:44:21.760 --> 00:44:25.240]  沒有違反上帝的真理
[00:44:25.240 --> 00:44:26.040]  相反是配合
[00:44:26.040 --> 00:44:27.360]  為什麼呢
[00:44:27.360 --> 00:44:30.720]  因為我們整個人是一個全人
[00:44:30.720 --> 00:44:33.680]  耶穌希望我們全人得到醫治
[00:44:33.680 --> 00:44:36.520]  祂希望我們全人得到拯救
[00:44:36.520 --> 00:44:40.560]  其實在進到平安裡面
[00:44:40.560 --> 00:44:42.120]  這個平安Irene
[00:44:42.120 --> 00:44:44.440]  Ace Irene進到平安裡面
[00:44:44.440 --> 00:44:46.880]  Irene這個平安這個字
[00:44:46.880 --> 00:44:50.560]  其實不只是說沒有危險
[00:44:50.560 --> 00:44:51.520]  或者沒有困難
[00:44:51.520 --> 00:44:53.360]  說了平安這麼簡單
[00:44:53.360 --> 00:44:54.840]  希臘文這個平安的意思
[00:44:54.840 --> 00:44:56.800]  是代表完整的意思
[00:44:56.800 --> 00:45:00.360]  完整 wholeness
[00:45:00.360 --> 00:45:04.200]  所以就是說我們的主
[00:45:04.200 --> 00:45:05.120]  祂關心我們
[00:45:05.120 --> 00:45:07.400]  祂關心我們的身體
[00:45:07.400 --> 00:45:08.600]  我們都很關心的
[00:45:08.600 --> 00:45:13.360]  但是祂也都很關心我們的靈魂
[00:45:13.360 --> 00:45:14.400]  你跟神的關係
[00:45:14.400 --> 00:45:15.600]  你永恆的歸宿
[00:45:15.600 --> 00:45:20.360]  你跟主的連結
[00:45:20.360 --> 00:45:22.480]  但是很多時候我們忽略了
[00:45:22.480 --> 00:45:24.600]  我們只關心我們的身體
[00:45:24.600 --> 00:45:26.760]  沒有關心我們的靈魂
[00:45:26.760 --> 00:45:28.680]  沒有關心我們的靈魂得到慰藥
[00:45:28.680 --> 00:45:35.040]  沒有關心到我們的靈魂需要得到供應
[00:45:35.040 --> 00:45:37.800]  你知道說到這個立事的時候
[00:45:37.800 --> 00:45:39.880]  在帖頭的前書第四章說到
[00:45:39.880 --> 00:45:44.000]  將來我們的身體
[00:45:44.000 --> 00:45:47.520]  如果加上前書十五章更加清楚
[00:45:47.520 --> 00:45:51.840]  這個會扭壞的身體會變成不扭壞的身體
[00:45:51.840 --> 00:45:53.080]  什麼時候發生
[00:45:53.080 --> 00:45:56.560]  當浩蟲末次吹香的時候
[00:45:56.560 --> 00:45:58.880]  所以在帖頭的前書的時候
[00:45:58.880 --> 00:46:00.240]  當浩蟲吹香的時候
[00:46:00.240 --> 00:46:04.840]  主回來接我們從地上到天上
[00:46:04.840 --> 00:46:07.960]  在空中與諸相遇
[00:46:07.960 --> 00:46:10.520]  前書十五章特別說
[00:46:10.520 --> 00:46:14.800]  這個就是薩瑪之間
[00:46:14.800 --> 00:46:17.400]  薩氏
[00:46:17.400 --> 00:46:18.200]  所以弟兄姊妹
[00:46:18.200 --> 00:46:21.640]  今天無論我們在地上的生命有多長
[00:46:21.640 --> 00:46:24.080]  我們的肉身都會被賣贓
[00:46:24.080 --> 00:46:28.720]  會消失靈魂是真正永存的價值
[00:46:28.720 --> 00:46:29.960]  但是更加寶貴的
[00:46:29.960 --> 00:46:32.200]  神有一天要將我們的靈魂
[00:46:32.200 --> 00:46:33.160]  以及我們的身體
[00:46:33.160 --> 00:46:36.280]  這個不扭壞的身體再一次復合
[00:46:36.280 --> 00:46:37.520]  進到永恆那裡
[00:46:37.520 --> 00:46:41.400]  與耶穌的身體相似
[00:46:41.400 --> 00:46:42.800]  這個真是最寶貴
[00:46:42.800 --> 00:46:44.160]  什麼時候發生
[00:46:44.160 --> 00:46:46.360]  薩氏之間就可以發生
[00:46:46.360 --> 00:46:48.800]  所以弟兄姊妹警醒我們今天日子
[00:46:48.800 --> 00:46:52.240]  地上的時間真是不知道有多長
[00:46:52.240 --> 00:46:54.200]  但是你的靈魂
[00:46:54.200 --> 00:46:57.360]  究竟你是否真正得到安息
[00:46:57.360 --> 00:46:59.120]  你的靈魂是否得到保障
[00:46:59.120 --> 00:47:01.760]  你的靈魂是否有永生的生命
[00:47:01.760 --> 00:47:04.920]  你的靈魂是否事實上都住在裡面
[00:47:04.920 --> 00:47:07.640]  Amen
[00:47:07.640 --> 00:47:09.440]  最後我們在這裡看到
[00:47:09.440 --> 00:47:12.720]  是非人人有信
[00:47:12.720 --> 00:47:14.480]  但是什麼話
[00:47:14.480 --> 00:47:19.640]  單純是負理 40節至到47節
[00:47:19.640 --> 00:47:20.720]  選來讀吧 我們一起讀讀
[00:47:20.720 --> 00:47:21.560]  請讀
[00:47:21.560 --> 00:47:24.360]  耶穌回來的時候眾人迎接他
[00:47:24.360 --> 00:47:27.200]  因為他們都等候他
[00:47:27.200 --> 00:47:29.920]  因他有一個獨生女兒
[00:47:29.920 --> 00:47:31.800]  若有十二歲快要死了
[00:47:31.800 --> 00:47:35.200]  耶穌去的時候眾人擁濟他
[00:47:35.200 --> 00:47:37.200]  那女人知道不能隱藏
[00:47:37.200 --> 00:47:41.240]  就戰戰兢兢地來撫服在耶穌腳前
[00:47:41.240 --> 00:47:44.440]  把摸他的緣故和怎樣立刻
[00:47:44.440 --> 00:47:48.760]  得好料當著眾人都說出來了
[00:47:48.760 --> 00:47:52.360]  這些眾人有些是陪太子讀書的人
[00:47:52.360 --> 00:47:57.040]  就是陪這個捱佬去等耶穌回來
[00:47:57.040 --> 00:48:00.440]  有些眾人就是看熱鬧
[00:48:00.440 --> 00:48:03.440]  激激勇勇地看什麼事
[00:48:03.440 --> 00:48:06.040]  為什麼有個女人走出來
[00:48:06.040 --> 00:48:09.880]  好大件事
[00:48:09.880 --> 00:48:13.760]  要聽聽究竟說什麼
[00:48:13.760 --> 00:48:17.360]  有些眾人甚至在外面
[00:48:17.360 --> 00:48:23.920]  說過有些是職業的愛哭手
[00:48:23.920 --> 00:48:26.880]  有些當然是關心那些人
[00:48:26.880 --> 00:48:27.800]  什麼人都有
[00:48:27.800 --> 00:48:29.400]  所以眾人就是很多人
[00:48:29.400 --> 00:48:31.200]  什麼人都有
[00:48:31.200 --> 00:48:34.000]  的確有些是存在懷疑的動機
[00:48:34.000 --> 00:48:39.000]  有些甚至是後來恥笑耶穌等等
[00:48:39.000 --> 00:48:43.800]  所以我們再看另外一個記載
[00:48:43.800 --> 00:48:47.120]  在之前我們發覺
[00:48:47.120 --> 00:48:49.000]  彼得和同行的人
[00:48:49.000 --> 00:48:52.120]  他說耶穌問摸我的是誰
[00:48:52.120 --> 00:48:55.080]  那怎樣
[00:48:55.080 --> 00:48:57.360]  彼得和同行的人都說
[00:48:57.360 --> 00:49:01.600]  夫子眾人勇勇濟濟緊靠著你
[00:49:01.600 --> 00:49:02.960]  所以有一個古卷
[00:49:02.960 --> 00:49:05.960]  你的聖經有沒有和合本有
[00:49:05.960 --> 00:49:10.960]  古卷加上你還問摸我的是誰
[00:49:10.960 --> 00:49:13.600]  這裡有少少彼得和那些人
[00:49:13.600 --> 00:49:16.040]  覺得耶穌有沒有搞錯
[00:49:16.040 --> 00:49:18.200]  問你都多餘的
[00:49:18.200 --> 00:49:20.360]  這裡那麼多人濟濟勇勇你
[00:49:20.360 --> 00:49:24.120]  那當然有人摸你
[00:49:24.120 --> 00:49:27.720]  這些叫什麼
[00:49:27.720 --> 00:49:30.880]  有些叫「叻唔切」
[00:49:30.880 --> 00:49:36.000]  就是人很喜歡認叻的
[00:49:36.000 --> 00:49:38.040]  這裡特別寫彼得和同行的人
[00:49:38.040 --> 00:49:40.640]  可能彼得都是圖的
[00:49:40.640 --> 00:49:43.320]  不是這個彼得
[00:49:43.320 --> 00:49:47.840]  彼得最喜歡認叻
[00:49:47.840 --> 00:49:50.440]  拍胸口
[00:49:50.440 --> 00:49:52.000]  但後來他就明白到
[00:49:52.000 --> 00:49:55.040]  原來這種認叻又是長處
[00:49:55.040 --> 00:49:56.800]  同時間也是他的什麼
[00:49:56.800 --> 00:49:59.280]  是他的缺點
[00:49:59.280 --> 00:50:03.040]  彼得就是「叻唔切」
[00:50:03.040 --> 00:50:04.960]  質問耶穌
[00:50:04.960 --> 00:50:08.440]  耶穌說有人摸我
[00:50:08.440 --> 00:50:11.200]  夫子這裡那麼多人勇勇濟濟
[00:50:11.200 --> 00:50:15.400]  你問這些都是多餘的
[00:50:15.400 --> 00:50:17.280]  所以真的不要冒失開口
[00:50:17.280 --> 00:50:20.240]  想過再說
[00:50:20.240 --> 00:50:24.480]  「叻唔切」多數都是沒什麼智慧的
[00:50:24.480 --> 00:50:26.360]  我們看到這些眾人
[00:50:26.360 --> 00:50:29.040]  從這些事裡面反映到他們的態度
[00:50:29.040 --> 00:50:31.840]  反映到他們的那種懷疑
[00:50:31.840 --> 00:50:33.640]  體意鬧 甚至不信
[00:50:33.640 --> 00:50:35.600]  但是我們看到
[00:50:35.600 --> 00:50:38.280]  最後這裡更加更加
[00:50:38.280 --> 00:50:39.960]  五十二節 五十三節
[00:50:39.960 --> 00:50:41.280]  我們再讀 好嗎 請讀
[00:50:41.280 --> 00:50:44.720]  眾人都為這女兒哀哭除胸
[00:50:44.720 --> 00:50:46.960]  耶穌說不要哭
[00:50:46.960 --> 00:50:50.160]  她不是死了 是睡著了
[00:50:50.160 --> 00:50:52.880]  他們曉得女兒已經死了
[00:50:52.880 --> 00:50:55.880]  就恥笑耶穌
[00:50:55.880 --> 00:50:57.440]  她的父母驚奇得很
[00:50:57.440 --> 00:50:58.880]  耶穌祝福他們
[00:50:58.880 --> 00:51:04.080]  不要把所做的事告訴眾人
[00:51:04.080 --> 00:51:05.840]  告訴其他人
[00:51:05.840 --> 00:51:07.160]  所以在這裡結束的時候
[00:51:07.160 --> 00:51:10.480]  也用到眾人的情況
[00:51:10.480 --> 00:51:14.440]  做一種對比 可以說
[00:51:14.440 --> 00:51:18.760]  真的有人信得到幫助
[00:51:18.760 --> 00:51:20.120]  是不是
[00:51:20.120 --> 00:51:23.280]  萬十二年腐朽的人欣俗信
[00:51:23.280 --> 00:51:24.080]  你的信
[00:51:24.080 --> 00:51:27.560]  什麼呀 耶穌說你的信救了你
[00:51:27.560 --> 00:51:29.720]  但是同時間也有一些人
[00:51:29.720 --> 00:51:31.760]  他們半信半疑
[00:51:31.760 --> 00:51:33.360]  甚至是什麼
[00:51:33.360 --> 00:51:38.080]  甚至不相信
[00:51:38.080 --> 00:51:39.560]  不相信不得振志
[00:51:39.560 --> 00:51:40.760]  還是怎樣
[00:51:40.760 --> 00:51:43.160]  還笑你
[00:51:43.160 --> 00:51:45.040]  還恥笑耶穌
[00:51:45.040 --> 00:51:47.120]  所以耶穌趕走了那些
[00:51:47.120 --> 00:51:51.000]  體意鬧那些搞事的人
[00:51:51.000 --> 00:51:52.480]  趕走了他們
[00:51:52.480 --> 00:51:54.000]  就是帶著三個
[00:51:54.000 --> 00:51:56.840]  至三個門徒和父母進去
[00:51:56.840 --> 00:51:59.080]  當然不要嚇到這個新聞類
[00:51:59.080 --> 00:52:00.800]  另一方面就是
[00:52:00.800 --> 00:52:03.800]  他告訴我們
[00:52:03.800 --> 00:52:06.120]  唯有真正有信心的人
[00:52:06.120 --> 00:52:10.000]  才會見到神職的彰顯
[00:52:10.000 --> 00:52:12.000]  見到神的作為
[00:52:12.000 --> 00:52:14.760]  和意志的能力
[00:52:14.760 --> 00:52:16.240]  所以真的
[00:52:16.240 --> 00:52:17.600]  有很多人仍然今天
[00:52:17.600 --> 00:52:19.200]  還是靠自己
[00:52:19.200 --> 00:52:20.960]  信自己
[00:52:20.960 --> 00:52:22.800]  不信耶穌
[00:52:22.800 --> 00:52:26.120]  甚至笑基督徒
[00:52:26.120 --> 00:52:27.840]  笑那些信的人
[00:52:27.840 --> 00:52:29.680]  笑耶穌
[00:52:29.680 --> 00:52:31.560]  多餘死了
[00:52:31.560 --> 00:52:32.640]  你說祂睡
[00:52:32.640 --> 00:52:36.360]  不是睡 死了
[00:52:36.360 --> 00:52:38.360]  但是在耶穌的看法裏面
[00:52:38.360 --> 00:52:40.080]  祂是不是睡了
[00:52:40.080 --> 00:52:41.480]  那個女孩是不是睡了
[00:52:41.480 --> 00:52:42.760]  在耶穌的看法裏面
[00:52:42.760 --> 00:52:43.800]  是
[00:52:43.800 --> 00:52:44.920]  在耶穌的看法裏面
[00:52:44.920 --> 00:52:46.000]  祂是睡了
[00:52:46.000 --> 00:52:48.120]  這個後來我們讀保羅書信的時候
[00:52:48.120 --> 00:52:49.640]  就解釋了
[00:52:49.640 --> 00:52:52.520]  在主裏面睡了的人
[00:52:52.520 --> 00:52:55.080]  所以這個就是
[00:52:55.080 --> 00:52:57.040]  在拉撒路的例子也是
[00:52:57.040 --> 00:52:58.040]  耶穌告訴他
[00:52:58.040 --> 00:53:00.240]  祂是睡了而已
[00:53:00.240 --> 00:53:01.440]  那些人以為祂真的睡了
[00:53:01.440 --> 00:53:02.280]  耶穌說不是
[00:53:02.280 --> 00:53:03.880]  祂死了
[00:53:03.880 --> 00:53:06.200]  所以這個死和睡的定義
[00:53:06.200 --> 00:53:08.040]  和我們想死和睡的定義
[00:53:08.040 --> 00:53:13.760]  在主裏面看是不同的
[00:53:13.760 --> 00:53:15.280]  他們沒有這個信心
[00:53:15.280 --> 00:53:16.520]  看不到這件事
[00:53:16.520 --> 00:53:17.440]  所以
[00:53:17.440 --> 00:53:20.080]  這裡給我們看到一件事
[00:53:20.080 --> 00:53:22.120]  非人人有信
[00:53:22.120 --> 00:53:24.480]  非人人有信的真是
[00:53:24.480 --> 00:53:30.400]  但在乎你
[00:53:30.400 --> 00:53:36.560]  不要只跟大隊
[00:53:36.560 --> 00:53:37.880]  個個都做那些
[00:53:37.880 --> 00:53:40.320]  我們就跟著做
[00:53:40.320 --> 00:53:43.720]  你看看他們做的是什麼
[00:53:43.720 --> 00:53:47.760]  你記得有一個很重要的教訓
[00:53:47.760 --> 00:53:50.240]  就是以色列人出埃及之後
[00:53:50.240 --> 00:53:51.520]  本來可以入加勒
[00:53:51.520 --> 00:53:52.720]  是不是
[00:53:52.720 --> 00:53:57.040]  但結果又沒有得入
[00:53:57.040 --> 00:54:00.360]  就是那班以色列人出埃及的班
[00:54:00.360 --> 00:54:02.440]  因為他們派十二個探子去
[00:54:02.440 --> 00:54:03.760]  探一下加勒的地
[00:54:03.760 --> 00:54:04.840]  是不是
[00:54:04.840 --> 00:54:09.000]  探完加勒之後回來
[00:54:09.000 --> 00:54:11.440]  只有多少人可以入去
[00:54:11.440 --> 00:54:14.880]  只有兩個
[00:54:14.880 --> 00:54:16.760]  其他十個都說
[00:54:16.760 --> 00:54:18.360]  千萬不要入去
[00:54:18.360 --> 00:54:21.080]  因為他們不信上帝的應許
[00:54:21.080 --> 00:54:23.720]  跟著最後演變到什麼
[00:54:23.720 --> 00:54:26.360]  演變到全部都不信
[00:54:26.360 --> 00:54:28.160]  結果全部都不信
[00:54:28.160 --> 00:54:37.280]  甚至用石頭打死約書亞和加勒
[00:54:37.280 --> 00:54:41.160]  結果所有的人都不能夠承受這個應許
[00:54:41.160 --> 00:54:42.200]  只有他們兩個
[00:54:42.200 --> 00:54:45.400]  就是二十歲以上的男子
[00:54:45.400 --> 00:54:49.840]  可以見到神的作為
[00:54:49.840 --> 00:54:53.040]  今天這個世界都有很多很多人
[00:54:53.040 --> 00:54:54.480]  他們的價值觀
[00:54:54.480 --> 00:54:56.400]  他們的想法
[00:54:56.400 --> 00:55:00.640]  他們的取向跟我們是很不同的
[00:55:00.640 --> 00:55:04.120]  甚至信徒之間都是
[00:55:04.120 --> 00:55:05.960]  求神幫助我們
[00:55:05.960 --> 00:55:10.040]  讓我們究竟是選擇耶穌那邊
[00:55:10.040 --> 00:55:16.240]  還是選擇眾人喜歡的那些東西
[00:55:16.240 --> 00:55:21.120]  Zaddleback Church的Rick Warren牧師去年就宣佈退休
[00:55:21.120 --> 00:55:24.040]  他建立了這個教會
[00:55:24.040 --> 00:55:28.080]  他就寫了很多的回顧
[00:55:28.080 --> 00:55:32.440]  他就寫了他六十年來
[00:55:32.440 --> 00:55:33.760]  這個跟隨主
[00:55:33.760 --> 00:55:35.640]  這個信心的歷程
[00:55:35.640 --> 00:55:37.520]  其中有一篇我讀到
[00:55:37.520 --> 00:55:38.520]  不好意思
[00:55:38.520 --> 00:55:42.320]  他說在很多過往的日子裡
[00:55:42.320 --> 00:55:43.080]  他經歷過
[00:55:43.080 --> 00:55:48.960]  很多人都跟他說「沒可能的 沒可能的」
[00:55:48.960 --> 00:55:52.240]  他就一直思想
[00:55:52.240 --> 00:55:54.520]  每個人都說「沒可能的」
[00:55:54.520 --> 00:55:57.320]  但是後來神感動他說
[00:55:57.320 --> 00:55:58.600]  在《路加福音》
[00:55:58.600 --> 00:55:59.840]  《路加福音》一章三十七節
[00:55:59.840 --> 00:56:00.920]  他說
[00:56:00.920 --> 00:56:06.080]  Nothing is impossible for God
[00:56:06.080 --> 00:56:10.240]  只要為了神就有可能
[00:56:10.240 --> 00:56:13.320]  所以他就說他在他的字典裡
[00:56:13.320 --> 00:56:15.920]  把這個「不可能」這個「impossible」這個字
[00:56:15.920 --> 00:56:18.440]  把他刪掉
[00:56:18.440 --> 00:56:20.040]  當然就是for God
[00:56:20.040 --> 00:56:22.240]  不是一件事都拍胸口
[00:56:22.240 --> 00:56:25.000]  所以他說有一次最清楚的經歷
[00:56:25.000 --> 00:56:27.440]  當時他們的教會是
[00:56:27.440 --> 00:56:31.160]  因為很多很多人開始不夠地方
[00:56:31.160 --> 00:56:32.920]  不夠通道
[00:56:32.920 --> 00:56:35.160]  甚至那些人來的時候有困難
[00:56:35.160 --> 00:56:38.520]  所以他們說最好就是搭一條行人橋
[00:56:38.520 --> 00:56:40.320]  在另外一邊搭過去
[00:56:40.320 --> 00:56:41.760]  然後這樣通過去
[00:56:41.760 --> 00:56:43.680]  那就可以解決問題
[00:56:43.680 --> 00:56:44.680]  但是要搭這條橋
[00:56:44.680 --> 00:56:47.800]  要通過十四個政府部門
[00:56:47.800 --> 00:56:49.480]  十四個政府部門
[00:56:49.480 --> 00:56:51.040]  所以那些人
[00:56:51.040 --> 00:56:54.120]  每個人問都說「沒可能」
[00:56:54.120 --> 00:56:56.920]  去那些部門裡的人跟他說「沒可能」
[00:56:56.920 --> 00:56:57.880]  一個是這樣 兩個是這樣
[00:56:57.880 --> 00:56:58.760]  三個是這樣 四個是這樣
[00:56:58.760 --> 00:57:00.680]  多少個啊
[00:57:00.680 --> 00:57:03.600]  十四個
[00:57:03.600 --> 00:57:06.920]  這麼多都說「沒可能」
[00:57:06.920 --> 00:57:07.880]  但是他們祈禱
[00:57:07.880 --> 00:57:10.480]  覺得這個是神感動他們
[00:57:10.480 --> 00:57:11.600]  給他們的異象
[00:57:11.600 --> 00:57:14.440]  以及相信是為神所做的
[00:57:14.440 --> 00:57:16.280]  所以他們就不怕艱難
