
[00:00:00.000 --> 00:00:02.400]  我相信在我們的成長過程當中
[00:29:17.400 --> 00:29:18.600]  這五分鐘就是
[00:29:18.600 --> 00:29:21.600]  看頭看尾就算了
[00:29:21.600 --> 00:29:22.600]  中間不用看
[00:29:22.600 --> 00:29:26.400]  中間可以猜
[00:29:26.400 --> 00:29:29.000]  我看完她的結尾
[00:29:29.000 --> 00:29:31.000]  這個師母
[00:29:31.000 --> 00:29:33.800]  她說Why I stay
[00:29:33.800 --> 00:29:36.200]  起碼包括兩方面
[00:29:36.200 --> 00:29:37.200]  一方面
[00:29:37.200 --> 00:29:39.000]  Why I stay
[00:29:39.000 --> 00:29:42.600]  這個婚姻
[00:29:42.600 --> 00:29:43.800]  第二
[00:29:43.800 --> 00:29:45.600]  她說Why I stay
[00:29:45.600 --> 00:29:48.800]  在Colorado Springs
[00:29:48.800 --> 00:29:53.000]  那間教會的地方
[00:29:53.000 --> 00:29:54.600]  如果這對夫婦過來香港
[00:29:54.600 --> 00:29:56.600]  沒有人認識她
[00:29:56.600 --> 00:29:58.000]  你看到她都不知道她是誰
[00:29:58.000 --> 00:30:00.800]  當她是一個西人
[00:30:00.800 --> 00:30:04.000]  她不走
[00:30:04.000 --> 00:30:06.400]  Why I stay
[00:30:06.400 --> 00:30:08.800]  她在Colorado Springs
[00:30:08.800 --> 00:30:10.600]  每個人都認識她
[00:30:10.600 --> 00:30:13.000]  我相信很多人的眼光看著她
[00:30:13.000 --> 00:30:15.400]  很多人的說話批評她
[00:30:15.400 --> 00:30:17.600]  批評這個家庭
[00:30:17.600 --> 00:30:21.600]  她說Why I stay
[00:30:21.600 --> 00:30:24.600]  結論是
[00:30:24.600 --> 00:30:28.400]  I know God is here
[00:30:28.400 --> 00:30:30.800]  神在她的家庭
[00:30:30.800 --> 00:30:34.000]  神在她這個地方
[00:30:34.000 --> 00:30:36.200]  神在這裡
[00:30:36.200 --> 00:30:38.000]  但弟兄姊妹
[00:30:38.000 --> 00:30:39.200]  我不知道你和我
[00:30:39.200 --> 00:30:43.400]  今天面對什麼難處
[00:30:43.400 --> 00:30:45.600]  但是我們有沒有信心
[00:30:45.600 --> 00:30:47.600]  在我們任何的難處當中
[00:30:47.600 --> 00:30:49.600]  無論我們的工作
[00:30:49.600 --> 00:30:51.000]  我們的家庭
[00:30:51.000 --> 00:30:53.000]  我們的社會
[00:30:53.000 --> 00:30:57.200]  真的有很多難處
[00:30:57.200 --> 00:30:58.600]  每天早上聽收音機
[00:30:58.600 --> 00:31:01.400]  都很depressed的香港
[00:31:01.400 --> 00:31:03.400]  為什麼是這樣
[00:31:03.400 --> 00:31:07.200]  不過無論發生什麼事
[00:31:07.200 --> 00:31:09.200]  我們有沒有信心
[00:31:09.200 --> 00:31:13.000]  神仍然在我們的生命裡
[00:31:13.000 --> 00:31:15.400]  神仍然在我們的家
[00:31:15.400 --> 00:31:17.200]  神仍然在香港
[00:31:17.200 --> 00:31:17.800]  所以弟兄姊妹
[00:31:17.800 --> 00:31:20.000]  我們相信上帝仍然在這裡
[00:31:20.000 --> 00:31:21.600]  約伯給我看到
[00:31:21.600 --> 00:31:24.200]  他面對上帝
[00:31:24.200 --> 00:31:27.000]  他不知道上帝在哪裡
[00:31:27.000 --> 00:31:29.600]  走前走後走左走右找不到上帝
[00:31:29.600 --> 00:31:31.600]  不過我仍然相信上帝
[00:31:31.600 --> 00:31:33.800]  因為我知道上帝要將我的生命
[00:31:33.800 --> 00:31:36.400]  成為一個真正的生命
[00:31:36.400 --> 00:31:38.000]  他問我知不知道上帝的計劃
[00:31:38.000 --> 00:31:39.800]  我不知道
[00:31:39.800 --> 00:31:42.400]  不過這個黑暗並沒有難了我
[00:31:42.400 --> 00:31:48.200]  向上帝面對面的對話
[00:31:48.200 --> 00:31:50.200]  他說我證明不了
[00:31:50.200 --> 00:31:53.200]  我證明不了為何上帝容許苦難
[00:31:53.200 --> 00:31:55.600]  在我身上
[00:31:55.600 --> 00:31:58.400]  不過他說我仍然深信
[00:31:58.400 --> 00:32:04.400]  我的信仰和你的信仰是沒有分別的
[00:32:04.400 --> 00:32:08.400]  我信的神和你所信的神是沒有分別的
[00:32:08.400 --> 00:32:11.800]  上帝今天仍然在我的家庭
[00:32:11.800 --> 00:32:14.400]  今天上帝仍然在我的工作
[00:32:14.400 --> 00:32:16.800]  今天上帝仍然在我們的教會
[00:32:16.800 --> 00:32:18.400]  今天上帝仍然都在報道會
[00:32:18.400 --> 00:32:22.000]  雖然報道會現在經常被人罵
[00:32:22.000 --> 00:32:23.400]  我相信上帝仍然都在報道會
[00:32:23.400 --> 00:32:25.200]  Amen
[00:32:25.200 --> 00:32:27.200]  所以求主幫助我們
[00:32:27.200 --> 00:32:32.200]  幫助我們這個信心
[00:32:32.200 --> 00:32:35.200]  F-A-I-T-H
[00:32:35.200 --> 00:32:37.200]  Forsaking all
[00:32:37.200 --> 00:32:39.200]  I trust him
[00:32:39.200 --> 00:32:41.200]  Amen
[00:32:41.200 --> 00:32:44.200]  That is faith
[00:32:44.200 --> 00:32:45.200]  放下一切
[00:32:45.200 --> 00:32:47.200]  單單信靠
[00:32:47.200 --> 00:32:49.200]  就是這個神
