
[00:00:00.000 --> 00:00:06.000]  在幾年前有一套港產的電影
[00:31:26.000 --> 00:31:28.000]  保羅在這裡就是這樣
[00:31:28.000 --> 00:31:31.000]  為人有時候是要去多一點
[00:31:31.000 --> 00:31:33.000]  多走一里路
[00:31:33.000 --> 00:31:35.000]  這是很美好的事
[00:31:35.000 --> 00:31:37.000]  弟姐妹讓我們給錢面子
[00:31:37.000 --> 00:31:40.000]  在今年裡面兩個的行動目標
[00:31:40.000 --> 00:31:42.000]  或者應該說是一而二
[00:31:42.000 --> 00:31:43.000]  二而一的行動目標
[00:31:43.000 --> 00:31:47.000]  為自己努力突破追求成長
[00:31:47.000 --> 00:31:49.000]  做多一點事
[00:31:49.000 --> 00:31:51.000]  但是為人同樣的願意
[00:31:51.000 --> 00:31:53.000]  擺上心思意念
[00:31:53.000 --> 00:31:54.000]  去得盡一點都不要緊
[00:31:54.000 --> 00:31:56.000]  只要他蒙福
[00:31:56.000 --> 00:31:57.000]  我們就願意這樣做
[00:31:57.000 --> 00:32:00.000]  受虧損也無妨
[00:32:00.000 --> 00:32:02.000]  最後讓我們看一套短片
[00:32:02.000 --> 00:32:04.000]  很短的短片
[00:32:04.000 --> 00:32:06.000]  讓我們知道有周圍很多需要
[00:32:06.000 --> 00:32:07.000]  很多事
[00:32:07.000 --> 00:32:09.000]  人是需要我們去關心
[00:32:09.000 --> 00:32:10.000]  去祝福他們
[00:32:10.000 --> 00:32:11.000]  讓我們去報道
[00:32:11.000 --> 00:32:14.000]  去學習
[00:32:14.000 --> 00:32:17.000]  去鼓勵等等等等
[00:32:18.000 --> 00:32:20.000]  (音樂)
[00:32:21.000 --> 00:32:23.000]  (音樂)
[00:32:24.000 --> 00:32:26.000]  (音樂)
[00:32:27.000 --> 00:32:29.000]  (音樂)
[00:32:30.000 --> 00:32:32.000]  (音樂)
[00:32:33.000 --> 00:32:35.000]  (音樂)
[00:32:36.000 --> 00:32:38.000]  (音樂)
[00:32:39.000 --> 00:32:41.000]  (音樂)
[00:32:41.000 --> 00:32:47.000]  一片青涩,一片青涩,一片青涩。
[00:32:47.000 --> 00:32:53.000]  一片青涩,一片青涩,一片青涩。
[00:32:53.000 --> 00:32:59.000]  一片青涩,一片青涩,一片青涩。
[00:32:59.000 --> 00:33:05.000]  一片青涩,一片青涩,一片青涩。
[00:33:27.000 --> 00:33:31.000]  向我們同心的禱告。
[00:33:31.000 --> 00:33:39.000]  主耶穌祢為了我們的緣故,祢度誠肉身來到世上,
[00:33:39.000 --> 00:33:43.000]  祢為我們犧牲的生命,我們何等不配,
[00:33:43.000 --> 00:33:49.000]  但祢願意承擔這些虧欠,主我們何等的蒙福,
[00:33:49.000 --> 00:33:55.000]  但願我們能夠更深的明白祢那種獻上,那種精神。
[00:33:55.000 --> 00:33:58.000]  我們在保羅的身上也同樣看到,
[00:33:58.000 --> 00:34:02.000]  他如何為別人的緣故盡力的擺上。
[00:34:02.000 --> 00:34:05.000]  主呀,求主祢幫助我們更加明白祢的道,
[00:34:05.000 --> 00:34:08.000]  更加在道裡面願意我們得著數做,
[00:34:08.000 --> 00:34:12.000]  生命同樣的有成長,幫助我們在這個世代裡面,
[00:34:12.000 --> 00:34:17.000]  我們也同樣願意為別人的緣故多行一步,
[00:34:17.000 --> 00:34:22.000]  能夠願意來到,縱使增添了虧損,我們也不介意。
[00:34:22.000 --> 00:34:25.000]  求主就是這樣,再一次提醒我們,
[00:34:25.000 --> 00:34:29.000]  施恩幫助我們,我們願意再一次來尊崇祢,
[00:34:29.000 --> 00:34:32.000]  多謝祢,我們這樣同心合意的祈禱,
[00:34:32.000 --> 00:34:36.000]  奉耶穌基督的聖名祈求,阿門。
[00:34:36.000 --> 00:34:38.000]  多謝您收睇時局新聞,再會!

