
[00:00:00.000 --> 00:00:05.080]  今天是2020年的第一天
[00:34:21.120 --> 00:34:22.080]  很多不同的部門
[00:34:22.080 --> 00:34:22.720]  不同的單位
[00:34:22.720 --> 00:34:23.240]  不同的環節
[00:34:23.240 --> 00:34:24.600]  推出很多的學習
[00:34:24.600 --> 00:34:26.600]  無論是甚麼方式都好
[00:34:26.600 --> 00:34:28.640]  我們是其中一個願意接受的
[00:34:28.640 --> 00:34:29.680]  以表明
[00:34:29.680 --> 00:34:31.320]  「我是在追求長進的」
[00:34:31.320 --> 00:34:32.680]  透過這些學習
[00:34:32.680 --> 00:34:34.440]  「我是追求長進的」
[00:34:34.440 --> 00:34:39.000]  這樣才是一個真正的長進的基督徒
[00:34:39.000 --> 00:34:41.000]  所以我在最後的尾聲裏面
[00:34:41.000 --> 00:34:42.840]  都加上了這一點
[00:34:42.840 --> 00:34:44.120]  不要忘記
[00:34:44.120 --> 00:34:45.280]  大使命裏面
[00:34:45.280 --> 00:34:46.320]  耶穌基督說
[00:34:46.320 --> 00:34:48.240]  「使萬民作我的門徒」
[00:34:48.240 --> 00:34:50.920]  「逢父子聖靈的名給他們施浸」
[00:34:50.920 --> 00:34:52.600]  接著那句是甚麼
[00:34:52.600 --> 00:34:55.440]  「凡我所吩咐你們的」
[00:34:55.440 --> 00:34:59.280]  「都教訓他們遵守」
[00:34:59.280 --> 00:35:00.600]  是要教導的
[00:35:00.600 --> 00:35:02.080]  要學習的
[00:35:02.080 --> 00:35:03.560]  所以不是信了主就夠了
[00:35:03.560 --> 00:35:06.000]  浸了就浸了進水就算了
[00:35:06.000 --> 00:35:06.720]  不是
[00:35:06.720 --> 00:35:07.560]  是成長
[00:35:07.560 --> 00:35:10.080]  所以耶穌基督在大使命裏面已經說了這一點
[00:35:10.080 --> 00:35:11.600]  不過很多時候我們忽略了
[00:35:11.600 --> 00:35:13.680]  所以我們要接受培育
[00:35:13.680 --> 00:35:14.840]  追求長進
[00:35:14.840 --> 00:35:16.880]  亦都透過接受培育
[00:35:16.880 --> 00:35:19.360]  去成為我追求長進的標誌
[00:35:19.360 --> 00:35:20.000]  你看看我
[00:35:20.000 --> 00:35:21.120]  我是願意擺上
[00:35:21.120 --> 00:35:22.520]  就是這樣
[00:35:22.520 --> 00:35:24.240]  所以是很重要的
[00:35:24.240 --> 00:35:25.960]  最後結束來到講的時候
[00:35:25.960 --> 00:35:28.080]  我很想告訴弟兄姊妹
[00:35:28.080 --> 00:35:30.880]  我們今天所信的道是甚麼道呢
[00:35:30.880 --> 00:35:32.680]  我們今天所信的道
[00:35:32.680 --> 00:35:37.760]  是生命的道
[00:35:37.760 --> 00:35:39.920]  《使徒行傳》的第五章裏面告訴我們
[00:35:39.920 --> 00:35:41.120]  當時的門徒
[00:35:41.120 --> 00:35:43.800]  使徒被大祭司捉了
[00:35:43.800 --> 00:35:45.560]  放在監牢的時候
[00:35:45.560 --> 00:35:47.760]  主的使者去拯救他們
[00:35:47.760 --> 00:35:48.320]  拯救他們
[00:35:48.320 --> 00:35:49.280]  「你們快點走」
[00:35:49.280 --> 00:35:50.360]  「你們做了一件事」
[00:35:50.360 --> 00:35:52.320]  「要去到聖殿裏面」
[00:35:52.320 --> 00:35:53.520]  「去做甚麼」
[00:35:53.520 --> 00:35:56.640]  「去到將這個生命的道」
[00:35:56.640 --> 00:35:58.040]  「告訴百姓聽」
[00:35:58.040 --> 00:36:00.480]  有沒有留意到
[00:36:00.480 --> 00:36:01.760]  宣講福音
[00:36:01.760 --> 00:36:03.720]  宣講天國的話語
[00:36:03.720 --> 00:36:05.400]  是生命的道
[00:36:05.400 --> 00:36:07.880]  生命的道表明是可以成長的
[00:36:07.880 --> 00:36:08.400]  是不是
[00:36:08.400 --> 00:36:10.000]  有生命的
[00:36:10.000 --> 00:36:11.040]  所以我們的信仰
[00:36:11.040 --> 00:36:12.080]  我們的生命
[00:36:12.080 --> 00:36:13.480]  我們的信仰是有生命的
[00:36:13.480 --> 00:36:14.040]  是生命的道
[00:36:14.040 --> 00:36:15.160]  所以每一個信了主
[00:36:15.160 --> 00:36:16.640]  有生命基督的心在裏面
[00:36:16.640 --> 00:36:19.440]  我們基督徒的生命是成長的
[00:36:19.440 --> 00:36:20.520]  但是你有沒有成長呢
[00:36:20.520 --> 00:36:22.480]  你是不是十年如一日呢
[00:36:22.480 --> 00:36:25.320]  這個就是我們今天的考驗提醒
[00:36:25.320 --> 00:36:26.520]  所以求主幫助我們
[00:36:26.520 --> 00:36:29.760]  回到我們信仰的一些核心
[00:36:29.760 --> 00:36:30.920]  很重要的
[00:36:30.920 --> 00:36:31.920]  讓神的話
[00:36:31.920 --> 00:36:33.040]  生命的道
[00:36:33.040 --> 00:36:34.600]  去繼續塑造我們
[00:36:34.600 --> 00:36:35.960]  當然很重要的
[00:36:35.960 --> 00:36:41.320]  我們真的要追求生命的長進
[00:36:41.320 --> 00:36:43.200]  這樣就來得美好了
