
[00:00:00.000 --> 00:00:08.240]  上星期五我和師母有機會邀請我們MillPeters有兩個已婚小組
[00:46:53.320 --> 00:46:55.320]  我心裏很感謝上帝
[00:46:55.320 --> 00:47:00.320]  起碼第一樣想到的就是 Yeah You and Mom
[00:47:00.320 --> 00:47:04.320]  今日上帝如果來問你
[00:47:04.320 --> 00:47:08.320]  I know I know
[00:47:08.320 --> 00:47:12.320]  夠鐘了
[00:47:12.320 --> 00:47:14.320]  今日上帝如果來問你
[00:47:14.320 --> 00:47:19.320]  你來敬拜上帝是嗎 你有什麼可以感恩的
[00:47:19.320 --> 00:47:22.320]  你會講什麼話呢
[00:47:22.320 --> 00:47:24.320]  你會怎麼說呢
[00:47:24.320 --> 00:47:28.320]  我們有什麼地方可以讓上帝感到驕傲的嗎
[00:47:28.320 --> 00:47:30.320]  我們在教會做什麼
[00:47:30.320 --> 00:47:34.320]  向神說 Hey Satan 你就到處去找吧
[00:47:34.320 --> 00:47:45.320]  But I have this group of people. They are here to serve me, to honor me, to do what I ask them to do.
[00:47:45.320 --> 00:47:50.320]  求神憐憫我們 求神幫助我們
[00:47:50.320 --> 00:47:52.320]  從自己開始
[00:47:52.320 --> 00:47:55.320]  What can we do for God?
[00:47:55.320 --> 00:48:00.320]  Make Him happy. Make Him feel proud of us.
[00:48:00.320 --> 00:48:05.320]  天父上帝我多謝您在今日這個時間我們能夠去敬拜 能夠服侍
[00:48:05.320 --> 00:48:14.320]  我們多謝您透過私人教導我們應該如何學習去感謝 讚美 數算您的恩典
[00:48:14.320 --> 00:48:17.320]  我們更加多謝您 因為您的靈在我們當中
[00:48:17.320 --> 00:48:20.320]  告訴我們知道原來我們是可以
[00:48:20.320 --> 00:48:22.320]  不是單單去享受神的恩典
[00:48:22.320 --> 00:48:27.320]  我們可以 do something 讓天父上帝您開心快樂
[00:48:27.320 --> 00:48:30.320]  天父上帝祈求您就憐憫我們
[00:48:30.320 --> 00:48:32.320]  我們知道自己有很多不足的地方
[00:48:32.320 --> 00:48:36.320]  但剛才聖經提醒我們要信一個神的供應
[00:48:36.320 --> 00:48:38.320]  我們發覺我們沒有力量
[00:48:38.320 --> 00:48:40.320]  連自己的習慣都改不了
[00:48:40.320 --> 00:48:42.320]  但是靠主我們凡事都能做
[00:48:42.320 --> 00:48:44.320]  天父上帝幫助我們
[00:48:44.320 --> 00:48:50.320]  在這裡擴展你的家 擴展你的國度
[00:48:50.320 --> 00:48:52.320]  在這個地方還有很多空位
[00:48:52.320 --> 00:48:57.320]  等待我們未認識你的人來參加我們的敬拜和聚會
[00:48:57.320 --> 00:48:59.320]  在這裡服侍您
[00:48:59.320 --> 00:49:02.320]  天父上帝啊 祢就使用我們
[00:49:02.320 --> 00:49:04.320]  祢的靈帶領我們
[00:49:04.320 --> 00:49:07.320]  我們這樣祈禱是奉耶穌基督的名字
[00:49:07.320 --> 00:49:09.320]  Amen
