
[00:00:00.000 --> 00:00:04.000]  我哋今次嘅講道系列都係講到
[00:32:27.000 --> 00:32:29.000]  不是這個意思
[00:32:29.000 --> 00:32:31.000]  但是神的恩典
[00:32:31.000 --> 00:32:33.000]  勝過苦難
[00:32:33.000 --> 00:32:35.000]  耶穌基督來到這個世界上
[00:32:35.000 --> 00:32:37.000]  祂雖然被稱為
[00:32:37.000 --> 00:32:39.000]  憂傷之子
[00:32:39.000 --> 00:32:41.000]  但是祂有喜樂在裡面
[00:32:41.000 --> 00:32:43.000]  耶穌基督臨上十字架的時候
[00:32:43.000 --> 00:32:45.000]  唱《詹美詩》
[00:32:45.000 --> 00:32:47.000]  唱詩渡過吸倫溪
[00:32:47.000 --> 00:32:49.000]  耶穌在感謝神
[00:32:49.000 --> 00:32:51.000]  《馬達福音》第十一章
[00:32:51.000 --> 00:32:53.000]  當祂全方位最失意的時候
[00:32:53.000 --> 00:32:55.000]  人們不聽祂說的時候
[00:32:55.000 --> 00:32:57.000]  祂說:父啊,祢的美意本是如此
[00:32:57.000 --> 00:32:59.000]  在感謝詹美神
[00:32:59.000 --> 00:33:01.000]  是一個快樂的
[00:33:01.000 --> 00:33:03.000]  一個恩典的
[00:33:03.000 --> 00:33:05.000]  一個祝福
[00:33:05.000 --> 00:33:07.000]  這些人來說
[00:33:07.000 --> 00:33:09.000]  為什麼你不禁食
[00:33:09.000 --> 00:33:11.000]  禁食是代表一個受苦的意思
[00:33:11.000 --> 00:33:13.000]  禁食就是說
[00:33:13.000 --> 00:33:15.000]  我連吃東西都沒有胃口
[00:33:15.000 --> 00:33:17.000]  我都不想去吃
[00:33:17.000 --> 00:33:19.000]  沒有滿足的意思
[00:33:19.000 --> 00:33:21.000]  但是神,主耶穌說
[00:33:21.000 --> 00:33:23.000]  有耶穌在
[00:33:23.000 --> 00:33:25.000]  我們就有快樂
[00:33:25.000 --> 00:33:27.000]  有沒有想過
[00:33:27.000 --> 00:33:29.000]  如果你的婚宴
[00:33:29.000 --> 00:33:31.000]  我今天婚宴
[00:33:31.000 --> 00:33:33.000]  很開心,像Louis結婚的時候
[00:33:33.000 --> 00:33:35.000]  突然有個人來到
[00:33:35.000 --> 00:33:37.000]  我今天不吃東西,我禁食
[00:33:37.000 --> 00:33:41.000]  吃吧,吃吧
[00:33:41.000 --> 00:33:43.000]  我不吃
[00:33:43.000 --> 00:33:45.000]  我禁食
[00:33:45.000 --> 00:33:47.000]  你說有沒有搞錯
[00:33:47.000 --> 00:33:49.000]  我婚宴的時候你們禁食
[00:33:49.000 --> 00:33:51.000]  不如不要來了
[00:33:51.000 --> 00:33:53.000]  耶穌就是這個意思
[00:33:53.000 --> 00:33:55.000]  耶穌在的時候
[00:33:55.000 --> 00:33:57.000]  我們不需要禁食
[00:33:57.000 --> 00:33:59.000]  因為耶穌就在
[00:33:59.000 --> 00:34:01.000]  耶穌就是我們生命當中的喜樂
[00:34:01.000 --> 00:34:03.000]  很多時候
[00:34:03.000 --> 00:34:05.000]  我們不知道
[00:34:05.000 --> 00:34:07.000]  我們把時間搞錯了
[00:34:07.000 --> 00:34:09.000]  我們不知道
[00:34:09.000 --> 00:34:11.000]  主與我們同在
[00:34:11.000 --> 00:34:13.000]  各位弟兄姊妹
[00:34:13.000 --> 00:34:15.000]  真正的贖靈觀
[00:34:15.000 --> 00:34:17.000]  是一個喜樂的贖靈觀
[00:34:17.000 --> 00:34:21.000]  我們靠主
[00:34:21.000 --> 00:34:23.000]  常常喜樂
[00:34:23.000 --> 00:34:25.000]  如果你靠錢
[00:34:25.000 --> 00:34:27.000]  常常喜樂
[00:34:27.000 --> 00:34:29.000]  你常常都受苦
[00:34:29.000 --> 00:34:31.000]  錢當然不見了
[00:34:31.000 --> 00:34:33.000]  我們不可以靠其他喜樂
[00:34:33.000 --> 00:34:35.000]  靠主常常喜樂
[00:34:35.000 --> 00:34:37.000]  這就說
[00:34:37.000 --> 00:34:39.000]  我們在神的面前
[00:34:39.000 --> 00:34:41.000]  除非我們有些特別的事
[00:34:41.000 --> 00:34:43.000]  需要禁食祈禱
[00:34:43.000 --> 00:34:47.000]  我們不要自誇
[00:34:47.000 --> 00:34:49.000]  自己受苦
[00:34:49.000 --> 00:34:51.000]  所以保羅在哥林多後書
[00:34:51.000 --> 00:34:53.000]  他說我迫不得已
[00:34:53.000 --> 00:34:55.000]  才講我受苦的經歷
[00:34:55.000 --> 00:34:57.000]  給大家聽
[00:34:57.000 --> 00:34:59.000]  今天有很多人
[00:34:59.000 --> 00:35:01.000]  創的思想就是
[00:35:01.000 --> 00:35:03.000]  我受苦更加贖靈
[00:35:03.000 --> 00:35:05.000]  所以我處處要表現出來
[00:35:05.000 --> 00:35:07.000]  受苦
[00:35:07.000 --> 00:35:09.000]  這是一個創的觀念
[00:35:09.000 --> 00:35:13.000]  我們求主幫助我們
[00:35:13.000 --> 00:35:15.000]  求主讓我們明白
[00:35:15.000 --> 00:35:17.000]  我們親近神
[00:35:17.000 --> 00:35:19.000]  有種喜樂在當中
[00:35:19.000 --> 00:35:21.000]  親近主能勝過
[00:35:21.000 --> 00:35:23.000]  世上的苦難
[00:35:23.000 --> 00:35:25.000]  親近神
[00:35:25.000 --> 00:35:27.000]  真正贖靈的人
[00:35:27.000 --> 00:35:29.000]  是一個親近主的人
[00:35:29.000 --> 00:35:31.000]  我們不是做給人看
[00:35:31.000 --> 00:35:33.000]  我們是得到主的喜愛
[00:35:33.000 --> 00:35:35.000]  大家記得
[00:35:35.000 --> 00:35:37.000]  我們今天專心地對這個地方敬拜
[00:35:37.000 --> 00:35:39.000]  我們不是在表演給人看
[00:35:39.000 --> 00:35:43.000]  我們要得到神的喜愛
[00:35:43.000 --> 00:35:45.000]  神喜悅我們
[00:35:45.000 --> 00:35:47.000]  神與我們同在
[00:35:47.000 --> 00:35:49.000]  這些人
[00:35:49.000 --> 00:35:51.000]  耶穌的門徒
[00:35:51.000 --> 00:35:53.000]  是一群不識字的人
[00:35:53.000 --> 00:35:57.000]  是一些打魚的人
[00:35:57.000 --> 00:35:59.000]  很普通的人
[00:35:59.000 --> 00:36:01.000]  甚至是罪人
[00:36:01.000 --> 00:36:03.000]  還有反對黨的西門
[00:36:03.000 --> 00:36:05.000]  很激烈的
[00:36:05.000 --> 00:36:07.000]  神都愛他們
[00:36:07.000 --> 00:36:09.000]  還有成為門徒
[00:36:09.000 --> 00:36:11.000]  今天神呼召我們
[00:36:11.000 --> 00:36:13.000]  你們若親近我
[00:36:13.000 --> 00:36:15.000]  我就必親近你們
[00:36:15.000 --> 00:36:17.000]  我們可以親近神
[00:36:17.000 --> 00:36:19.000]  靠主耶穌基督的待死
[00:36:19.000 --> 00:36:21.000]  主耶穌的補血
[00:36:21.000 --> 00:36:23.000]  所以我們在守聖餐
[00:36:23.000 --> 00:36:25.000]  就想起Good Friday
[00:36:25.000 --> 00:36:27.000]  Good Friday對我們好
[00:36:27.000 --> 00:36:29.000]  對神不好
[00:36:29.000 --> 00:36:31.000]  因為我們
[00:36:31.000 --> 00:36:33.000]  因為神的受苦
[00:36:33.000 --> 00:36:35.000]  我們得到喜樂
[00:36:35.000 --> 00:36:37.000]  得到平安
[00:36:37.000 --> 00:36:39.000]  我們一起祈禱
[00:36:39.000 --> 00:36:41.000]  因此感謝你
[00:36:41.000 --> 00:36:43.000]  感謝你今天讓我們在你們面前
[00:36:43.000 --> 00:36:47.000]  再次思想
[00:36:47.000 --> 00:36:49.000]  屬靈的觀念
[00:36:49.000 --> 00:36:51.000]  雖然我們不敢
[00:36:51.000 --> 00:36:53.000]  稱自己是屬靈的人
[00:36:53.000 --> 00:36:57.000]  但我們知道我們是屬於你的
[00:36:57.000 --> 00:36:59.000]  讓我們好像保羅一樣
[00:36:59.000 --> 00:37:01.000]  我們忘記背後
[00:37:01.000 --> 00:37:03.000]  努力面前
[00:37:03.000 --> 00:37:05.000]  這個獎賞
[00:37:05.000 --> 00:37:07.000]  就是神你要得到
[00:37:07.000 --> 00:37:09.000]  我們所有
[00:37:09.000 --> 00:37:11.000]  如果我們生命當中
[00:37:11.000 --> 00:37:13.000]  我們說愛你
[00:37:13.000 --> 00:37:15.000]  我們為自己保留
[00:37:15.000 --> 00:37:17.000]  我們不肯完全奉獻給你
[00:37:17.000 --> 00:37:19.000]  甚至我們的思想
[00:37:19.000 --> 00:37:23.000]  不是得到你的喜悅
[00:37:23.000 --> 00:37:25.000]  靠主赦免
[00:37:25.000 --> 00:37:27.000]  主我們今天願意愛你
[00:37:27.000 --> 00:37:29.000]  到一個地步
[00:37:29.000 --> 00:37:31.000]  好像吃你的肉
[00:37:31.000 --> 00:37:33.000]  喝你的血一樣
[00:37:33.000 --> 00:37:35.000]  那種親密
[00:37:35.000 --> 00:37:37.000]  主要幫助我們離開罪惡
[00:37:37.000 --> 00:37:39.000]  這些罪惡叫我們
[00:37:39.000 --> 00:37:41.000]  不懂得親近神
[00:37:41.000 --> 00:37:43.000]  不懂得靠主喜樂
[00:37:43.000 --> 00:37:45.000]  主要幫助我們
[00:37:45.000 --> 00:37:47.000]  主要讓我們在你的愛當中
[00:37:47.000 --> 00:37:51.000]  享受你的同在
[00:37:51.000 --> 00:37:53.000]  主要讓我們承認
[00:37:53.000 --> 00:37:55.000]  我們是一班很卑賤的人
[00:37:55.000 --> 00:37:57.000]  很卑劣的人
[00:37:57.000 --> 00:37:59.000]  被人看不起的人
[00:37:59.000 --> 00:38:01.000]  我們是一班生病的人
[00:38:01.000 --> 00:38:03.000]  甚至是癱瘓的人
[00:38:03.000 --> 00:38:05.000]  但我們可以來到你的面前
[00:38:05.000 --> 00:38:07.000]  求你的幫助
[00:38:07.000 --> 00:38:09.000]  你就閱納我們
[00:38:09.000 --> 00:38:11.000]  你就打開你的手
[00:38:11.000 --> 00:38:13.000]  擁抱我們
[00:38:13.000 --> 00:38:15.000]  我們成為神的兒女
[00:38:15.000 --> 00:38:17.000]  我們是你的子民
[00:38:17.000 --> 00:38:19.000]  主我們感謝你
[00:38:19.000 --> 00:38:21.000]  我們讚美你
[00:38:21.000 --> 00:38:23.000]  在這個禮拜當中我們更加
[00:38:23.000 --> 00:38:25.000]  思想神的愛
[00:38:25.000 --> 00:38:27.000]  我們在神的愛當中
[00:38:27.000 --> 00:38:29.000]  祈禱奉耶穌名求
