
[00:00:00.000 --> 00:00:01.500]  原來是2026年
[00:34:08.680 --> 00:34:10.480]  幫助我們在新的一年
[00:34:10.480 --> 00:34:12.680]  將我們都能夠帶著感恩的心
[00:34:12.680 --> 00:34:14.480]  來迎向前面的路
[00:34:14.480 --> 00:34:17.080]  以致無論我們面對的
[00:34:17.080 --> 00:34:18.680]  挑戰困難是什麼
[00:34:18.680 --> 00:34:20.480]  神爺我們的心
[00:34:20.480 --> 00:34:21.880]  都是很想
[00:34:21.880 --> 00:34:23.280]  和都願意
[00:34:23.280 --> 00:34:24.680]  向你來感恩
[00:34:24.680 --> 00:34:25.680]  我們感謝主
[00:34:25.680 --> 00:34:26.480]  我們今天祈禱
[00:34:26.480 --> 00:34:27.880]  奉基督耶穌的名義而求
[00:34:27.880 --> 00:34:28.680]  阿門
