
[00:00:00.000 --> 00:00:05.760]  我們讀兩節的聖經在菲律賓書第二章第十五到第十六節
[00:34:13.800 --> 00:34:15.100]  換句話說你是有護照的
[00:34:15.100 --> 00:34:16.100]  不是只有牧師有護照
[00:34:16.100 --> 00:34:18.200]  你也有護照啦
[00:34:18.200 --> 00:34:20.400]  神護照你再讓黑暗世代
[00:34:20.400 --> 00:34:22.900]  成為神榮耀的見證人
[00:34:22.900 --> 00:34:25.300]  Amen, hallelujah
[00:34:25.300 --> 00:34:28.700]  第二點北美凌涼青年領袖特會雖然結束
[00:34:28.700 --> 00:34:33.200]  但是復興的火焰卻是要繼續燃燒的
[00:34:33.200 --> 00:34:37.700]  影響世代不只是一個口號而已
[00:34:37.700 --> 00:34:40.600]  是神所給我們的託付
[00:34:40.600 --> 00:34:42.300]  不只是給傳道人託付
[00:34:42.300 --> 00:34:43.600]  不給教會的託付
[00:34:43.600 --> 00:34:46.800]  是給每一位弟兄姊妹的託付
[00:34:46.800 --> 00:34:50.700]  求主幫助我們重新尾聲為主而活
[00:34:50.700 --> 00:34:54.400]  站在我們的慰分上活出神的榮耀
[00:34:54.400 --> 00:34:56.700]  我們就必然能夠在這個世代
[00:34:56.700 --> 00:34:58.900]  成為影響世代的奇名
[00:34:58.900 --> 00:35:02.600]  Amen 我們一起禱告
[00:35:02.600 --> 00:35:04.500]  親愛的我們再一次來到你面前線上
[00:35:04.500 --> 00:35:07.000]  感謝我們讚美你
[00:35:07.000 --> 00:35:08.800]  謝謝你主啊
[00:35:08.800 --> 00:35:12.800]  在我們還軟弱的時候是你先簡選我們
[00:35:12.800 --> 00:35:14.400]  你讓我們經歷你的恩典
[00:35:14.400 --> 00:35:16.700]  經歷你的豐富
[00:35:16.700 --> 00:35:19.400]  不是只為我們的好處而已
[00:35:19.400 --> 00:35:21.600]  主開我們的眼睛
[00:35:21.600 --> 00:35:24.000]  看見你的心意
[00:35:24.000 --> 00:35:28.100]  看見你的命定在我們身上
[00:35:28.100 --> 00:35:30.700]  使我們在這樣一個世代
[00:35:30.700 --> 00:35:32.800]  為你勇敢的站立
[00:35:32.800 --> 00:35:34.600]  活出你的榮美
[00:35:34.600 --> 00:35:39.200]  成為榮耀的見證來影響這個世代
[00:35:39.200 --> 00:35:41.200]  主把這樣一個託付
[00:35:41.200 --> 00:35:45.500]  今天就深深的擺到每一個人心靈的深處
[00:35:45.500 --> 00:35:47.500]  無論我們在怎麼樣的慰分
[00:35:47.500 --> 00:35:50.500]  無論我們在怎麼樣一個職場
[00:35:50.500 --> 00:35:53.100]  讓我們為你興起
[00:35:53.100 --> 00:35:56.200]  讓我們再次思想在這個時刻
[00:35:56.200 --> 00:35:58.900]  我們能為你做什麼
[00:35:58.900 --> 00:36:01.400]  我們為神的國能夠做什麼
[00:36:01.400 --> 00:36:04.400]  為神的百姓我能做什麼
[00:36:04.400 --> 00:36:07.000]  聖靈求你向我們說話
[00:36:07.000 --> 00:36:09.200]  也給我們勇敢的心
[00:36:09.200 --> 00:36:11.300]  我們跟隨你
[00:36:11.300 --> 00:36:12.700]  我們謝謝你
[00:36:12.700 --> 00:36:13.800]  我們深深的相信著
[00:36:13.800 --> 00:36:16.000]  你父親的火已經點燃了
[00:36:16.000 --> 00:36:18.400]  在我們中間
[00:36:18.400 --> 00:36:20.600]  也不只在我們中間
[00:36:20.600 --> 00:36:23.600]  也要從我們中間散播出去
[00:36:23.600 --> 00:36:25.700]  這火要繼續來燃燒
[00:36:25.700 --> 00:36:27.700]  直到你的心意都滿足
[00:36:27.700 --> 00:36:28.700]  我們謝謝你
[00:36:28.700 --> 00:36:30.000]  將一切榮耀都歸給你
[00:36:30.000 --> 00:36:33.200]  感謝禱告奉耶穌得勝的祈求
[00:36:33.200 --> 00:36:34.800]  Amen Amen
