
[00:00:00.000 --> 00:00:04.160]  今天給大家分享的題目是 啥種的比喻
[00:34:43.400 --> 00:34:47.240]  我們的生命裏面有很多的荊棘
[00:34:47.240 --> 00:34:48.520]  我們的生命裏面
[00:34:48.520 --> 00:34:51.960]  有很多的東西纏住我們
[00:34:51.960 --> 00:34:53.440]  可能你會覺得很苦
[00:34:53.440 --> 00:34:55.480]  可能你在很苦的時候
[00:34:55.480 --> 00:34:57.640]  你會向神去呼求說
[00:34:57.640 --> 00:34:59.320]  主啊我太苦了
[00:34:59.320 --> 00:35:02.760]  我的生命裏面真的是荊棘滿布
[00:35:02.760 --> 00:35:05.560]  有太多的東西來擠住我
[00:35:05.560 --> 00:35:06.720]  太多的東西
[00:35:06.720 --> 00:35:10.400]  讓我沒有辦法繼續的來前行
[00:35:10.400 --> 00:35:11.520]  但是不要緊
[00:35:11.520 --> 00:35:13.480]  其實神是知道的
[00:35:13.480 --> 00:35:14.880]  不是現在才知道
[00:35:14.880 --> 00:35:17.400]  神早就知道了
[00:35:17.400 --> 00:35:18.880]  神他知道了
[00:35:18.880 --> 00:35:22.120]  所以他很早就預備了耶穌基督來
[00:35:22.120 --> 00:35:24.000]  承擔我們的罪孽
[00:35:24.000 --> 00:35:29.360]  所以神很早就把我們身上的荊棘
[00:35:29.360 --> 00:35:31.320]  其實已經除掉了
[00:35:31.320 --> 00:35:35.240]  你知道我們現在的荊棘在哪裏嗎
[00:35:35.240 --> 00:35:39.880]  已經不在我們的生命裏面了
[00:35:39.880 --> 00:35:44.160]  已經在耶穌基督的頭上了
[00:35:44.160 --> 00:35:46.640]  神已經爲我們做了
[00:35:46.640 --> 00:35:49.680]  所以神的道其實不難聽
[00:35:49.680 --> 00:35:53.680]  只要你願意將生命的主權交給神
[00:35:53.680 --> 00:35:55.800]  他已經把我們生命裏面
[00:35:55.800 --> 00:36:00.400]  所有的荊棘都帶在了他自己的頭上
[00:36:00.400 --> 00:36:05.040]  讓我們一起來同心禱告
[00:36:05.040 --> 00:36:07.600]  天父上帝我們謝謝你的恩典
[00:36:07.600 --> 00:36:11.440]  你是那一位蠻有恩典的撒種人
[00:36:11.440 --> 00:36:12.880]  你知道我們的光景
[00:36:12.880 --> 00:36:16.400]  你知道我們有很多的事情殘累
[00:36:16.400 --> 00:36:18.760]  但是你仍然深愛我們
[00:36:18.760 --> 00:36:21.080]  請你繼續的來幫助我們
[00:36:21.080 --> 00:36:25.960]  讓我們能夠完全的將自己可以交託給你
[00:36:25.960 --> 00:36:30.120]  把我們生命的主權全部都交託給你
[00:36:30.120 --> 00:36:33.200]  主啊願我們所有生命裏面的荊棘
[00:36:33.200 --> 00:36:35.440]  都被你來除掉
[00:36:35.440 --> 00:36:38.160]  主啊求你也讓我們能夠經歷
[00:36:38.160 --> 00:36:41.600]  在你裏面的那種豐盛和喜樂
[00:36:41.600 --> 00:36:45.000]  讓我們的生命可以真正的來結出果汁
[00:36:45.000 --> 00:36:46.240]  主謝謝你
[00:36:46.240 --> 00:36:50.300]  我們這樣同心禱告奉主耶穌基督的聖名祈求
[00:36:50.300 --> 00:36:50.780]  阿們
