
[00:00:00.000 --> 00:00:03.800]  最近好幾個晚上都是無眠之夜
[00:31:06.500 --> 00:31:08.500]  有些教會的領袖
[00:31:08.500 --> 00:31:10.500]  非禮了女信徒
[00:31:10.500 --> 00:31:12.500]  但教會的領導層
[00:31:12.500 --> 00:31:14.500]  反而認為應該用
[00:31:14.500 --> 00:31:16.500]  屬靈的方式來處理
[00:31:16.500 --> 00:31:18.500]  因為教會是屬靈的群體
[00:31:18.500 --> 00:31:20.500]  於是乎他們拒絕報警
[00:31:20.500 --> 00:31:22.500]  就結果成為
[00:31:22.500 --> 00:31:24.500]  被社會人士所指責的事
[00:31:24.500 --> 00:31:26.500]  我告訴弟兄姊妹
[00:31:26.500 --> 00:31:28.500]  如果我們教會裏面有非禮
[00:31:28.500 --> 00:31:30.500]  性騷擾的事
[00:31:30.500 --> 00:31:32.500]  我一定會報警的
[00:31:32.500 --> 00:31:34.500]  我提醒所有弟兄姊妹
[00:31:34.500 --> 00:31:36.500]  這個是需要尊重互相尊重的事
[00:31:36.500 --> 00:31:38.500]  教會既然會在地上
[00:31:38.500 --> 00:31:40.500]  必須要學習去遵守地上的法律
[00:31:40.500 --> 00:31:42.500]  所以沒有屬靈的
[00:31:42.500 --> 00:31:44.500]  這個包庇的
[00:31:44.500 --> 00:31:46.500]  其實教會的治理
[00:31:46.500 --> 00:31:48.500]  是需要兩方面的
[00:31:48.500 --> 00:31:50.500]  平衡
[00:31:50.500 --> 00:31:52.500]  如果我們認為教會是屬靈的群體
[00:31:52.500 --> 00:31:54.500]  而不理會教會同時是地上的
[00:31:54.500 --> 00:31:56.500]  組織
[00:31:56.500 --> 00:31:58.500]  結果我們只會出錯
[00:31:58.500 --> 00:32:00.500]  在另一方面當教會
[00:32:00.500 --> 00:32:02.500]  走向另一個極端
[00:32:02.500 --> 00:32:04.500]  就是我們重視教會
[00:32:04.500 --> 00:32:06.500]  作為行政組織
[00:32:06.500 --> 00:32:08.500]  而忽略了教會裏面的
[00:32:08.500 --> 00:32:10.500]  屬靈這個身份的時候
[00:32:10.500 --> 00:32:12.500]  我們同樣都走向另一個錯誤
[00:32:12.500 --> 00:32:14.500]  有些教會
[00:32:14.500 --> 00:32:16.500]  他們的領袖讀完MBA之後
[00:32:16.500 --> 00:32:18.500]  於是回到教會裏面
[00:32:18.500 --> 00:32:20.500]  見到教會很混亂
[00:32:20.500 --> 00:32:22.500]  沒有任何的行政可言
[00:32:22.500 --> 00:32:24.500]  於是就建議
[00:32:24.500 --> 00:32:26.500]  教會應該有一個行政手冊
[00:32:26.500 --> 00:32:28.500]  教會應該有一些決策的流程
[00:32:28.500 --> 00:32:30.500]  教會應該來引入ISO
[00:32:30.500 --> 00:32:36.500]  ISO2000 3000 4000 5000的標準
[00:32:36.500 --> 00:32:38.500]  當教會有了標準的時候
[00:32:38.500 --> 00:32:40.500]  這間教會就是一間好的教會
[00:32:40.500 --> 00:32:42.500]  我曾經都見到網頁裏面
[00:32:42.500 --> 00:32:44.500]  有一間教會登了它
[00:32:44.500 --> 00:32:46.500]  他們有這個ISO多少出來
[00:32:46.500 --> 00:32:48.500]  我看見之後
[00:32:48.500 --> 00:32:50.500]  嘩 這麼厲害
[00:32:50.500 --> 00:32:52.500]  學校都已經有ISO
[00:32:52.500 --> 00:32:54.500]  現在連教會都有
[00:32:54.500 --> 00:32:56.500]  結果
[00:32:56.500 --> 00:32:58.500]  教會裏面的傳達人可能每天都要開會
[00:32:58.500 --> 00:33:00.500]  每天都要寫報告
[00:33:00.500 --> 00:33:02.500]  這些領袖
[00:33:02.500 --> 00:33:04.500]  按照社會裏面那些公司的要求
[00:33:04.500 --> 00:33:06.500]  期望教會好像上市公司一樣
[00:33:06.500 --> 00:33:08.500]  要見到教會的業績
[00:33:08.500 --> 00:33:10.500]  譬如說
[00:33:10.500 --> 00:33:12.500]  每年裏面有多少人信主
[00:33:12.500 --> 00:33:14.500]  教會裏面的成年增長的百分比有多少
[00:33:14.500 --> 00:33:16.500]  多久我們會開一間新的分堂
[00:33:16.500 --> 00:33:18.500]  我們全港除了在九龍城之外
[00:33:18.500 --> 00:33:20.500]  在沙田之外
[00:33:20.500 --> 00:33:22.500]  在裝潢澳之外
[00:33:22.500 --> 00:33:24.500]  我們還應該在東涌
[00:33:24.500 --> 00:33:26.500]  屯門 元朗
[00:33:26.500 --> 00:33:28.500]  北區 港島區
[00:33:28.500 --> 00:33:30.500]  不同的地區
[00:33:30.500 --> 00:33:32.500]  都有我們的分店
[00:33:32.500 --> 00:33:34.500]  我們應該
[00:33:34.500 --> 00:33:38.500]  僅有一間在你們附近
[00:33:38.500 --> 00:33:40.500]  這樣才對
[00:33:40.500 --> 00:33:42.500]  於是教會就像一間公司一樣
[00:33:42.500 --> 00:33:44.500]  不斷開新的分堂
[00:33:44.500 --> 00:33:46.500]  我聽過一個例子
[00:33:46.500 --> 00:33:48.500]  就是某一間教會裏面
[00:33:48.500 --> 00:33:50.500]  一間學校裏面的教會的全部人
[00:33:50.500 --> 00:33:52.500]  他要交報告
[00:33:52.500 --> 00:33:54.500]  所以我們就將在每一個學校的組會裏面
[00:33:54.500 --> 00:33:56.500]  和學生所分享的信仰
[00:33:56.500 --> 00:33:58.500]  這個情況都寫下去
[00:33:58.500 --> 00:34:00.500]  將每一次的分享信仰
[00:34:00.500 --> 00:34:02.500]  當成一個報道會
[00:34:02.500 --> 00:34:04.500]  然後將學生聽過信仰的數字
[00:34:04.500 --> 00:34:06.500]  作為教會要接觸未信者
[00:34:06.500 --> 00:34:08.500]  傳真的數字
[00:34:08.500 --> 00:34:10.500]  所以在教會裏面
[00:34:10.500 --> 00:34:12.500]  當他一次講組會
[00:34:12.500 --> 00:34:14.500]  有一千個學生
[00:34:14.500 --> 00:34:16.500]  講十次組會
[00:34:16.500 --> 00:34:18.500]  就有一萬個報道的機會
[00:34:18.500 --> 00:34:20.500]  這個數字多驚人
[00:34:20.500 --> 00:34:22.500]  我想我做了這麼久
[00:34:22.500 --> 00:34:24.500]  傳到人家
[00:34:24.500 --> 00:34:26.500]  我都未試過向一萬個人講過福音
[00:34:26.500 --> 00:34:28.500]  所以你見得到我多麼差
[00:34:28.500 --> 00:34:30.500]  為什麼需要這樣呢
[00:34:30.500 --> 00:34:32.500]  因為教會領袖需要數字
[00:34:32.500 --> 00:34:34.500]  行政管理講的是卓越
[00:34:34.500 --> 00:34:36.500]  講的是效率
[00:34:36.500 --> 00:34:38.500]  所謂Effective
[00:34:38.500 --> 00:34:40.500]  Efficiency
[00:34:40.500 --> 00:34:42.500]  所以我聽到一間教會的牧者
[00:34:42.500 --> 00:34:44.500]  就這樣講
[00:34:44.500 --> 00:34:46.500]  我們教會不做老人工作的
[00:34:46.500 --> 00:34:48.500]  為什麼不做老人工作呢
[00:34:48.500 --> 00:34:50.500]  因為老人在教會裏面的貢獻
[00:34:50.500 --> 00:34:52.500]  他們的貢獻少
[00:34:52.500 --> 00:34:54.500]  反而需要教會關心他們
[00:34:54.500 --> 00:34:56.500]  所以這個牧者認為
[00:34:56.500 --> 00:34:58.500]  教會裏面最重要做的工作是什麼呢
[00:34:58.500 --> 00:35:00.500]  就是做青少年
[00:35:00.500 --> 00:35:02.500]  因為青少年一班教會
[00:35:02.500 --> 00:35:04.500]  就成群班來的
[00:35:04.500 --> 00:35:06.500]  一班就十個班
[00:35:06.500 --> 00:35:08.500]  一班就三十個班
[00:35:08.500 --> 00:35:10.500]  一班就一百個人班
[00:35:10.500 --> 00:35:12.500]  你說教會的數字多驚人呢
[00:35:12.500 --> 00:35:14.500]  所以教會能夠快速的增長
[00:35:14.500 --> 00:35:16.500]  行政管理是好的
[00:35:16.500 --> 00:35:18.500]  但是過份重視行政管理
[00:35:18.500 --> 00:35:20.500]  同樣在教會裏面出問題
[00:35:20.500 --> 00:35:22.500]  由此可見當教會只重視行政
[00:35:22.500 --> 00:35:24.500]  這個教會就成為一間
[00:35:24.500 --> 00:35:26.500]  失治了牧羊的教會
[00:35:26.500 --> 00:35:28.500]  教會需要行政
[00:35:28.500 --> 00:35:30.500]  但是教會同樣需要牧羊
[00:35:30.500 --> 00:35:32.500]  教會需要開會
[00:35:32.500 --> 00:35:34.500]  但是教會需要禱告
[00:35:34.500 --> 00:35:36.500]  教會需要在兩者之間有平衡
[00:35:36.500 --> 00:35:38.500]  如果不是的話
[00:35:38.500 --> 00:35:40.500]  教會的治理就會出現問題
[00:35:40.500 --> 00:35:42.500]  教會是一個屬靈的群體
[00:35:42.500 --> 00:35:44.500]  教會同樣是地上一個組織
[00:35:44.500 --> 00:35:46.500]  我們要平衡地開會
[00:35:46.500 --> 00:35:48.500]  來認識教會
[00:35:48.500 --> 00:35:50.500]  不能夠固此失地
[00:35:50.500 --> 00:35:52.500]  否則的話
[00:35:52.500 --> 00:35:54.500]  在治理上我們只會犯錯
[00:35:54.500 --> 00:35:56.500]  心願神祝福我們
[00:35:56.500 --> 00:35:58.500]  教我們不要忘記
[00:35:58.500 --> 00:36:00.500]  我們禱告已靠神
[00:36:00.500 --> 00:36:02.500]  同樣也教我們
[00:36:02.500 --> 00:36:04.500]  好好的管理教會
[00:36:04.500 --> 00:36:06.500]  讓神不得榮耀
[00:36:06.500 --> 00:36:08.500]  讓我們一起低頭來祈禱
[00:36:08.500 --> 00:36:12.500]  在祈禱的時候
[00:36:12.500 --> 00:36:14.500]  讓我們一起思考幾個問題
[00:36:14.500 --> 00:36:18.500]  教會是由神的子民
[00:36:18.500 --> 00:36:20.500]  所組成的
[00:36:20.500 --> 00:36:22.500]  神靈群體
[00:36:22.500 --> 00:36:24.500]  教會是神的殿、神的家
[00:36:24.500 --> 00:36:26.500]  基督的身體
[00:36:26.500 --> 00:36:28.500]  基督的身款
[00:36:28.500 --> 00:36:30.500]  這些表徵、這些真理
[00:36:30.500 --> 00:36:32.500]  對我們來說有什麼意義呢?
[00:36:32.500 --> 00:36:36.500]  教會也是一個有形的
[00:36:36.500 --> 00:36:38.500]  在地上的組織
[00:36:38.500 --> 00:36:40.500]  我們有人事、有制度、有行政
[00:36:40.500 --> 00:36:42.500]  這個對我們又有什麼意義呢?
[00:36:42.500 --> 00:36:48.500]  我們應該怎樣去平衡地看
[00:36:48.500 --> 00:36:50.500]  究竟一個組織
[00:36:50.500 --> 00:36:52.500]  又是一個屬靈的群體是真理呢?
[00:36:52.500 --> 00:36:58.500]  親愛的主求您賜給我們智慧
[00:36:58.500 --> 00:37:00.500]  給我們有智慧
[00:37:00.500 --> 00:37:02.500]  以致我們能夠
[00:37:02.500 --> 00:37:04.500]  很平衡地處理到
[00:37:04.500 --> 00:37:06.500]  教會作為一個屬靈的群體
[00:37:06.500 --> 00:37:08.500]  我們高舉主
[00:37:08.500 --> 00:37:10.500]  我們與主有生命的關係
[00:37:10.500 --> 00:37:12.500]  我們宣講真理
[00:37:12.500 --> 00:37:14.500]  但也給我們有智慧地處理
[00:37:14.500 --> 00:37:16.500]  教會裏面有很多地上的行政
[00:37:18.500 --> 00:37:20.500]  人事和問題
[00:37:20.500 --> 00:37:22.500]  教我們能夠依靠您
[00:37:22.500 --> 00:37:24.500]  教我們經歷您的恩典
[00:37:24.500 --> 00:37:26.500]  好讓我們的教會
[00:37:26.500 --> 00:37:28.500]  能夠在您面前蒙恩
[00:37:28.500 --> 00:37:30.500]  我們有望教堂
[00:37:30.500 --> 00:37:32.500]  奉耶穌命求
