
[00:00:00.000 --> 00:00:02.240]  好,所以我們先領受成為位置
[00:42:00.480 --> 00:42:30.380]  最後一點提醒就是我們不要太過份保護我們的兒女,很可悲的,這些大學生,爸爸還要帶屈蛇,就要幫他撿他的校舍,幫他清潔,煮東西給他吃,很可悲的一件事,你上網聽我們上個禮拜的見證,和我們見證的William在成大教書,他跟你說現在的大學生很不濟,是父母和他一起來做登記的,填表不懂填,爸爸幫他填表的,
[00:42:30.480 --> 00:42:52.380]  這些就是今天香港的大學生,這些就是父母過份,以至到傾忽了,最簡單舉一個例子,有時我們過份的來縱容兒女,我記得星期五晚,是在職婦女團契,請了余德信來講,那一刻我也有來聽,
[00:42:52.480 --> 00:43:21.380]  那天早上我和師母走,預備去搭車,走過大圓村,即是在麵包那裏,我們很遠已經聽到一個小朋友在吵,後來我們見到一個爸爸抱著一個小朋友,小朋友最多讀幼稚園低班的,很小的,但他發瘋地罵媽媽,你死呀你媽媽,媽媽是很不開心地低頭,我們見到爸爸說,乖乖啦,不要啦,不要罵啦,女兒不會理爸爸的,
[00:43:21.480 --> 00:43:47.380]  後來我們一路走到日本城,日本就很遠,但日本城也不是很近,我們走到日本城那裏,還聽到一個小朋友在罵,我們回頭看,見到仍然是這樣的景象,我不明白現在是不是新一代就說,要讓小朋友發洩他的感受,然後教他,發洩了很久了,過份了,我和太太講,如果這個是我的子女,他已經死了,我和他走了安息禮,
[00:43:47.480 --> 00:44:16.380]  我怎可以容讓那個小朋友對自己的配偶這樣亂叫,這個是不是我們大埔的特色,你不要忘記大埔出了隻雞,小學雞在一田那裏,原來新一代的父母是這樣,這個是悲劇,上兩次我講到,神祝福大衛,我會建立你的家室,我會當你是我的兒子,但是我會鞭策你,
[00:44:16.480 --> 00:44:44.380]  這個是很重要,所以求神來幫助我們,我們如果太過縱容的時候,是很糟糕,特別有時候在教會,有時候會過份縱容,就好像以利那樣,我們一齊去讀《撒浦爾記》上第二章二十九到三十節,我們一齊去讀出,繼續下去,《撒浦爾記》上第二章二十九到三十節,
[00:44:47.480 --> 00:44:50.380]  我們一齊去讀出。
[00:45:16.480 --> 00:45:43.380]  尊重我的,我就會看重他,尊重他。藐視我的,他都會被藐視。大家熟悉的就是以利,他當時是宗教領袖,但是兩個兒子搶奪祭物,甚至和一些婦女行淫,但是以利沒有好好的教導,
[00:45:43.480 --> 00:46:11.380]  就是輕輕提醒他,我兒啊,我聽見風聲不好啊,小心啊,結果他就被放棄,但是我見過有時候弟兄姊妹太縱容子女,很感恩現在沒有了這個現象,以前見到一些父母,我們那時候用聖經的,那些小朋友拿聖經甩來甩去甩到掉了,父母不說的,這樣就沒有了,我們現在不用聖經。
[00:46:11.480 --> 00:46:41.380]  還有就是以前,你看見小朋友可以在椅子上草上飛,用腳踩在椅子上玩,父母不會叫他下來,現在沒有了,為什麼呢?位子都坐滿了,但是有時候我們看到這些父母,你可以這樣不去說你的子女,你又不是在尊重神,所以今天我們要去反省,就是我們有沒有把神在首位,教會很著緊兒童工作,你看見一群很可愛的小朋友,
[00:46:41.480 --> 00:47:02.380]  未來這幾年裡面有更多的小朋友,只是本堂的已經有四五十個了這兩年,所以我們會更加著緊,一三年開始,十一點半的崇拜,我們會加多了兒童崇拜和兒童團契,我們會加多了兩個項目,
[00:47:02.480 --> 00:47:23.380]  因為我們也不單要集中九點半的弟兄姊妹一起帶小朋友回來,十一點半是應該要有,但是最大的問題就是有沒有侍奉人手,而更加重要的是侍奉人手是需要什麼呢?是需要長時間,
[00:47:23.480 --> 00:47:45.380]  電話轉來我問大家,如果你的小朋友,那間學校經常換老師的,兩個月又不見了,那班主任又換了另外一個的時候,你會怎樣帶他去看這間學校?你會不會投訴?你會不會跟他轉校?小朋友是需要一個很穩定的人來關心他,
[00:47:45.480 --> 00:48:15.380]  所以剛才說,我們很希望有些年輕人來參與侍奉契,年輕人是需要,但是我覺得不是最需要,為什麼呢?年輕人你們的工作很少會轉變環境,反而做父母那些穩定,因為父母你可能已經不用再出來工作,你會參與在當中,你問我們做兒童工作的人,他們參觀了幾間教會,那幾間教會我們參觀什麼呢?他們的兒童工作都非常好,但是他們找到一個結論是什麼呢?
[00:48:15.480 --> 00:48:42.380]  原來做兒童工作的不是年輕人,有,但不是多,原來是父母自己教,父母教的時候,其實你是教學相長,你自己有這個訓練,你的兒女對你也另眼相看,爸爸可以這麼溫柔來講故事的,在家裡沒見過的,你想一下,隨時他對你有另外一個看法,
[00:48:42.480 --> 00:49:11.380]  我更加要求什麼呢?就是你已經沒有再做工作,已經提早退休的人,你們的生活可以更加穩定,下來吧,我們需要大量的人手,死了,我不行的,我不懂的,各盡其才,你喜歡講故事就講故事,你有什麼經驗就教唱歌,好了,你說我什麼都不行,就做維持秩序,以前你來趕鴨就行了,這個已經是一個非常好的訓練,你就可以來維持秩序,
[00:49:11.480 --> 00:49:32.380]  還有我們會提供訓練給大家,不要忘記,所以問題是你願不願意去擺上,更加我想講,請你記住剛才新樂峰講的一句話,不要把兒童崇拜,處一學,當是托兒所,很錯誤的觀念,我們是教聖經的,
[00:49:32.480 --> 00:49:59.380]  但我想問你平時接生小孩的時候,有沒有問他,今天教了什麼,有什麼功課要做,我發覺很多父母沒有的,我想問你子女放學的時候,平日放學,你有沒有問他今天有什麼功課要做,今天教了什麼,是不是,是否需要溫習,但他們沒有,沒有和他溫習,他們有一個很大的感慨是什麼,
[00:49:59.480 --> 00:50:23.380]  他們會做一本手冊給家長,怎樣叫小孩回來靈修,但要家長陪一起靈修,40本手冊只有兩本回來,就是父母要和他做的,其中一個就是阿Ben,但其他沒有的,原來有時候我們只是當處一學是一個托兒所,父母沒有配合的,怎麼可能,
[00:50:23.480 --> 00:50:51.380]  特別更加如果家裏沒有好的崇拜,沒有好的家庭,基督教育重弊,你相不相信你可以每一次推十元走去補習補一個半小時,於是就不用上學,這個今天我們需要反省,這個是很重要,甚至有時候主學一季有一次生日會,我們會要求父母可否做些東西回來吃,我們沒有的,結果現在是教會買外賣,其實教會買得到外賣的,
[00:50:51.480 --> 00:51:20.380]  但為什麼我們要這樣做,就是想你和我的子女互動,去配合,反過來也是同樣的道理,你學校,幼稚園要求父母做些東西回來,生日會,你做不做的,你不做你也會斬料斬回去,對不對,但原來處一學是可以這麼cheap的,希望我們有這個反省,做父母的不單要好地教導孩子,希望他們成長,更加要反思我們在神的面前,
[00:51:20.480 --> 00:51:48.380]  是不是一個稱職的父母,我們有沒有盡力去照顧他們,他們能不能走上正路,敬虔之路,雖然不是由我們去控制,但我們要守望他們,但我很深信如果我們愛神,重視和神的關係,毀身,建立良好的靈修,我們有好的教會生活,神一定會祝福我們的兒女,如果我們以神為首,神必定建立我們的家室,
[00:51:48.480 --> 00:52:06.380]  明日之後是如何呢,你的小孩子以後的日子是如何走呢,原來有很大部份的因素取決於今天你是怎樣,你和神的關係是怎樣,求神你要幫助我們
