
[00:00:00.000 --> 00:00:05.000]  在我們看《創世紀》的第三章第八節開始
[00:32:42.000 --> 00:32:46.000]  可以重新建立這個關係
[00:32:46.000 --> 00:32:49.000]  而我們不需要再用我們自己的方法
[00:32:49.000 --> 00:32:51.000]  去做任何的事情
[00:32:51.000 --> 00:32:53.000]  去遮蔽我們的羞恥
[00:32:53.000 --> 00:32:55.000]  我們不需要再害怕
[00:32:55.000 --> 00:32:57.000]  我們不需要再逃避神
[00:32:57.000 --> 00:33:01.000]  耶穌基督已經一次過為我們承擔
[00:33:01.000 --> 00:33:03.000]  祂已經成為了我們
[00:33:03.000 --> 00:33:06.000]  神為我們身手所做的那件皮衣
[00:33:06.000 --> 00:33:11.000]  將我們完完全全的包裹
[00:33:11.000 --> 00:33:12.000]  包圍在裡面
[00:33:12.000 --> 00:33:14.000]  在耶穌基督的愛裡面
[00:33:14.000 --> 00:33:17.000]  我們能夠可以經歷
[00:33:17.000 --> 00:33:19.000]  我們可以坦然無懼的
[00:33:19.000 --> 00:33:22.000]  每一天與神同行
[00:33:22.000 --> 00:33:25.000]  這個就是神愛罪人
[00:33:25.000 --> 00:33:29.000]  這個給了我們無限的恩慈
[00:33:29.000 --> 00:33:34.000]  憐憫 公義 以及供應
[00:33:34.000 --> 00:33:38.000]  讓我們能夠更加明白神的愛
[00:33:38.000 --> 00:33:41.000]  有多麼偉大 多麼祥闊 高深的時候
[00:33:41.000 --> 00:33:44.000]  就讓我們懂得怎樣去回應
[00:33:44.000 --> 00:33:47.000]  也讓我們懂得怎樣去分享
[00:33:47.000 --> 00:33:49.000]  我們身邊的人很多
[00:33:49.000 --> 00:33:51.000]  都很需要神這份的愛
[00:33:51.000 --> 00:33:53.000]  求神的幫助我們
