
[00:00:00.000 --> 00:00:02.600]  跟旁邊的八位早年,好嗎?
[00:31:42.680 --> 00:31:44.480]  我就覺得我認識了
[00:31:44.480 --> 00:31:46.840]  我們剛剛跟宮本師傅要談
[00:31:46.840 --> 00:31:48.360]  我們可能會繼續想想
[00:31:48.360 --> 00:31:50.040]  基督生平有些延續的
[00:31:50.040 --> 00:31:51.280]  就是開放
[00:31:51.280 --> 00:31:52.840]  就是慢慢讀
[00:31:52.840 --> 00:31:54.280]  因為我們發現大家是拼命
[00:31:54.280 --> 00:31:55.120]  不斷讀
[00:31:55.120 --> 00:31:55.560]  不斷測試
[00:31:55.560 --> 00:31:56.680]  不斷做功課
[00:31:56.680 --> 00:31:57.400]  接著呢
[00:31:57.400 --> 00:31:58.160]  很坦白
[00:31:58.160 --> 00:32:00.200]  現在讀到第四期的班
[00:32:00.200 --> 00:32:02.600]  你問我第一期講些什麼呢
[00:32:02.600 --> 00:32:04.080]  其實可能都不記得
[00:32:04.080 --> 00:32:05.760]  其實讀書讀得多
[00:32:05.760 --> 00:32:07.200]  是不記得很多的
[00:32:07.200 --> 00:32:08.440]  你想想你讀了數學那麼多
[00:32:08.440 --> 00:32:10.840]  你現在記不記得方程式
[00:32:10.840 --> 00:32:12.960]  我覺得最厲害是用到百分率
[00:32:12.960 --> 00:32:14.160]  那就完了
[00:32:14.160 --> 00:32:14.880]  數學來說
[00:32:14.880 --> 00:32:17.880]  就是學到小學五年班那麼一堆一堆
[00:32:17.880 --> 00:32:19.440]  由六年班已學的那些數學
[00:32:19.440 --> 00:32:21.600]  其實對我的人生是沒有什麼影響的
[00:32:21.600 --> 00:32:22.840]  丁子梅
[00:32:22.840 --> 00:32:25.040]  要讓我們的下一代
[00:32:25.040 --> 00:32:27.720]  能夠走一生的路都不偏離
[00:32:27.720 --> 00:32:30.120]  究竟那個道是哪裡來的
[00:32:30.120 --> 00:32:32.840]  不要以為你自己沒有影響力
[00:32:32.840 --> 00:32:33.840]  原來
[00:32:33.840 --> 00:32:35.400]  真正的道
[00:32:35.400 --> 00:32:36.960]  是在你的身上
[00:32:36.960 --> 00:32:39.240]  看到學回來的
[00:32:39.240 --> 00:32:43.480]  這個叫做sample
[00:32:43.480 --> 00:32:46.240]  我們怎樣去展現我們的信仰
[00:32:46.240 --> 00:32:47.680]  足以影響我們的下一代
[00:32:47.680 --> 00:32:49.320]  跟不跟我們
[00:32:49.320 --> 00:32:52.200]  在這裏亦都很坦白地說
[00:32:52.200 --> 00:32:53.800]  我去台北靈良堂
[00:32:53.800 --> 00:32:56.760]  就是參加這個亞太的訓練
[00:32:56.760 --> 00:32:58.160]  剛剛回來
[00:32:58.160 --> 00:33:00.960]  最令我很深印象的
[00:33:00.960 --> 00:33:02.040]  有兩件事
[00:33:02.040 --> 00:33:04.120]  第一件事就是
[00:33:04.120 --> 00:33:06.320]  竟然朱絲美比牧師說
[00:33:06.320 --> 00:33:07.520]  今年暑假
[00:33:07.520 --> 00:33:09.840]  可能他們最後一期在台灣開
[00:33:09.840 --> 00:33:10.640]  他們的帳幕
[00:33:10.640 --> 00:33:13.240]  上帝的帳幕要移去馬來西亞
[00:33:13.240 --> 00:33:15.240]  我想我們在香港也吃驚
[00:33:15.240 --> 00:33:16.960]  不要說是當地的
[00:33:16.960 --> 00:33:18.200]  因為事實上
[00:33:18.200 --> 00:33:23.080]  台灣在這個所謂同性戀婚姻法案之後
[00:33:23.080 --> 00:33:24.440]  整個國家有很大的改變
[00:33:24.440 --> 00:33:25.440]  不可以說是國家
[00:33:25.440 --> 00:33:27.920]  整個地區有很大的改變
[00:33:27.920 --> 00:33:30.920]  這個後話
[00:33:30.920 --> 00:33:33.400]  我們都需要真的為台灣去禱告
[00:33:33.400 --> 00:33:35.160]  第二個令我很震撼的
[00:33:35.160 --> 00:33:38.760]  是她拿著咪高峰對著這麼多人宣佈
[00:33:38.760 --> 00:33:42.480]  她覺得兒童時空是失敗的
[00:33:42.480 --> 00:33:44.960]  嘩 我最想不到
[00:33:44.960 --> 00:33:48.040]  我在心底裏面突然間說「阿門」
[00:33:48.040 --> 00:33:48.920]  那一刻我也在想
[00:33:48.920 --> 00:33:50.520]  我在想什麼呢
[00:33:50.520 --> 00:33:51.920]  事實上是的
[00:33:51.920 --> 00:33:53.320]  你問勤不勤力
[00:33:53.320 --> 00:33:54.440]  給不給點心機
[00:33:54.440 --> 00:33:55.680]  好給點心機
[00:33:55.680 --> 00:33:57.280]  在青年的年代
[00:33:57.280 --> 00:33:58.560]  現在你再想
[00:33:58.560 --> 00:33:59.360]  我再做多一次
[00:33:59.360 --> 00:34:02.000]  我真的怕我都沒有那麼好魄力和體力
[00:34:02.000 --> 00:34:03.600]  那些小孩一天都可以跟著來
[00:34:03.600 --> 00:34:04.600]  放假的都跟著我
[00:34:04.600 --> 00:34:06.400]  我一人帶著二十多三十個
[00:34:06.400 --> 00:34:07.400]  跟著去騎單車
[00:34:07.400 --> 00:34:10.840]  還沒開始騎就已經流血了
[00:34:10.840 --> 00:34:12.320]  那些日子真的很困難
[00:34:12.320 --> 00:34:15.480]  拿著真空煲魚蛋燒賣托著
[00:34:15.480 --> 00:34:18.320]  還要跟著三十多人去騎單車
[00:34:18.320 --> 00:34:19.520]  但是你問我
[00:34:19.520 --> 00:34:22.480]  究竟是不是真的每一個都能夠可以
[00:34:22.480 --> 00:34:25.280]  很愛主在信仰裏面呢
[00:34:25.280 --> 00:34:27.600]  真的不敢說
[00:34:27.600 --> 00:34:29.200]  真的不敢說
[00:34:29.200 --> 00:34:30.840]  而且我發現一樣的就是
[00:34:30.840 --> 00:34:34.040]  教會你幫到他多少
[00:34:34.040 --> 00:34:35.720]  一個禮拜來兩個小時
[00:34:35.720 --> 00:34:37.840]  禮拜六來四個小時
[00:34:37.840 --> 00:34:40.200]  四個小時裏面還要玩遊戲
[00:34:40.200 --> 00:34:41.480]  又要唱詩歌
[00:34:41.480 --> 00:34:43.320]  吃一下東西
[00:34:43.320 --> 00:34:48.040]  那你剩下多少時間跟他講神的話語
[00:34:48.040 --> 00:34:49.280]  講完之後
[00:34:49.280 --> 00:34:53.640]  誰在禮拜一至六來陪練呢
[00:34:53.640 --> 00:34:55.960]  他們要練習去操練的嘛
[00:34:55.960 --> 00:34:57.080]  師母講這件事
[00:34:57.080 --> 00:34:58.160]  教會講這件事
[00:34:58.160 --> 00:35:00.480]  回家就可以講別的東西了嘛
[00:35:00.480 --> 00:35:02.920]  或者做法已經完全不同了嘛
[00:35:02.920 --> 00:35:04.760]  所以丁子梅
[00:35:04.760 --> 00:35:06.960]  你有沒有留意整本聖經呢
[00:35:06.960 --> 00:35:11.000]  是沒有將兒童教育交給教會的
[00:35:11.000 --> 00:35:12.600]  沒有交給祭司
[00:35:12.600 --> 00:35:14.440]  沒有交給聖殿
[00:35:14.440 --> 00:35:16.680]  為什麼沒有講這些東西呢
[00:35:16.680 --> 00:35:17.680]  對不起
[00:35:17.680 --> 00:35:19.840]  原來我們一代一代的傳承
[00:35:19.840 --> 00:35:21.400]  就是在生命記所講
[00:35:21.400 --> 00:35:24.440]  其實是交給我們的父母的
[00:35:24.440 --> 00:35:26.000]  所以旁邊是父母的跟他說
[00:35:26.000 --> 00:35:28.640]  你的責任更大
[00:35:28.640 --> 00:35:30.840]  因為聽了那個道理
[00:35:30.840 --> 00:35:34.920]  是要小朋友去感受到
[00:35:34.920 --> 00:35:36.920]  你覺得上帝是慈愛
[00:35:36.920 --> 00:35:40.080]  那你的父母就是要表達到那份慈愛
[00:35:40.080 --> 00:35:41.400]  你如果說是公義
[00:35:41.400 --> 00:35:43.560]  你要去感受到什麼叫公義
[00:35:43.560 --> 00:35:45.400]  如果我們說我們犯了罪
[00:35:45.400 --> 00:35:46.040]  不要緊的
[00:35:46.040 --> 00:35:48.840]  我們肯認、肯悔改神就原諒我們
[00:35:48.840 --> 00:35:50.040]  那整個的家庭
[00:35:50.040 --> 00:35:52.720]  是不是指現到願意寬恕
[00:35:52.720 --> 00:35:55.240]  願意接納的一個氣氛
[00:35:55.240 --> 00:35:56.640]  但是如果我們一天到晚
[00:35:56.640 --> 00:35:58.280]  都只顧著讀書、讀書、讀書
[00:35:58.280 --> 00:35:59.800]  成績、成績、成績
[00:35:59.800 --> 00:36:01.840]  然後我們口裏面說
[00:36:01.840 --> 00:36:03.240]  你要去愛主
[00:36:03.240 --> 00:36:05.320]  對孩子來說是亂七八糟的
[00:36:05.320 --> 00:36:07.120]  因為當我一考試的時候
[00:36:07.120 --> 00:36:08.960]  媽媽就已經說不回教會
[00:36:08.960 --> 00:36:10.200]  所以他們接收的
[00:36:10.200 --> 00:36:12.120]  其實又不是那麼重要的
[00:36:12.120 --> 00:36:13.400]  那回來好玩就玩
[00:36:13.400 --> 00:36:15.400]  不好玩的時候就回家
[00:36:15.400 --> 00:36:16.280]  丁子梅
[00:36:16.280 --> 00:36:17.680]  你要知道為什麼
[00:36:17.680 --> 00:36:21.000]  保羅面對著提摩太他那麼擔心的兒子
[00:36:21.000 --> 00:36:22.960]  他的心裏面都是有安慰
[00:36:22.960 --> 00:36:24.480]  是因為他相信
[00:36:24.480 --> 00:36:26.960]  因為提摩太這個三代的信徒
[00:36:26.960 --> 00:36:30.320]  他已經有了一個叫做得救的智慧
[00:36:30.320 --> 00:36:31.600]  人生在長大的裏面
[00:36:31.600 --> 00:36:33.160]  我們有很多不同的學習
[00:36:33.160 --> 00:36:35.920]  我們也有學了很多很多不同的理論
[00:36:35.920 --> 00:36:37.680]  等我們帶孩子就知道了
[00:36:37.680 --> 00:36:39.160]  問題是
[00:36:39.160 --> 00:36:41.400]  這個世代是會變更
[00:36:41.400 --> 00:36:42.680]  我們學的知識
[00:36:42.680 --> 00:36:45.240]  也都會不斷的被更新
[00:36:45.240 --> 00:36:46.960]  以前的教子方式
[00:36:46.960 --> 00:36:48.800]  接著就說要改變
[00:36:48.800 --> 00:36:49.880]  但是很坦白
[00:36:49.880 --> 00:36:53.040]  當我們現在見到這一代的產品的時候
[00:36:53.040 --> 00:36:56.480]  我們又覺得有很多東西是不同的
[00:36:56.480 --> 00:36:57.360]  我們有些東西
[00:36:57.360 --> 00:37:00.080]  其實是不是又是做得過火了呢
[00:37:00.080 --> 00:37:01.560]  所以追思美本牧師
[00:37:01.560 --> 00:37:04.600]  現在未來的趨勢是在做什麼呢
[00:37:04.600 --> 00:37:05.760]  他不斷地去呼籲的
[00:37:05.760 --> 00:37:07.480]  他都很想我們去參與
[00:37:07.480 --> 00:37:09.640]  他說你給我一點時間慢慢學習
[00:37:09.640 --> 00:37:10.720]  我們都是去收拾
[00:37:10.720 --> 00:37:12.000]  因為我放下了十年了
[00:37:12.000 --> 00:37:13.240]  很坦白
[00:37:13.240 --> 00:37:18.080]  他說與其要訓練一個兒童導師
[00:37:18.080 --> 00:37:22.280]  只可以是去幫助我們的小朋友兩個小時
[00:37:22.280 --> 00:37:25.920]  為什麼不傾盡全力去訓練父母
[00:37:25.920 --> 00:37:27.920]  讓父母七成二十四
[00:37:27.920 --> 00:37:30.040]  敢去做兒童導師
[00:37:30.040 --> 00:37:33.000]  這個真是一個很大的挑戰
[00:37:33.000 --> 00:37:34.320]  丁姐妹
[00:37:34.320 --> 00:37:35.440]  你是不是整天想著回來
[00:37:35.440 --> 00:37:37.040]  就是放下孩子
[00:37:37.040 --> 00:37:39.400]  教會就搞定他
[00:37:39.400 --> 00:37:41.560]  你很想教會讓他可以認識神
[00:37:41.560 --> 00:37:43.000]  讓他可以愛主
[00:37:43.000 --> 00:37:46.200]  可以衛生做一個很虔誠的基督徒
[00:37:46.200 --> 00:37:51.280]  但是除了教會那兩個小時之外
[00:37:51.280 --> 00:37:53.840]  你的孩子是怎樣去生活的
[00:37:53.840 --> 00:37:57.440]  今天我們很多已經年長了
[00:37:57.440 --> 00:37:59.000]  我們的孩子已經成人了
[00:37:59.000 --> 00:38:00.000]  很坦白
[00:38:00.000 --> 00:38:02.840]  我們真的要好好地痛定思痛
[00:38:02.840 --> 00:38:05.680]  當然為成人的孩子祈禱的那本書
[00:38:05.680 --> 00:38:07.600]  是一定要用的
[00:38:07.600 --> 00:38:09.600]  不只是看
[00:38:09.600 --> 00:38:12.000]  你一定要真的提名去為你的孩子祈禱
[00:38:12.000 --> 00:38:16.240]  不然我們很難令到他起碼靈魂得救
[00:38:16.240 --> 00:38:19.000]  但是一代一代去傳承
[00:38:19.000 --> 00:38:21.200]  我們當中已經很多開始做奶奶
[00:38:21.200 --> 00:38:22.600]  做婆婆的了
[00:38:22.600 --> 00:38:26.160]  我們怎樣去讓這個福氣
[00:38:26.160 --> 00:38:28.840]  可以一代一代地傳下去呢
[00:38:28.840 --> 00:38:30.040]  最重要的
[00:38:30.040 --> 00:38:32.640]  我們不是要他讀書考試
[00:38:32.640 --> 00:38:35.600]  我們需要他做人有智慧
[00:38:35.600 --> 00:38:37.680]  在聖經裡面說得很清楚就是
[00:38:37.680 --> 00:38:39.840]  聖經是上帝所默示的
[00:38:39.840 --> 00:38:41.960]  在教訓篤責使人歸正
[00:38:41.960 --> 00:38:44.200]  教導人學亦都是有益的
[00:38:44.200 --> 00:38:45.240]  簡單來說
[00:38:45.240 --> 00:38:47.840]  唯有我們在聖經裡面去認識神
[00:38:47.840 --> 00:38:50.040]  得著上帝給我們的智慧
[00:38:50.040 --> 00:38:53.960]  我們才得以完全能夠有能力
[00:38:53.960 --> 00:38:56.680]  去做各樣的善事
[00:38:56.680 --> 00:38:57.440]  你有沒有想過
[00:38:57.440 --> 00:39:00.560]  當你的孩子認清了自己的身份
[00:39:00.560 --> 00:39:02.800]  他和上帝結連的時候
[00:39:02.800 --> 00:39:06.680]  他自然有能力去應付他自己的功課
[00:39:06.680 --> 00:39:08.360]  功課是屬於他的
[00:39:08.360 --> 00:39:10.000]  不是我們的
[00:39:10.000 --> 00:39:11.920]  他要怎樣去選擇工作
[00:39:11.920 --> 00:39:13.320]  怎樣去選擇老婆
[00:39:13.320 --> 00:39:16.400]  他要怎樣去做一個人的員工
[00:39:16.400 --> 00:39:17.840]  怎樣去做一個市民
[00:39:17.840 --> 00:39:19.840]  其實每一個的決定
[00:39:19.840 --> 00:39:21.440]  都是他自己的
[00:39:21.440 --> 00:39:22.960]  我們能夠幫助他的
[00:39:22.960 --> 00:39:23.640]  坦白說
[00:39:23.640 --> 00:39:25.880]  從嬰兒期到青少年期
[00:39:25.880 --> 00:39:28.600]  你去到盡都是十幾年
[00:39:28.600 --> 00:39:31.440]  他們自己有自己心裡面的道
[00:39:31.440 --> 00:39:34.280]  很多人很希望小孩子自律
[00:39:34.280 --> 00:39:35.480]  你知不知道什麼是自律
[00:39:35.480 --> 00:39:36.560]  聽過我家長說的
[00:39:36.560 --> 00:39:38.160]  就經常記住這個說話
[00:39:38.160 --> 00:39:41.560]  自律是他自己的律
[00:39:41.560 --> 00:39:44.760]  究竟他的律是否你自己的律
[00:39:44.760 --> 00:39:47.200]  你在青少年期就知道了
[00:39:47.200 --> 00:39:48.800]  唯一的什麼是成功
[00:39:48.800 --> 00:39:50.800]  成功的就是當你在閒談當中
[00:39:50.800 --> 00:39:52.440]  或者你看見你的子女
[00:39:52.440 --> 00:39:54.120]  做人處事的裏面
[00:39:54.120 --> 00:39:55.560]  他的價值觀
[00:39:55.560 --> 00:39:57.600]  他所表達堅持的東西
[00:39:57.600 --> 00:39:59.960]  跟你是一樣
[00:39:59.960 --> 00:40:05.440]  你真的要偷笑、感謝主
[00:40:05.440 --> 00:40:07.120]  這個叫做傳承
[00:40:07.120 --> 00:40:10.080]  就是你覺得好的、對的
[00:40:10.080 --> 00:40:11.440]  不是媽媽叫他做的
[00:40:11.440 --> 00:40:13.680]  是他也認同
[00:40:13.680 --> 00:40:16.120]  這個成為他自己的價值觀
[00:40:16.120 --> 00:40:17.600]  他自己所堅持
[00:40:17.600 --> 00:40:19.840]  這才是正確的
[00:40:19.840 --> 00:40:20.800]  丁姊妹
[00:40:20.800 --> 00:40:23.480]  今天我們進入了上帝的家
[00:40:23.480 --> 00:40:26.160]  其實我們都比子護為之體
[00:40:26.160 --> 00:40:28.000]  我們是世伯小宗的教會
[00:40:28.000 --> 00:40:28.960]  其實世伯小宗教會
[00:40:28.960 --> 00:40:31.000]  都好像一個大的家庭一樣
[00:40:31.000 --> 00:40:32.600]  雖然我們有不同的標籤
[00:40:32.600 --> 00:40:35.040]  去稱呼我們不同等級的人
[00:40:35.040 --> 00:40:36.280]  是方便我們什麼
[00:40:36.280 --> 00:40:38.240]  方便我們在目樣的裏面
[00:40:38.240 --> 00:40:40.720]  我故意把這個排序這樣排發
[00:40:40.720 --> 00:40:43.040]  因為世伯小宗有一個很重要的理論
[00:40:43.040 --> 00:40:46.360]  就是你要支持你下線成功
[00:40:46.360 --> 00:40:48.560]  跟由上而下是不同的
[00:40:48.560 --> 00:40:49.280]  所以跟旁邊的人說
[00:40:49.280 --> 00:40:51.800]  你要支持你下線成功
[00:40:51.800 --> 00:40:53.880]  我們常常說的比子建立
[00:40:53.880 --> 00:40:56.160]  為什麼鼓勵你加入小組
[00:40:56.160 --> 00:40:57.760]  有很多承諾
[00:40:57.760 --> 00:40:59.680]  承諾不只是付出
[00:40:59.680 --> 00:41:01.640]  你是被目樣的
[00:41:01.640 --> 00:41:03.920]  原因就是比子建立的意思是
[00:41:03.920 --> 00:41:06.280]  我們是做爸爸媽媽的
[00:41:06.280 --> 00:41:07.480]  我們做哥哥姐姐的
[00:41:07.480 --> 00:41:09.120]  就是努力一點的
[00:41:09.120 --> 00:41:11.640]  我們是有責任去支持你
[00:41:11.640 --> 00:41:13.280]  你也是去成長的
[00:41:13.280 --> 00:41:14.760]  所以每一個的組長
[00:41:14.760 --> 00:41:16.480]  每一個區長
[00:41:16.480 --> 00:41:17.320]  我們做領袖的
[00:41:17.320 --> 00:41:19.280]  為什麼在小組裏面這麼坦白
[00:41:19.280 --> 00:41:20.960]  這麼將自己公開
[00:41:20.960 --> 00:41:22.040]  其實我們的公開
[00:41:22.040 --> 00:41:23.560]  不是說私隱的問題
[00:41:23.560 --> 00:41:24.600]  原因就是我們知道
[00:41:24.600 --> 00:41:27.400]  人生我們需要有樣本
[00:41:27.400 --> 00:41:28.360]  我們不是要展現
[00:41:28.360 --> 00:41:30.400]  我們要有多厲害告訴你
[00:41:30.400 --> 00:41:31.640]  我們的好與不好
[00:41:31.640 --> 00:41:33.280]  我們都給大家知道
[00:41:33.280 --> 00:41:36.440]  原因我們想展現的一個樣本
[00:41:36.440 --> 00:41:39.560]  我們的上帝就是私隱憐憫的神
[00:41:39.560 --> 00:41:41.680]  我們不需要在好成功的裏面
[00:41:41.680 --> 00:41:43.320]  就算我們在軟弱當中
[00:41:43.320 --> 00:41:45.240]  我們怎樣經歷了悔罪
[00:41:45.240 --> 00:41:46.280]  悔過
[00:41:46.280 --> 00:41:48.080]  我們重新的被上帝接納
[00:41:48.080 --> 00:41:49.800]  我們重新再起來
[00:41:49.800 --> 00:41:52.120]  這一個才是最寶貴的樣本
[00:41:52.120 --> 00:41:53.120]  丙智梅有沒有想過
[00:41:53.120 --> 00:41:56.600]  你喜歡看的福音電影
[00:41:56.600 --> 00:41:58.880]  那些福音的見證
[00:41:58.880 --> 00:42:01.600]  有多少是說它很風光的
[00:42:01.600 --> 00:42:02.760]  大部分都是分享一些
[00:42:02.760 --> 00:42:04.880]  在很軟弱很困難的時候
[00:42:04.880 --> 00:42:06.560]  上帝怎樣去愛我們
[00:42:06.560 --> 00:42:09.160]  在過錯裏面再一次的扶起我們
[00:42:09.160 --> 00:42:12.080]  生命再一次的發出光芒
[00:42:12.080 --> 00:42:13.560]  這一個就是我們喜歡看的
[00:42:13.560 --> 00:42:15.480]  所謂見證集
[00:42:15.480 --> 00:42:16.920]  所以今天如果我們能夠
[00:42:16.920 --> 00:42:19.560]  互為之體一家人的時候
[00:42:19.560 --> 00:42:21.040]  在小組裏面的坦誠
[00:42:21.040 --> 00:42:24.600]  是因為我們有一個無偽的信心
[00:42:24.600 --> 00:42:25.600]  沒有虛偽
[00:42:25.600 --> 00:42:27.200]  真的坦蕩蕩
[00:42:27.200 --> 00:42:29.520]  讓我們的生命就去展現
[00:42:29.520 --> 00:42:31.320]  以致初信主的朋友
[00:42:31.320 --> 00:42:33.160]  他們知道很難的
[00:42:33.160 --> 00:42:34.520]  要學習受一奉獻很難的
[00:42:34.520 --> 00:42:37.640]  但是你看到他們走的時候就蒙福
[00:42:37.640 --> 00:42:39.320]  說堅持要重拜
[00:42:39.320 --> 00:42:41.080]  都有很多東西要預備的
[00:42:41.080 --> 00:42:43.040]  但是你看到拖欄帶領
[00:42:43.040 --> 00:42:44.680]  他們都回到
[00:42:44.680 --> 00:42:46.080]  是成為我們生命當中
[00:42:46.080 --> 00:42:47.840]  很多很多的鼓勵
[00:42:47.840 --> 00:42:49.080]  而且你看一看
[00:42:49.080 --> 00:42:51.880]  我預備說張誠詩法師更加強調到
[00:42:51.880 --> 00:42:53.720]  原來我們整個的架構
[00:42:53.720 --> 00:42:55.240]  都是三代的
[00:42:55.240 --> 00:42:58.240]  因為區長是要看組長
[00:42:58.240 --> 00:42:59.520]  和去選核心的
[00:42:59.520 --> 00:43:03.160]  核心是由區長推薦出來的
[00:43:03.160 --> 00:43:04.560]  那你看到一個組長
[00:43:04.560 --> 00:43:05.320]  你看他這麼辛苦
[00:43:05.320 --> 00:43:06.920]  為什麼不斷地去
[00:43:06.920 --> 00:43:08.640]  希望能夠有核心出現
[00:43:08.640 --> 00:43:10.960]  因為核心的就可以被訓練
[00:43:10.960 --> 00:43:12.680]  然後有一個更加親密的關係
[00:43:12.680 --> 00:43:14.280]  一個師徒的關係
[00:43:14.280 --> 00:43:15.640]  然後你看到
[00:43:15.640 --> 00:43:17.640]  你們不是在開小小組嗎
[00:43:17.640 --> 00:43:19.240]  在守望小組嗎
[00:43:19.240 --> 00:43:20.040]  我都不是的
[00:43:20.040 --> 00:43:21.000]  為什麼要幫忙
[00:43:21.000 --> 00:43:21.400]  不是的
[00:43:21.400 --> 00:43:23.400]  當你學習做哥哥姐姐的時候
[00:43:23.400 --> 00:43:24.880]  當你是去照顧組員
[00:43:24.880 --> 00:43:26.720]  然後一起去傳福音的時候
[00:43:26.720 --> 00:43:29.200]  你那裡也有個三代
[00:43:29.200 --> 00:43:29.640]  領子們
[00:43:29.640 --> 00:43:31.400]  當我們說彼此的
[00:43:31.400 --> 00:43:32.920]  來互為肢體
[00:43:32.920 --> 00:43:34.640]  作為一家人的時候
[00:43:34.640 --> 00:43:36.680]  我們就知道你是有影響力的
[00:43:36.680 --> 00:43:39.240]  和隔壁說你是有影響力的
[00:43:39.240 --> 00:43:40.480]  就算你在崇拜
[00:43:40.480 --> 00:43:41.960]  看到隔壁那一組的頂子妹
[00:43:41.960 --> 00:43:43.080]  現在坐在你隔壁
[00:43:43.080 --> 00:43:44.240]  不跟你同區的
[00:43:44.240 --> 00:43:45.960]  其實我們坐在那裡有影響力的
[00:43:45.960 --> 00:43:47.280]  我在打機的時候
[00:43:47.280 --> 00:43:48.560]  就影響隔壁那一個了
[00:43:48.560 --> 00:43:49.200]  很坦白
[00:43:49.200 --> 00:43:50.200]  我睡覺的時候
[00:43:50.200 --> 00:43:50.880]  隔壁那一個也說
[00:43:50.880 --> 00:43:52.040]  為什麼睡得這麼熟
[00:43:52.040 --> 00:43:54.240]  其實大家都受影響的
[00:43:54.240 --> 00:43:55.240]  頂子妹
[00:43:55.240 --> 00:43:57.080]  發揮你的影響力
[00:43:57.080 --> 00:43:58.520]  讓我們能夠真的去
[00:43:58.520 --> 00:43:59.920]  讓我們的生命去經歷神
[00:43:59.920 --> 00:44:01.920]  去實踐神的話語的時候
[00:44:01.920 --> 00:44:04.880]  我們就能夠讓人們看到
[00:44:04.880 --> 00:44:06.720]  哪一個是阿巴拉罕的神
[00:44:06.720 --> 00:44:07.720]  以撒的神
[00:44:07.720 --> 00:44:09.200]  雅各的神
[00:44:09.200 --> 00:44:10.080]  阿巴拉罕
[00:44:10.080 --> 00:44:10.760]  以撒
[00:44:10.760 --> 00:44:11.760]  雅各
[00:44:11.760 --> 00:44:15.120]  各有屬靈生命的強與弱的地方
[00:44:15.120 --> 00:44:19.360]  他們都同樣展現在我們面前
[00:44:19.360 --> 00:44:22.000]  讓我們能夠有安慰
[00:44:22.000 --> 00:44:23.720]  讓我們有鼓勵
[00:44:23.720 --> 00:44:27.160]  因為無論在什麼性格的人身上
[00:44:27.160 --> 00:44:30.400]  我們都可以看到上帝的榮美
[00:44:30.400 --> 00:44:31.240]  在新年的時候
[00:44:31.240 --> 00:44:32.120]  我們真的祝願
[00:44:32.120 --> 00:44:33.680]  我們的每一頂子妹
[00:44:33.680 --> 00:44:36.600]  能夠可以在你的家族裡面
[00:44:36.600 --> 00:44:38.200]  發揮你的影響力
[00:44:38.200 --> 00:44:39.360]  讓人看到
[00:44:39.360 --> 00:44:42.320]  原來阿嫂他們如果加回教會
[00:44:42.320 --> 00:44:43.960]  阿弟他們是這樣的
[00:44:43.960 --> 00:44:45.240]  當你吃飯的時候
[00:44:45.240 --> 00:44:47.680]  就看到各有各的家規
[00:44:47.680 --> 00:44:49.360]  各有各的子女
[00:44:49.360 --> 00:44:51.920]  和爸爸媽媽相處的態度
[00:44:51.920 --> 00:44:54.000]  這個都是我們展現的地方
[00:44:54.000 --> 00:44:55.640]  不要有壓力我再提
[00:44:55.640 --> 00:44:57.160]  我們不是要做一個
[00:44:57.160 --> 00:44:59.640]  一定是完美的樣本
[00:44:59.640 --> 00:45:02.440]  但是在我們的跌跌碰碰裡面
[00:45:02.440 --> 00:45:04.280]  我們怎麼經歷神
[00:45:04.280 --> 00:45:06.400]  我們怎麼去讓人們知道
[00:45:06.400 --> 00:45:09.360]  這個反而是一個最好傳福音的媒介
[00:45:09.360 --> 00:45:11.960]  因為在困難
[00:45:11.960 --> 00:45:13.840]  在苦難的裡面
[00:45:13.840 --> 00:45:16.240]  人是很需要有希望
[00:45:16.240 --> 00:45:18.680]  很需要有樣本
[00:45:18.680 --> 00:45:21.800]  如果我們每一個都經歷到上帝的拯救
[00:45:21.800 --> 00:45:24.400]  經歷到上帝那份無條件的愛
[00:45:24.400 --> 00:45:25.480]  和接納
[00:45:25.480 --> 00:45:27.120]  人在我們生命當中
[00:45:27.120 --> 00:45:29.640]  就見到這一個希望
[00:45:29.640 --> 00:45:31.400]  讓上帝親自去使用我們
[00:45:31.400 --> 00:45:32.880]  都能夠成為我們身邊人的祝福
