
[00:00:00.000 --> 00:00:03.240]  我們現在講到這個祈禱的功課
[00:35:25.560 --> 00:35:27.560]  撒旦要篩你
[00:35:27.560 --> 00:35:30.000]  魔鬼要來整你
[00:35:30.000 --> 00:35:32.240]  這個直接是魔鬼來的攻擊
[00:35:32.240 --> 00:35:35.080]  但耶穌說我為你祈禱
[00:35:35.080 --> 00:35:39.960]  你回頭之後要兼顧你的弟兄
[00:35:39.960 --> 00:35:41.120]  是不是?
[00:35:41.120 --> 00:35:43.320]  彼得失敗過了
[00:35:43.320 --> 00:35:44.840]  三次不認主
[00:35:44.840 --> 00:35:49.400]  但回頭之後要兼顧他的弟兄
[00:35:49.400 --> 00:35:52.200]  所以我們要行切的禱告
[00:35:52.200 --> 00:35:55.320]  在哥羅西書第四章二至四節
[00:35:55.320 --> 00:35:56.840]  你們要行切禱告
[00:35:56.840 --> 00:35:59.600]  在禱告的時候存著感恩的心境性
[00:35:59.600 --> 00:36:01.680]  也要為我們禱告
[00:36:01.680 --> 00:36:04.240]  求神為我們開傳道的門
[00:36:04.240 --> 00:36:07.160]  宣講基督的奧秘
[00:36:07.160 --> 00:36:08.480]  本來當你去傳福音的時候
[00:36:08.480 --> 00:36:11.240]  就說你為我們祈禱
[00:36:11.240 --> 00:36:14.480]  當你為我祈禱的時候
[00:36:14.480 --> 00:36:19.240]  我們就可以有機會去講福音
[00:36:19.240 --> 00:36:22.280]  其實我上星期去聖地牙哥的時候
[00:36:22.280 --> 00:36:24.480]  我心裏面祈禱
[00:36:24.480 --> 00:36:26.400]  因為聖地牙哥的教會
[00:36:26.400 --> 00:36:29.320]  是給機票給牧師的
[00:36:29.320 --> 00:36:32.840]  有時候我覺得好像浪費錢
[00:36:32.840 --> 00:36:34.200]  給我機票
[00:36:34.200 --> 00:36:36.400]  去講一篇道就走了
[00:36:36.400 --> 00:36:39.800]  我經常說求主幫我不要浪費
[00:36:39.800 --> 00:36:41.880]  不要浪費這個傳
[00:36:41.880 --> 00:36:46.800]  給我有機會可以做應該做的事
[00:36:46.800 --> 00:36:48.000]  真的
[00:36:48.000 --> 00:36:51.280]  可以帶到一些朋友信耶穌
[00:36:51.280 --> 00:36:52.960]  我心裏很滿足
[00:36:52.960 --> 00:36:54.880]  原來在祈禱的時候
[00:36:54.880 --> 00:36:57.200]  神就為我們開一個門
[00:36:57.200 --> 00:36:58.440]  一個罅隙
[00:36:58.440 --> 00:36:59.960]  一個時間
[00:36:59.960 --> 00:37:02.320]  所以我們要堅信神的美善
[00:37:02.320 --> 00:37:04.320]  堅信勝利
[00:37:04.320 --> 00:37:06.640]  我們要相信勝利
[00:37:06.640 --> 00:37:08.240]  勝利
[00:37:08.240 --> 00:37:09.200]  勝過魔鬼
[00:37:09.200 --> 00:37:10.240]  勝過肉體
[00:37:10.240 --> 00:37:11.960]  勝過這個世界
[00:37:11.960 --> 00:37:14.240]  我們要堅信勝利
[00:37:14.240 --> 00:37:16.320]  所以暫時手軟不緊
[00:37:16.320 --> 00:37:17.120]  再來過
[00:37:17.120 --> 00:37:19.000]  再祈禱
[00:37:19.000 --> 00:37:22.160]  我們要堅信神給我們最完美的時間
[00:37:22.160 --> 00:37:24.360]  你知不知道時間是很奇怪的事
[00:37:24.360 --> 00:37:25.160]  就在這個世界上
[00:37:25.160 --> 00:37:26.640]  那一刻裏面
[00:37:26.640 --> 00:37:28.400]  你見到你遇到那個人
[00:37:28.400 --> 00:37:32.680]  能夠把握機會向他講福音
[00:37:32.680 --> 00:37:33.920]  為他做見證
[00:37:33.920 --> 00:37:35.240]  為主來做見證
[00:37:35.240 --> 00:37:37.240]  這是一個神的時間
[00:37:37.240 --> 00:37:40.080]  要堅信神的時間
[00:37:40.080 --> 00:37:43.280]  所以我們看我們今天的powerpoint就完
[00:37:43.280 --> 00:37:46.560]  我們要堅信神的榮耀
[00:37:46.560 --> 00:37:49.280]  神是掌管最終的榮耀
[00:37:49.280 --> 00:37:51.200]  祂是掌管勝利
[00:37:51.200 --> 00:37:53.560]  祂是掌管時間
[00:37:53.560 --> 00:37:56.920]  祂是掌管榮耀
[00:37:56.920 --> 00:37:58.040]  所以主禱文
[00:37:58.040 --> 00:37:59.800]  在我還未結束的時候
[00:37:59.800 --> 00:38:02.640]  因為國道權定
[00:38:02.640 --> 00:38:04.040]  還有甚麼
[00:38:04.040 --> 00:38:05.360]  榮耀
[00:38:05.360 --> 00:38:06.560]  全是祢的
[00:38:06.560 --> 00:38:08.400]  直到永遠
[00:38:08.400 --> 00:38:10.080]  阿門
[00:38:10.080 --> 00:38:11.880]  我們今天來到主面前
[00:38:11.880 --> 00:38:16.520]  我們一起在生命當中學這個祈禱的功課
[00:38:16.520 --> 00:38:19.760]  祈禱不是一個悶的事
[00:38:19.760 --> 00:38:22.640]  祈禱是可以經歷到神的作為
