
[00:00:00.000 --> 00:00:01.560]  各位大型節目平安
[00:35:03.360 --> 00:35:05.040]  所以有時候我們發覺
[00:35:05.040 --> 00:35:09.160]  我們身在福中是我們要知福的
[00:35:09.160 --> 00:35:11.320]  我們要為這個美國祈禱
[00:35:11.320 --> 00:35:12.920]  以前真的很好
[00:35:12.920 --> 00:35:14.960]  被人在校園裏面祈禱
[00:35:14.960 --> 00:35:16.920]  被人在校園裏面傳福音
[00:35:16.920 --> 00:35:20.360]  現在什麼都說怕offended(誣陷)別人
[00:35:20.360 --> 00:35:21.560]  就是不行的
[00:35:21.560 --> 00:35:26.000]  你這樣人家覺得你侵犯了他的自由
[00:35:26.000 --> 00:35:27.480]  很多事情都不准做
[00:35:27.480 --> 00:35:29.080]  熟練的事情不准做
[00:35:29.080 --> 00:35:31.880]  但是惡的事情就做足
[00:35:31.880 --> 00:35:34.600]  有什麼理由會讓一個小學生
[00:35:34.600 --> 00:35:37.160]  自己決定我今天做男孩子還是女孩子
[00:35:37.160 --> 00:35:38.200]  不是一天
[00:35:38.200 --> 00:35:40.440]  是以後我都要做男孩子
[00:35:40.440 --> 00:35:41.200]  就算我是女孩子
[00:35:41.200 --> 00:35:43.160]  我也要做男孩子的
[00:35:43.160 --> 00:35:44.520]  再高的班
[00:35:44.520 --> 00:35:45.760]  無論發生什麼事情
[00:35:45.760 --> 00:35:48.400]  都不用讓父母知道
[00:35:48.400 --> 00:35:50.800]  只要新人簽了名就行了
[00:35:50.800 --> 00:35:53.600]  所以我們覺得這個美國
[00:35:53.600 --> 00:35:56.560]  現在是真的去到一個很偏激
[00:35:56.560 --> 00:36:01.560]  以及很極端錯誤的情況之下
[00:36:01.560 --> 00:36:04.160]  求神幫我們在外面真的很渲染
[00:36:04.160 --> 00:36:05.880]  很動搖
[00:36:05.880 --> 00:36:09.480]  但是萬官的耶和華跟我們同在
[00:36:09.480 --> 00:36:11.400]  我們就不需要怕了
[00:36:11.400 --> 00:36:13.280]  因為祂是我們的避難所
[00:36:13.280 --> 00:36:17.080]  萬官的耶和華在《正經》裏面出現了三百多次
[00:36:17.080 --> 00:36:22.600]  原文的含義和統領天上的眾天使有關
[00:36:22.600 --> 00:36:25.400]  是用來表明上帝的權能
[00:36:25.400 --> 00:36:28.480]  原來我們有萬官的耶和華跟我們一起
[00:36:28.480 --> 00:36:30.000]  我們就不用怕了
[00:36:30.000 --> 00:36:31.840]  將來每天都好像打仗一樣
[00:36:31.840 --> 00:36:33.480]  無論你自己的家庭
[00:36:33.480 --> 00:36:34.440]  或者你的身體
[00:36:34.440 --> 00:36:39.240]  或者你自己身處的公司也好
[00:36:39.240 --> 00:36:40.320]  社區也好
[00:36:40.320 --> 00:36:42.120]  都好像危危乎乎的
[00:36:42.120 --> 00:36:44.800]  但是有萬官的耶和華跟我們一起
[00:36:44.800 --> 00:36:46.800]  就是說祂幫我們一起打仗
[00:36:46.800 --> 00:36:47.600]  耶穌說
[00:36:47.600 --> 00:36:49.240]  你們在世界上是有苦難的
[00:36:49.240 --> 00:36:50.400]  但是你放心
[00:36:50.400 --> 00:36:52.480]  我已經勝過了世界
[00:36:52.480 --> 00:36:53.880]  就是祂跟我們一起去打
[00:36:53.880 --> 00:36:55.160]  祂勝了
[00:36:55.160 --> 00:36:57.240]  好了 下一章
[00:36:57.240 --> 00:36:58.840]  讀完這幾字我就完了
[00:36:58.840 --> 00:37:00.720]  第四十六篇
[00:37:00.720 --> 00:37:02.120]  第八 九 十 十一
[00:37:02.120 --> 00:37:03.160]  一起讀吧
[00:37:03.160 --> 00:37:05.680]  你們來看 耶和華的作為
[00:37:05.680 --> 00:37:08.960]  看他此地怎樣荒涼
[00:37:08.960 --> 00:37:12.400]  他只識刀兵 直到地極
[00:37:12.400 --> 00:37:14.720]  他自攻斷槍
[00:37:14.720 --> 00:37:18.440]  把戰車焚燒在火中
[00:37:18.440 --> 00:37:19.880]  你們要休息
[00:37:19.880 --> 00:37:25.120]  要知道我必在外邦中被尊崇
[00:37:25.120 --> 00:37:28.360]  在遍地上也被尊崇
[00:37:28.360 --> 00:37:29.960]  萬軍之耶和華
[00:37:29.960 --> 00:37:33.120]  與我們同在 瓦割的神
[00:37:33.120 --> 00:37:35.640]  是我們的避難所
[00:37:35.640 --> 00:37:39.360]  三次提到避難所 避難所 避難所
[00:37:39.360 --> 00:37:40.760]  第三段就是
[00:37:40.760 --> 00:37:42.920]  神在地上掌權
[00:37:42.920 --> 00:37:46.240]  人要知道祂是神
[00:37:46.240 --> 00:37:48.480]  神在地上掌權
[00:37:48.480 --> 00:37:50.800]  人要知道祂是神
[00:37:50.800 --> 00:37:52.480]  神這個形容
[00:37:52.480 --> 00:37:54.360]  前面也有說到
[00:37:54.360 --> 00:37:55.560]  祂只識刀兵
[00:37:55.560 --> 00:37:58.040]  就是祂會終止戰爭
[00:37:58.040 --> 00:38:00.920]  但也提到我們要休息
[00:38:00.920 --> 00:38:01.960]  神在爭戰
[00:38:01.960 --> 00:38:02.760]  為我們爭戰
[00:38:02.760 --> 00:38:05.400]  止息了這些爭戰
[00:38:05.400 --> 00:38:07.200]  我們自己就要休息
[00:38:07.200 --> 00:38:09.320]  休息的意思是放鬆
[00:38:09.320 --> 00:38:13.040]  聽話 安靜
[00:38:13.040 --> 00:38:14.600]  要知道我是神
[00:38:14.600 --> 00:38:17.680]  知道是由經驗裡領悟出來的
[00:38:17.680 --> 00:38:18.480]  不是就這樣投入
[00:38:18.480 --> 00:38:19.800]  我知道了 我知道了
[00:38:19.800 --> 00:38:23.160]  而是說你要經驗裡領悟
[00:38:23.160 --> 00:38:24.960]  認識 認識就說
[00:38:24.960 --> 00:38:27.920]  你真的跟祂有一個很密切的關係
[00:38:27.920 --> 00:38:29.240]  是很明白的
[00:38:29.240 --> 00:38:31.240]  是跟祂一起生活的
[00:38:31.240 --> 00:38:32.880]  這一段要求
[00:38:32.880 --> 00:38:35.240]  聽眾要放鬆放手
[00:38:35.240 --> 00:38:40.640]  要體會認識上帝是做物的
[00:38:40.640 --> 00:38:42.240]  做物的主宰
[00:38:42.240 --> 00:38:45.360]  一定能夠被尊崇高舉
[00:38:45.360 --> 00:38:48.200]  沒什麼能夠阻擋祂的旨意
[00:38:48.200 --> 00:38:50.600]  我們能夠由經驗裡領悟
[00:38:50.600 --> 00:38:55.040]  上帝掌權而放手嗎
[00:38:55.040 --> 00:38:56.240]  你行不行
[00:38:56.240 --> 00:38:57.680]  我們能不能夠由
[00:38:57.680 --> 00:39:02.120]  因為經驗裡領悟到神是掌權的
[00:39:02.120 --> 00:39:06.600]  我們就要放手
[00:39:06.600 --> 00:39:08.640]  昨天我們在一個小組裡
[00:39:08.640 --> 00:39:10.280]  那個支持小組
[00:39:10.280 --> 00:39:13.520]  我真的被一個人說的見證很感動
[00:39:13.520 --> 00:39:16.360]  她的先生離開了她剛剛一年
[00:39:16.360 --> 00:39:17.120]  剛剛這個月
[00:39:17.120 --> 00:39:20.000]  所以她說我很有感觸
[00:39:20.000 --> 00:39:22.120]  但她說你知道嗎
[00:39:22.120 --> 00:39:23.840]  神真的很奇妙
[00:39:23.840 --> 00:39:24.760]  祂和我同在
[00:39:24.760 --> 00:39:26.280]  祂聽我祈禱
[00:39:26.280 --> 00:39:29.880]  祂說有人從很遠的地方來探望祂
[00:39:29.880 --> 00:39:31.040]  因為要安慰祂
[00:39:31.040 --> 00:39:32.080]  探望完祂之後
[00:39:32.080 --> 00:39:35.280]  祂要送回祂去一個地方
[00:39:35.280 --> 00:39:37.080]  但是要走一條橋
[00:39:37.080 --> 00:39:39.400]  我想住在聖彼州的人
[00:39:39.400 --> 00:39:41.040]  或者什麼都知道
[00:39:41.040 --> 00:39:42.800]  祂要走一條叫什麼
[00:39:42.800 --> 00:39:43.720]  Thomas Bridge
[00:39:43.720 --> 00:39:44.920]  不知道什麼Bridge
[00:39:44.920 --> 00:39:47.000]  祂說直情是
[00:39:47.000 --> 00:39:48.040]  祂還沒走過
[00:39:48.040 --> 00:39:50.920]  祂說以前走幾次都是先生開車的
[00:39:50.920 --> 00:39:52.800]  祂說我從來沒有開過
[00:39:52.800 --> 00:39:54.640]  而且那天是下雨天
[00:39:54.640 --> 00:39:56.280]  祂說糟了那怎麼辦呢
[00:39:56.280 --> 00:39:59.720]  剛剛我給祂發訊息提醒祂來聚會
[00:39:59.720 --> 00:40:01.240]  祂說為我祈禱
[00:40:01.240 --> 00:40:03.520]  我現在要在下雨天開車
[00:40:03.520 --> 00:40:07.240]  送我這個很好的朋友過那條橋
[00:40:07.240 --> 00:40:08.640]  我說我很害怕
[00:40:08.640 --> 00:40:10.600]  那我們一起祈禱吧
[00:40:10.600 --> 00:40:12.760]  祂昨天回來就跟我們說
[00:40:12.760 --> 00:40:14.240]  我一定要做見證
[00:40:14.240 --> 00:40:16.000]  祂說神真的很奇妙
[00:40:16.000 --> 00:40:18.200]  祂給我第一有勇氣
[00:40:18.200 --> 00:40:19.240]  不怕就去吧
[00:40:19.240 --> 00:40:21.640]  就算先生不在我都要開車
[00:40:21.640 --> 00:40:23.720]  還有更奇妙的
[00:40:23.720 --> 00:40:26.520]  一開車就沒有雨下
[00:40:26.520 --> 00:40:28.960]  所以祂很平安
[00:40:28.960 --> 00:40:30.840]  最重要的是走那條橋的時候
[00:40:30.840 --> 00:40:32.840]  又沒有塞車又沒有什麼
[00:40:32.840 --> 00:40:34.880]  很順利地走完
[00:40:34.880 --> 00:40:38.280]  祂說到我回到家裡關火了
[00:40:38.280 --> 00:40:40.160]  馬上下雨了
[00:40:40.160 --> 00:40:41.800]  祂真的形容得很細緻
[00:40:41.800 --> 00:40:44.240]  祂說我現在真的很深信
[00:40:44.240 --> 00:40:46.560]  神真的很看顧保守我這些
[00:40:46.560 --> 00:40:47.920]  這麼軟弱
[00:40:47.920 --> 00:40:49.200]  這麼需要幫助
[00:40:49.200 --> 00:40:51.640]  這麼需要依賴的人
[00:40:51.640 --> 00:40:53.200]  感謝神
[00:40:53.200 --> 00:40:54.880]  我們要休息
[00:40:54.880 --> 00:40:56.840]  知道祂是神
[00:40:56.840 --> 00:40:57.760]  還有就是
[00:40:57.760 --> 00:40:58.440]  你知不知道
[00:40:58.440 --> 00:41:01.160]  我現在要很快做一個結論
[00:41:01.160 --> 00:41:02.800]  萬鈞的搖滑
[00:41:02.800 --> 00:41:05.280]  與我們同在是什麼意思呢?
[00:41:05.280 --> 00:41:06.200]  只是溫習而已
[00:41:06.200 --> 00:41:07.640]  大家聽完了剛才
[00:41:07.640 --> 00:41:08.720]  萬鈞之搖滑
[00:41:08.720 --> 00:41:12.440]  率領我們去征戰
[00:41:12.440 --> 00:41:16.920]  第二,祂是我們的避難所
[00:41:16.920 --> 00:41:20.440]  第三,祂是我們的力量
[00:41:20.440 --> 00:41:25.560]  第四,祂是我們在患難中隨時的幫助
[00:41:25.560 --> 00:41:27.200]  這一篇詩
[00:41:27.200 --> 00:41:29.080]  頭的一段
[00:41:29.080 --> 00:41:31.520]  空徒蟹囊
[00:41:31.520 --> 00:41:33.520]  但是第二段
[00:41:33.520 --> 00:41:35.440]  神經常常很安靜的
[00:41:35.440 --> 00:41:36.920]  很穩妥的
[00:41:36.920 --> 00:41:38.080]  第三段
[00:41:38.080 --> 00:41:40.440]  我們的回應是什麼呢?
[00:41:40.440 --> 00:41:43.760]  怎樣去回應面對患難呢?
[00:41:43.760 --> 00:41:44.960]  下一章
[00:41:44.960 --> 00:41:48.240]  第一,我們不害怕
[00:41:48.240 --> 00:41:51.600]  深信神必定幫助我們
[00:41:51.600 --> 00:41:53.280]  要除去那種害怕
[00:41:53.280 --> 00:41:55.760]  第二,你們要來看
[00:41:55.760 --> 00:41:58.800]  又說大能的作為
[00:41:58.800 --> 00:42:02.040]  第三,你們要休息
[00:42:02.040 --> 00:42:04.760]  要知道我是神
[00:42:04.760 --> 00:42:06.440]  第四
[00:42:06.440 --> 00:42:09.560]  深信神必在外邦和遍地
[00:42:09.560 --> 00:42:11.200]  被尊崇
[00:42:11.200 --> 00:42:13.400]  你知不知道有時神救我們
[00:42:13.400 --> 00:42:15.920]  神使用教會
[00:42:15.920 --> 00:42:18.400]  不是讓我們在一個安樂窩裡面
[00:42:18.400 --> 00:42:19.880]  就是這樣生活
[00:42:19.880 --> 00:42:22.520]  而是要外邦遍地的人
[00:42:22.520 --> 00:42:24.480]  都聽到祂的命
[00:42:24.480 --> 00:42:27.560]  要被尊崇
[00:42:27.560 --> 00:42:30.520]  昨天有一班五點鐘在教會裡集合的
[00:42:30.520 --> 00:42:31.960]  七十幾個人
[00:42:31.960 --> 00:42:36.480]  去墨西哥斷酸
[00:42:36.480 --> 00:42:39.440]  你會發覺那七十幾人從哪裡來的呢?
[00:42:39.440 --> 00:42:40.640]  我們教會
[00:42:40.640 --> 00:42:42.200]  還有其他教會
[00:42:42.200 --> 00:42:46.480]  他們為了要在那些爛民營裡
[00:42:46.480 --> 00:42:47.920]  來傳福音
[00:42:47.920 --> 00:42:49.800]  服侍那裡的人
[00:42:49.800 --> 00:42:51.920]  還有就是在學校裡
[00:42:51.920 --> 00:42:55.960]  因為我們也有一間學校在那邊
[00:42:55.960 --> 00:42:57.800]  又在那裡服侍
[00:42:57.800 --> 00:43:02.160]  我們發覺我們需要將福音傳遞出去
[00:43:02.160 --> 00:43:05.040]  我們突然想到一件事
[00:43:05.040 --> 00:43:07.600]  神是我們隨時的幫助
[00:43:07.600 --> 00:43:10.200]  有一次有個姊妹提醒我
[00:43:10.200 --> 00:43:13.400]  她因為年紀大、病過
[00:43:13.400 --> 00:43:18.600]  她就要推著一個Walker去任何地方
[00:43:18.600 --> 00:43:22.040]  Walker那時候幾年前很辛苦
[00:43:22.040 --> 00:43:23.680]  我說很可愛
[00:43:23.680 --> 00:43:25.080]  她推了
[00:43:25.080 --> 00:43:27.880]  一張椅子在Walker上
[00:43:27.880 --> 00:43:29.160]  有個好處
[00:43:29.160 --> 00:43:31.840]  她說我推著的時候覺得很安全
[00:43:31.840 --> 00:43:34.120]  因為有東西圍著我
[00:43:34.120 --> 00:43:35.000]  接著我累了
[00:43:35.000 --> 00:43:37.120]  我要轉身就坐下了
[00:43:37.120 --> 00:43:38.200]  還有好處是
[00:43:38.200 --> 00:43:39.360]  本來我有東西要帶
[00:43:39.360 --> 00:43:42.080]  一瓶水、銀包
[00:43:42.080 --> 00:43:43.520]  一掀開椅子
[00:43:43.520 --> 00:43:44.960]  就是擠東西的
[00:43:44.960 --> 00:43:46.560]  一個箱來的
[00:43:46.560 --> 00:43:49.560]  她就真的不會覺得自己很醜
[00:43:49.560 --> 00:43:52.680]  要推著這個Walker
[00:43:52.680 --> 00:43:55.280]  她反而覺得神預備了
[00:43:55.280 --> 00:43:57.240]  讓人設計得這麼好
[00:43:57.240 --> 00:43:59.520]  讓我可以又坐又推又坐
[00:43:59.520 --> 00:44:01.160]  又可以擠東西
[00:44:01.160 --> 00:44:02.680]  其實讓我想到
[00:44:02.680 --> 00:44:03.960]  其實我們的神說
[00:44:03.960 --> 00:44:05.800]  他是我們患難中隨時的幫助
[00:44:05.800 --> 00:44:06.840]  就是這樣
[00:44:06.840 --> 00:44:08.120]  我軟弱嗎?
[00:44:08.120 --> 00:44:10.200]  神說我扶著你,是不是?
[00:44:10.200 --> 00:44:13.320]  你累嗎?神說你坐在我那裡
[00:44:13.320 --> 00:44:15.320]  我可以抱著你
[00:44:15.320 --> 00:44:17.600]  我可以背著你
[00:44:17.600 --> 00:44:19.240]  你說我都不知道怎麼擠我的東西
[00:44:19.240 --> 00:44:21.600]  神說不用擠了,交給我吧
[00:44:21.600 --> 00:44:24.840]  我就可以拿走你的憂慮
[00:44:24.840 --> 00:44:29.120]  重擔了
[00:44:29.120 --> 00:44:30.120]  我們要休息
[00:44:30.120 --> 00:44:32.120]  什麼叫休息呢?
[00:44:32.120 --> 00:44:35.440]  午後鬆一鬆是一個小組
[00:44:35.440 --> 00:44:38.400]  大概有十個人左右參加
[00:44:38.400 --> 00:44:41.560]  前幾天我們問
[00:44:41.560 --> 00:44:43.000]  當你有很多壓力的時候
[00:44:43.000 --> 00:44:46.080]  怎樣去鬆弛自己?
[00:44:46.080 --> 00:44:47.560]  不離開這幾方面
[00:44:47.560 --> 00:44:48.800]  有人說什麼呢?
[00:44:48.800 --> 00:44:50.600]  我讀經祈禱
[00:44:50.600 --> 00:44:52.320]  我唱詩歌讚美神
[00:44:52.320 --> 00:44:54.320]  我要不斷唱詩歌讚美神
[00:44:54.320 --> 00:44:59.200]  沒有琴壇我也要唱詩歌讚美神
[00:44:59.200 --> 00:45:01.120]  有人說運動
[00:45:01.120 --> 00:45:02.840]  什麼時候覺得累我就運動
[00:45:02.840 --> 00:45:05.320]  就是覺得自己很低沉
[00:45:05.320 --> 00:45:07.680]  還有覺得不想動
[00:45:07.680 --> 00:45:09.240]  覺得很悶
[00:45:09.240 --> 00:45:10.080]  運動
[00:45:10.080 --> 00:45:12.080]  有人去健身房做運動
[00:45:12.080 --> 00:45:13.320]  去游泳
[00:45:13.320 --> 00:45:15.000]  或者甚至走路
[00:45:15.000 --> 00:45:16.560]  看大自然
[00:45:16.560 --> 00:45:18.960]  有人說我喜歡烹飪
[00:45:18.960 --> 00:45:19.920]  我一不開心
[00:45:19.920 --> 00:45:20.920]  覺得自己壓力很大
[00:45:20.920 --> 00:45:22.040]  我就煮好吃的東西
[00:45:22.040 --> 00:45:25.360]  上YouTube學別人做一些我從來沒做過的東西
[00:45:25.360 --> 00:45:26.240]  做完之後怎麼辦?
[00:45:26.240 --> 00:45:28.280]  他說我送給子女們吃
[00:45:28.280 --> 00:45:29.320]  他們這麼忙
[00:45:29.320 --> 00:45:31.320]  他們沒空煮飯煮菜
[00:45:31.320 --> 00:45:32.880]  我就送給他們
[00:45:32.880 --> 00:45:35.720]  哇!真的沒有愛偉大
[00:45:35.720 --> 00:45:37.720]  還有呢
[00:45:37.720 --> 00:45:39.120]  我就扮漂亮
[00:45:39.120 --> 00:45:39.840]  我不開心
[00:45:39.840 --> 00:45:41.240]  我覺得自己壓力很大
[00:45:41.240 --> 00:45:43.320]  我就去櫃裡找衣服
[00:45:43.320 --> 00:45:44.920]  買了還沒穿的
[00:45:44.920 --> 00:45:47.120]  穿來試試這件試試那件
[00:45:47.120 --> 00:45:49.640]  我就覺得看到自己很漂亮很舒服
[00:45:49.640 --> 00:45:51.600]  就鬆弛了
[00:45:51.600 --> 00:45:52.600]  還有人說
[00:45:52.600 --> 00:45:53.600]  大家知道的
[00:45:53.600 --> 00:45:55.240]  去遊艇
[00:45:55.240 --> 00:45:56.600]  坐船
[00:45:56.600 --> 00:45:58.680]  又輪船河
[00:45:58.680 --> 00:45:59.760]  因為很好
[00:45:59.760 --> 00:46:00.560]  不用煮
[00:46:00.560 --> 00:46:02.320]  又不用收拾床
[00:46:02.320 --> 00:46:04.400]  就是這樣吃完睡完就吃
[00:46:04.400 --> 00:46:05.680]  不過他說
[00:46:05.680 --> 00:46:07.120]  很多節目的
[00:46:07.120 --> 00:46:09.080]  跟我們說
[00:46:09.080 --> 00:46:10.480]  旅行啊這些
[00:46:10.480 --> 00:46:12.600]  不外乎都是這些
[00:46:12.600 --> 00:46:15.880]  但是你怎樣休息呢?
[00:46:15.880 --> 00:46:17.360]  我也問我自己
[00:46:17.360 --> 00:46:19.920]  我要怎樣休息呢?
[00:46:19.920 --> 00:46:24.160]  有時候我們被忙碌沖昏了頭腦
[00:46:24.160 --> 00:46:27.480]  被忙碌佔據了我們的時間
[00:46:27.480 --> 00:46:30.160]  我們沒辦法可以安靜下來
[00:46:30.160 --> 00:46:33.880]  但是神說"Be still"
[00:46:33.880 --> 00:46:35.160]  停下來
[00:46:35.160 --> 00:46:39.040]  就好像一個幼稚婦一樣
[00:46:39.040 --> 00:46:40.840]  我們求神幫我們
[00:46:40.840 --> 00:46:43.080]  大家低頭一起祈禱
[00:46:43.080 --> 00:46:45.560]  天父說多謝你
[00:46:45.560 --> 00:46:49.000]  我們人生真的好像一首詩歌
[00:46:49.000 --> 00:46:51.560]  需要有幼稚婦
[00:46:51.560 --> 00:46:53.840]  不是一路一路唱到不停
[00:46:53.840 --> 00:46:55.280]  沒氣了
[00:46:55.280 --> 00:46:57.360]  而是需要在適當的地方
[00:46:57.360 --> 00:46:59.600]  有一個停頓
[00:46:59.600 --> 00:47:01.600]  有個過門
[00:47:01.600 --> 00:47:06.000]  因為你是要我們在那裡重新得力
[00:47:06.000 --> 00:47:06.600]  多謝你
[00:47:06.600 --> 00:47:08.000]  天父你說
[00:47:08.000 --> 00:47:09.280]  不要怕
[00:47:09.280 --> 00:47:11.280]  因為我與你同在
[00:47:11.280 --> 00:47:13.160]  我是你的避難所
[00:47:13.160 --> 00:47:14.880]  我是你的力量
[00:47:14.880 --> 00:47:18.640]  我是你在患難中隨時的幫助
[00:47:18.640 --> 00:47:20.120]  多謝天父
[00:47:20.120 --> 00:47:22.200]  奉耶穌基督德性的命求
[00:47:22.200 --> 00:47:23.000]  阿妹
