
[00:00:00.000 --> 00:00:05.080]  今天我的題目就是提防恩賜的誤解和誤用
[00:33:36.720 --> 00:33:37.720]  無論是我們的屬靈恩賜
[00:33:37.720 --> 00:33:38.720]  無論是我們的經歷
[00:33:38.720 --> 00:33:41.720]  無論是我們擁有的所有東西
[00:33:41.720 --> 00:33:42.720]  這些都不是我們擁有的
[00:33:42.720 --> 00:33:44.720]  而是祢給我們做管理
[00:33:44.720 --> 00:33:47.720]  因為所有東西都是來自祢
[00:33:47.720 --> 00:33:49.720]  我們每個人都是赤身出於母胎
[00:33:49.720 --> 00:33:51.720]  然後赤身歸回
[00:33:51.720 --> 00:33:53.720]  求主祢幫助我們
[00:33:53.720 --> 00:33:56.720]  懂得怎樣運用我們擁有的
[00:33:56.720 --> 00:33:59.720]  用在教會當中去服侍弟兄姊妹
[00:33:59.720 --> 00:34:01.720]  滿足他們的需要
[00:34:01.720 --> 00:34:04.720]  以致我們每一個人都能夠將榮耀
[00:34:04.720 --> 00:34:07.720]  藉著耶穌基督歸給我們的父神
[00:34:07.720 --> 00:34:08.720]  所以聽我們禱告
[00:34:08.720 --> 00:34:10.720]  奉耶穌的聖名祈禱
[00:34:10.720 --> 00:34:11.720]  阿門
