
[00:00:00.000 --> 00:00:02.640]  在2015年的第一個字
[00:26:19.000 --> 00:26:21.240]  但其實他心裏面的感激
[00:26:21.240 --> 00:26:23.480]  或者他心裏面有些不一定對你的
[00:26:23.480 --> 00:26:24.520]  因着你在教會里面
[00:26:24.520 --> 00:26:25.560]  因着你信耶穌的
[00:26:25.560 --> 00:26:26.680]  他對耶穌的
[00:26:26.680 --> 00:26:28.080]  對上帝的感激
[00:26:28.080 --> 00:26:30.280]  都可以比我剛纔說的那一支
[00:26:30.280 --> 00:26:33.320]  藍色的機器更大
[00:26:33.320 --> 00:26:34.520]  多開心
[00:26:34.520 --> 00:26:38.160]  那種情況多麼的喜悅
[00:26:38.160 --> 00:26:41.080]  傳福音給貧窮的人
[00:26:41.080 --> 00:26:45.200]  不僅是說我專門找收入低於一萬四千的人
[00:26:45.200 --> 00:26:45.880]  和他傳福音
[00:26:45.880 --> 00:26:46.480]  你信耶穌
[00:26:46.480 --> 00:26:46.880]  信啦
[00:26:46.880 --> 00:26:47.240]  信了
[00:26:47.240 --> 00:26:49.240]  對了
[00:26:49.240 --> 00:26:51.240]  還要轉頭給他一個幻想
[00:26:51.240 --> 00:26:52.280]  說大量的見證
[00:26:52.280 --> 00:26:54.000]  這個信耶穌的人已經是飛黃騰達
[00:26:54.000 --> 00:26:55.040]  這個信耶穌的人
[00:26:55.040 --> 00:26:56.120]  怎樣又不做一份工作
[00:26:56.120 --> 00:26:56.880]  轉了另一份工作
[00:26:56.880 --> 00:26:57.880]  做了飛機師都可以
[00:26:57.880 --> 00:26:59.760]  跟着很厲害
[00:26:59.760 --> 00:27:00.560]  可能他一個不過意
[00:27:00.560 --> 00:27:02.520]  帶來某一種的幻象
[00:27:02.520 --> 00:27:05.520]  或者錯誤的投射
[00:27:05.520 --> 00:27:06.600]  因爲他可能信耶穌之後
[00:27:06.600 --> 00:27:12.280]  仍然在經濟上貧窮
[00:27:12.280 --> 00:27:14.040]  那怎麼辦
[00:27:14.040 --> 00:27:16.840]  經濟上貧窮不代表不信耶穌
[00:27:16.840 --> 00:27:20.320]  信耶穌也不代表脫離經濟貧窮
[00:27:20.320 --> 00:27:22.040]  可能我仍然是
[00:27:22.040 --> 00:27:25.600]  但是我心裏有神
[00:27:25.600 --> 00:27:26.760]  更重要
[00:27:26.760 --> 00:27:29.720]  貧窮不僅僅是經濟貧窮
[00:27:29.720 --> 00:27:33.080]  有很多人可以經濟上一點都不貧窮
[00:27:33.080 --> 00:27:35.600]  但是心裏更貧窮
[00:27:35.600 --> 00:27:37.720]  這個人或者這羣人
[00:27:37.720 --> 00:27:40.320]  他更需要耶穌
[00:27:40.320 --> 00:27:42.560]  當我很相信手上的錢
[00:27:42.560 --> 00:27:46.080]  當有人覺得我什麼都可以
[00:27:46.080 --> 00:27:50.120]  其實裏面的貧窮是更大
[00:27:50.120 --> 00:27:51.920]  不是一個所謂的橫盲
[00:27:51.920 --> 00:27:52.920]  或者我們很不喜歡
[00:27:52.920 --> 00:27:55.400]  所謂的有錢大曬這麼簡單
[00:27:55.400 --> 00:27:59.960]  而是偏偏在零裏面的貴乏
[00:27:59.960 --> 00:28:03.360]  其實他們一樣是需要耶穌
[00:28:03.360 --> 00:28:05.880]  貧窮的人要得到福音
[00:28:05.880 --> 00:28:06.760]  被捕的要什麼
[00:28:06.760 --> 00:28:08.800]  得釋放
[00:28:08.800 --> 00:28:09.360]  很奇怪
[00:28:09.360 --> 00:28:11.680]  這個時候哪有人被捕的
[00:28:11.680 --> 00:28:12.440]  你明不明白
[00:28:12.440 --> 00:28:13.320]  我們又不是伊拉克
[00:28:13.320 --> 00:28:14.080]  又不是阿富汗
[00:28:14.080 --> 00:28:14.720]  又不是彈仗
[00:28:14.720 --> 00:28:15.680]  不是被人抓了
[00:28:15.680 --> 00:28:16.560]  是因爲被捕的
[00:28:16.560 --> 00:28:18.160]  福音和後面那裏
[00:28:18.160 --> 00:28:19.280]  受壓制的得自由
[00:28:19.280 --> 00:28:20.600]  是相連的
[00:28:20.600 --> 00:28:22.280]  都是在說同一個狀況的
[00:28:22.280 --> 00:28:22.960]  是什麼
[00:28:22.960 --> 00:28:25.560]  被奪去失去自由的
[00:28:25.560 --> 00:28:28.040]  在香港怎麼會有這樣的人
[00:28:28.040 --> 00:28:29.320]  坐牢的通常都是
[00:28:29.320 --> 00:28:31.880]  我們叫底的
[00:28:31.880 --> 00:28:33.120]  不是在說人質
[00:28:33.120 --> 00:28:35.360]  不是在說打仗戰亂裏面
[00:28:35.360 --> 00:28:37.880]  抓回來的那些
[00:28:37.880 --> 00:28:39.640]  在今天的香港
[00:28:39.640 --> 00:28:41.000]  我們在看
[00:28:41.000 --> 00:28:41.840]  被捕的
[00:28:41.840 --> 00:28:42.840]  或者受壓制
[00:28:42.840 --> 00:28:45.080]  或者被囚的
[00:28:45.080 --> 00:28:46.960]  可能真的部份是肉體
[00:28:46.960 --> 00:28:48.800]  不要忘記我們更多人
[00:28:48.800 --> 00:28:52.080]  在新心靈裏面
[00:28:52.080 --> 00:28:55.160]  想想有些事你不做不行的
[00:28:55.160 --> 00:28:57.480]  如果有些事你不做不行
[00:28:57.480 --> 00:28:58.680]  不是說你喫
[00:28:58.680 --> 00:28:59.280]  不是說你
[00:28:59.280 --> 00:29:01.440]  我們說的什麼喫喝拉撒水那些
[00:29:01.440 --> 00:29:03.520]  有些事是你出生以來
[00:29:03.520 --> 00:29:04.640]  本來上帝沒有要求你
[00:29:04.640 --> 00:29:05.600]  生命需要
[00:29:05.600 --> 00:29:07.080]  需要完成的那些需要
[00:29:07.080 --> 00:29:07.800]  但是去到現在
[00:29:07.800 --> 00:29:08.880]  你成長這麼多年之後
[00:29:08.880 --> 00:29:10.280]  你不做不行的
[00:29:10.280 --> 00:29:11.400]  總是有些時候
[00:29:11.400 --> 00:29:13.320]  你就要忙的
[00:29:13.320 --> 00:29:16.080]  正如早幾年大家拿着智能手機
[00:29:16.080 --> 00:29:18.480]  整天要去耕田一樣
[00:29:18.480 --> 00:29:20.320]  它會提醒你的
[00:29:20.320 --> 00:29:21.120]  你明不明白
[00:29:21.120 --> 00:29:22.600]  當你建一個城市的時候
[00:29:22.600 --> 00:29:23.440]  生產的東西
[00:29:23.440 --> 00:29:24.520]  時間到它會震的
[00:29:24.520 --> 00:29:25.480]  你來吧
[00:29:25.480 --> 00:29:27.880]  似乎你又要開了它又要搞了
[00:29:27.880 --> 00:29:29.240]  我經常說這個究竟是你玩機
[00:29:29.240 --> 00:29:31.120]  還是那個機在玩你
[00:29:31.120 --> 00:29:31.960]  很淒涼的
[00:29:31.960 --> 00:29:32.880]  不好意思
[00:29:32.880 --> 00:29:34.000]  剛剛在去年書展
[00:29:34.000 --> 00:29:34.960]  我有個talk就是說這個
[00:29:34.960 --> 00:29:37.200]  人玩game還是game玩人
[00:29:37.200 --> 00:29:37.760]  我都很慘
[00:29:37.760 --> 00:29:38.600]  我的智能手機一響
[00:29:38.600 --> 00:29:39.040]  時間到
[00:29:39.040 --> 00:29:41.080]  你就要搞一搞
[00:29:41.080 --> 00:29:42.080]  很忙是吧
[00:29:42.080 --> 00:29:44.520]  是呀我們的事業來的
[00:29:44.520 --> 00:29:46.480]  那更慘
[00:29:46.480 --> 00:29:47.600]  那更慘
[00:29:47.600 --> 00:29:50.480]  如果這件事本來不是創造那一刻你要做
[00:29:50.480 --> 00:29:51.520]  但是去到現在今日
[00:29:51.520 --> 00:29:52.640]  你覺得不可不做
[00:29:52.640 --> 00:29:54.600]  不做不安樂
[00:29:54.600 --> 00:29:56.360]  那我們的自由在哪裏呢
[00:29:56.360 --> 00:29:57.840]  我們的自由在哪裏呢
[00:29:57.840 --> 00:30:01.040]  我們是不是要讓福音去到這些人身上呢
[00:30:01.040 --> 00:30:02.880]  乃至到黑眼的德漢健
[00:30:02.880 --> 00:30:04.480]  如果你再看這一切書裏面
[00:30:04.480 --> 00:30:05.880]  黑眼的德漢健叫做元雲
[00:30:05.880 --> 00:30:07.520]  同時可以解釋成什麼呢
[00:30:07.520 --> 00:30:09.600]  是傷心的人
[00:30:09.600 --> 00:30:12.200]  心靈受傷的人得醫治
[00:30:12.200 --> 00:30:13.800]  醫好傷心的人
[00:30:13.800 --> 00:30:15.880]  就是那個黑眼的漢健
[00:30:15.880 --> 00:30:18.240]  不是單單在靈裏面矇蔽那麼簡單
[00:30:18.240 --> 00:30:20.440]  甚至很多人在生命裏面
[00:30:20.440 --> 00:30:22.640]  我們是看不到的
[00:30:22.640 --> 00:30:27.080]  又或者我們的心是極傷
[00:30:27.080 --> 00:30:29.640]  香港有很多不同的病
[00:30:29.640 --> 00:30:32.480]  也有很多不同的病致命
[00:30:32.480 --> 00:30:33.120]  我們很記得
[00:30:33.120 --> 00:30:35.840]  當然是癌症居首位
[00:30:35.840 --> 00:30:38.640]  但知不知道第二位是什麼
[00:30:38.640 --> 00:30:41.600]  第二位是抑鬱
[00:30:41.600 --> 00:30:44.080]  竟然是
[00:30:44.080 --> 00:30:45.800]  這個是真實
[00:30:45.800 --> 00:30:47.560]  有更多更多人可能是
[00:30:47.560 --> 00:30:49.160]  不被統計底下
[00:30:49.160 --> 00:30:52.760]  因着抑鬱而過生
[00:30:52.760 --> 00:30:54.800]  原來在這樣的社會里面
[00:30:54.800 --> 00:30:56.920]  我們發現很多人因着不同的原因
[00:30:56.920 --> 00:30:57.360]  太多了
[00:30:57.360 --> 00:31:00.920]  沒有時間去處理
[00:31:00.920 --> 00:31:02.200]  我們的心靈是有病
[00:31:02.200 --> 00:31:04.320]  我們的心裏面是受傷
[00:31:04.320 --> 00:31:06.040]  我們需要醫治
[00:31:06.040 --> 00:31:09.000]  當然有些醫治是需要藉着藥物幫忙
[00:31:09.000 --> 00:31:10.440]  有些醫治需要輔導
[00:31:10.440 --> 00:31:13.240]  幫他重整整個認知的人生
[00:31:13.240 --> 00:31:15.200]  但有些醫治要在靈裏面
[00:31:15.200 --> 00:31:18.560]  讓他得釋放
[00:31:18.560 --> 00:31:19.880]  這些是什麼
[00:31:19.880 --> 00:31:21.040]  是我們在說
[00:31:21.040 --> 00:31:23.240]  如果成人充滿的能力真的那麼大的時間
[00:31:23.240 --> 00:31:26.520]  我們應該要實踐的一件事情
[00:31:26.520 --> 00:31:27.360]  四種不同的人
[00:31:27.360 --> 00:31:27.960]  貧窮的人
[00:31:27.960 --> 00:31:28.440]  被勞的
[00:31:28.440 --> 00:31:28.920]  黑眼的
[00:31:28.920 --> 00:31:29.880]  受壓制的
[00:31:29.880 --> 00:31:32.440]  都需要他們來到神的面前
[00:31:32.440 --> 00:31:34.560]  讓他生命改變
[00:31:34.560 --> 00:31:35.800]  因爲這樣的緣故
[00:31:35.800 --> 00:31:37.040]  就帶來了耶穌
[00:31:37.040 --> 00:31:38.320]  在第四章十九節
[00:31:38.320 --> 00:31:42.720]  報告神月辣人的欺凌
[00:31:42.720 --> 00:31:43.920]  欺凌
[00:31:43.920 --> 00:31:46.000]  欺凌這個字是聖經的用語
[00:31:46.000 --> 00:31:49.440]  也是管有舊約背景底下而來的
[00:31:49.440 --> 00:31:53.000]  因爲以色列人對於七這個數字很重視
[00:31:53.000 --> 00:31:53.760]  一來你知
[00:31:53.760 --> 00:31:54.480]  創造六日
[00:31:54.480 --> 00:31:55.760]  第七日是聖日
[00:31:55.760 --> 00:31:57.320]  七六日是聖日
[00:31:57.320 --> 00:31:57.720]  另一樣東西
[00:31:57.720 --> 00:31:59.360]  因爲七日是聖日
[00:31:59.360 --> 00:32:01.520]  所以年份的記錄裏面
[00:32:01.520 --> 00:32:02.960]  每逢第七年
[00:32:02.960 --> 00:32:05.320]  以色列人都看作聖年
[00:32:05.320 --> 00:32:06.040]  比較厲害的那一年
[00:32:06.040 --> 00:32:06.920]  第七年
[00:32:06.920 --> 00:32:07.600]  於是乎
[00:32:07.600 --> 00:32:08.760]  七年的七年
[00:32:08.760 --> 00:32:10.520]  就是多少年
[00:32:10.520 --> 00:32:11.520]  四十九年
[00:32:11.520 --> 00:32:13.120]  七七四十九
[00:32:13.120 --> 00:32:13.920]  這一年
[00:32:13.920 --> 00:32:15.440]  聖年中的聖年
[00:32:15.440 --> 00:32:17.360]  於是就被叫做欺凌
[00:32:17.360 --> 00:32:18.240]  有沒有這麼出奇啊
[00:32:18.240 --> 00:32:19.280]  欺凌有沒有這麼特別啊
[00:32:19.280 --> 00:32:20.760]  欺凌不是千欺凌嗎
[00:32:20.760 --> 00:32:22.720]  一千年才一次嘛
[00:32:22.720 --> 00:32:24.840]  這是另一個觀念
[00:32:24.840 --> 00:32:26.000]  這個欺凌是什麼呢
[00:32:26.000 --> 00:32:27.080]  按照舊約
[00:32:27.080 --> 00:32:28.240]  在你背後的二十五章
[00:32:28.240 --> 00:32:30.400]  有很長的序述
[00:32:30.400 --> 00:32:31.560]  簡單說就是
[00:32:31.560 --> 00:32:34.200]  這一年就是放過人的那一年
[00:32:34.200 --> 00:32:35.640]  但是年份裏面
[00:32:35.640 --> 00:32:37.680]  我們數到第四十九年
[00:32:37.680 --> 00:32:39.360]  於是乎在這一年之後
[00:32:39.360 --> 00:32:40.240]  會發生什麼呢
[00:32:40.240 --> 00:32:41.360]  如果有人
[00:32:41.360 --> 00:32:43.080]  是奴隸來的
[00:32:43.080 --> 00:32:45.360]  在這個欺凌的時間將會被
[00:32:45.360 --> 00:32:46.160]  釋放
[00:32:46.160 --> 00:32:46.760]  這句話是什麼呢
[00:32:46.760 --> 00:32:49.800]  就正正在呼應在十八節
[00:32:49.800 --> 00:32:52.160]  被奴隸釋放
[00:32:52.160 --> 00:32:53.360]  奴隸是被釋放的
[00:32:53.360 --> 00:32:54.480]  又或者有人欠債
[00:32:54.480 --> 00:32:55.960]  欠了一身債
[00:32:55.960 --> 00:32:58.520]  於是乎在四十九年之後是怎樣
[00:32:58.520 --> 00:32:59.480]  免債
[00:32:59.480 --> 00:32:59.920]  太好了
[00:32:59.920 --> 00:33:01.720]  我應該在第四十八年去買房
[00:33:01.720 --> 00:33:03.160]  有點道理的
[00:33:03.160 --> 00:33:05.240]  就即刻不用還給銀行
[00:33:05.240 --> 00:33:05.640]  太好了
[00:33:05.640 --> 00:33:07.360]  搞定了
[00:33:07.360 --> 00:33:07.960]  不過不好意思
[00:33:07.960 --> 00:33:09.560]  因爲香港不是
[00:33:09.560 --> 00:33:12.320]  全個香港都是這樣的處境
[00:33:12.320 --> 00:33:17.080]  這個聖經真理不能夠應用在我們日常的生活借貸裏面
[00:33:17.080 --> 00:33:18.800]  但是欺凌
[00:33:18.800 --> 00:33:20.640]  是在說放過人
[00:33:20.640 --> 00:33:22.000]  免債
[00:33:22.000 --> 00:33:23.000]  免你的刑
[00:33:23.000 --> 00:33:25.400]  免你的罪
[00:33:25.400 --> 00:33:27.160]  耶穌要告訴人一件事
[00:33:27.160 --> 00:33:28.040]  我來到
[00:33:28.040 --> 00:33:30.480]  就是神要放過人
[00:33:30.480 --> 00:33:31.440]  而更重要的一件事
[00:33:31.440 --> 00:33:32.640]  耶穌沒有讀出
[00:33:32.640 --> 00:33:36.320]  以賽亞書六十一章的第二節
[00:33:36.320 --> 00:33:37.840]  如果你夾着聖經
[00:33:37.840 --> 00:33:39.000]  六十一章第二節
[00:33:39.000 --> 00:33:39.960]  其實是說什麼呢
[00:33:39.960 --> 00:33:40.600]  他就說
[00:33:40.600 --> 00:33:44.320]  我們神報仇的日子
[00:33:44.320 --> 00:33:45.280]  很奇怪的
[00:33:45.280 --> 00:33:46.280]  如果你看了
[00:33:46.280 --> 00:33:49.160]  神報仇安慰的人會有
[00:33:49.160 --> 00:33:51.080]  不過耶穌沒有讀出這個
[00:33:51.080 --> 00:33:52.840]  他讀到這裏就停了
[00:33:52.840 --> 00:33:55.600]  如果你看回《路加福音》第四章二十節
[00:33:55.600 --> 00:33:56.880]  讀到這裏就停了
[00:33:56.880 --> 00:33:58.440]  就將書捲起來
[00:33:58.440 --> 00:34:01.760]  交回給執事
[00:34:01.760 --> 00:34:02.720]  說耶穌篩改聖經
[00:34:02.720 --> 00:34:03.880]  不是
[00:34:03.880 --> 00:34:05.800]  耶穌藉着這聖經
[00:34:05.800 --> 00:34:08.040]  講他的職事要做什麼
[00:34:08.040 --> 00:34:10.840]  他講到這裏就停了
[00:34:10.840 --> 00:34:12.680]  耶穌是要讓明白
[00:34:12.680 --> 00:34:16.520]  神拯救和放過人的日子
[00:34:16.520 --> 00:34:17.840]  兄弟姐妹
[00:34:17.840 --> 00:34:18.280]  今天
[00:34:18.280 --> 00:34:19.760]  當我們說的是聖經充滿的時候
[00:34:19.760 --> 00:34:21.880]  我們要服侍有需要的人
[00:34:21.880 --> 00:34:23.320]  所以教會在講不同的社區關懷
[00:34:23.320 --> 00:34:24.960]  我們今年一直在做
[00:34:24.960 --> 00:34:26.240]  我們還會期望
[00:34:26.240 --> 00:34:29.240]  有些我們以前是教會整體做的
[00:34:29.240 --> 00:34:31.360]  我們希望在我們的牧區當中
[00:34:31.360 --> 00:34:34.120]  自發地去做
[00:34:34.120 --> 00:34:35.680]  但是當我們一直這樣做的同時
[00:34:35.680 --> 00:34:37.960]  其實要讓人知道什麼呢
[00:34:37.960 --> 00:34:40.040]  就是上帝放過我們
[00:34:40.040 --> 00:34:42.840]  也都包括我們放過人
[00:34:42.840 --> 00:34:43.720]  可能你會這麼說
[00:34:43.720 --> 00:34:44.600]  哇
[00:34:44.600 --> 00:34:45.560]  那怎麼辦
[00:34:45.560 --> 00:34:46.960]  人人都會放過
[00:34:46.960 --> 00:34:48.400]  當然
[00:34:48.400 --> 00:34:49.960]  在整個愛裏面
[00:34:49.960 --> 00:34:52.880]  整個救恩是爲所有人預備的
[00:34:52.880 --> 00:34:53.640]  不過
[00:34:53.640 --> 00:34:54.920]  不代表所有人
[00:34:54.920 --> 00:34:56.880]  是預備接受救恩
[00:34:56.880 --> 00:34:58.000]  兄弟姐妹你明白的
[00:34:58.000 --> 00:35:00.200]  但是你不要介意他不預備接受救恩
[00:35:00.200 --> 00:35:01.320]  我仍然地
[00:35:01.320 --> 00:35:03.200]  將福音傳給人
[00:35:03.200 --> 00:35:05.040]  他收不收是他的事
[00:35:05.040 --> 00:35:05.840]  接受救恩之後
[00:35:05.840 --> 00:35:07.040]  他生命有沒有改變
[00:35:07.040 --> 00:35:08.600]  他要與人負責
[00:35:08.600 --> 00:35:09.840]  所以當我們講愛
[00:35:09.840 --> 00:35:11.520]  是接受包容的同時
[00:35:11.520 --> 00:35:12.240]  不要忘記
[00:35:12.240 --> 00:35:13.440]  我經常提醒姐妹
[00:35:13.440 --> 00:35:14.360]  講那麼多前書
[00:35:14.360 --> 00:35:15.720]  裏面講愛
[00:35:15.720 --> 00:35:16.520]  哎呀凡事包容
[00:35:16.520 --> 00:35:17.680]  凡事相互奉還
[00:35:17.680 --> 00:35:18.800]  不要讀《流聖經》
[00:35:18.800 --> 00:35:21.320]  一樣有不喜歡不疑和什麼
[00:35:21.320 --> 00:35:23.040]  只喜歡真理
[00:35:23.040 --> 00:35:24.400]  若然有人經歷神的愛
[00:35:24.400 --> 00:35:28.080]  但他偏偏仍然是不改的
[00:35:28.080 --> 00:35:29.560]  不要說我仍然包容他
[00:35:29.560 --> 00:35:31.320]  甚至想起我們自己
[00:35:31.320 --> 00:35:33.040]  從信耶穌那刻
[00:35:33.040 --> 00:35:37.000]  信耶穌整個過程
[00:35:37.000 --> 00:35:38.200]  耶穌一早就死定了
[00:35:38.200 --> 00:35:40.880]  救恩一早就幫你找定數據了
[00:35:40.880 --> 00:35:42.080]  你收就行了
[00:35:42.080 --> 00:35:44.000]  不過有一個很關鍵的東西就是
[00:35:44.000 --> 00:35:45.440]  你要認自己罪
[00:35:45.440 --> 00:35:46.320]  你認了自己不行
[00:35:46.320 --> 00:35:50.880]  纔來到耶穌面前收
[00:35:50.880 --> 00:35:51.920]  哎呀突然間講得那麼遠
[00:35:51.920 --> 00:35:53.160]  不是
[00:35:53.160 --> 00:35:54.240]  而是講一件事
[00:35:54.240 --> 00:35:55.120]  我們爲人做
[00:35:55.120 --> 00:35:56.040]  是不用計較
[00:35:56.040 --> 00:35:57.560]  照做
[00:35:57.560 --> 00:35:58.440]  做完之後
[00:35:58.440 --> 00:35:59.760]  有人可能不接受的
[00:35:59.760 --> 00:36:01.080]  有人可能不悔改的
[00:36:01.080 --> 00:36:01.920]  有人可能悔改之後
[00:36:01.920 --> 00:36:03.680]  自己走回頭路的
[00:36:03.680 --> 00:36:05.600]  有機會你看看《彼得前後書》
[00:36:05.600 --> 00:36:07.680]  就是罵那些還罵得狠
[00:36:07.680 --> 00:36:09.200]  但不要理會
[00:36:09.200 --> 00:36:10.360]  儘管照做
[00:36:10.360 --> 00:36:12.280]  審判的是神
[00:36:12.280 --> 00:36:15.160]  審判的是神
[00:36:15.160 --> 00:36:17.520]  悔改是要那個人自己認罪
[00:36:17.520 --> 00:36:19.520]  纔有赦免
[00:36:19.520 --> 00:36:20.680]  他一直不認
[00:36:20.680 --> 00:36:22.720]  也都不會有
[00:36:22.720 --> 00:36:23.360]  但反過來
[00:36:23.360 --> 00:36:23.840]  是不是因爲這樣
[00:36:23.840 --> 00:36:25.880]  所以我們不全講赦免的信息呢
[00:36:25.880 --> 00:36:26.560]  不會
[00:36:26.560 --> 00:36:28.080]  我們一樣要講
[00:36:28.080 --> 00:36:29.080]  因爲本來
[00:36:29.080 --> 00:36:30.640]  耶穌就是要報告神
[00:36:30.640 --> 00:36:32.800]  約納人的欺凌
[00:36:32.800 --> 00:36:34.160]  既然如此
[00:36:34.160 --> 00:36:35.320]  2015年
[00:36:35.320 --> 00:36:36.480]  第一個指日
[00:36:36.480 --> 00:36:38.480]  你又聽到些什麼呢
[00:36:38.480 --> 00:36:40.440]  你聽到些什麼呢
[00:36:40.440 --> 00:36:41.800]  不要那麼計較
[00:36:41.800 --> 00:36:43.280]  可能你聽到這些
[00:36:43.280 --> 00:36:45.000]  祝求聖靈充滿
[00:36:45.000 --> 00:36:46.920]  很明顯講近
[00:36:46.920 --> 00:36:48.640]  多些關心不同的人
[00:36:48.640 --> 00:36:50.920]  也都很重要
[00:36:50.920 --> 00:36:52.200]  這些會不會成爲
[00:36:52.200 --> 00:36:53.880]  今天你在神面前的禱告呢
