
[00:00:00.000 --> 00:00:04.000]  我們上禮拜講的說4篇34篇是大衛在什麼時候寫的
[00:38:53.220 --> 00:38:54.020]  你想想看
[00:38:54.020 --> 00:38:57.220]  經過news出來多麼powerful
[00:38:57.220 --> 00:38:59.420]  這是基督教
[00:38:59.420 --> 00:39:03.020]  這是耶穌基督的愛
[00:39:03.020 --> 00:39:07.320]  一個把自己的親生的哥哥殺死的人
[00:39:07.320 --> 00:39:09.120]  他不單單沒有懷恨他
[00:39:09.120 --> 00:39:10.020]  他說原諒他
[00:39:10.020 --> 00:39:12.420]  他說I love you
[00:39:12.420 --> 00:39:16.920]  他講這句話不是做給人家看的
[00:39:16.920 --> 00:39:20.920]  弟兄姊妹有什麼的冤仇
[00:39:20.920 --> 00:39:24.420]  比自己的親人被殺還要大
[00:39:24.420 --> 00:39:25.620]  而我們許多時候
[00:39:25.620 --> 00:39:28.320]  為著那些雞毛蒜皮的小事
[00:39:28.320 --> 00:39:30.520]  四不兩立
[00:39:30.520 --> 00:39:33.120]  真的看了你就不順眼
[00:39:33.120 --> 00:39:36.320]  想盡辦法把你整倒
[00:39:36.320 --> 00:39:40.320]  弟兄姊妹這不是教會
[00:39:40.320 --> 00:39:44.320]  讓教會成為一個充滿神的愛
[00:39:44.320 --> 00:39:46.620]  充滿了饒恕
[00:39:46.620 --> 00:39:50.000]  充满了平安的地方,Amen?
