
[00:00:00.000 --> 00:00:03.340]  在千變萬化的世代
[00:28:10.540 --> 00:28:12.440]  叫耶穌就從死裡復活的大能
[00:28:12.440 --> 00:28:14.040]  必定能夠感化人的心
[00:28:14.040 --> 00:28:15.840]  能夠拯救人的心
[00:28:15.840 --> 00:28:19.140]  因此我們相信神的大能
[00:28:19.140 --> 00:28:21.140]  要在這十四天晚上來彰顯
[00:28:21.140 --> 00:28:22.140]  當你傳福音的時候
[00:28:22.140 --> 00:28:23.840]  神的大能要感動這個人
[00:28:23.840 --> 00:28:26.140]  神的大能能夠轉變人的生命
[00:28:26.140 --> 00:28:27.840]  能夠改變人的生活
[00:28:27.840 --> 00:28:29.340]  改變人的生命
[00:28:29.340 --> 00:28:31.440]  這是我在菲律賓短旋的時候
[00:28:31.440 --> 00:28:34.140]  聽了一個非常非常感人的見證
[00:28:34.140 --> 00:28:37.240]  我們分談青少年的四口領袖
[00:28:37.240 --> 00:28:38.440]  他二十幾歲
[00:28:38.440 --> 00:28:40.740]  叫Chris John Bynes
[00:28:40.740 --> 00:28:42.640]  我們簡稱他CJ
[00:28:42.640 --> 00:28:45.940]  他過去其實有七年的時間
[00:28:45.940 --> 00:28:47.440]  是跨性別人的
[00:28:47.440 --> 00:28:48.440]  在那個生活裡面
[00:28:48.440 --> 00:28:49.440]  transgender
[00:28:49.440 --> 00:28:51.240]  所以他的見證就用這個名字
[00:28:51.240 --> 00:28:54.540]  transgender transform by the love of God
[00:28:54.540 --> 00:28:56.140]  跨性別的人
[00:28:56.140 --> 00:28:58.140]  被神的愛轉化了
[00:28:58.140 --> 00:28:59.140]  你看那個相片的背後
[00:28:59.140 --> 00:29:01.740]  就是他以前的樣子
[00:29:01.740 --> 00:29:04.040]  他現在就是英俊瀟灑的男生
[00:29:04.040 --> 00:29:05.340]  後面就是這個女生
[00:29:05.340 --> 00:29:06.540]  也是他以前的日子
[00:29:06.540 --> 00:29:07.840]  他就在這個三百多人
[00:29:07.840 --> 00:29:09.340]  在我們的三百多
[00:29:09.340 --> 00:29:11.340]  三百七十幾個人的
[00:29:11.340 --> 00:29:12.240]  青年特會裡面
[00:29:12.240 --> 00:29:13.640]  他就分享他的見證
[00:29:13.640 --> 00:29:14.440]  他說他以前
[00:29:14.440 --> 00:29:15.240]  my life before
[00:29:15.240 --> 00:29:18.940]  他以前就是非常受歡迎的一個
[00:29:18.940 --> 00:29:19.740]  跨性別的人
[00:29:19.740 --> 00:29:22.140]  你知道在菲律賓非常紅的一個人
[00:29:22.140 --> 00:29:24.040]  你看下一張
[00:29:24.040 --> 00:29:26.340]  這是他以前的樣子
[00:29:26.340 --> 00:29:28.040]  他把他的整個見證
[00:29:28.040 --> 00:29:29.640]  放在這個臉書裡面
[00:29:29.640 --> 00:29:30.940]  放在這個網路上了
[00:29:30.940 --> 00:29:34.040]  下一張也是他以前的樣子
[00:29:34.040 --> 00:29:35.140]  他主要的主題是
[00:29:35.140 --> 00:29:37.040]  the enemy thought he had me
[00:29:37.040 --> 00:29:38.040]  but Jesus said
[00:29:38.040 --> 00:29:39.440]  I am
[00:29:39.440 --> 00:29:40.640]  you are mine
[00:29:40.640 --> 00:29:43.440]  他的仇敵以為他得了我
[00:29:43.440 --> 00:29:44.840]  但是耶穌說
[00:29:44.840 --> 00:29:47.140]  你是我的
[00:29:47.140 --> 00:29:48.340]  他整個影片裡面
[00:29:48.340 --> 00:29:49.740]  都在講這句話
[00:29:49.740 --> 00:29:52.140]  仇敵以為他得了我
[00:29:52.140 --> 00:29:53.440]  但是耶穌說
[00:29:53.440 --> 00:29:55.340]  你是我的
[00:29:55.340 --> 00:29:56.840]  非常強而有力的見證
[00:29:56.840 --> 00:29:58.140]  結果他在有一次
[00:29:58.140 --> 00:29:59.340]  我們教會分堂裡面
[00:29:59.340 --> 00:30:01.440]  有一個特別像這些
[00:30:01.440 --> 00:30:03.040]  跨性別的人傳福音的時候
[00:30:03.040 --> 00:30:04.540]  他就在當中絕之信主
[00:30:04.540 --> 00:30:06.140]  我們看到下一張他受洗
[00:30:06.140 --> 00:30:07.140]  在我們教會受洗
[00:30:07.140 --> 00:30:09.840]  如今是我們青少年四宮那個領袖
[00:30:09.840 --> 00:30:11.940]  專門有這樣一個負擔
[00:30:11.940 --> 00:30:13.840]  向這些跨性別的
[00:30:13.840 --> 00:30:16.940]  這樣一個族群來傳福音
[00:30:16.940 --> 00:30:18.640]  而且他受到很多的攻擊
[00:30:18.640 --> 00:30:20.140]  很多的逼迫
[00:30:20.140 --> 00:30:23.840]  好 留個掌聲鼓勵給我們的神
[00:30:23.840 --> 00:30:24.340]  然後下一張
[00:30:24.340 --> 00:30:26.540]  我們在我們的酒店面前碰到他
[00:30:26.540 --> 00:30:30.340]  剛好在那邊就穿紅色的衣服就是他了
[00:30:30.340 --> 00:30:32.640]  現在是非常非常熱心
[00:30:32.640 --> 00:30:36.340]  充滿熱情要傳主福音的一個人
[00:30:36.340 --> 00:30:39.440]  他在這個300多人的青年特圍裡面說
[00:30:39.440 --> 00:30:41.440]  他說我過去要尋找愛
[00:30:41.440 --> 00:30:43.240]  卻尋找錯的地方
[00:30:43.240 --> 00:30:44.840]  如今我找到了真正愛
[00:30:44.840 --> 00:30:46.840]  我的耶穌基督
[00:30:46.840 --> 00:30:48.840]  耶穌基督改變了我的生命
[00:30:48.840 --> 00:30:50.040]  轉化我的生命
[00:30:50.040 --> 00:30:51.240]  親愛的弟兄姐妹
[00:30:51.240 --> 00:30:52.940]  保羅說我不以福音為止
[00:30:52.940 --> 00:30:58.140]  福音本是神的大能
[00:30:58.140 --> 00:31:02.440]  要就一切相信的
[00:31:02.440 --> 00:31:06.540]  所以你相信福音就是神的大能嗎
[00:31:06.540 --> 00:31:08.740]  那你記得14天一字不知大會的時候
[00:31:08.740 --> 00:31:10.640]  我們有很多邀請卡
[00:31:10.640 --> 00:31:12.540]  包括網路上的
[00:31:12.540 --> 00:31:15.740]  弟兄姐妹我們有網路的邀請卡
[00:31:15.740 --> 00:31:17.940]  麻煩你邀請你的親朋好友
[00:31:17.940 --> 00:31:19.740]  千萬不要錯過這個機會
[00:31:19.740 --> 00:31:24.540]  讓你親身能夠經歷福音真的是神的大能
[00:31:24.540 --> 00:31:27.140]  它可以改變Chris John
[00:31:27.140 --> 00:31:29.340]  這位青少年孩子的生命
[00:31:29.340 --> 00:31:31.840]  同樣它也一定能夠改變
[00:31:31.840 --> 00:31:33.640]  你的親朋好友的生命
[00:31:33.640 --> 00:31:36.040]  因為這福音是永遠不改變的
[00:31:36.040 --> 00:31:37.540]  神的大能永遠不改變
[00:31:37.540 --> 00:31:40.240]  因為神是昨日經歷這道永遠永不改變的神
[00:31:40.240 --> 00:31:43.540]  所以保羅說我不以福音為止
[00:31:43.540 --> 00:31:45.640]  你也不要以福音為止
[00:31:45.640 --> 00:31:46.840]  不要害怕
[00:31:46.840 --> 00:31:48.540]  不要感覺到難為情
[00:31:48.540 --> 00:31:50.440]  大膽地邀請你的同事
[00:31:50.440 --> 00:31:51.340]  你的鄰居
[00:31:51.340 --> 00:31:52.440]  你的朋友
[00:31:52.440 --> 00:31:53.740]  你的家人
[00:31:53.740 --> 00:31:55.940]  來參加14天一字不知大會
[00:31:55.940 --> 00:31:58.240]  讓他們能夠經歷福音的大能
[00:31:58.240 --> 00:32:00.940]  因為神愛世人
[00:32:00.940 --> 00:32:02.540]  神愛他們
[00:32:02.540 --> 00:32:04.140]  這樣獨生子耶穌都賜給他們
[00:32:04.140 --> 00:32:06.740]  叫他們能夠信靠他不致滅亡
[00:32:06.740 --> 00:32:07.840]  反得永生
[00:32:07.840 --> 00:32:09.040]  阿們
[00:32:09.040 --> 00:32:12.040]  我們一起禱告
[00:32:12.040 --> 00:32:14.140]  親愛的大伯父我們感謝贊美你
[00:32:14.140 --> 00:32:17.540]  因為祝你真的是愛世上的每一個人
[00:32:17.540 --> 00:32:20.440]  因為你願意人人都悔改
[00:32:20.440 --> 00:32:22.940]  不願有一人沉淪
[00:32:22.940 --> 00:32:27.740]  我們更是相信福音真的是祝你的大能
[00:32:27.740 --> 00:32:30.540]  要就一切相信的
[00:32:30.540 --> 00:32:32.740]  所以我們為這14天一字不知大會
[00:32:32.740 --> 00:32:34.640]  來向你先感謝才贊美你
[00:32:34.640 --> 00:32:35.840]  我們要宣告
[00:32:35.840 --> 00:32:37.340]  那將是我們親朋好友
[00:32:37.340 --> 00:32:39.240]  左鄰右舍同事朋友
[00:32:39.240 --> 00:32:41.440]  他們蒙恩得救的日子
[00:32:41.440 --> 00:32:43.940]  因為祝你福音的大能
[00:32:43.940 --> 00:32:45.740]  就要彰顯在他們身上
[00:32:45.740 --> 00:32:48.740]  我們把我們的親朋好友帶到祝您的面前
[00:32:48.740 --> 00:32:50.340]  讓你親自來感動他們
[00:32:50.340 --> 00:32:52.140]  也給我們勇敢
[00:32:52.140 --> 00:32:54.040]  幹強賺來的心
[00:32:54.040 --> 00:32:56.140]  勇敢的邀請他們
[00:32:56.140 --> 00:32:59.040]  讓你們不要錯過這美好
[00:32:59.040 --> 00:33:00.540]  蒙恩得救的日子
[00:33:00.540 --> 00:33:02.140]  謝謝我們隊長聽我們的禱告
[00:33:02.140 --> 00:33:03.340]  榮光贊美歸給你
[00:33:03.340 --> 00:33:04.740]  禱告感謝
[00:33:04.740 --> 00:33:07.340]  奉靠主耶穌基督寶貴的名求
[00:33:07.340 --> 00:33:08.540]  阿們
