
[00:00:00.000 --> 00:00:02.880]  和你旁邊說聲新年快樂
[00:34:17.600 --> 00:34:20.480]  你已經揀選了我們
[00:34:20.480 --> 00:34:22.720]  讓我們得罪這個永恆不變
[00:34:22.720 --> 00:34:24.240]  尊貴的身份
[00:34:24.240 --> 00:34:27.200]  成為神的兒女
[00:34:27.200 --> 00:34:28.960]  在歷史當中
[00:34:28.960 --> 00:34:30.480]  我們永遠都是
[00:34:30.480 --> 00:34:34.000]  在任何空間當中都不能夠拿走
[00:34:34.000 --> 00:34:35.920]  讓我們抓緊神兒女的身份
[00:34:35.920 --> 00:34:39.600]  成為我們盼望的根源和根基
[00:34:39.600 --> 00:34:40.960]  也讓我們藉著今天的道
[00:34:40.960 --> 00:34:42.640]  讓我們看到耶穌基督
[00:34:42.640 --> 00:34:44.320]  他要受苦難
[00:34:44.320 --> 00:34:47.280]  但是將來得著最大的榮耀
[00:34:47.280 --> 00:34:48.960]  同樣我們每一個跟隨耶穌基督的人
[00:34:48.960 --> 00:34:50.160]  我們都知道在地上
[00:34:50.160 --> 00:34:54.160]  我們要面對困難、考驗為苦難
[00:34:54.160 --> 00:34:56.480]  但是我們視這些都是成為短暫
[00:34:56.480 --> 00:34:58.480]  成為我們信心的試煉
[00:34:58.480 --> 00:35:00.160]  讓我們準備好自己
[00:35:00.160 --> 00:35:02.720]  得著將來耶穌基督給我們的稱讚
[00:35:02.720 --> 00:35:03.920]  榮耀和尊貴
[00:35:03.920 --> 00:35:09.680]  天上不惱壞、不玷污、不衰殘的基業
[00:35:09.680 --> 00:35:12.880]  主啊幫助我們成為一個有活潑盼望的人
[00:35:12.880 --> 00:35:14.960]  我們禱告奉耶穌基督的名求
[00:35:14.960 --> 00:35:15.760]  阿們
