
[00:00:00.000 --> 00:00:03.820]  在人際關係的衝突的復活
[00:37:18.640 --> 00:37:19.640]  還是牧師
[00:37:19.640 --> 00:37:20.640]  我不記得了
[00:37:20.640 --> 00:37:22.640]  他知道我脾氣不太好
[00:37:22.640 --> 00:37:24.640]  所以他提醒我
[00:37:24.640 --> 00:37:26.640]  怕我會罵人
[00:37:26.640 --> 00:37:27.640]  他告訴我什麼呢?
[00:37:27.640 --> 00:37:31.640]  他說當上帝做人的時候
[00:37:31.640 --> 00:37:36.640]  是按照上帝的lightness and image
[00:37:36.640 --> 00:37:38.640]  有他的樣式和形象
[00:37:38.640 --> 00:37:40.640]  換句話說
[00:37:40.640 --> 00:37:44.640]  你和我是有上帝的樣式和形象
[00:37:44.640 --> 00:37:45.640]  對不對?
[00:37:45.640 --> 00:37:52.640]  當你不尊重上帝所做出來的creation
[00:37:52.640 --> 00:37:55.640]  你就是對上帝不敬
[00:37:55.640 --> 00:37:58.640]  因為你不當他是一個人
[00:37:58.640 --> 00:38:00.640]  當你不當他是一個人
[00:38:00.640 --> 00:38:04.640]  你就是不當上帝是東西
[00:38:04.640 --> 00:38:08.640]  所以這句說話給了我很重
[00:38:08.640 --> 00:38:09.640]  也給了我一個
[00:38:09.640 --> 00:38:11.640]  事實在我心裡
[00:38:11.640 --> 00:38:15.640]  我永遠當我現在當然不是manager
[00:38:15.640 --> 00:38:18.640]  這裡我沒什麼權利
[00:38:18.640 --> 00:38:20.640]  我以前做manager的時候
[00:38:20.640 --> 00:38:21.640]  我很記得這句說話
[00:38:21.640 --> 00:38:22.640]  所以我就說
[00:38:22.640 --> 00:38:24.640]  我經常警醒自己
[00:38:24.640 --> 00:38:27.640]  Never yell at my subordinates
[00:38:27.640 --> 00:38:31.640]  他也是上帝創造出來的creation
[00:38:31.640 --> 00:38:34.640]  是上帝的精心傑作
[00:38:34.640 --> 00:38:36.640]  是二佛所書的二張十字
[00:38:36.640 --> 00:38:38.640]  是一個masterpiece
[00:38:38.640 --> 00:38:42.640]  你和我都是一個上帝的masterpiece
[00:38:42.640 --> 00:38:44.640]  You and I
[00:38:44.640 --> 00:38:46.640]  including every single one of you
[00:38:46.640 --> 00:38:49.640]  deserve our respect
[00:38:49.640 --> 00:38:51.640]  所以我希望大家都記住
[00:38:51.640 --> 00:38:53.640]  所以保羅就告訴我們
[00:38:53.640 --> 00:38:56.640]  當一切的苦毒 惱恨 憤怒 讓罵 毀謗
[00:38:56.640 --> 00:38:59.640]  這些通通都要除掉
[00:38:59.640 --> 00:39:01.640]  取而代之的
[00:39:01.640 --> 00:39:03.640]  就是我們要用恩慈
[00:39:03.640 --> 00:39:05.640]  用一個寬容的心
[00:39:05.640 --> 00:39:11.640]  用一個forgiving heart
[00:39:11.640 --> 00:39:16.640]  如果我們仔細看第四章最後那一句
[00:39:16.640 --> 00:39:18.640]  其實不是停在那裡
[00:39:18.640 --> 00:39:23.640]  其實是要讀完第五章的第一第二節
[00:39:23.640 --> 00:39:25.640]  這樣才會通
[00:39:25.640 --> 00:39:26.640]  大家看一看
[00:39:26.640 --> 00:39:27.640]  第三節
[00:39:27.640 --> 00:39:29.640]  並要以恩慈相待
[00:39:29.640 --> 00:39:32.640]  全憐憫的心彼此搖算
[00:39:32.640 --> 00:39:36.640]  正如神在基督裡搖庶你們一樣
[00:39:36.640 --> 00:39:38.640]  所以你們效法神
[00:39:38.640 --> 00:39:41.640]  好像蒙慈愛的兒女一樣
[00:39:41.640 --> 00:39:43.640]  也要憑愛心行事
[00:39:43.640 --> 00:39:45.640]  正如基督愛我們
[00:39:45.640 --> 00:39:47.640]  為我們捨了自己
[00:39:47.640 --> 00:39:52.640]  當做輕香的供物和祭物屬於神
[00:39:52.640 --> 00:39:55.640]  保羅最主要是想告訴我們什麼呢?
[00:39:55.640 --> 00:39:58.640]  保羅是叫我們要有基督的心腸
[00:39:58.640 --> 00:40:02.640]  要我們效法上帝的愛
[00:40:02.640 --> 00:40:04.640]  效法上帝
[00:40:04.640 --> 00:40:08.640]  第五章的第一節裡說得很清楚
[00:40:08.640 --> 00:40:11.640]  而在第五章的第一節裡
[00:40:11.640 --> 00:40:14.640]  有一個字是重複了三次
[00:40:14.640 --> 00:40:16.640]  大家看不看到?
[00:40:16.640 --> 00:40:18.640]  是哪個字?
[00:40:18.640 --> 00:40:20.640]  是個愛字
[00:40:20.640 --> 00:40:24.640]  愛在這段經文裡重複了三次
[00:40:24.640 --> 00:40:26.640]  那我就問問大家
[00:40:26.640 --> 00:40:30.640]  這裡所指的愛是什麼的愛呢?
[00:40:30.640 --> 00:40:32.640]  正如剛才大家聽到了
[00:40:32.640 --> 00:40:34.640]  是一個Forgiving Heart
[00:40:34.640 --> 00:40:36.640]  是一個寬恕的愛
[00:40:36.640 --> 00:40:38.640]  可能大家都在問
[00:40:38.640 --> 00:40:40.640]  什麼叫寬恕的愛呢?
[00:40:40.640 --> 00:40:42.640]  有沒有一些具體的讓我們明白
[00:40:42.640 --> 00:40:44.640]  什麼叫寬恕 什麼叫愛呢?
[00:40:44.640 --> 00:40:46.640]  我們看看John MacArthur
[00:40:46.640 --> 00:40:48.640]  Dr. John MacArthur
[00:40:48.640 --> 00:40:52.640]  他給我們一些很詳盡的見解
[00:40:52.640 --> 00:40:55.640]  他說寬恕的存在
[00:40:55.640 --> 00:40:57.640]  證明了有愛的存在
[00:40:57.640 --> 00:41:03.640]  因為只有愛才有原諒人的動機和瓦量
[00:41:03.640 --> 00:41:05.640]  不是力量 是瓦量
[00:41:05.640 --> 00:41:06.640]  第二
[00:41:06.640 --> 00:41:10.640]  他說我們愛人的程度有多深多闊
[00:41:10.640 --> 00:41:15.640]  就是我們原諒人的能力有多闊多深
[00:41:15.640 --> 00:41:16.640]  第三
[00:41:16.640 --> 00:41:21.640]  他說正如上帝愛的深度
[00:41:21.640 --> 00:41:26.640]  通過饒恕人的程度表現出來
[00:41:26.640 --> 00:41:28.640]  我們愛人的深度
[00:41:28.640 --> 00:41:34.640]  也是從我們原諒人有多深
[00:41:34.640 --> 00:41:36.640]  來反映出來
[00:41:36.640 --> 00:41:40.640]  我覺得這三件事給了我很大的提醒
[00:41:40.640 --> 00:41:43.640]  而上帝總是會說
[00:41:43.640 --> 00:41:45.640]  I forgive
[00:41:45.640 --> 00:41:47.640]  我會原諒的
[00:41:47.640 --> 00:41:50.640]  我記得我在香港讀七年班或八年班的時候
[00:41:50.640 --> 00:41:53.640]  這裡好像叫七年班或八年班
[00:41:53.640 --> 00:41:56.640]  香港叫Form 1 Form 2
[00:41:56.640 --> 00:41:59.640]  我的學校是一個基督教的學校
[00:41:59.640 --> 00:42:01.640]  我們每個星期
[00:42:01.640 --> 00:42:03.640]  不是每個星期 每一天
[00:42:03.640 --> 00:42:04.640]  那時候覺得很可憐
[00:42:04.640 --> 00:42:06.640]  現在覺得很棒
[00:42:06.640 --> 00:42:09.640]  每一天都要有早會
[00:42:09.640 --> 00:42:14.640]  而我很記得這個早會就是唱一首歌
[00:42:14.640 --> 00:42:17.640]  而當中有一首讚美的詩
[00:42:17.640 --> 00:42:18.640]  或者一個Hymn
[00:42:18.640 --> 00:42:19.640]  我叫一個聖詩
[00:42:19.640 --> 00:42:22.640]  給了我一個很深刻的印象
[00:42:22.640 --> 00:42:24.640]  當時我不相信
[00:42:24.640 --> 00:42:26.640]  但也給了我很深刻的印象
[00:42:26.640 --> 00:42:29.640]  直到我移民到美國
[00:42:29.640 --> 00:42:32.640]  這首歌仍然在我腦海中
[00:42:32.640 --> 00:42:34.640]  間中都會浮現
[00:42:34.640 --> 00:42:36.640]  時不時都會浮現
[00:42:36.640 --> 00:42:39.640]  而其中一個歌詞很打動我
[00:42:39.640 --> 00:42:41.640]  其中一個歌詞說
[00:42:41.640 --> 00:42:43.640]  He knows every lie
[00:42:43.640 --> 00:42:46.640]  that you and I have told
[00:42:46.640 --> 00:42:48.640]  though it makes him sad
[00:42:48.640 --> 00:42:51.640]  to see the way we live
[00:42:51.640 --> 00:42:53.640]  He always say
[00:42:53.640 --> 00:42:57.640]  I forgive, I forgive
[00:42:57.640 --> 00:43:00.640]  中文就是這樣翻譯的
[00:43:00.640 --> 00:43:02.640]  他知道你每一個謊言
[00:43:02.640 --> 00:43:03.640]  你跟我說過
[00:43:03.640 --> 00:43:06.640]  雖然我們的生活方式
[00:43:06.640 --> 00:43:08.640]  傷透他的心
[00:43:08.640 --> 00:43:10.640]  但他總是會說
[00:43:10.640 --> 00:43:13.640]  我原諒你 我原諒你
[00:43:13.640 --> 00:43:15.640]  我會原諒你的
