
[00:00:00.000 --> 00:00:04.640]  新的一年,在這裡祝大家新的一年有新的恩典
[00:36:34.240 --> 00:36:39.600]  但祂更加會和罪人和妓女同夕吃飯
[00:36:39.600 --> 00:36:43.280]  耶穌就是愛那些不可愛的人
[00:36:43.280 --> 00:36:46.880]  亞拿尼亞也是在效法耶穌
[00:36:46.880 --> 00:36:49.840]  去愛那些不可愛的人
[00:36:49.840 --> 00:36:51.760]  摸那些不可摸
[00:36:51.760 --> 00:36:52.720]  不可摸
[00:36:52.720 --> 00:36:54.240]  我突然想到那些不可以摸
[00:36:54.240 --> 00:36:54.880]  即是犯規
[00:36:54.880 --> 00:36:55.520]  不是
[00:36:55.520 --> 00:36:58.480]  是那些不喜歡摸的人
[00:36:58.480 --> 00:37:01.280]  愛那不可愛
[00:37:01.280 --> 00:37:03.520]  摸那不可摸的
[00:37:03.520 --> 00:37:06.720]  是第三點我和弟兄姊妹一起思想
[00:37:06.720 --> 00:37:12.000]  既然上帝將一些人放在我們生命裡面
[00:37:12.000 --> 00:37:14.000]  弟兄姊妹我們可不可以
[00:37:14.000 --> 00:37:17.040]  對對方做一些按手的行動
[00:37:17.040 --> 00:37:20.480]  向對方講一些兄弟的話
[00:37:20.480 --> 00:37:21.680]  即是什麼呢?
[00:37:21.680 --> 00:37:24.400]  或者我們身邊都有各式各樣
[00:37:24.400 --> 00:37:26.560]  我們覺得很難親近的人
[00:37:26.560 --> 00:37:30.080]  甚至他們好像過去的素來一樣
[00:37:30.080 --> 00:37:34.640]  自上自下挑戰基督徒
[00:37:34.640 --> 00:37:36.080]  挑戰基督教
[00:37:36.080 --> 00:37:38.240]  現在很多人挑戰基督徒
[00:37:38.240 --> 00:37:42.320]  耶什麼什麼
[00:37:42.320 --> 00:37:44.560]  網上很多這樣的言論
[00:37:44.560 --> 00:37:47.840]  眼前很多這樣的人拒絕
[00:37:47.840 --> 00:37:52.000]  經常可能是鄙視你的人
[00:37:52.000 --> 00:37:53.600]  不喜歡你的人
[00:37:53.600 --> 00:37:55.040]  踩低你的人
[00:37:55.040 --> 00:37:56.880]  充滿著負能量
[00:37:56.880 --> 00:37:58.240]  破壞性的人
[00:37:58.240 --> 00:38:01.840]  有些可能是你身邊的弟兄姊妹
[00:38:01.840 --> 00:38:04.640]  你會怎樣對待他們
[00:38:04.640 --> 00:38:08.400]  我們可能會選擇和他們保持距離
[00:38:08.400 --> 00:38:11.040]  避而遠之
[00:38:11.040 --> 00:38:18.720]  還是像上帝給亞拿利亞的感動與吩咐意象一樣
[00:38:18.720 --> 00:38:21.920]  是,他們現在是這樣的人
[00:38:21.920 --> 00:38:25.520]  但是將來我會改變
[00:38:25.520 --> 00:38:29.760]  我們能不能夠有這種行動
[00:38:29.760 --> 00:38:33.360]  最短暫認識了眼子的泰敏老師
[00:38:33.360 --> 00:38:35.440]  她叫田老師
[00:38:35.440 --> 00:38:37.680]  她是一個穆斯林的歸主者
[00:38:37.680 --> 00:38:40.640]  她以前信奉伊斯蘭教
[00:38:40.640 --> 00:38:43.120]  信伊斯蘭教帶給她的是什麼呢?
[00:38:43.120 --> 00:38:45.280]  是沉重
[00:38:45.280 --> 00:38:46.720]  是擔子
[00:38:46.720 --> 00:38:49.200]  因為她的信仰告訴她一天五次祈禱
[00:38:49.200 --> 00:38:51.520]  男的就要去清真寺祈禱
[00:38:51.520 --> 00:38:52.720]  女的可以在家裡祈禱
[00:38:52.720 --> 00:38:53.840]  因為很多事情要做
[00:38:53.840 --> 00:38:54.880]  一天要祈五次
[00:38:54.880 --> 00:38:56.400]  祈少一次
[00:38:56.400 --> 00:38:58.080]  她的罪孽就增加
[00:38:58.080 --> 00:38:59.840]  她的功德就減少
[00:38:59.840 --> 00:39:01.600]  她要靠其他好的功德
[00:39:01.600 --> 00:39:05.040]  來幫助她討她的阿拉真主喜悅
[00:39:05.040 --> 00:39:06.560]  否則她就落地獄
[00:39:06.560 --> 00:39:07.840]  她沒有辦法上天堂
[00:39:07.840 --> 00:39:10.240]  所以每一天她都是膽戰心驚
[00:39:10.240 --> 00:39:11.200]  她做不足
[00:39:11.200 --> 00:39:13.840]  她的肩膀就會來到沉重
[00:39:13.840 --> 00:39:14.800]  她很不開心
[00:39:14.800 --> 00:39:16.560]  很大的壓力
[00:39:16.560 --> 00:39:17.920]  後來她聽福音
[00:39:17.920 --> 00:39:23.920]  她知道原來不是靠功德來賺取永生
[00:39:23.920 --> 00:39:28.240]  而是靠功德、善行、守宗教的移民
[00:39:28.240 --> 00:39:30.640]  來避免落地獄
[00:39:30.640 --> 00:39:33.520]  與她的阿拉真主分隔
[00:39:33.520 --> 00:39:36.640]  她沒有這些詞彙
[00:39:36.640 --> 00:39:39.600]  後來她聽到原來是靠耶穌
[00:39:39.600 --> 00:39:43.440]  原來是耶穌基督的寶血親自來洗淨她的罪
[00:39:43.440 --> 00:39:45.360]  原來是耶穌基督為我們受死
[00:39:45.360 --> 00:39:46.720]  承擔她的罪孽
[00:39:46.720 --> 00:39:48.480]  所以她信主
[00:39:48.480 --> 00:39:50.160]  她覺得自由
[00:39:50.160 --> 00:39:55.280]  但因為信主對穆斯林來說是很嚴重的事
[00:39:55.280 --> 00:39:56.640]  背叛家族
[00:39:56.640 --> 00:39:59.120]  背叛整個民族
[00:39:59.120 --> 00:40:00.240]  她受逼迫
[00:40:00.240 --> 00:40:02.800]  穆斯林村的人會排斥她
[00:40:02.800 --> 00:40:04.000]  真的排斥她
[00:40:04.000 --> 00:40:05.840]  她的父母也排斥她
[00:40:05.840 --> 00:40:06.800]  她結過兩次婚
[00:40:06.800 --> 00:40:07.440]  丈夫也死了
[00:40:07.440 --> 00:40:08.400]  有三個子女
[00:40:08.400 --> 00:40:09.520]  她回到父母那裡住
[00:40:09.520 --> 00:40:11.440]  但父母看見她信了主
[00:40:11.440 --> 00:40:14.320]  就打她、罵她、趕她走
[00:40:14.320 --> 00:40:16.880]  不可以再在那裡住
[00:40:16.880 --> 00:40:19.680]  但她遵從主的吩咐
[00:40:19.680 --> 00:40:22.240]  她繼續孝順父母
[00:40:22.240 --> 00:40:23.520]  不過她仍然做不到
[00:40:23.520 --> 00:40:24.800]  她要關心穆斯林
[00:40:24.800 --> 00:40:28.560]  因為她同族的人看不起她
[00:40:28.560 --> 00:40:31.600]  鄙視她、歧視她、逼迫她
[00:40:31.600 --> 00:40:36.960]  但她看見雁子從香港來服侍穆斯林
[00:40:36.960 --> 00:40:39.280]  她心裡受感動
[00:40:39.280 --> 00:40:45.200]  一個香港人都來到泰國關心穆斯林
[00:40:45.200 --> 00:40:48.080]  為什麼我身為穆斯林不能夠關心她
[00:40:48.080 --> 00:40:49.520]  不能夠服侍她
[00:40:49.520 --> 00:40:52.160]  所以她在神面前悔改
[00:40:52.160 --> 00:40:53.440]  她說主就好了
[00:40:53.440 --> 00:40:56.160]  其實我連自己也不太喜歡穆斯林
[00:40:56.160 --> 00:40:58.240]  不過我看見雁子
[00:40:58.240 --> 00:41:00.720]  她就是這樣來接觸我們
[00:41:00.720 --> 00:41:02.400]  所以她願意
[00:41:02.400 --> 00:41:04.160]  她還教雁子
[00:41:04.160 --> 00:41:06.640]  應該怎樣來關心穆斯林
[00:41:06.640 --> 00:41:09.200]  向他們傳福音要很漫長
[00:41:09.200 --> 00:41:10.960]  不要想著他們一下拒絕
[00:41:10.960 --> 00:41:12.160]  你就放棄他
[00:41:12.160 --> 00:41:13.520]  甚至可能他們信了主
[00:41:13.520 --> 00:41:15.360]  後來會軟弱
[00:41:15.360 --> 00:41:16.880]  你也不要放棄他
[00:41:16.880 --> 00:41:19.680]  因為他們所走的路和我們很不同
[00:41:19.680 --> 00:41:25.040]  他們真的要排除萬難
[00:41:25.040 --> 00:41:29.520]  雁子影響了田老師
[00:41:29.520 --> 00:41:32.080]  就是愛那些不可愛的人
[00:41:32.080 --> 00:41:34.800]  摸那些不願意摸的人
[00:41:34.800 --> 00:41:35.520]  弟兄姊妹
[00:41:35.520 --> 00:41:37.200]  你和我
[00:41:37.200 --> 00:41:40.400]  看不看見上帝的心意
[00:41:40.400 --> 00:41:42.720]  小人物與大人物
[00:41:42.720 --> 00:41:46.240]  好像我開頭介紹阿拿尼亞的時候所說
[00:41:46.240 --> 00:41:50.000]  聖經僅是在這件事上提到阿拿尼亞
[00:41:50.000 --> 00:41:52.320]  雖然他是一個很虔誠的人
[00:41:52.320 --> 00:41:54.960]  但是在其他地方
[00:41:54.960 --> 00:41:57.920]  再沒有記載關於他的事跡
[00:41:57.920 --> 00:42:02.480]  可見他好像不是什麼舉足輕重的人物
[00:42:02.480 --> 00:42:05.040]  但主是要使用他
[00:42:05.040 --> 00:42:06.960]  當他回應主的吩咐
[00:42:06.960 --> 00:42:10.640]  就是去愛那個不可愛的素羅的時候
[00:42:10.640 --> 00:42:16.160]  結果就造就了這個偉大的使徒保羅出來
[00:42:16.160 --> 00:42:20.800]  神使用小人物讓大人物被襯托出來
[00:42:20.800 --> 00:42:23.280]  使大人物與小人物
[00:42:23.280 --> 00:42:27.040]  都能夠在神的榮耀中有份
[00:42:27.040 --> 00:42:27.600]  弟兄姊妹
[00:42:27.600 --> 00:42:30.800]  我相信我們自覺自己都是小人物
[00:42:30.800 --> 00:42:35.280]  我想我們沒有人說自己是大人物
[00:42:35.280 --> 00:42:37.200]  你是這些小人物
[00:42:37.200 --> 00:42:40.080]  願不願意就是這樣來給主使用
[00:42:40.080 --> 00:42:42.960]  嘗試張開我們的眼光
[00:42:42.960 --> 00:42:45.600]  看這個廣大的禍場
[00:42:45.600 --> 00:42:48.800]  仍有很多人未曾聽聞福音
[00:42:48.800 --> 00:42:50.880]  或者仍有很多人聽聞福音
[00:42:50.880 --> 00:42:52.800]  不過他們的心硬
[00:42:52.800 --> 00:42:57.200]  而我們不將他釘死刑
[00:42:57.200 --> 00:42:58.560]  求主幫助我們
[00:42:58.560 --> 00:43:00.560]  繼續向我們展示他的心意
[00:43:00.560 --> 00:43:02.640]  我們一起低頭祈禱
[00:43:02.640 --> 00:43:05.120]  主求你張開我們的眼睛
[00:43:05.120 --> 00:43:09.280]  叫我們見到你愛世人的心意
[00:43:09.280 --> 00:43:15.680]  你要使用我們成為祝福別人的人
[00:43:15.680 --> 00:43:17.680]  其實回想過去
[00:43:17.680 --> 00:43:19.040]  我們都是靠主的恩典
[00:43:19.040 --> 00:43:20.800]  有人向我們傳福音
[00:43:20.800 --> 00:43:23.520]  可能在別人眼中我們都不會信主
[00:43:23.520 --> 00:43:25.920]  可能在別人眼中我們都不會改變
[00:43:25.920 --> 00:43:28.000]  但是事就是這樣發生了
[00:43:28.000 --> 00:43:29.840]  所以我們感謝你
[00:43:29.840 --> 00:43:31.920]  求你繼續對我們說話
[00:43:31.920 --> 00:43:33.200]  當我們有回應詩
[00:43:33.200 --> 00:43:34.320]  當我們有奉獻
[00:43:34.320 --> 00:43:35.840]  當我們進入聖餐的時候
[00:43:35.840 --> 00:43:37.760]  主人你繼續對我們說話
[00:43:37.760 --> 00:43:39.360]  奉耶穌基督的聖名禱告
[00:43:39.360 --> 00:43:40.080]  阿門
[00:43:40.080 --> 00:43:44.880]  我先請詩詩來到台前
[00:43:44.880 --> 00:43:49.440]  我們會先為奉獻祈禱
[00:43:49.440 --> 00:43:50.960]  在收奉獻的時候
[00:43:50.960 --> 00:43:54.480]  我們會一起來唱這首回應詩
[00:43:54.480 --> 00:44:00.800]  主佑都願你自己親自來對我們說話
[00:44:00.800 --> 00:44:05.920]  你將你的心牆都擺在我們心裏面
[00:44:07.840 --> 00:44:10.800]  有時我們覺得很多人
[00:44:10.800 --> 00:44:12.800]  很多事很難去面對
[00:44:12.800 --> 00:44:14.240]  或者很難去突破
[00:44:14.240 --> 00:44:18.240]  主佑你用你自己的話語
[00:44:18.240 --> 00:44:22.400]  用你自己都成為我們的榜樣
[00:44:22.400 --> 00:44:24.720]  去時刻提醒我們
[00:44:24.720 --> 00:44:28.160]  我們真的沒有能力去突破自己
[00:44:28.160 --> 00:44:30.480]  我們唯有靠著你
[00:44:30.480 --> 00:44:33.040]  所以我求你多對我們說話
[00:44:33.040 --> 00:44:34.480]  也多提醒我們
[00:44:34.480 --> 00:44:37.600]  你讓聖靈去催促我們
[00:44:37.600 --> 00:44:40.480]  要我們去做你想我們做的事
[00:44:40.480 --> 00:44:42.880]  去愛你想我們愛的人
[00:44:42.880 --> 00:44:44.080]  幫助我們
[00:44:44.080 --> 00:44:46.560]  我們今天早上
[00:44:46.560 --> 00:44:48.000]  我們特別的
[00:44:48.000 --> 00:44:49.760]  我們都有獻情的時間
[00:44:49.760 --> 00:44:51.760]  不單止是我們的上輝
[00:44:51.760 --> 00:44:54.720]  也是我們抗瘫的獻情
[00:44:54.720 --> 00:44:56.960]  願你自己親切的來閱立
[00:44:56.960 --> 00:44:58.400]  來閱立我們的心
[00:44:58.400 --> 00:45:00.000]  閱立我們每一個人
[00:45:00.000 --> 00:45:01.920]  去獻情給你的
[00:45:01.920 --> 00:45:05.840]  願你自己讓我們的教會
[00:45:05.840 --> 00:45:07.840]  都能夠有智慧的去使用
[00:45:07.840 --> 00:45:09.360]  多謝你聽我們祈禱
[00:45:09.360 --> 00:45:11.040]  祈禱交託奉耶穌基督
[00:45:11.040 --> 00:45:12.480]  得聖文字祈求
[00:45:12.480 --> 00:45:14.480]  阿們
