
[00:00:00.000 --> 00:00:03.000]  我們今天的題目還是繼續來看
[00:43:00.000 --> 00:43:03.000]  每個基督徒新的主以後
[00:43:03.000 --> 00:43:07.000]  你就要把自己的身體
[00:43:07.000 --> 00:43:10.000]  當作佛祭獻上
[00:43:10.000 --> 00:43:12.000]  因爲在羅馬書
[00:43:12.000 --> 00:43:16.000]  他到第十二章纔講到奉獻
[00:43:16.000 --> 00:43:19.000]  在前面講到神的救恩
[00:43:19.000 --> 00:43:21.000]  講到各個方面的救恩
[00:43:21.000 --> 00:43:24.000]  那麼到第十二章纔開始
[00:43:24.000 --> 00:43:26.000]  講到奉獻
[00:43:26.000 --> 00:43:28.000]  也就是說每個基督徒
[00:43:28.000 --> 00:43:30.000]  都應該有一個奉獻的
[00:43:30.000 --> 00:43:33.000]  把自己獻上
[00:43:33.000 --> 00:43:35.000]  不是爲自己活
[00:43:35.000 --> 00:43:38.000]  乃是爲主活
[00:43:38.000 --> 00:43:41.000]  一些事情不是討自己的喜歡
[00:43:41.000 --> 00:43:42.000]  討人的喜歡
[00:43:42.000 --> 00:43:45.000]  乃是討神的喜歡
[00:43:45.000 --> 00:43:47.000]  這就是奉獻
[00:43:47.000 --> 00:43:48.000]  當你奉獻自己
[00:43:48.000 --> 00:43:50.000]  能夠爲了主活
[00:43:50.000 --> 00:43:54.000]  你就有一個受苦的心智
[00:43:54.000 --> 00:43:57.000]  在彼得前書第四章
[00:43:57.000 --> 00:43:59.000]  第一節就說到
[00:43:59.000 --> 00:44:02.000]  你們要以受苦的心智
[00:44:02.000 --> 00:44:05.000]  當作兵器
[00:44:05.000 --> 00:44:07.000]  這個受苦的兵智
[00:44:07.000 --> 00:44:08.000]  心智
[00:44:08.000 --> 00:44:11.000]  不是說你以受苦作爲兵器
[00:44:11.000 --> 00:44:13.000]  那是受苦的心智
[00:44:13.000 --> 00:44:16.000]  就是有一個預備受苦的心
[00:44:16.000 --> 00:44:19.000]  可能你遇不到難處
[00:44:19.000 --> 00:44:22.000]  但是你裏頭確實有一個心智
[00:44:22.000 --> 00:44:23.000]  即使有受苦
[00:44:23.000 --> 00:44:25.000]  我還要往前
[00:44:25.000 --> 00:44:27.000]  這個心智
[00:44:27.000 --> 00:44:31.000]  是因爲是你爲了主的緣故
[00:44:31.000 --> 00:44:34.000]  受苦心智是兵器
[00:44:34.000 --> 00:44:37.000]  不是自己去找苦喫
[00:44:37.000 --> 00:44:38.000]  意思就是
[00:44:38.000 --> 00:44:41.000]  只要是主喜歡了
[00:44:41.000 --> 00:44:42.000]  主要我做的
[00:44:42.000 --> 00:44:45.000]  我就把自己擺上
[00:44:45.000 --> 00:44:47.000]  這就是有一個奉獻的
[00:44:47.000 --> 00:44:48.000]  奉獻生活
[00:44:48.000 --> 00:44:51.000]  過去沒有信主以前
[00:44:51.000 --> 00:44:53.000]  我是自己做主
[00:44:53.000 --> 00:44:55.000]  現在我信了主以後呢
[00:44:55.000 --> 00:44:57.000]  主做我的主
[00:44:57.000 --> 00:45:00.000]  這就是一個奉獻
[00:45:00.000 --> 00:45:04.000]  第三個是要常常與神清靜
[00:45:04.000 --> 00:45:06.000]  預備我們自己
[00:45:06.000 --> 00:45:08.000]  你的每天的讀經
[00:45:08.000 --> 00:45:10.000]  你的禱告
[00:45:10.000 --> 00:45:12.000]  你的做見證
[00:45:12.000 --> 00:45:16.000]  都是一個與神清靜
[00:45:16.000 --> 00:45:21.000]  保持與神一個好的關係
[00:45:21.000 --> 00:45:23.000]  因爲這個侍奉神呢
[00:45:23.000 --> 00:45:25.000]  是外面的工作
[00:45:25.000 --> 00:45:27.000]  每個人都給看得見
[00:45:27.000 --> 00:45:28.000]  別人都給看得見
[00:45:28.000 --> 00:45:30.000]  你是侍奉神
[00:45:30.000 --> 00:45:31.000]  但是呢
[00:45:31.000 --> 00:45:33.000]  這個清靜神呢
[00:45:33.000 --> 00:45:35.000]  是內心的超戀
[00:45:35.000 --> 00:45:38.000]  是你裏面的人看不見的
[00:45:38.000 --> 00:45:41.000]  人不知道你讀經怎麼樣
[00:45:41.000 --> 00:45:43.000]  不知道你的禱告怎麼樣
[00:45:43.000 --> 00:45:45.000]  不知道你做見證怎麼樣
[00:45:45.000 --> 00:45:48.000]  但是卻是神看見
[00:45:48.000 --> 00:45:51.000]  所以這個叫清靜神
[00:45:51.000 --> 00:45:53.000]  那麼這樣的話呢
[00:45:53.000 --> 00:45:57.000]  從神那裏接受恩典
[00:45:57.000 --> 00:46:00.000]  接受神給你的力量
[00:46:00.000 --> 00:46:05.000]  因爲如果你只有外面的侍奉
[00:46:05.000 --> 00:46:10.000]  沒有跟神這個力量的源頭連在一起的話
[00:46:10.000 --> 00:46:14.000]  可能這侍奉慢慢就會覺得苦難了
[00:46:14.000 --> 00:46:18.000]  慢慢覺得就是就不想幹了
[00:46:18.000 --> 00:46:22.000]  所以就要不斷的跟神連接
[00:46:22.000 --> 00:46:27.000]  所以我們讀聖經
[00:46:27.000 --> 00:46:29.000]  或者有的教會里面
[00:46:29.000 --> 00:46:33.000]  我們弟兄姊妹把新約讀了一遍
[00:46:33.000 --> 00:46:34.000]  有的弟兄姊妹說
[00:46:34.000 --> 00:46:37.000]  今天我要把新約舊約都讀一遍
[00:46:37.000 --> 00:46:42.000]  那都是爲了預備我們可以來服侍神
[00:46:42.000 --> 00:46:46.000]  對我們的生命有進步有好處
[00:46:46.000 --> 00:46:49.000]  對侍奉上也有好處
[00:46:49.000 --> 00:46:51.000]  不然的話你怎麼樣侍奉呢
[00:46:51.000 --> 00:46:54.000]  你就是沒有禱告你怎麼侍奉呢
[00:46:54.000 --> 00:46:59.000]  所以我們要記得讀經禱告做見證
[00:46:59.000 --> 00:47:00.000]  這樣的話
[00:47:00.000 --> 00:47:05.000]  讓我們能夠跟神連接的更緊密
[00:47:05.000 --> 00:47:07.000]  第四個
[00:47:07.000 --> 00:47:11.000]  我們要在難處中來忍耐
[00:47:11.000 --> 00:47:17.000]  侍奉中間就是一個學習忍耐的機會
[00:47:17.000 --> 00:47:21.000]  因爲侍奉中間
[00:47:21.000 --> 00:47:23.000]  沒有一帆風順的
[00:47:23.000 --> 00:47:25.000]  可以這麼說
[00:47:25.000 --> 00:47:28.000]  侍奉的人都有這樣的體會
[00:47:28.000 --> 00:47:30.000]  都有不同的難處
[00:47:30.000 --> 00:47:31.000]  有人的難處
[00:47:31.000 --> 00:47:33.000]  有自己的難處
[00:47:33.000 --> 00:47:34.000]  有環境的難處
[00:47:34.000 --> 00:47:37.000]  有家庭的難處
[00:47:37.000 --> 00:47:39.000]  在患難中間
[00:47:39.000 --> 00:47:41.000]  在難處中間
[00:47:41.000 --> 00:47:46.000]  怎麼能夠來忍耐
[00:47:46.000 --> 00:47:50.000]  如果就像一棵樹一樣的
[00:47:50.000 --> 00:47:53.000]  有花草在溫室裏頭
[00:47:53.000 --> 00:47:56.000]  沒有風沒有雨
[00:47:56.000 --> 00:47:59.000]  這個花草長得很好看
[00:47:59.000 --> 00:48:03.000]  但它不能夠放到外頭去
[00:48:03.000 --> 00:48:06.000]  禁不起暴風雨的摧殘
[00:48:06.000 --> 00:48:09.000]  你看見在山上高的大樹
[00:48:09.000 --> 00:48:11.000]  風多大
[00:48:11.000 --> 00:48:13.000]  吹來吹去
[00:48:13.000 --> 00:48:16.000]  據植物學家說
[00:48:16.000 --> 00:48:19.000]  大樹爲什麼根這麼深
[00:48:19.000 --> 00:48:21.000]  每當風吹它一下
[00:48:21.000 --> 00:48:23.000]  它就往下扎一點根
[00:48:23.000 --> 00:48:25.000]  每當吹一下它扎一下根
[00:48:25.000 --> 00:48:29.000]  所以它越吹根越深
[00:48:29.000 --> 00:48:34.000]  基督徒要是沒有一點難處
[00:48:34.000 --> 00:48:36.000]  我當然相信
[00:48:36.000 --> 00:48:38.000]  沒有一個人不會有難處的
[00:48:38.000 --> 00:48:39.000]  都有啊
[00:48:39.000 --> 00:48:41.000]  都有難處的
[00:48:41.000 --> 00:48:44.000]  如果真的是一點都沒有難處
[00:48:44.000 --> 00:48:48.000]  生命不會成長
[00:48:48.000 --> 00:48:50.000]  生命不會成長
[00:48:50.000 --> 00:48:52.000]  難處對我們
[00:48:52.000 --> 00:48:53.000]  所以大衛說
[00:48:53.000 --> 00:48:57.000]  我受苦是與我有益的
[00:48:57.000 --> 00:48:58.000]  誰喜歡受苦啊
[00:48:58.000 --> 00:49:00.000]  沒有人喜歡受苦的
[00:49:00.000 --> 00:49:03.000]  但是大衛就經過受苦以後說
[00:49:03.000 --> 00:49:04.000]  受苦對我很好
[00:49:04.000 --> 00:49:08.000]  給我帶來益處
[00:49:08.000 --> 00:49:10.000]  所以這個是
[00:49:10.000 --> 00:49:15.000]  在成長中間一定有痛苦
[00:49:15.000 --> 00:49:21.000]  我不知道弟兄姊妹是怎麼樣領會的
[00:49:21.000 --> 00:49:24.000]  生長中間有痛苦
[00:49:24.000 --> 00:49:26.000]  Growing pain
[00:49:26.000 --> 00:49:28.000]  就是說
[00:49:28.000 --> 00:49:30.000]  可能我的孫子
[00:49:30.000 --> 00:49:32.000]  小的時候就是
[00:49:32.000 --> 00:49:33.000]  覺得腿痛
[00:49:33.000 --> 00:49:35.000]  晚上睡覺腿痛
[00:49:35.000 --> 00:49:37.000]  就去問醫生
[00:49:37.000 --> 00:49:38.000]  醫生說
[00:49:38.000 --> 00:49:40.000]  他在長骨頭
[00:49:40.000 --> 00:49:43.000]  一長骨頭就痛了
[00:49:43.000 --> 00:49:46.000]  我還沒經過這個階段
[00:49:46.000 --> 00:49:49.000]  從小到大沒有覺得腿痛過
[00:49:49.000 --> 00:49:51.000]  有些孩子腿痛
[00:49:51.000 --> 00:49:53.000]  就是他骨頭在長了
[00:49:53.000 --> 00:49:56.000]  骨頭好像裏面的分裂細胞
[00:49:56.000 --> 00:49:58.000]  還是在生長細胞
[00:49:58.000 --> 00:50:00.000]  他就長了
[00:50:00.000 --> 00:50:03.000]  那麼就是在成長中間有痛苦
[00:50:03.000 --> 00:50:04.000]  痛苦呢
[00:50:04.000 --> 00:50:05.000]  萬難呢
[00:50:05.000 --> 00:50:06.000]  叫我們忍耐
[00:50:06.000 --> 00:50:07.000]  忍耐呢
[00:50:07.000 --> 00:50:09.000]  叫我們得到益處
[00:50:09.000 --> 00:50:11.000]  要忍耐
[00:50:11.000 --> 00:50:14.000]  不要灰心
[00:50:14.000 --> 00:50:16.000]  繼續地往前
[00:50:16.000 --> 00:50:20.000]  保羅是受的苦最多最多了
[00:50:20.000 --> 00:50:22.000]  沒有一個傳道人
[00:50:22.000 --> 00:50:24.000]  能夠跟保羅那麼相比的
[00:50:24.000 --> 00:50:25.000]  所以保羅說
[00:50:25.000 --> 00:50:29.000]  我就是忘記背後努力面前的
[00:50:29.000 --> 00:50:32.000]  想着腰桿自保
[00:50:32.000 --> 00:50:38.000]  所以有些宣教士出去做工了
[00:50:38.000 --> 00:50:40.000]  過一段時間就覺得很灰心了
[00:50:40.000 --> 00:50:43.000]  什麼也沒有看到效果
[00:50:43.000 --> 00:50:46.000]  他就想退下來了
[00:50:46.000 --> 00:50:49.000]  那麼這個就是神要鼓勵我們
[00:50:49.000 --> 00:50:51.000]  要在四方中間
[00:50:51.000 --> 00:50:54.000]  難處中間我們要忍耐
[00:50:54.000 --> 00:50:56.000]  要學習忍耐
[00:50:56.000 --> 00:50:59.000]  可能忍耐的時候很不好受
[00:50:59.000 --> 00:51:01.000]  但是過了以後
[00:51:01.000 --> 00:51:04.000]  你就看見忍耐給我們帶來的益處
[00:51:04.000 --> 00:51:07.000]  所以我們就是
[00:51:07.000 --> 00:51:09.000]  每個人都有這樣的願望
[00:51:09.000 --> 00:51:12.000]  炫悟善功
[00:51:12.000 --> 00:51:14.000]  這是一個善功
[00:51:14.000 --> 00:51:16.000]  一個英文叫good
[00:51:16.000 --> 00:51:17.000]  好的工作
[00:51:17.000 --> 00:51:20.000]  但是也是一個難的工作
[00:51:20.000 --> 00:51:22.000]  一個hard工作
[00:51:22.000 --> 00:51:26.000]  所以也是一個神所啓來的工作
[00:51:26.000 --> 00:51:28.000]  所以他們弟兄姊妹
[00:51:28.000 --> 00:51:31.000]  我們都能夠預備自己
[00:51:31.000 --> 00:51:35.000]  能夠炫目來侍奉神
[00:51:35.000 --> 00:51:37.000]  不管在哪一方面侍奉
[00:51:37.000 --> 00:51:39.000]  神對你們都有帶領的
[00:51:39.000 --> 00:51:41.000]  每個人的帶領都不同
[00:51:41.000 --> 00:51:43.000]  但是隻要你有心
[00:51:43.000 --> 00:51:48.000]  神一定會顯明祂的意識在你身上
[00:51:48.000 --> 00:51:51.000]  我們就今天就交通到這裏
[00:51:51.000 --> 00:51:53.000]  我們一同禱告
[00:51:53.000 --> 00:51:58.000]  感謝我們的天父
[00:51:58.000 --> 00:51:59.000]  我們的主耶穌
[00:51:59.000 --> 00:52:01.000]  禰何等愛我們
[00:52:01.000 --> 00:52:03.000]  禰不但拯救了我們
[00:52:03.000 --> 00:52:06.000]  使我們脫離死亡罪
[00:52:06.000 --> 00:52:08.000]  脫離黑暗
[00:52:08.000 --> 00:52:10.000]  禰還把我們救到你的家裏
[00:52:10.000 --> 00:52:13.000]  叫我們能夠來侍奉禰
[00:52:13.000 --> 00:52:14.000]  感謝禰
[00:52:14.000 --> 00:52:17.000]  侍奉也是禰給我們的恩典
[00:52:17.000 --> 00:52:21.000]  但願我們每個人都願意來接受
[00:52:21.000 --> 00:52:23.000]  禰對我們的帶領
[00:52:23.000 --> 00:52:26.000]  讓我們在每個侍奉當中
[00:52:26.000 --> 00:52:29.000]  禰都增加我們的力量
[00:52:29.000 --> 00:52:33.000]  叫我們都能夠按照禰的心意來侍奉禰
[00:52:33.000 --> 00:52:36.000]  而且讓我們在侍奉當中
[00:52:36.000 --> 00:52:40.000]  我們都能夠生命得到進步
[00:52:40.000 --> 00:52:43.000]  能夠符合禰的意識
[00:52:43.000 --> 00:52:45.000]  主啊求禰等待我們
[00:52:45.000 --> 00:52:47.000]  在這個末世的時候
[00:52:47.000 --> 00:52:49.000]  教會有各方面難處
[00:52:49.000 --> 00:52:52.000]  有很多的地方還沒有福音
[00:52:52.000 --> 00:52:54.000]  還沒聽到福音
[00:52:54.000 --> 00:52:56.000]  主啊真是需要有更多人出去
[00:52:56.000 --> 00:52:58.000]  能夠把福音傳開
[00:52:58.000 --> 00:53:00.000]  求禰興起人起來
[00:53:00.000 --> 00:53:05.000]  能夠按照禰的心意去傳福音
[00:53:05.000 --> 00:53:06.000]  爲禰做見證
[00:53:06.000 --> 00:53:08.000]  叫禰的名傳開
[00:53:08.000 --> 00:53:12.000]  好叫禰能夠早早地來到地上
[00:53:12.000 --> 00:53:14.000]  接我們到禰那裏去
[00:53:14.000 --> 00:53:16.000]  願主禰與我們同在
[00:53:16.000 --> 00:53:18.000]  祝福每位弟兄姊妹
[00:53:18.000 --> 00:53:20.000]  也祝福你的教會
[00:53:20.000 --> 00:53:22.000]  我們感謝禱告
[00:53:22.000 --> 00:53:24.000]  奉耶穌祈禱的名
[00:53:24.000 --> 00:53:25.000]  阿彌陀佛
