
[00:00:00.000 --> 00:00:03.480]  首先在此要向線上的電影姊妹們大家招呼
[00:33:28.160 --> 00:33:29.720]  他跟我說
[00:33:29.720 --> 00:33:32.560]  有一個女士來求救
[00:33:32.560 --> 00:33:33.640]  這個女士求救
[00:33:33.640 --> 00:33:36.560]  她說回來就跟教會的女牧師
[00:33:36.560 --> 00:33:38.760]  那個女牧師比我小一年
[00:33:38.760 --> 00:33:41.160]  她說我一個23歲的兒子
[00:33:41.160 --> 00:33:45.240]  在家裡不穿衣服打遊戲
[00:33:45.240 --> 00:33:48.880]  我說不穿衣服你就以為是不穿上衣
[00:33:48.880 --> 00:33:49.720]  當然不是
[00:33:49.720 --> 00:33:51.240]  不穿上衣打遊戲沒問題
[00:33:51.240 --> 00:33:52.920]  全身赤裸
[00:33:52.920 --> 00:33:55.160]  23歲的兒子坐在那裡打遊戲
[00:33:55.160 --> 00:33:57.520]  這個媽媽就真的望到眼淵
[00:33:57.520 --> 00:33:59.280]  回到教會求救
[00:33:59.280 --> 00:34:00.480]  不僅如此
[00:34:00.480 --> 00:34:03.000]  這個男孩還買了一隻公仔
[00:34:03.000 --> 00:34:04.160]  一比一的公仔
[00:34:04.160 --> 00:34:06.720]  我聽到這個故事才知道有什麼
[00:34:06.720 --> 00:34:08.840]  這個世界我從來都沒碰過
[00:34:08.840 --> 00:34:12.120]  買了一比一的女性公仔
[00:34:12.120 --> 00:34:13.440]  訂造的還可以
[00:34:13.440 --> 00:34:16.920]  什麼身材什麼顏色的頭髮可以訂造的
[00:34:16.920 --> 00:34:18.360]  就訂造給你的
[00:34:18.360 --> 00:34:21.160]  她就抱著公仔睡覺
[00:34:21.160 --> 00:34:22.520]  教會就去探望
[00:34:22.520 --> 00:34:23.600]  這個女牧師去探望她
[00:34:23.600 --> 00:34:26.640]  帶兒子去探望她
[00:34:26.640 --> 00:34:28.440]  探望她的時候坐下來
[00:34:28.440 --> 00:34:31.200]  她就叫兒子跟她打遊戲
[00:34:31.200 --> 00:34:32.800]  這個兒子都很尷尬
[00:34:32.800 --> 00:34:37.120]  這麼大的兒子沒試過跟一個全身赤裸的男孩打遊戲
[00:34:37.120 --> 00:34:39.560]  打遊戲的時候你的眼睛不知道怎麼看
[00:34:39.560 --> 00:34:41.440]  這個女牧師我有佩服她
[00:34:41.440 --> 00:34:43.440]  女牧師走上去探望她
[00:34:43.440 --> 00:34:46.880]  見到一個23歲全身赤裸的男孩坐在那裡
[00:34:46.880 --> 00:34:49.920]  而且整間教會愛這個男孩
[00:34:49.920 --> 00:34:52.120]  又帶了另一個弟兄上去探望她
[00:34:52.120 --> 00:34:55.600]  愛她關心她
[00:34:55.600 --> 00:34:57.080]  三個月後
[00:34:57.080 --> 00:34:59.760]  這個牧師就跟這個男孩說
[00:34:59.760 --> 00:35:02.840]  你要做一個決定
[00:35:02.840 --> 00:35:04.840]  你究竟想走你爸爸那條路
[00:35:04.840 --> 00:35:08.240]  原來你爸爸結了婚和離婚五次
[00:35:08.240 --> 00:35:10.200]  那條是就坐的路
[00:35:10.200 --> 00:35:12.440]  還是想走一條蒙福的路
[00:35:12.440 --> 00:35:14.600]  你今天要做一個決定
[00:35:14.600 --> 00:35:16.400]  各位朋友
[00:35:16.400 --> 00:35:18.400]  你今天都要做一個決定
[00:35:18.400 --> 00:35:22.000]  你想走一條未來是一條蒙福的路
[00:35:22.000 --> 00:35:23.440]  自由的路
[00:35:23.440 --> 00:35:25.400]  還是一個受捆綁的路
[00:35:25.400 --> 00:35:26.880]  就坐的路
[00:35:26.880 --> 00:35:28.320]  我相信聰明的人
[00:35:28.320 --> 00:35:30.240]  都一定會選擇一條蒙福的路
[00:35:30.240 --> 00:35:32.160]  這個23歲的年輕人
[00:35:32.160 --> 00:35:34.400]  都是選擇了一條蒙福的路
[00:35:34.400 --> 00:35:35.840]  由那天開始
[00:35:35.840 --> 00:35:38.120]  他扔掉了這個公仔
[00:35:38.120 --> 00:35:41.640]  重新的整個生命得著更新
[00:35:41.640 --> 00:35:43.640]  你今天有沒有預意做這個決定呢
[00:35:55.400 --> 00:35:58.000]  上帝讓我願意立志
[00:35:58.000 --> 00:35:59.680]  我要努力的學習
[00:35:59.680 --> 00:36:00.960]  努力的傳揚
[00:36:00.960 --> 00:36:02.520]  努力的侍奉祢
[00:36:02.520 --> 00:36:03.920]  然後像聖經所說的
[00:36:03.920 --> 00:36:05.600]  我殷勤去服侍祢
[00:36:05.600 --> 00:36:07.120]  心裡火熱
[00:36:07.120 --> 00:36:09.360]  讓我的生命能夠得著更新
[00:36:09.360 --> 00:36:11.840]  如果有機會和祢在神面前立志的話
[00:36:11.840 --> 00:36:14.320]  我鼓勵在你自己的位置裡面
[00:36:14.320 --> 00:36:16.680]  你自己去禱告和上帝說
[00:36:16.680 --> 00:36:18.000]  在新的一年
[00:36:18.000 --> 00:36:19.720]  讓我來到祢面前
[00:36:19.720 --> 00:36:21.720]  有一個新的立志
[00:36:21.720 --> 00:36:24.400]  讓我生命不單止由我作主
[00:36:24.400 --> 00:36:25.440]  更加的
[00:36:25.440 --> 00:36:28.200]  我的決定是由祢的決定
[00:36:28.200 --> 00:36:30.680]  由祢的決定掌管我的生命
[00:36:30.680 --> 00:36:32.680]  以至我得到真正的自由
[00:36:32.680 --> 00:36:34.280]  在我願奉主耶穌基督的名下
[00:36:34.280 --> 00:36:35.480]  發出第二個邀請的當中
[00:36:35.480 --> 00:36:36.480]  有些朋友
[00:36:36.480 --> 00:36:39.840]  他從來沒有試過接受主耶穌基督
[00:36:39.840 --> 00:36:42.520]  但是今天你會不會選擇一條蒙福的路呢
[00:36:42.520 --> 00:36:45.480]  你選擇一條能夠真正自由的路呢
[00:36:45.480 --> 00:36:47.240]  如果你想做這個選擇
[00:36:47.240 --> 00:36:49.320]  要接受主耶穌基督成為你個人的救主
[00:36:49.320 --> 00:36:50.520]  讓你新的一年
[00:36:50.520 --> 00:36:52.800]  你的生命可以得著更新的話
[00:36:52.800 --> 00:36:53.800]  我鼓勵你
[00:36:53.800 --> 00:36:56.280]  你在你的位置裏面
[00:36:56.280 --> 00:36:59.000]  你真的默默的去禱告和耶穌說
[00:36:59.000 --> 00:37:01.600]  耶穌,我願意接受你
[00:37:01.600 --> 00:37:02.920]  當你這樣說的時候
[00:37:02.920 --> 00:37:04.480]  我鼓勵你張開眼睛之後
[00:37:04.480 --> 00:37:06.840]  你看一看畫面
[00:37:06.840 --> 00:37:08.720]  有一個二維碼
[00:37:08.720 --> 00:37:10.520]  你用手機掃一掃
[00:37:10.520 --> 00:37:13.880]  然後在上面你填寫一些資料
[00:37:13.880 --> 00:37:17.560]  講福堂的有專人會跟你聯絡
[00:37:17.560 --> 00:37:18.640]  去跟進
[00:37:18.640 --> 00:37:20.400]  去為你去禱告
[00:37:20.400 --> 00:37:22.480]  所以我鼓勵你現在就馬上做這件事
[00:37:22.480 --> 00:37:25.120]  你用你的手機去掃一掃這個二維碼
[00:37:25.120 --> 00:37:27.200]  以致你可以填寫一些資料
[00:37:27.200 --> 00:37:31.080]  讓我們有一些專人去跟你聯絡
[00:37:31.080 --> 00:37:33.480]  讓你的生命可以得著一個
[00:37:33.480 --> 00:37:35.640]  蒙福自由的生命
[00:37:35.640 --> 00:37:37.320]  所以我奉主耶穌基督的名去祝福
[00:37:37.320 --> 00:37:40.960]  我們在座每一位在線上聽的人
[00:37:40.960 --> 00:37:43.400]  或者你要重播的人
[00:37:43.400 --> 00:37:44.600]  讓你做這個決定的時候
[00:37:44.600 --> 00:37:47.160]  讓基督成為你的生命的主
[00:37:47.160 --> 00:37:49.520]  是帶領你走一條蒙福的路
[00:37:49.520 --> 00:37:50.520]  自由的路
[00:37:50.520 --> 00:37:53.120]  我們祈禱奉主耶穌基督的名去
[00:37:53.120 --> 00:37:54.120]  Amen
