
[00:00:00.000 --> 00:00:03.920]  好 各位弟兄姊妹 平安
[00:38:33.080 --> 00:38:35.680]  去看這個世界
[00:38:35.680 --> 00:38:37.760]  主耶穌我們可能都會
[00:38:37.760 --> 00:38:41.160]  繼續用有色眼鏡去看人
[00:38:41.160 --> 00:38:43.280]  或者我們會
[00:38:43.280 --> 00:38:45.880]  對於一些與我們意見不同的人
[00:38:45.880 --> 00:38:48.640]  我們都會有意見
[00:38:48.640 --> 00:38:51.720]  但主耶穌求祢給我們就是
[00:38:51.720 --> 00:38:53.280]  有天國的價值觀
[00:38:53.280 --> 00:38:54.880]  有天國的眼光
[00:38:54.880 --> 00:38:58.600]  讓我們可以做到很合一
[00:38:58.600 --> 00:39:03.520]  讓我們知道我們彼此都是肢體
[00:39:03.520 --> 00:39:07.200]  都是基督的肢體
[00:39:07.200 --> 00:39:09.040]  雖然我們是不同
[00:39:09.040 --> 00:39:11.760]  但我們是發揮不同的恩賜
[00:39:11.760 --> 00:39:14.400]  做不同的部分
[00:39:14.400 --> 00:39:18.640]  求神給我們有愛
[00:39:18.640 --> 00:39:21.920]  因為有愛就可以包容
[00:39:21.920 --> 00:39:25.720]  有愛就可以遮掩一切的罪
[00:39:25.720 --> 00:39:31.160]  讓我們用更大的愛去包容我們互相
[00:39:31.160 --> 00:39:37.240]  讓我們可以合一去成就神祢的工作
[00:39:37.240 --> 00:39:39.280]  讓神祢去喜悅
[00:39:39.280 --> 00:39:40.320]  禱告加堂
[00:39:40.320 --> 00:39:43.440]  共靠救主耶穌基督得聖名至基督
[00:39:43.440 --> 00:39:45.440]  阿們
