
[00:00:00.000 --> 00:00:02.540]  羅馬書的第 30 章
[00:36:19.720 --> 00:36:22.600]  神創造天使都是聖潔的
[00:36:22.600 --> 00:36:25.440]  能不能夠彰顯出神的憐憫
[00:36:25.440 --> 00:36:27.720]  不能夠彰顯出神的憐憫
[00:36:27.720 --> 00:36:30.120]  而我相信這就是原因
[00:36:30.120 --> 00:36:34.360]  為何神容許人犯罪墮落
[00:36:34.360 --> 00:36:38.680]  最終就是要彰顯出祂憐憫的屬性
[00:36:38.680 --> 00:36:41.480]  為何要彰顯出祂憐憫的屬性
[00:36:41.480 --> 00:36:44.800]  又是將榮耀歸給祂自己
[00:36:44.800 --> 00:36:46.720]  所以我相信這就是原因
[00:36:46.720 --> 00:36:49.800]  為何神容許人犯罪墮落
[00:36:49.800 --> 00:36:52.560]  然後透過救贖的憐憫
[00:36:52.560 --> 00:36:55.040]  將榮耀歸給自己
[00:36:55.040 --> 00:36:58.760]  這就是羅馬書十一章三十二節
[00:36:58.760 --> 00:37:02.760]  說神將眾人都圈在不馴服之下
[00:37:02.760 --> 00:37:05.120]  羅馬書三章二十三節
[00:37:05.120 --> 00:37:06.600]  世人都犯了罪
[00:37:06.600 --> 00:37:08.880]  規決了神的榮耀
[00:37:08.880 --> 00:37:10.400]  三章十九節
[00:37:10.400 --> 00:37:11.920]  塞住各人的口
[00:37:11.920 --> 00:37:16.280]  叫普世的人都伏在神審判之下
[00:37:16.280 --> 00:37:18.120]  有沒有看到
[00:37:18.120 --> 00:37:19.480]  當我們犯罪
[00:37:19.480 --> 00:37:21.200]  規決了神的榮耀
[00:37:21.200 --> 00:37:24.120]  我們接受神的審判
[00:37:24.120 --> 00:37:25.800]  神救贖我們
[00:37:25.800 --> 00:37:28.520]  這樣就能彰顯出祂的憐憫
[00:37:28.520 --> 00:37:31.480]  幫助我們逃避祂的審判
[00:37:31.480 --> 00:37:34.040]  將神的憐憫彰顯出來
[00:37:34.040 --> 00:37:36.880]  以致將榮耀歸給自己
[00:37:36.880 --> 00:37:40.480]  我相信這就是真正的原因
[00:37:40.480 --> 00:37:42.800]  但有人說 牧師
[00:37:42.800 --> 00:37:46.200]  不是每個人都能得到神的憐憫
[00:37:46.200 --> 00:37:49.200]  你真聰明 你懂得問這句話
[00:37:49.200 --> 00:37:52.760]  的確不是所有人都能得到神的憐憫
[00:37:52.760 --> 00:37:55.120]  只有接受耶穌基督的人
[00:37:55.120 --> 00:37:57.480]  才能得到祂的憐憫
[00:37:57.480 --> 00:37:59.160]  其餘的人
[00:37:59.160 --> 00:38:01.560]  神的怒氣 神的憤怒
[00:38:01.560 --> 00:38:03.880]  就會臨到他們的身上
[00:38:03.880 --> 00:38:05.680]  神的憤怒 神的怒氣
[00:38:05.680 --> 00:38:07.760]  都是神的屬性
[00:38:07.760 --> 00:38:11.600]  所以有一次無論是神的憐憫
[00:38:11.600 --> 00:38:13.840]  能夠將榮耀歸給自己
[00:38:13.840 --> 00:38:16.320]  神的憤怒 神的怒氣
[00:38:16.320 --> 00:38:19.320]  在那些不服從 不接受祂的人身上
[00:38:19.320 --> 00:38:22.480]  都能彰顯出神的榮耀
[00:38:22.480 --> 00:38:24.640]  所以得救的人是怎樣
[00:38:24.640 --> 00:38:26.720]  有神的憐憫在我們身上
[00:38:26.720 --> 00:38:28.280]  彰顯祂的榮耀
[00:38:28.280 --> 00:38:29.600]  不得救的人呢
[00:38:29.600 --> 00:38:30.720]  你不接受
[00:38:30.720 --> 00:38:34.640]  一樣能夠彰顯出祂的公義 祂的憤怒
[00:38:34.640 --> 00:38:37.720]  亦都能夠將榮耀歸給自己
[00:38:37.720 --> 00:38:40.600]  但是有一件事我要說得很清楚
[00:38:40.600 --> 00:38:43.920]  不是神令到亞當夏娃犯罪
[00:38:43.920 --> 00:38:46.600]  只不過是神容許他們犯罪
[00:38:46.600 --> 00:38:48.920]  如果我們在伊甸園的話
[00:38:48.920 --> 00:38:53.120]  我們一樣會像亞當夏娃那樣犯罪
[00:38:53.120 --> 00:38:56.240]  所以我們真的要好感謝神
[00:38:56.240 --> 00:38:58.960]  使我們能夠脫離地獄
[00:38:58.960 --> 00:39:00.520]  能夠進入天堂
[00:39:00.520 --> 00:39:04.120]  能夠永遠與神同在 有這個福份
[00:39:04.120 --> 00:39:06.600]  我們應該感謝神
[00:39:06.600 --> 00:39:12.360]  說了神的屬性有三點
[00:39:12.360 --> 00:39:15.800]  祂的主權 祂的信實 祂的憐憫
[00:39:15.800 --> 00:39:19.960]  還有最後 保羅說出祂的智慧
[00:39:19.960 --> 00:39:23.240]  在羅馬書十一章三十三至三十六節
[00:39:23.240 --> 00:39:28.040]  我剛才說是有一個讚美眾 是有一個榮耀眾
[00:39:28.040 --> 00:39:29.560]  是doxology
[00:39:29.560 --> 00:39:34.280]  就好像我們敬拜到最後唱三一眾一樣
[00:39:34.280 --> 00:39:37.040]  是一個doxology
[00:39:37.040 --> 00:39:41.800]  我們見到神另外的一個屬性
[00:39:41.800 --> 00:39:43.720]  是很特別的一個屬性
[00:39:43.720 --> 00:39:46.360]  是一個深不可測的屬性
[00:39:46.360 --> 00:39:48.560]  這個就是祂的智慧
[00:39:48.560 --> 00:39:51.400]  神的智慧是令我們震驚
[00:39:51.400 --> 00:39:55.640]  但我們沒有辦法可以花很多時間來講神的智慧
[00:39:55.640 --> 00:39:58.560]  因為超出了我們理解的範圍
[00:39:58.560 --> 00:40:01.880]  我們做人根本不能夠明白神的屬性
[00:40:01.880 --> 00:40:04.920]  保羅想到神給予以色列人的救贖
[00:40:04.920 --> 00:40:06.200]  他怎樣說?
[00:40:06.200 --> 00:40:08.240]  在羅馬書十一章三十三節
[00:40:08.240 --> 00:40:12.200]  他說:深災 神豐富的智慧和知識
[00:40:12.200 --> 00:40:15.160]  祂的判斷何其難測
[00:40:15.160 --> 00:40:18.880]  祂的蹤跡何其難尋
[00:40:18.880 --> 00:40:25.560]  神告訴保羅有關以色列人的救贖
[00:40:25.560 --> 00:40:27.680]  保羅覺得深不可測
[00:40:27.680 --> 00:40:30.080]  他說:深災
[00:40:30.080 --> 00:40:31.880]  你說為甚麼?
[00:40:31.880 --> 00:40:33.520]  是神告訴保羅
[00:40:33.520 --> 00:40:35.680]  保羅寫了一本羅馬書
[00:40:35.680 --> 00:40:38.360]  他還覺得這麼深災?
[00:40:38.360 --> 00:40:40.760]  你可能會問為甚麼這麼奇怪?
[00:40:40.760 --> 00:40:44.200]  這個就好像我們有時爬山
[00:40:44.200 --> 00:40:47.640]  爬了很高的山 去到山頂
[00:40:47.640 --> 00:40:51.120]  你望向山頂時 腳也距離遠了
[00:40:51.120 --> 00:40:52.920]  你會說:這是我嗎?
[00:40:52.920 --> 00:40:55.120]  我為甚麼會爬到山頂?
[00:40:55.120 --> 00:40:57.120]  你說:深災
[00:40:57.120 --> 00:41:00.320]  真是我要讚美神 不是我的力量
[00:41:00.320 --> 00:41:02.520]  這正是保羅的心態
[00:41:02.520 --> 00:41:05.160]  雖然他寫出了羅馬書
[00:41:05.160 --> 00:41:07.880]  但到最後他見到神的救贖
[00:41:07.880 --> 00:41:09.080]  他見到神的智慧
[00:41:09.080 --> 00:41:10.680]  他說:深災
[00:41:10.680 --> 00:41:15.120]  保羅知道以色列人在歷史當中
[00:41:15.120 --> 00:41:19.000]  有很多他的同胞都不能得救
[00:41:19.000 --> 00:41:21.280]  他們不是真正認識神
[00:41:21.280 --> 00:41:23.600]  他們亦沒有第二次的機會
[00:41:23.600 --> 00:41:25.400]  他們就是失散了
[00:41:25.400 --> 00:41:28.120]  保羅是為他們來傷心
[00:41:28.120 --> 00:41:31.240]  但保羅亦知道他很高興
[00:41:31.240 --> 00:41:33.400]  有其他的同胞
[00:41:33.400 --> 00:41:37.160]  那些愚民和最後會接受耶穌基督的人
[00:41:37.160 --> 00:41:38.600]  他為他們高興
[00:41:38.600 --> 00:41:40.440]  他說:這就是神的救贖
[00:41:40.440 --> 00:41:43.120]  這就是神的智慧
[00:41:43.120 --> 00:41:44.840]  他見到神的計劃
[00:41:44.840 --> 00:41:46.480]  他只可以讚美神
[00:41:46.480 --> 00:41:47.920]  他只可以見到
[00:41:47.920 --> 00:41:50.880]  就是覺得驚訝
[00:41:50.880 --> 00:41:53.200]  他說:深災
[00:41:53.200 --> 00:41:57.200]  就好像詩人在詩篇的九十二篇第五節
[00:41:57.200 --> 00:41:59.960]  耶穌說:你的工作何其大
[00:41:59.960 --> 00:42:02.400]  你的心思極其深
[00:42:02.400 --> 00:42:06.680]  又好像詩人在書詩篇的一百三十九篇第六節
[00:42:06.680 --> 00:42:09.160]  說:神的知識是奇妙的
[00:42:09.160 --> 00:42:10.840]  是我不能測的
[00:42:10.840 --> 00:42:14.280]  至高是我不能及的
[00:42:14.280 --> 00:42:16.000]  知識是甚麼?
[00:42:16.000 --> 00:42:18.600]  是我們知道的甚麼
[00:42:18.600 --> 00:42:20.120]  智慧是甚麼?
[00:42:20.120 --> 00:42:22.760]  是我們怎樣運用我們的知識
[00:42:22.760 --> 00:42:24.360]  就是智慧
[00:42:24.360 --> 00:42:26.560]  神的知識是怎樣的?
[00:42:26.560 --> 00:42:27.920]  他是無所不知的
[00:42:27.920 --> 00:42:29.680]  他知道一切
[00:42:29.680 --> 00:42:31.280]  他的智慧
[00:42:31.280 --> 00:42:35.240]  他亦能夠完美地運用他的知識
[00:42:35.240 --> 00:42:37.000]  他就是神
[00:42:37.000 --> 00:42:38.400]  我們不是
[00:42:38.400 --> 00:42:41.320]  我們不能像他那樣
[00:42:41.320 --> 00:42:45.640]  所以一切都是照著他的計劃在進行中
[00:42:45.640 --> 00:42:49.120]  一切都是照著神的計劃在進行
[00:42:49.120 --> 00:42:53.000]  保羅用了十一章的經文來描述
[00:42:53.000 --> 00:42:55.480]  恩信清義的道理
[00:42:55.480 --> 00:42:57.640]  說出神無限的智慧
[00:42:57.640 --> 00:42:59.080]  他的知識
[00:42:59.080 --> 00:43:01.760]  然後又說出神救贖的計劃
[00:43:01.760 --> 00:43:03.280]  最後他說甚麼?
[00:43:03.280 --> 00:43:04.600]  深災
[00:43:04.600 --> 00:43:06.480]  他說:是我所不能夠明白
[00:43:06.480 --> 00:43:09.280]  我唯一能夠做的就是讚美神
[00:43:09.280 --> 00:43:13.120]  我唯一能夠做的就是驚歎
[00:43:13.120 --> 00:43:16.760]  神的決定、他的判斷、他的結論
[00:43:16.760 --> 00:43:18.440]  是高深莫測
[00:43:18.440 --> 00:43:21.000]  就是好像他的蹤跡一樣
[00:43:21.000 --> 00:43:22.880]  他的蹤影一樣
[00:43:22.880 --> 00:43:26.840]  這裡保羅其實是用了一個隱喻
[00:43:26.840 --> 00:43:30.080]  用神的智慧來給予他的蹤跡
[00:43:30.080 --> 00:43:33.080]  或者用神的蹤跡來給予神的智慧
[00:43:33.080 --> 00:43:34.920]  都是難尋
[00:43:34.920 --> 00:43:37.520]  令人百思不得其解
[00:43:37.520 --> 00:43:40.120]  例如詩篇的七十七篇第十九節
[00:43:40.120 --> 00:43:43.600]  「你的道在海中 你的路在大水中
[00:43:43.600 --> 00:43:47.440]  你的腳中無人之道」
[00:43:47.440 --> 00:43:52.440]  首先 神是用腳來走路
[00:43:52.440 --> 00:43:54.320]  當然不是
[00:43:54.320 --> 00:43:57.520]  但是就算神是用腳來走路
[00:43:57.520 --> 00:43:59.280]  他可以走在陸地上
[00:43:59.280 --> 00:44:01.080]  他可以走在水裡
[00:44:01.080 --> 00:44:03.440]  他可以走在樹空中
[00:44:03.440 --> 00:44:06.280]  你沒有辦法知道神的蹤跡
[00:44:06.280 --> 00:44:07.960]  令我想起美國
[00:44:07.960 --> 00:44:13.160]  很久以前有一個片集叫做「功夫」
[00:44:13.160 --> 00:44:16.840]  是講述一個少林的和尚在美國
[00:44:16.840 --> 00:44:19.640]  他可以踏沙無痕
[00:44:19.640 --> 00:44:21.920]  在少林功夫可以踏沙無痕
[00:44:21.920 --> 00:44:25.480]  但是神來講更加令你高深莫測
[00:44:25.480 --> 00:44:27.680]  你根本不知道神的蹤影
[00:44:27.680 --> 00:44:29.080]  這就是保羅所說的
[00:44:29.080 --> 00:44:30.200]  他的智慧
[00:44:30.200 --> 00:44:33.320]  好像他的蹤影一樣難測
[00:44:33.320 --> 00:44:37.080]  就像以塞亞書的五十五章八至九節
[00:44:37.080 --> 00:44:39.480]  「神的道路非同你們的道路
[00:44:39.480 --> 00:44:42.760]  神的意念非同你們的意念
[00:44:42.760 --> 00:44:44.600]  天怎讓高過地
[00:44:44.600 --> 00:44:47.760]  照讓祂的道路高過你們的道路
[00:44:47.760 --> 00:44:51.520]  祂的意念高過你們的意念」
[00:44:51.520 --> 00:44:54.800]  這就是我們敬拜的神
[00:44:54.800 --> 00:44:57.120]  敬拜的真神
[00:44:57.120 --> 00:45:00.360]  保羅也給我們看到人的無知
[00:45:00.360 --> 00:45:04.360]  比起神的智慧我們真的無知
[00:45:04.360 --> 00:45:07.200]  在羅馬書的十一章三十四節
[00:45:07.200 --> 00:45:09.880]  他說「誰知道主的心」
[00:45:09.880 --> 00:45:14.640]  引用了以塞亞書的四十章第十三節
[00:45:14.640 --> 00:45:18.600]  其實保羅這裡不是在講隱蔽的事
[00:45:18.600 --> 00:45:20.840]  新明記的二十九章二十九節
[00:45:20.840 --> 00:45:22.560]  說隱蔽的事屬於誰?
[00:45:22.560 --> 00:45:23.880]  屬於神的
[00:45:23.880 --> 00:45:25.880]  我們當然不能夠明白
[00:45:25.880 --> 00:45:28.080]  這裡保羅不是在講隱蔽的事
[00:45:28.080 --> 00:45:32.400]  這裡是保羅說神被聖經的作者智慧
[00:45:32.400 --> 00:45:34.040]  將祂的話語寫出來
[00:45:34.040 --> 00:45:37.360]  尚且我們不能夠完全明白
[00:45:37.360 --> 00:45:41.400]  這就是「誰知道主的心」
[00:45:41.400 --> 00:45:44.760]  神能夠明白每一個被祂創造的人
[00:45:44.760 --> 00:45:47.000]  但是我們被主創造的人
[00:45:47.000 --> 00:45:51.760]  是不能夠完全明白我們的創造主
[00:45:51.760 --> 00:45:54.160]  在羅馬書的十一章三十四節
[00:45:54.160 --> 00:45:57.000]  「誰作過他的謀事」
[00:45:57.000 --> 00:45:58.400]  我們都需要謀事
[00:45:58.400 --> 00:46:02.520]  因為我們的知識和智慧都是有限的
[00:46:02.520 --> 00:46:05.080]  但是神需不需要謀事?
[00:46:05.080 --> 00:46:06.960]  神不需要謀事
[00:46:06.960 --> 00:46:09.880]  記不記得在約伯記
[00:46:09.880 --> 00:46:11.080]  因為祂的苦難
[00:46:11.080 --> 00:46:12.720]  祂長篇大論
[00:46:12.720 --> 00:46:15.280]  問了神一大堆的話
[00:46:15.280 --> 00:46:18.640]  到最後約伯記的四十二章三節
[00:46:18.640 --> 00:46:19.760]  祂說了什麼?
[00:46:19.760 --> 00:46:20.880]  我不明白
[00:46:20.880 --> 00:46:21.800]  我不知道
[00:46:21.800 --> 00:46:23.800]  我什麼都不知道
[00:46:23.800 --> 00:46:25.480]  祂說我以前風聞有理
[00:46:25.480 --> 00:46:27.840]  我現在經歷有理
[00:46:27.840 --> 00:46:30.920]  祂根本不能夠知道任何事
[00:46:30.920 --> 00:46:34.040]  在羅馬書的十一章三十五節經文說
[00:46:34.040 --> 00:46:36.080]  「誰是先給了他
[00:46:36.080 --> 00:46:38.720]  使他後來償還」
[00:46:38.720 --> 00:46:42.840]  這節的經文也是取自約伯記的四十一章
[00:46:42.840 --> 00:46:44.680]  第十一節
[00:46:44.680 --> 00:46:46.200]  我們今天結束的時候
[00:46:46.200 --> 00:46:48.720]  我們一起來看看這節的經文
[00:46:48.720 --> 00:46:51.720]  就是「誰是先給了他
[00:46:51.720 --> 00:46:55.000]  使他後來償還」
[00:46:55.000 --> 00:46:58.680]  神有沒有欠我們任何的東西?
[00:46:58.680 --> 00:47:00.480]  絕對沒有
[00:47:00.480 --> 00:47:01.680]  無論是猶太人
[00:47:01.680 --> 00:47:03.440]  無論是外邦人
[00:47:03.440 --> 00:47:04.680]  神是自給自足
[00:47:04.680 --> 00:47:07.760]  祂根本不需要我們為祂做什麼
[00:47:07.760 --> 00:47:08.480]  但是很可惜
[00:47:08.480 --> 00:47:09.240]  我們很多時候
[00:47:09.240 --> 00:47:10.760]  我剛才也說過
[00:47:10.760 --> 00:47:12.280]  我們最厲害的是什麼?
[00:47:12.280 --> 00:47:13.920]  埋怨神
[00:47:13.920 --> 00:47:17.560]  好像神虧欠了我們任何的東西一樣
[00:47:17.560 --> 00:47:19.160]  其實相反地
[00:47:19.160 --> 00:47:23.160]  我們根本沒有辦法償還神給我們
[00:47:23.160 --> 00:47:25.440]  我們欠了神很多東西
[00:47:25.440 --> 00:47:27.000]  欠了神的救贖
[00:47:27.000 --> 00:47:28.080]  祂的救恩
[00:47:28.080 --> 00:47:30.400]  我們根本沒有辦法可以償還
[00:47:30.400 --> 00:47:33.520]  就好像馬太福音十八章那一個惡毒
[00:47:33.520 --> 00:47:35.440]  欠了祂的主人很多錢
[00:47:35.440 --> 00:47:37.240]  根本沒有辦法可以償還
[00:47:37.240 --> 00:47:39.560]  這就是我們的寫照
[00:47:39.560 --> 00:47:42.040]  去到羅馬書的十一章三十六節
[00:47:42.040 --> 00:47:44.560]  「因為萬有都市本於他
[00:47:44.560 --> 00:47:46.880]  倚靠他 歸於他
[00:47:46.880 --> 00:47:49.760]  願榮耀歸給他直到永遠
[00:47:49.760 --> 00:47:50.960]  阿門」
[00:47:50.960 --> 00:47:53.200]  神救贖伊斯利人的故事
[00:47:53.200 --> 00:47:57.120]  讓我們看到神是怎樣對待祂的指紋
[00:47:57.120 --> 00:47:59.400]  真是非常之高深莫測
[00:47:59.400 --> 00:48:01.520]  難以理解
[00:48:01.520 --> 00:48:03.560]  神為什麼這麼眷顧我們
[00:48:03.560 --> 00:48:05.320]  這麼眷顧祂的指紋
[00:48:05.320 --> 00:48:06.360]  祂的百姓
[00:48:06.360 --> 00:48:09.120]  我們根本沒有辦法可以明白
[00:48:09.120 --> 00:48:12.920]  在樹薩姆以下的七章十九節尾
[00:48:12.920 --> 00:48:16.000]  當神和大衛立約
[00:48:16.000 --> 00:48:17.560]  大衛看到神和他立約
[00:48:17.560 --> 00:48:18.720]  他怎麼說?
[00:48:18.720 --> 00:48:24.040]  祂說「主耶和華者豈是人所常遇的事嗎?」
[00:48:24.040 --> 00:48:25.600]  祂只能夠驚歎
[00:48:25.600 --> 00:48:27.800]  祂只能夠讚美神
[00:48:27.800 --> 00:48:29.600]  這就是我們的神
[00:48:29.600 --> 00:48:30.560]  人為何物
[00:48:30.560 --> 00:48:32.880]  祂居然救贖我們
[00:48:32.880 --> 00:48:33.600]  願意
[00:48:33.600 --> 00:48:34.920]  今天聽這篇道的人
[00:48:34.920 --> 00:48:36.920]  如果你未接受耶穌基督
[00:48:36.920 --> 00:48:39.280]  你會接受耶穌基督
[00:48:39.280 --> 00:48:41.200]  願意你已經接受耶穌基督
[00:48:41.200 --> 00:48:43.800]  你能夠更加愛這位主
[00:48:43.800 --> 00:48:45.320]  祂真的給我們的恩惠
[00:48:45.320 --> 00:48:47.720]  是我們不能夠所償還
[00:48:47.720 --> 00:48:49.720]  願神祝福自己的話語
[00:48:49.720 --> 00:48:52.800]  我們一起低頭禱告
[00:48:52.800 --> 00:48:54.360]  主耶 我們感謝祢
[00:48:54.360 --> 00:48:56.760]  我們敬拜祢
[00:48:56.760 --> 00:48:59.000]  祢就是那位萬有的真神
[00:48:59.000 --> 00:48:59.800]  我們感謝祢
[00:48:59.800 --> 00:49:02.480]  是給我們羅馬書的第十一章
[00:49:02.480 --> 00:49:05.440]  給我們看到祢的屬性
[00:49:05.440 --> 00:49:06.960]  包括祢的主權
[00:49:06.960 --> 00:49:08.160]  祢的信實
[00:49:08.160 --> 00:49:09.960]  祢的憐憫
[00:49:09.960 --> 00:49:12.320]  以及祢的智慧
[00:49:12.320 --> 00:49:13.560]  人為何物
[00:49:13.560 --> 00:49:15.760]  祢居然救贖我們
[00:49:15.760 --> 00:49:17.640]  將榮耀歸給自己
[00:49:17.640 --> 00:49:19.640]  我們實在感謝祢
[00:49:19.640 --> 00:49:21.040]  願意我們當中
[00:49:21.040 --> 00:49:22.320]  如果未接受祢的人
[00:49:22.320 --> 00:49:24.400]  都能夠踏出這一步
[00:49:24.400 --> 00:49:27.000]  就是今天立志來接受祢
[00:49:27.000 --> 00:49:29.560]  成為祂們個人的救主
[00:49:29.560 --> 00:49:31.920]  如果我們已經是接受祢的人
[00:49:31.920 --> 00:49:35.160]  願意我們能夠有一個回應的心
[00:49:35.160 --> 00:49:38.800]  就是願意將我們的生命傾出
[00:49:38.800 --> 00:49:42.000]  在祢的事工上作工
[00:49:42.000 --> 00:49:43.480]  以致我們能夠
[00:49:43.480 --> 00:49:44.600]  當祢回來的時候
[00:49:44.600 --> 00:49:47.680]  被祢稱為一個忠心良善的僕人
[00:49:47.680 --> 00:49:50.400]  將一切的榮耀重贊都歸給祢
[00:49:50.400 --> 00:49:51.560]  我們這樣的禱告
[00:49:51.560 --> 00:49:53.160]  奉主耶穌基督的名義後
[00:49:53.160 --> 00:49:53.640]  阿們
