
[00:00:00.000 --> 00:00:02.000]  奧運節目早晨
[00:27:57.360 --> 00:27:58.880]  但神我們知道一件事
[00:27:58.880 --> 00:28:00.360]  禰從來沒有離開我們
[00:28:00.360 --> 00:28:02.200]  與我們同在
[00:28:02.200 --> 00:28:03.080]  更求禰
[00:28:03.080 --> 00:28:06.440]  讓我能夠樂意與禰同在
[00:28:06.440 --> 00:28:07.240]  在今天
[00:28:07.240 --> 00:28:08.360]  你用你的說話
[00:28:08.360 --> 00:28:11.000]  再三的提醒我們
[00:28:11.000 --> 00:28:12.200]  就像你昔日
[00:28:12.200 --> 00:28:16.720]  在最後與門徒的說話一樣
[00:28:16.720 --> 00:28:17.640]  我們都很樂意
[00:28:17.640 --> 00:28:19.640]  放下我們的自己
[00:28:19.640 --> 00:28:21.160]  去服侍人
[00:28:21.160 --> 00:28:22.560]  我們很樂意的
[00:28:22.560 --> 00:28:25.240]  在過犯當中爬起來
[00:28:25.240 --> 00:28:26.480]  更樂意的
[00:28:26.480 --> 00:28:28.840]  爲未來做好準備
[00:28:28.840 --> 00:28:30.720]  耶穌求你真的幫助
[00:28:30.720 --> 00:28:31.600]  特別
[00:28:31.600 --> 00:28:33.240]  當按住教會節期
[00:28:33.240 --> 00:28:34.920]  這個大齋期的時間
[00:28:34.920 --> 00:28:36.920]  我們都在準備去思念
[00:28:36.920 --> 00:28:39.560]  耶穌基督你的受苦的時候
[00:28:39.560 --> 00:28:42.800]  容讓我們不是在飲食上
[00:28:42.800 --> 00:28:44.160]  去清心寡慾
[00:28:44.160 --> 00:28:46.880]  更加讓我們在整個人的性情
[00:28:46.880 --> 00:28:48.000]  裝備裏面
[00:28:48.000 --> 00:28:51.680]  我們都能夠時時配合到上帝你
[00:28:51.680 --> 00:28:52.800]  多謝你
[00:28:52.800 --> 00:28:54.040]  你容我們每一位
[00:28:54.040 --> 00:28:55.880]  讓我們一路的服侍
[00:28:55.880 --> 00:28:56.920]  讓我們一路的生活
[00:28:56.920 --> 00:28:58.600]  都眼見到禰的作爲
[00:28:58.600 --> 00:29:01.280]  我們土告奉耶穌基督德性的明知
[00:29:01.280 --> 00:29:03.280]  阿們
