
[00:00:00.000 --> 00:00:03.400]  大家好 題目是「不要濫用恩賜」
[00:32:36.700 --> 00:32:39.100]  瘋了嗎
[00:32:39.100 --> 00:32:40.900]  就是這樣的情況
[00:32:40.900 --> 00:32:42.300]  我記得一次
[00:32:42.300 --> 00:32:44.600]  我早期在教會服事的時候
[00:32:44.600 --> 00:32:46.500]  有一位女士來到
[00:32:46.500 --> 00:32:49.700]  教會有些情況和我接觸的時候
[00:32:49.700 --> 00:32:50.900]  她很想回教會
[00:32:50.900 --> 00:32:52.800]  我也鼓勵她回教會
[00:32:52.800 --> 00:32:54.300]  她說教會是怎樣的
[00:32:54.300 --> 00:32:55.300]  我有點害怕
[00:32:55.300 --> 00:32:56.000]  我說怎樣
[00:32:56.000 --> 00:32:57.600]  不如你告訴我
[00:32:57.600 --> 00:32:59.000]  她有一次去到一間教會
[00:32:59.000 --> 00:33:00.900]  去到一個小組
[00:33:00.900 --> 00:33:01.900]  所有人講一些東西
[00:33:01.900 --> 00:33:03.600]  我不知道她講什麼
[00:33:03.600 --> 00:33:04.900]  她講謊言
[00:33:04.900 --> 00:33:05.900]  我就很害怕
[00:33:05.900 --> 00:33:08.400]  於是我離開了這個教會
[00:33:08.400 --> 00:33:10.400]  她說教會是不是這樣的
[00:33:10.400 --> 00:33:11.500]  我說不是
[00:33:11.500 --> 00:33:13.900]  不是每一間教會都是這樣的
[00:33:13.900 --> 00:33:15.500]  所以這裡就是
[00:33:15.500 --> 00:33:17.500]  當時的
[00:33:17.500 --> 00:33:19.900]  哥倫哥教會就是這樣去做
[00:33:19.900 --> 00:33:20.800]  講一些謊言
[00:33:20.800 --> 00:33:22.100]  別人聽不到
[00:33:22.100 --> 00:33:23.300]  甚至
[00:33:23.300 --> 00:33:24.600]  未信的
[00:33:24.600 --> 00:33:25.900]  都是這樣做
[00:33:25.900 --> 00:33:26.800]  濫用謊言
[00:33:26.800 --> 00:33:28.200]  謊言的因子
[00:33:28.200 --> 00:33:30.100]  有人是高舉自己
[00:33:30.100 --> 00:33:31.900]  帶來的不是祝福
[00:33:31.900 --> 00:33:34.600]  反而是一個傷害
[00:33:34.600 --> 00:33:36.700]  我去看一看
[00:33:36.700 --> 00:33:38.300]  謊言的意思
[00:33:38.300 --> 00:33:38.900]  謊言的意思
[00:33:38.900 --> 00:33:40.100]  如果我們用第二章
[00:33:40.100 --> 00:33:41.000]  《士郎庵》第二章
[00:33:41.000 --> 00:33:42.800]  我們再看一看《亂經文》
[00:33:42.800 --> 00:33:43.800]  很有意思
[00:33:43.800 --> 00:33:45.700]  或者我們再重複看一看
[00:33:45.700 --> 00:33:48.800]  當耶穌基督成就了舊約的時候
[00:33:48.800 --> 00:33:52.600]  這個時代和以賽雅先知的時代是不同的
[00:33:52.600 --> 00:33:54.600]  當神審判了之後
[00:33:54.600 --> 00:33:55.300]  有挽回
[00:33:55.300 --> 00:33:56.400]  如果我們再看以上的書
[00:33:56.400 --> 00:33:57.800]  再後期的時候
[00:33:57.800 --> 00:33:59.700]  聖靈降臨的時候
[00:33:59.700 --> 00:34:02.000]  他們得到聖靈的囂冠的時候
[00:34:02.000 --> 00:34:03.400]  他們就悔改了
[00:34:03.400 --> 00:34:05.600]  聖經裡面舊約也是談到這件事
[00:34:05.600 --> 00:34:07.500]  耶穌基督來到的時候
[00:34:07.500 --> 00:34:10.100]  賦予了謊言更加另外一個意思
[00:34:10.100 --> 00:34:11.900]  當五重節降臨的時候
[00:34:11.900 --> 00:34:13.000]  人講謊言
[00:34:13.000 --> 00:34:13.800]  沒錯
[00:34:13.800 --> 00:34:15.000]  第一個重要的是
[00:34:15.000 --> 00:34:17.200]  叫那些活逆的以色列人
[00:34:17.200 --> 00:34:18.400]  去歸向神
[00:34:18.400 --> 00:34:21.700]  去等他們去引發他們的注意
[00:34:21.700 --> 00:34:23.200]  當時的猶太人聽到
[00:34:23.200 --> 00:34:24.400]  一些外地回來的猶太人
[00:34:24.400 --> 00:34:25.600]  他說這些是什麼來的
[00:34:25.600 --> 00:34:26.900]  是不是喝醉酒
[00:34:26.900 --> 00:34:29.200]  他們還沒信主
[00:34:29.200 --> 00:34:30.800]  他們就給這些謊言
[00:34:30.800 --> 00:34:32.500]  因為各人說別人的謊言
[00:34:32.500 --> 00:34:34.000]  你可以想像一下
[00:34:34.000 --> 00:34:34.900]  如果你是猶太人
[00:34:34.900 --> 00:34:37.000]  我是由羅馬來的猶太人
[00:34:37.000 --> 00:34:40.000]  有一個跟我講意大利話
[00:34:40.000 --> 00:34:42.400]  那個土耳其人就講希臘話
[00:34:42.400 --> 00:34:45.200]  我聽到很多很多很多不同的謊言
[00:34:45.200 --> 00:34:47.000]  這就想起
[00:34:47.000 --> 00:34:48.200]  猶太人來說
[00:34:48.200 --> 00:34:51.100]  這個謊言就是我得罪了神
[00:34:51.100 --> 00:34:52.700]  我要悔改
[00:34:52.700 --> 00:34:54.300]  所以彼得就講論
[00:34:54.300 --> 00:34:58.000]  然後就有三千人信主
[00:34:58.000 --> 00:35:01.600]  謊言對我們今天的信徒有什麼意義
[00:35:01.600 --> 00:35:02.700]  當五重節降臨
[00:35:02.700 --> 00:35:05.000]  是一個舊恩的新完成
[00:35:05.000 --> 00:35:06.800]  是一個新紀元的來臨
[00:35:06.800 --> 00:35:07.900]  當時的謊言
[00:35:07.900 --> 00:35:09.300]  就不是那些聽不懂的
[00:35:09.300 --> 00:35:10.500]  而是信徒
[00:35:10.500 --> 00:35:12.200]  猶太人那些的仕途
[00:35:12.200 --> 00:35:13.100]  將一些謊言
[00:35:13.100 --> 00:35:16.300]  他們能夠聽得懂的言語跟他們講
[00:35:16.300 --> 00:35:19.100]  將整個人的受咒咒
[00:35:19.100 --> 00:35:21.000]  或者是受刑罰的扭轉
[00:35:21.000 --> 00:35:22.600]  帶來一個新的時代
[00:35:22.600 --> 00:35:24.900]  所以謊言第一樣東西
[00:35:24.900 --> 00:35:26.500]  是給猶太人
[00:35:26.500 --> 00:35:27.300]  叫他們回轉
[00:35:27.300 --> 00:35:30.000]  第二也提醒當時的信徒
[00:35:30.000 --> 00:35:30.700]  使徒行轉
[00:35:30.700 --> 00:35:32.200]  叫福音傳遍萬民
[00:35:32.200 --> 00:35:34.200]  這個謊言就有這個意義
[00:35:34.200 --> 00:35:35.900]  所有萬眾萬民
[00:35:35.900 --> 00:35:36.800]  不同的意願
[00:35:36.800 --> 00:35:38.100]  能夠在神的角度裏面
[00:35:38.100 --> 00:35:39.800]  成為他的兒女
[00:35:39.800 --> 00:35:41.200]  這個也提醒我們每一個
[00:35:41.200 --> 00:35:42.600]  當我們聽到謊言的恩賜
[00:35:42.600 --> 00:35:43.800]  我們不去
[00:35:43.800 --> 00:35:44.900]  這個預言很奇怪
[00:35:44.900 --> 00:35:46.300]  很超絕
[00:35:46.300 --> 00:35:47.600]  而是提醒你和我
[00:35:47.600 --> 00:35:49.300]  早期的教會有謊言的恩賜
[00:35:49.300 --> 00:35:51.400]  提醒我們要將這個福音
[00:35:51.400 --> 00:35:52.900]  傳到遠方
[00:35:52.900 --> 00:35:54.300]  是猜拳的使命
[00:35:54.300 --> 00:35:58.100]  是大使命的一個要提醒我們
[00:35:58.100 --> 00:36:00.200]  你說今天還有沒有謊言呢
[00:36:00.200 --> 00:36:02.200]  當耶穌基督來到的時候
[00:36:02.200 --> 00:36:03.300]  祂成就了舊恩
[00:36:03.300 --> 00:36:04.000]  聖靈降臨
[00:36:04.000 --> 00:36:05.600]  是一個舊恩的時代
[00:36:05.600 --> 00:36:07.200]  是很多的
[00:36:07.200 --> 00:36:09.000]  這些神之騎士的彰顯
[00:36:09.000 --> 00:36:11.000]  我相信隨著教會的建立
[00:36:11.000 --> 00:36:12.200]  聖經的寫成
[00:36:12.200 --> 00:36:14.400]  所有這些超自然的恩賜
[00:36:14.400 --> 00:36:16.100]  應該是完結的
[00:36:16.100 --> 00:36:17.700]  我們在教會歷史裏面看到
[00:36:17.700 --> 00:36:19.400]  有些教會的領袖
[00:36:19.400 --> 00:36:20.700]  譬如奧古斯丁
[00:36:20.700 --> 00:36:24.300]  他提到這個謊言的恩賜
[00:36:24.300 --> 00:36:26.200]  隨著先知完了
[00:36:26.200 --> 00:36:29.400]  就不再見到
[00:36:29.400 --> 00:36:31.500]  今天還有沒有謊言呢
[00:36:31.500 --> 00:36:32.600]  我相信要了解
[00:36:32.600 --> 00:36:34.900]  第一我們問什麼謊言
[00:36:34.900 --> 00:36:36.900]  今天我們絕大部份的靈恩運動
[00:36:36.900 --> 00:36:38.800]  都是一些我們聽不明白的
[00:36:38.800 --> 00:36:40.900]  不是語言來的
[00:36:40.900 --> 00:36:41.800]  一些這樣的說話
[00:36:41.800 --> 00:36:42.900]  我們要小心
[00:36:42.900 --> 00:36:44.900]  很多愛邦愛族的一些人
[00:36:44.900 --> 00:36:47.400]  都會去習慣用謊言
[00:36:47.400 --> 00:36:50.200]  去一些聽不明白的語音
[00:36:50.200 --> 00:36:54.200]  去敬拜他們的神
[00:36:54.200 --> 00:36:55.600]  今天還有沒有謊言呢
[00:36:55.600 --> 00:36:58.200]  我相信神的能力無處不在
[00:36:58.200 --> 00:36:59.200]  可能是一個宣教士
[00:36:59.200 --> 00:37:00.600]  在一個落後的地方
[00:37:00.600 --> 00:37:01.900]  他突然間講起一些
[00:37:01.900 --> 00:37:03.200]  那個香談出來
[00:37:03.200 --> 00:37:05.200]  這個不足為怪
[00:37:05.200 --> 00:37:07.500]  但是大部份我想都很少
[00:37:07.500 --> 00:37:09.200]  所以我們今天的宣教士
[00:37:09.200 --> 00:37:11.500]  我們未必有這個恩賜
[00:37:11.500 --> 00:37:14.500]  我們就要去學別人的話
[00:37:14.500 --> 00:37:16.000]  做到福音
[00:37:16.000 --> 00:37:19.200]  去能夠去道成肉身
[00:37:19.200 --> 00:37:20.800]  去到每個人的當中
[00:37:20.800 --> 00:37:25.200]  這個就是謊言的意思
[00:37:25.200 --> 00:37:25.900]  講完
[00:37:25.900 --> 00:37:27.700]  本來就講了謊言之後
[00:37:27.700 --> 00:37:30.500]  接著就講先知講道
[00:37:30.500 --> 00:37:31.700]  他說先知講道
[00:37:31.700 --> 00:37:33.800]  他是造就信那些人的
[00:37:33.800 --> 00:37:35.000]  這裡說
[00:37:35.000 --> 00:37:36.700]  他說相反
[00:37:36.700 --> 00:37:37.500]  二十四節說
[00:37:37.500 --> 00:37:39.100]  若個個都作先知講道
[00:37:39.100 --> 00:37:42.700]  偶然有不信或不當謊言的人眾來
[00:37:42.700 --> 00:37:44.200]  他就被眾人勸戒
[00:37:44.200 --> 00:37:46.600]  被眾人審問
[00:37:46.600 --> 00:37:47.900]  我們很多時候
[00:37:47.900 --> 00:37:49.200]  回到教會
[00:37:49.200 --> 00:37:50.400]  很多慕道的朋友
[00:37:50.400 --> 00:37:51.400]  這個很好
[00:37:51.400 --> 00:37:52.200]  神的話語
[00:37:52.200 --> 00:37:53.500]  好像兩人的利劍
[00:37:53.500 --> 00:37:54.800]  將人的心思意念
[00:37:54.800 --> 00:37:56.300]  辯明否開
[00:37:56.300 --> 00:38:00.400]  我們有時隱藏在我們裡面的一些問題
[00:38:00.400 --> 00:38:02.200]  我們心裡面的顧慮
[00:38:02.200 --> 00:38:04.200]  神的話語去和我們疏解
[00:38:04.200 --> 00:38:05.600]  以至我們看到
[00:38:05.600 --> 00:38:07.100]  神真的在我們當中
[00:38:07.100 --> 00:38:09.200]  依照真正有的敬拜
[00:38:09.200 --> 00:38:10.900]  二十五節說
[00:38:10.900 --> 00:38:13.400]  他心裡的忍情被顯露出來
[00:38:13.400 --> 00:38:16.800]  就心裡俯伏地敬拜神
[00:38:16.800 --> 00:38:17.600]  宣告說
[00:38:17.600 --> 00:38:20.900]  神真的在你們中間
[00:38:20.900 --> 00:38:21.900]  領人歸主
[00:38:21.900 --> 00:38:24.600]  不是需要君天論地的恩賜
[00:38:24.600 --> 00:38:26.800]  將神的話語
[00:38:26.800 --> 00:38:28.500]  去忠實地講出來
[00:38:28.500 --> 00:38:30.600]  神的話語帶有能力
[00:38:30.600 --> 00:38:33.500]  要人的生命得到改變
[00:38:33.500 --> 00:38:36.000]  改變的人不是一個戲法
[00:38:36.000 --> 00:38:38.600]  改變的人是活潑尚存
[00:38:38.600 --> 00:38:39.600]  永慧的神
[00:38:39.600 --> 00:38:40.600]  祂的道
[00:38:40.600 --> 00:38:43.700]  是能夠進入到人的心
[00:38:43.700 --> 00:38:45.300]  有個姐妹跟我分享
[00:38:45.300 --> 00:38:48.000]  她去教會的一些經歷
[00:38:48.000 --> 00:38:50.100]  有個姐妹帶她去教會
[00:38:50.100 --> 00:38:51.700]  她當時未信
[00:38:51.700 --> 00:38:53.200]  我覺得這個姐妹很有愛心
[00:38:53.200 --> 00:38:54.100]  去到這裏
[00:38:54.100 --> 00:38:55.400]  弟兄姐妹很友善
[00:38:55.400 --> 00:38:58.200]  但這個都不是成為她信主的原因
[00:38:58.200 --> 00:39:00.200]  她說當時教會有個報道會
[00:39:00.200 --> 00:39:01.100]  目者很好
[00:39:01.100 --> 00:39:04.400]  一年幾次幾晚的報道會
[00:39:04.400 --> 00:39:09.500]  她說第一晚已經打動了我的心
[00:39:09.500 --> 00:39:10.500]  最後一次
[00:39:10.500 --> 00:39:11.900]  是講到重生
[00:39:11.900 --> 00:39:14.300]  講到人的生命一定要在主耶穌基督裏面
[00:39:14.300 --> 00:39:16.800]  一個真正的更生
[00:39:16.800 --> 00:39:18.500]  聚得赦免
[00:39:18.500 --> 00:39:21.400]  我們能夠在主裏面過一個新的生命
[00:39:21.400 --> 00:39:23.100]  這位姐妹突然間想起
[00:39:23.100 --> 00:39:25.800]  我真的要改變我自己
[00:39:25.800 --> 00:39:28.800]  她想起自己其實是一個很苦毒的人
[00:39:28.800 --> 00:39:30.200]  很喜歡嫉妒的人
[00:39:30.200 --> 00:39:33.300]  她就想起一些很不開心的事情
[00:39:33.300 --> 00:39:36.300]  她就想起以前有一個很熟的朋友
[00:39:36.300 --> 00:39:39.200]  跟她一起讀中學的時候
[00:39:39.200 --> 00:39:40.600]  讀書的時候
[00:39:40.600 --> 00:39:42.700]  有一次的朗誦比賽
[00:39:42.700 --> 00:39:45.200]  應該是英文朗誦
[00:39:45.200 --> 00:39:46.700]  她咬字很正
[00:39:46.700 --> 00:39:49.100]  她應該覺得這個朋友比她優勝
[00:39:49.100 --> 00:39:51.600]  但因為當時讀錯了字
[00:39:51.600 --> 00:39:54.300]  結果這位朋友得了獎
[00:39:54.300 --> 00:39:55.400]  很奇怪的心
[00:39:55.400 --> 00:39:57.600]  一種嫉妒的心發了出來
[00:39:57.600 --> 00:40:01.100]  以致她要跟這個朋友不想再見他
[00:40:01.100 --> 00:40:02.700]  跟他梳理
[00:40:02.700 --> 00:40:03.600]  嘩 竟然這樣
[00:40:03.600 --> 00:40:06.600]  這個朋友很受傷害
[00:40:06.600 --> 00:40:07.600]  不止一次
[00:40:07.600 --> 00:40:10.000]  第二次也是這樣
[00:40:10.000 --> 00:40:11.700]  心裏面有些問題
[00:40:11.700 --> 00:40:12.600]  她對家人
[00:40:12.600 --> 00:40:14.800]  對弟弟有時發脾氣
[00:40:14.800 --> 00:40:16.800]  教他讀書的時候
[00:40:16.800 --> 00:40:18.300]  真是蠢
[00:40:18.300 --> 00:40:19.700]  一下子打下去
[00:40:19.700 --> 00:40:21.800]  真是可以是一個很疾到
[00:40:21.800 --> 00:40:25.000]  她發覺我的生命有很多問題
[00:40:25.000 --> 00:40:27.300]  被神的話語
[00:40:27.300 --> 00:40:28.600]  進到她裏面
[00:40:28.600 --> 00:40:31.900]  她能夠隱藏的出來了
[00:40:31.900 --> 00:40:33.400]  這個神真是真
[00:40:33.400 --> 00:40:35.000]  她打中了我的心靈
[00:40:35.000 --> 00:40:38.000]  她願意去信服主
[00:40:38.000 --> 00:40:40.000]  弟兄姊妹
[00:40:40.000 --> 00:40:42.100]  神給我們足夠的恩賜
[00:40:42.100 --> 00:40:43.600]  彼此的造就
[00:40:43.600 --> 00:40:45.500]  幫助我們去傳福音
[00:40:45.500 --> 00:40:48.600]  但我們一定要去善用我們的恩賜
[00:40:48.600 --> 00:40:50.500]  不要濫用
[00:40:50.500 --> 00:40:53.400]  其實恩賜最重要是看我們的生命
[00:40:53.400 --> 00:40:57.400]  師父是我們表徵我們服侍神是好的
[00:40:57.400 --> 00:41:00.600]  但不能夠脫離我們內裡的生命
[00:41:00.600 --> 00:41:04.200]  我們內裡的生命不能離開我們與神的關係
[00:41:04.200 --> 00:41:06.300]  祂的話語是否在我們裏面
[00:41:06.300 --> 00:41:08.100]  很深的紮根
[00:41:08.100 --> 00:41:11.800]  以至於在裏面發出一些恩賜
[00:41:11.800 --> 00:41:15.300]  我們教會很鼓勵大家傳福音
[00:41:15.300 --> 00:41:17.800]  我們傳音慧有個呼籲
[00:41:17.800 --> 00:41:19.100]  就是每一位弟兄姊妹
[00:41:19.100 --> 00:41:22.100]  向兩位親友去傳福音
[00:41:22.100 --> 00:41:23.000]  一樣
[00:41:23.000 --> 00:41:25.900]  如果我們將傳福音覺得
[00:41:25.900 --> 00:41:28.300]  我很厲害
[00:41:28.300 --> 00:41:29.800]  我懂很多東西
[00:41:29.800 --> 00:41:30.800]  有些人不知道
[00:41:30.800 --> 00:41:32.700]  我將他們的福音介紹給他們聽
[00:41:32.700 --> 00:41:34.000]  提高了自己
[00:41:34.000 --> 00:41:35.800]  又或者多一些
[00:41:35.800 --> 00:41:38.700]  如果我做到這個工作
[00:41:38.700 --> 00:41:39.700]  教會也好
[00:41:39.700 --> 00:41:40.700]  多開心
[00:41:40.700 --> 00:41:41.700]  我們教會也多一些人
[00:41:41.700 --> 00:41:42.700]  窩福堂也多一些人
[00:41:42.700 --> 00:41:44.700]  多人是好的
[00:41:44.700 --> 00:41:48.700]  但有沒有為了這個人的屬靈的生命
[00:41:48.700 --> 00:41:50.700]  去愛惜這個靈魂
[00:41:50.700 --> 00:41:52.700]  我有內心一種的熱
[00:41:52.700 --> 00:41:54.700]  去做這個工作
[00:41:54.700 --> 00:41:55.700]  很不同
[00:41:55.700 --> 00:41:56.700]  所以弟兄姊妹
[00:41:56.700 --> 00:41:57.700]  我會問大家
[00:41:57.700 --> 00:41:59.700]  你的恩賜在哪裏
[00:41:59.700 --> 00:42:00.700]  你有沒有好的運用
[00:42:00.700 --> 00:42:02.700]  最緊要你有沒有善用
[00:42:02.700 --> 00:42:04.700]  不要濫用
[00:42:04.700 --> 00:42:06.700]  或者我們用三個指標
[00:42:06.700 --> 00:42:08.700]  跟大家一起去互相勸勉
[00:42:08.700 --> 00:42:10.700]  當你服事的時候
[00:42:10.700 --> 00:42:12.700]  你問一下自己
[00:42:12.700 --> 00:42:15.700]  你的著重點是自己
[00:42:15.700 --> 00:42:17.700]  還是給你幫助的位置
[00:42:17.700 --> 00:42:19.700]  你服事的位置
[00:42:19.700 --> 00:42:21.700]  你做出來的行為
[00:42:21.700 --> 00:42:23.700]  是表演
[00:42:23.700 --> 00:42:25.700]  還是服事
[00:42:25.700 --> 00:42:27.700]  謙謙卑卑
[00:42:27.700 --> 00:42:29.700]  第三
[00:42:29.700 --> 00:42:31.700]  你是為了榮耀自己最後目的
[00:42:31.700 --> 00:42:33.700]  還是榮耀神
[00:42:33.700 --> 00:42:35.700]  如果是
[00:42:35.700 --> 00:42:37.700]  我們會知道
[00:42:37.700 --> 00:42:38.700]  看重人
[00:42:38.700 --> 00:42:39.700]  我們看重服事
[00:42:39.700 --> 00:42:41.700]  是榮耀神的
[00:42:41.700 --> 00:42:42.700]  你這個服事
[00:42:42.700 --> 00:42:44.700]  帶來真正的果效
[00:42:44.700 --> 00:42:45.700]  成為很多人的祝福
[00:42:45.700 --> 00:42:47.700]  你的生命繼續的長進
[00:42:47.700 --> 00:42:49.700]  若然你的方向
[00:42:49.700 --> 00:42:51.700]  你看重自己
[00:42:51.700 --> 00:42:53.700]  看重一個表演
[00:42:53.700 --> 00:42:54.700]  別人讚賞
[00:42:54.700 --> 00:42:56.700]  小心
[00:42:56.700 --> 00:42:58.700]  對自己沒有益
[00:42:58.700 --> 00:43:00.700]  反而成為了別人的
[00:43:00.700 --> 00:43:02.700]  一個害處
[00:43:02.700 --> 00:43:04.700]  我們願意
[00:43:04.700 --> 00:43:06.700]  我們一起去學習
[00:43:06.700 --> 00:43:08.700]  我們一起去禱告
[00:43:08.700 --> 00:43:10.700]  慈悲的天父
[00:43:10.700 --> 00:43:12.700]  我們謝謝你
[00:43:12.700 --> 00:43:14.700]  看到這段經文
[00:43:14.700 --> 00:43:16.700]  很多時候我們講恩賜
[00:43:16.700 --> 00:43:18.700]  但當我們沒有好好運用的時候
[00:43:18.700 --> 00:43:20.700]  我們可能成為很多人的
[00:43:20.700 --> 00:43:22.700]  一個難阻
[00:43:22.700 --> 00:43:24.700]  甚至無傷害
[00:43:24.700 --> 00:43:26.700]  幫助我們在裡面
[00:43:26.700 --> 00:43:28.700]  好好看重
[00:43:28.700 --> 00:43:30.700]  主我們生命的源頭
[00:43:30.700 --> 00:43:32.700]  謙卑的去運用
[00:43:32.700 --> 00:43:34.700]  你所賜給我們的恩賜
[00:43:34.700 --> 00:43:36.700]  我們這樣祈禱
[00:43:36.700 --> 00:43:38.700]  奉主耶穌基督的名
[00:43:38.700 --> 00:43:40.700]  阿門
