
[00:00:00.000 --> 00:00:01.800]  是有選擇性的
[00:38:03.560 --> 00:38:06.440]  肢體之間互相見面的時候
[00:38:06.440 --> 00:38:07.080]  可以護面
[00:38:07.080 --> 00:38:08.840]  但可以互相不出聲
[00:38:08.840 --> 00:38:10.240]  陪同
[00:38:10.240 --> 00:38:12.160]  有兩位作家
[00:38:12.160 --> 00:38:14.800]  爸爸和兒子都是作家
[00:38:14.800 --> 00:38:18.080]  因爲有些說話產生誤會
[00:38:18.080 --> 00:38:19.760]  大家很久沒有來往
[00:38:19.760 --> 00:38:20.920]  不出聲
[00:38:20.920 --> 00:38:23.160]  不交談
[00:38:23.160 --> 00:38:25.480]  兒子也有自己的子女
[00:38:25.480 --> 00:38:27.040]  都長大了
[00:38:27.040 --> 00:38:30.560]  做兒子的就覺得很不妥
[00:38:30.560 --> 00:38:33.600]  鼓起勇氣約爸爸一起去釣魚
[00:38:33.600 --> 00:38:35.880]  以前小時候
[00:38:35.880 --> 00:38:38.240]  跟爸爸去釣魚很開心
[00:38:38.240 --> 00:38:40.000]  兩父子坐在附近
[00:38:40.000 --> 00:38:41.520]  很近而已
[00:38:41.520 --> 00:38:44.520]  一個下午就釣魚了
[00:38:44.520 --> 00:38:48.280]  但說的說話不多
[00:38:48.280 --> 00:38:50.400]  在那天的日記裏
[00:38:50.400 --> 00:38:52.240]  兒子就寫
[00:38:52.240 --> 00:38:57.000]  「今天真失敗」
[00:38:57.000 --> 00:38:58.040]  約了爸爸去釣魚
[00:38:58.040 --> 00:38:58.880]  在旁邊坐
[00:38:58.880 --> 00:39:01.240]  但是沒有多說幾句話
[00:39:01.240 --> 00:39:02.440]  不出聲
[00:39:02.440 --> 00:39:04.160]  我失敗了
[00:39:04.160 --> 00:39:05.400]  但同一天的日記
[00:39:05.400 --> 00:39:07.000]  爸爸怎麼寫呢?
[00:39:07.000 --> 00:39:08.600]  「今天真成功」
[00:39:08.600 --> 00:39:10.240]  「很開心」
[00:39:10.240 --> 00:39:13.760]  「我兒子陪了我一個下午」
[00:39:13.760 --> 00:39:16.600]  陪同是重要的
[00:39:16.600 --> 00:39:19.600]  我1980年去美國
[00:39:19.600 --> 00:39:20.640]  進修神學
[00:39:20.640 --> 00:39:22.800]  五年之久
[00:39:22.800 --> 00:39:25.200]  80年前一年
[00:39:25.200 --> 00:39:30.320]  我和一個跟我一起長大的弟兄
[00:39:30.320 --> 00:39:31.160]  很熟的
[00:39:31.160 --> 00:39:34.560]  他突然間對信仰產生懷疑
[00:39:34.560 --> 00:39:35.320]  他覺得上帝離開
[00:39:35.320 --> 00:39:37.720]  他不信上帝
[00:39:37.720 --> 00:39:39.560]  他懷疑信仰
[00:39:39.560 --> 00:39:42.080]  原因是他專業考試失敗
[00:39:42.080 --> 00:39:47.800]  考校外的專業試失敗了
[00:39:47.800 --> 00:39:50.960]  媽媽和太太同住一起
[00:39:50.960 --> 00:39:53.040]  產生很多衝突
[00:39:53.040 --> 00:39:57.360]  丹青的媽媽覺得有人奪去她的兒子
[00:39:57.360 --> 00:39:59.040]  把老婆養大的兒子
[00:39:59.040 --> 00:40:01.360]  多了一個自己的媳婦
[00:40:01.360 --> 00:40:06.040]  竟然好像搶了她的兒子一樣
[00:40:06.040 --> 00:40:08.880]  加上媽媽和自己的身體都不好
[00:40:08.880 --> 00:40:10.520]  這些壓力加在一起
[00:40:10.520 --> 00:40:14.440]  就不能承受生命的重
[00:40:14.440 --> 00:40:16.440]  他停止回來聚會
[00:40:16.440 --> 00:40:19.240]  口頭說他不信上帝
[00:40:19.240 --> 00:40:22.040]  作爲他的好朋友
[00:40:22.040 --> 00:40:24.560]  又是教會的傳道
[00:40:24.560 --> 00:40:28.520]  我就每個星期陪他一次喫早餐
[00:40:28.520 --> 00:40:29.520]  不要叫他回來教會
[00:40:29.520 --> 00:40:30.080]  他不想回來
[00:40:30.080 --> 00:40:30.640]  由他不回來
[00:40:30.640 --> 00:40:31.920]  但我不會離開他
[00:40:31.920 --> 00:40:35.760]  我要陪着他一起喫早餐
[00:40:35.760 --> 00:40:37.800]  於是者
[00:40:37.800 --> 00:40:38.840]  當然在其中
[00:40:38.840 --> 00:40:41.040]  有夫婦團契聚會
[00:40:41.040 --> 00:40:43.720]  我叫他們夫婦團契的人
[00:40:43.720 --> 00:40:45.840]  通知他們要參加
[00:40:45.840 --> 00:40:48.960]  他們不來崇拜都可以參加夫婦團契
[00:40:48.960 --> 00:40:51.760]  我就去了美國
[00:40:51.760 --> 00:40:54.160]  之後傳來喜訊
[00:40:54.160 --> 00:40:58.920]  我弟兄恢復信心
[00:40:58.920 --> 00:41:00.520]  很感恩
[00:41:00.520 --> 00:41:07.200]  而且他將一年多時間的少一點奉獻
[00:41:07.200 --> 00:41:08.880]  他沒有教會就不奉獻了
[00:41:08.880 --> 00:41:10.880]  傳送歸還給上帝
[00:41:10.880 --> 00:41:15.600]  我就不知道他有教迷離式了
[00:41:15.600 --> 00:41:20.800]  我爲此很感謝上帝
[00:41:20.800 --> 00:41:23.440]  多瑪是誠實的懷疑者
[00:41:23.440 --> 00:41:24.560]  耶穌接納多瑪
[00:41:24.560 --> 00:41:26.640]  因爲多瑪對信仰極其認真
[00:41:26.640 --> 00:41:29.720]  只要魂魄撥開
[00:41:29.720 --> 00:41:31.320]  他將義無反顧
[00:41:31.320 --> 00:41:33.280]  作信心的跳躍
[00:41:33.280 --> 00:41:36.040]  他認順我主我的神
[00:41:36.040 --> 00:41:39.640]  彼得也是一個誠實的懷疑者
[00:41:39.640 --> 00:41:41.120]  他懷疑自己
[00:41:41.120 --> 00:41:43.480]  因爲他曾經三次不認主
[00:41:43.480 --> 00:41:46.600]  他需要工作治療
[00:41:46.600 --> 00:41:49.480]  恢復自信去打羽糧
[00:41:49.480 --> 00:41:51.920]  耶穌瞭解彼得
[00:41:51.920 --> 00:41:53.960]  所以喫完早飯之後對彼得說
[00:41:53.960 --> 00:41:56.920]  「你愛我比這些更深」
[00:41:56.920 --> 00:41:59.960]  彼得因爲耶穌第三次對他這麼說
[00:41:59.960 --> 00:42:00.960]  「你愛我嗎?」
[00:42:00.960 --> 00:42:02.600]  就憂愁回答
[00:42:02.600 --> 00:42:05.640]  「主啊,你是無所不知的」
[00:42:05.640 --> 00:42:07.960]  「你知道我愛你」
[00:42:07.960 --> 00:42:08.560]  耶穌說
[00:42:08.560 --> 00:42:10.680]  「你要餵養我的羊」
[00:42:10.680 --> 00:42:12.280]  耶穌提醒彼得
[00:42:12.280 --> 00:42:13.440]  是耶穌的羊
[00:42:13.440 --> 00:42:15.200]  不是你的羊
[00:42:15.200 --> 00:42:16.920]  耶穌負責的
[00:42:16.920 --> 00:42:18.240]  祂會賜你能力
[00:42:18.240 --> 00:42:21.840]  憑自己一晚打羽無所獲
[00:42:21.840 --> 00:42:25.400]  但聽耶穌在右邊撒網就滿載而歸
[00:42:25.400 --> 00:42:27.960]  彼得明白了
[00:42:27.960 --> 00:42:30.280]  他認順
[00:42:30.280 --> 00:42:31.920]  「你知道我愛你」
[00:42:31.920 --> 00:42:34.920]  「我願意餵養你的羊」
[00:42:34.920 --> 00:42:36.960]  「牧養你的羊」
[00:42:36.960 --> 00:42:38.600]  今天
[00:42:38.600 --> 00:42:41.360]  你識我對上帝存疑
[00:42:41.360 --> 00:42:44.440]  在生活上、信仰上有很多疑惑
[00:42:44.440 --> 00:42:47.400]  爲何橫溢突然臨到你呢?
[00:42:47.400 --> 00:42:48.960]  你不明白
[00:42:48.960 --> 00:42:51.440]  你覺得上帝離你很遠
[00:42:51.440 --> 00:42:52.320]  耶穌說
[00:42:52.320 --> 00:42:59.480]  「不要疑惑,總要相信」
[00:42:59.480 --> 00:43:01.480]  今天
[00:43:01.480 --> 00:43:02.800]  可能你不是懷疑上帝
[00:43:02.800 --> 00:43:04.440]  你懷疑自己
[00:43:04.440 --> 00:43:06.680]  因爲多次失敗
[00:43:06.680 --> 00:43:09.200]  你感覺自己離開上帝很遠
[00:43:09.200 --> 00:43:12.040]  不配侍奉
[00:43:12.040 --> 00:43:13.600]  耶穌對你說
[00:43:13.600 --> 00:43:16.120]  「你跟從我吧」
[00:43:16.120 --> 00:43:18.120]  「你牧養我的羊」
[00:43:18.120 --> 00:43:20.120]  耶穌對你有信心
[00:43:20.120 --> 00:43:21.040]  只要你悔改
[00:43:21.040 --> 00:43:24.680]  耶穌會接納、會使用
[00:43:24.680 --> 00:43:27.400]  上帝沒有放棄多瑪
[00:43:27.400 --> 00:43:30.360]  也沒有放棄彼得
[00:43:30.360 --> 00:43:33.000]  更加沒有放棄你
[00:43:33.000 --> 00:43:36.040]  上帝沒有放棄多瑪
[00:43:36.040 --> 00:43:37.360]  沒有放棄彼得
[00:43:37.360 --> 00:43:39.640]  也不會放棄你
[00:43:39.640 --> 00:43:42.720]  我們安靜禱告
[00:43:42.720 --> 00:43:45.280]  自己在神面前禱告
[00:43:45.280 --> 00:43:46.600]  大概一分鐘的時間之後
[00:43:46.600 --> 00:43:50.400]  就請黃霖弟兄和你彈奏《降臨默想》
[00:43:50.400 --> 00:43:51.560]  透過默想
[00:43:51.560 --> 00:43:53.400]  向神的話語
[00:43:53.400 --> 00:43:55.360]  透過神的話語向我們顯現
[00:43:55.360 --> 00:43:57.360]  請安靜
