
[00:00:00.000 --> 00:00:05.000]  各位聽衆,你有沒有遇過一些出人意表的事?
[00:33:29.000 --> 00:33:32.000]  你覺得停滯不前
[00:33:32.000 --> 00:33:34.000]  你需要突破
[00:33:34.000 --> 00:33:36.000]  你需要衝擊
[00:33:36.000 --> 00:33:39.000]  你需要新的路
[00:33:39.000 --> 00:33:42.000]  一些新的處境
[00:33:42.000 --> 00:33:44.000]  今天可能有些弟兄姊妹
[00:33:44.000 --> 00:33:46.000]  你的生命裏面
[00:33:46.000 --> 00:33:50.000]  可能覺得停在這裏
[00:33:50.000 --> 00:33:52.000]  同神好緣
[00:33:52.000 --> 00:33:54.000]  今天耶穌要跟你說
[00:33:54.000 --> 00:33:56.000]  你要回來
[00:33:56.000 --> 00:33:58.000]  未信的朋友
[00:33:58.000 --> 00:34:01.000]  耶穌要呼喚你
[00:34:01.000 --> 00:34:03.000]  他是真神
[00:34:03.000 --> 00:34:05.000]  他是真正的君王
[00:34:05.000 --> 00:34:08.000]  你讓他在生命裏面掌權
[00:34:08.000 --> 00:34:10.000]  他會帶領你釋放盼望
[00:34:10.000 --> 00:34:12.000]  帶領你突破
[00:34:12.000 --> 00:34:15.000]  帶給你新的道路
[00:34:15.000 --> 00:34:17.000]  今天你可能覺得
[00:34:17.000 --> 00:34:19.000]  你的道路去到這裏
[00:34:19.000 --> 00:34:24.000]  今天你可能覺得你的前景不明朗
[00:34:24.000 --> 00:34:27.000]  但耶穌是唯一有能力
[00:34:27.000 --> 00:34:29.000]  帶給你盼望的
[00:34:29.000 --> 00:34:31.000]  耶穌記得在十字架上
[00:34:31.000 --> 00:34:33.000]  爲我們每一位成就救恩
[00:34:33.000 --> 00:34:35.000]  讓我們今天聖靈去恩贈我們
[00:34:35.000 --> 00:34:37.000]  有天上爸爸幫我
[00:34:37.000 --> 00:34:39.000]  補貴人類的身份
[00:34:39.000 --> 00:34:41.000]  心靈身體的疾病得着醫治
[00:34:41.000 --> 00:34:43.000]  黑暗勢力要離開我們
[00:34:43.000 --> 00:34:45.000]  聖靈使耶穌
[00:34:45.000 --> 00:34:47.000]  從死裏復活的復活大能
[00:34:47.000 --> 00:34:49.000]  臨到充滿我們
[00:34:49.000 --> 00:34:51.000]  讓我們得着平安喜樂和能力
[00:34:51.000 --> 00:34:54.000]  從今時直到永永遠遠
[00:34:54.000 --> 00:34:56.000]  我們祈禱耶穌基督得聖一命
[00:34:56.000 --> 00:34:57.000]  Amen
[00:34:57.000 --> 00:34:58.000]  祝福大家
[00:34:58.000 --> 00:35:00.000]  讓主的平安與大家同在
