
[00:00:00.000 --> 00:00:02.480]  好,各位太古城堂頂子們,早晨
[00:37:25.440 --> 00:37:28.640]  忙忙碌碌,形形逆逆
[00:37:28.640 --> 00:37:30.800]  我們要懷著信望愛的
[00:37:30.800 --> 00:37:32.960]  回到自己肉身的家
[00:37:32.960 --> 00:37:34.720]  回到屬靈的家
[00:37:34.720 --> 00:37:36.800]  香港也是我們的家
[00:37:36.800 --> 00:37:38.320]  其實今天我們每一個世界
[00:37:38.320 --> 00:37:39.520]  都是天賦的世界
[00:37:39.520 --> 00:37:41.840]  如果宏觀一點在神學上面
[00:37:41.840 --> 00:37:45.520]  根本神就是掌管天地宇宙萬物
[00:37:45.520 --> 00:37:46.960]  我們不需要懼怕
[00:37:46.960 --> 00:37:49.600]  不用說出去這個世界很大風浪
[00:37:49.600 --> 00:37:50.000]  其實不是
[00:37:50.000 --> 00:37:52.640]  外面都是屬於上帝的,記住
[00:37:52.640 --> 00:37:55.840]  只要我們的心成為神的家
[00:37:55.840 --> 00:37:57.920]  我們就會盛載我們的生命
[00:37:57.920 --> 00:38:01.200]  面對任何的挑戰
[00:38:01.200 --> 00:38:02.880]  大家要相信
[00:38:02.880 --> 00:38:04.400]  要有盼望
[00:38:04.400 --> 00:38:06.640]  但最重要有愛
[00:38:06.640 --> 00:38:08.320]  去面對身邊的環境的時候
[00:38:08.320 --> 00:38:10.800]  我們就回歸生命的本位
[00:38:10.800 --> 00:38:13.920]  能夠回歸生命的本質
[00:38:13.920 --> 00:38:17.840]  也進入天賦預備給我們有豐盛的生命
[00:38:17.840 --> 00:38:19.440]  所以德生團契的口號叫
[00:38:19.440 --> 00:38:23.280]  「生命重建,家庭復王」
[00:38:23.280 --> 00:38:26.400]  真的,這個家與大相關
[00:38:26.400 --> 00:38:29.280]  一個屬靈的家和肉身的家
[00:38:29.280 --> 00:38:33.440]  還有整個修緯的輪舍都是我們的家人
[00:38:33.440 --> 00:38:35.120]  如果有這樣的心懷的時候
[00:38:35.120 --> 00:38:37.680]  自然很容易會接待到
[00:38:37.680 --> 00:38:39.200]  剛才有個太古城的居民
[00:38:39.200 --> 00:38:40.320]  叫我神父
[00:38:40.320 --> 00:38:43.200]  神父你不認識路嗎,一直迷惘
[00:38:43.200 --> 00:38:45.040]  他說你去哪裡?我去太古城堂
[00:38:45.040 --> 00:38:47.200]  我認識,我帶你去
[00:38:47.200 --> 00:38:49.680]  這個就是家,這個就是接待
[00:38:49.680 --> 00:38:51.360]  一個未信主的人
[00:38:51.360 --> 00:38:53.600]  可能他也懂得這樣做
[00:38:53.600 --> 00:38:55.920]  但是我們作為神的兒女
[00:38:55.920 --> 00:38:57.520]  基督的肢體
[00:38:57.520 --> 00:39:00.080]  我們有沒有在對太古城的居民
[00:39:00.080 --> 00:39:02.480]  做出這樣的一個動作
[00:39:02.480 --> 00:39:04.720]  求主幫助我們
[00:39:04.720 --> 00:39:07.200]  我們同心祈禱
[00:39:07.200 --> 00:39:08.480]  慈悲天父幫助我們
[00:39:08.480 --> 00:39:10.880]  種太古城堂的頂子妹
[00:39:10.880 --> 00:39:15.600]  真的能夠成為主你自己的兒女
[00:39:15.600 --> 00:39:17.600]  大家有為父的心
[00:39:17.600 --> 00:39:19.200]  今天是父親節
[00:39:19.200 --> 00:39:21.440]  求主你親自的與他們同在
[00:39:21.440 --> 00:39:22.560]  呼召他們
[00:39:22.560 --> 00:39:26.320]  能夠成為在這個地區的鹽和光
[00:39:26.320 --> 00:39:28.080]  能夠為你作見證
[00:39:28.080 --> 00:39:29.440]  我們祈禱教堂
[00:39:29.440 --> 00:39:30.480]  奉教基督耶穌
[00:39:30.480 --> 00:39:31.920]  你性命而求
[00:39:31.920 --> 00:39:32.880]  阿們
