
[00:00:00.000 --> 00:00:03.000]  地震前面的朋友們 早安
[00:29:49.800 --> 00:29:52.200]  祝福就在你的尾巴上
[00:29:52.200 --> 00:29:53.300]  哦這小獅子說
[00:29:53.300 --> 00:29:58.500]  小獅子一定要抓尾巴
[00:29:58.500 --> 00:29:59.700]  吹不到
[00:29:59.700 --> 00:30:00.300]  媽媽說
[00:30:00.300 --> 00:30:02.000]  傻孩子
[00:30:02.000 --> 00:30:04.000]  你就往前走
[00:30:04.000 --> 00:30:05.600]  祝福就在你尾巴上
[00:30:05.600 --> 00:30:07.300]  就永遠跟著你
[00:30:07.300 --> 00:30:07.900]  Hallelujah
[00:30:07.900 --> 00:30:08.800]  Sammamish
[00:30:08.800 --> 00:30:10.100]  這是我們的缺句
[00:30:10.100 --> 00:30:11.400]  這是我們知道的
[00:30:11.400 --> 00:30:12.800]  這是我們的神
[00:30:12.800 --> 00:30:15.100]  這是我們要進入新的一年
[00:30:15.100 --> 00:30:16.600]  乃是有山有谷
[00:30:16.600 --> 00:30:18.400]  與水之源之地
[00:30:18.400 --> 00:30:19.000]  感謝神
[00:30:19.000 --> 00:30:19.400]  Sammamish
[00:30:19.400 --> 00:30:20.600]  讓我們低頭禱告
[00:30:20.600 --> 00:30:21.400]  阿爸父
[00:30:21.400 --> 00:30:22.500]  我們謝謝你
[00:30:22.500 --> 00:30:24.900]  你是偉大奇妙神
[00:30:24.900 --> 00:30:26.400]  我們來到你的面前
[00:30:26.400 --> 00:30:28.700]  我們歡喜快樂
[00:30:28.700 --> 00:30:31.600]  我們再一次求神來
[00:30:31.600 --> 00:30:34.400]  讓我們弟兄姐妹
[00:30:34.400 --> 00:30:35.500]  在這新的一年
[00:30:35.500 --> 00:30:36.900]  第一個主日
[00:30:36.900 --> 00:30:43.300]  我們要再一次求神來
[00:30:43.300 --> 00:30:44.800]  掌管帶領
[00:30:44.800 --> 00:30:47.900]  星光愛靈陽堂是神祢所建立的
[00:30:47.900 --> 00:30:49.600]  我們每一個弟兄姐妹
[00:30:49.600 --> 00:30:51.900]  都要再一次被祢所表彰
[00:30:51.900 --> 00:30:52.600]  感謝
[00:30:52.600 --> 00:30:53.400]  Blessing
[00:30:53.400 --> 00:30:53.900]  Praise
[00:30:53.900 --> 00:30:54.500]  Jesus
[00:30:54.500 --> 00:30:55.200]  You the King
[00:30:55.200 --> 00:30:55.800]  Amen
