
[00:00:00.000 --> 00:00:03.820]  所以我們今天要談到全家侍奉主
[00:39:24.800 --> 00:39:27.400]  那你再去害人啊
[00:39:27.400 --> 00:39:28.440]  同樣的
[00:39:28.440 --> 00:39:32.160]  這些偶像我們要把它處理掉
[00:39:32.160 --> 00:39:32.360]  好
[00:39:32.360 --> 00:39:33.360]  最後一個
[00:39:33.360 --> 00:39:37.560]  最後一個
[00:39:37.560 --> 00:39:39.200]  很多時候我們可能不知不覺
[00:39:39.200 --> 00:39:41.680]  把兒女當做偶像
[00:39:41.680 --> 00:39:42.600]  這邊兩個圖
[00:39:42.600 --> 00:39:47.440]  你不知道你家是哪一個圖
[00:39:47.440 --> 00:39:49.760]  左邊這個圖
[00:39:49.760 --> 00:39:52.040]  這個老爸在罵兒子
[00:39:52.040 --> 00:39:54.640]  兒子說什麼
[00:39:54.640 --> 00:39:57.160]  煩死了
[00:39:57.160 --> 00:39:58.760]  所以這一個呢
[00:39:58.760 --> 00:40:00.920]  這種的這個大概比較早期的
[00:40:00.920 --> 00:40:03.680]  我們這個中國的家庭裡面就是這樣子
[00:40:03.680 --> 00:40:06.280]  這個父母親管教孩子大吼大罵
[00:40:06.280 --> 00:40:11.760]  這種的他不是把兒女當偶像
[00:40:11.760 --> 00:40:15.360]  這是把兒女當做什麼
[00:40:15.360 --> 00:40:20.560]  當做可能有時候當做動物
[00:40:20.560 --> 00:40:24.160]  但是右邊這一個大概是現在很多現代家庭的寫照
[00:40:24.160 --> 00:40:26.520]  有沒有
[00:40:26.520 --> 00:40:32.480]  你看這個小女孩臉臭臭的
[00:40:32.480 --> 00:40:36.440]  為什麼沒飯吃
[00:40:36.440 --> 00:40:39.920]  不是我不喜歡吃
[00:40:39.920 --> 00:40:42.640]  媽媽餵我爸爸也在餵我
[00:40:42.640 --> 00:40:46.000]  兩個人拼命夾菜給我吃
[00:40:46.000 --> 00:40:47.800]  我覺得根本以後你不要這樣做
[00:40:47.800 --> 00:40:54.720]  你送他到非洲一個禮拜就夠了
[00:40:54.720 --> 00:40:56.680]  現在的孩子不是沒東西吃
[00:40:56.680 --> 00:41:00.160]  是吃的太多了
[00:41:00.160 --> 00:41:02.120]  那我們做父母親的有一種補償心理
[00:41:02.120 --> 00:41:03.680]  我過去沒有吃好
[00:41:03.680 --> 00:41:06.400]  我過去沒有做用到這些東西
[00:41:06.400 --> 00:41:07.560]  我現在我孩子了
[00:41:07.560 --> 00:41:09.640]  我不能夠在他受苦
[00:41:09.640 --> 00:41:10.480]  你錯了
[00:41:10.480 --> 00:41:11.760]  就因為你過去受苦
[00:41:11.760 --> 00:41:14.640]  你今天才享福啊
[00:41:14.640 --> 00:41:16.840]  你現在就讓你的孩子這樣享福
[00:41:16.840 --> 00:41:21.560]  所以他將來就要受苦了
[00:41:21.560 --> 00:41:24.960]  所以我常常鼓勵鼓勵這個這個這個父母親
[00:41:24.960 --> 00:41:28.400]  把你的孩子帶出去帶帶出去去轉圈去轉圈
[00:41:28.400 --> 00:41:31.680]  越苦的地方去越好
[00:41:31.680 --> 00:41:32.400]  我跟你講
[00:41:32.400 --> 00:41:35.120]  你去Family Vacation
[00:41:35.120 --> 00:41:39.600]  到瑞士到歐洲到哪邊去玩
[00:41:39.600 --> 00:41:40.800]  你玩了一趟下來
[00:41:40.800 --> 00:41:42.280]  你覺得很高興
[00:41:42.280 --> 00:41:49.040]  他腦袋裡面沒什麼印象
[00:41:49.040 --> 00:41:52.000]  但是他去一趟伊拉克
[00:41:52.000 --> 00:41:53.320]  他去一趟土耳其
[00:41:53.320 --> 00:41:54.640]  去了一趟埃及
[00:41:54.640 --> 00:41:56.760]  去了一趟這些比較苦的地方
[00:41:56.760 --> 00:41:57.720]  到了尼泊爾去
[00:41:57.720 --> 00:41:58.720]  你去了一趟以後
[00:41:58.720 --> 00:42:02.880]  他一輩子不會忘
[00:42:02.880 --> 00:42:05.880]  我有機會跟我們家三個孩子在那分享的時候
[00:42:05.880 --> 00:42:07.000]  我就說
[00:42:07.000 --> 00:42:15.640]  在他們的腦海裡面印象最深刻的都是這些mission trip
[00:42:15.640 --> 00:42:20.160]  舅子們不要把你的兒女變成偶像的
[00:42:20.160 --> 00:42:22.240]  好最後
[00:42:22.240 --> 00:42:25.560]  那麼
[00:42:25.560 --> 00:42:29.480]  所以約翠亞跟以色列人講說
[00:42:29.480 --> 00:42:32.080]  你們去結偶像
[00:42:32.080 --> 00:42:34.800]  你們覺得侍奉偶像比較好呢
[00:42:34.800 --> 00:42:37.160]  那你們去
[00:42:37.160 --> 00:42:38.000]  可是呢
[00:42:38.000 --> 00:42:42.760]  至於我和我家怎麼樣
[00:42:42.760 --> 00:42:44.840]  必定侍奉耶和華
[00:42:44.840 --> 00:42:45.520]  好了
[00:42:45.520 --> 00:42:47.360]  他這邊講的侍奉耶和華
[00:42:47.360 --> 00:42:48.480]  侍奉什麼
[00:42:48.480 --> 00:42:49.760]  我們一想到侍奉
[00:42:49.760 --> 00:42:51.640]  我們大概就很想到是什麼
[00:42:51.640 --> 00:42:56.640]  在教會在敬拜啦在這個做主席啦
[00:42:56.640 --> 00:42:57.600]  是不是啊
[00:42:57.600 --> 00:42:59.840]  或者是打鼓啦
[00:42:59.840 --> 00:43:01.200]  或者是音控啦
[00:43:01.200 --> 00:43:04.800]  我們想到的就是在教會侍奉
[00:43:04.800 --> 00:43:08.080]  那等於說侍奉這個字其實意思不是這樣子
[00:43:08.080 --> 00:43:09.640]  不是只有這樣子
[00:43:09.640 --> 00:43:12.040]  我今天就是舉兩個
[00:43:12.040 --> 00:43:13.920]  這個不是不是很完全
[00:43:13.920 --> 00:43:15.640]  因為我今天沒有時間在講
[00:43:15.640 --> 00:43:19.320]  但是我就講侍奉有兩個意思
[00:43:19.320 --> 00:43:24.640]  第一個侍奉就是敬拜
[00:43:24.640 --> 00:43:27.000]  帥記第三章12節我們找到我們一起來讀
[00:43:27.000 --> 00:43:29.400]  這裡說神說我必與你同在
[00:43:29.400 --> 00:43:31.560]  你將百姓從埃及領出來之後
[00:43:31.560 --> 00:43:34.360]  你們必在這山上怎麼樣
[00:43:34.360 --> 00:43:37.120]  侍奉我
[00:43:37.120 --> 00:43:39.480]  神叫摩西去把以色列人領出來
[00:43:39.480 --> 00:43:42.040]  然後告訴他說你領他們出來做什麼呢
[00:43:42.040 --> 00:43:43.440]  很重要對不對
[00:43:43.440 --> 00:43:47.240]  領他們出來到這個山上怎麼樣
[00:43:47.240 --> 00:43:50.160]  下面說侍奉我
[00:43:50.160 --> 00:43:53.880]  但是中文講侍奉我
[00:43:53.880 --> 00:43:57.920]  NASB是一個比較接近原文的一個英文版本的聖經
[00:43:57.920 --> 00:43:59.680]  他怎麼怎麼翻譯呢
[00:43:59.680 --> 00:44:05.640]  他說you shall worship god at this mountain
[00:44:05.640 --> 00:44:07.480]  你們必在這山上侍奉我
[00:44:07.480 --> 00:44:09.880]  這個侍奉他把它翻成什麼
[00:44:09.880 --> 00:44:11.760]  worship
[00:44:11.760 --> 00:44:15.640]  敬拜
[00:44:15.640 --> 00:44:21.400]  好再看一處經文
[00:44:21.400 --> 00:44:22.440]  我沒有時間
[00:44:22.440 --> 00:44:25.040]  那我其他經文你可以再去看
[00:44:25.040 --> 00:44:26.160]  那你注意看
[00:44:26.160 --> 00:44:28.560]  那羅馬書第十二章
[00:44:28.560 --> 00:44:29.280]  對不對
[00:44:29.280 --> 00:44:32.200]  說你們如此侍奉
[00:44:32.200 --> 00:44:33.640]  乃是什麼
[00:44:33.640 --> 00:44:35.800]  理所當然的
[00:44:35.800 --> 00:44:37.120]  是不是
[00:44:37.120 --> 00:44:38.360]  然後你再注意看
[00:44:38.360 --> 00:44:42.200]  當這個安提阿的教會
[00:44:42.200 --> 00:44:43.840]  使徒行在這三章
[00:44:43.840 --> 00:44:46.200]  當他們在那邊一起在敬拜的
[00:44:46.200 --> 00:44:48.400]  在他們在那邊侍奉的時候
[00:44:48.400 --> 00:44:50.360]  你說聖經上是講說
[00:44:50.360 --> 00:44:55.080]  我們中文聖經把它說他們在那邊侍奉對不對
[00:44:55.080 --> 00:44:57.720]  可是其實他們在那邊做什麼
[00:44:57.720 --> 00:44:59.200]  英文聖經說什麼
[00:44:59.200 --> 00:45:01.640]  他們在那邊worship
[00:45:01.640 --> 00:45:03.200]  所以顯然這些門徒們
[00:45:03.200 --> 00:45:04.640]  這些這個初代教會
[00:45:04.640 --> 00:45:05.880]  安提阿教會的人
[00:45:05.880 --> 00:45:09.480]  他們在那邊禱告敬祀敬拜
[00:45:09.480 --> 00:45:11.080]  有點像是一個禱告會
[00:45:11.080 --> 00:45:12.240]  大家在那邊敬拜
[00:45:12.240 --> 00:45:13.600]  在那邊敬祀禱告
[00:45:13.600 --> 00:45:15.360]  在那邊尋求神的心意的時候
[00:45:15.360 --> 00:45:16.800]  聖靈跟他們說
[00:45:16.800 --> 00:45:18.520]  才派保羅跟巴拉巴拉出去
[00:45:18.520 --> 00:45:20.280]  看到沒有
[00:45:20.280 --> 00:45:21.320]  好那第一個
[00:45:21.320 --> 00:45:23.440]  所以講到說敬拜
[00:45:23.440 --> 00:45:24.560]  侍奉就是敬拜
[00:45:24.560 --> 00:45:26.040]  因此親愛的兄姊妹
[00:45:26.040 --> 00:45:30.720]  你在個人的生活裡面
[00:45:30.720 --> 00:45:32.360]  你不要小看
[00:45:32.360 --> 00:45:34.160]  你覺得說我的禱告
[00:45:34.160 --> 00:45:35.160]  我的靈修
[00:45:35.160 --> 00:45:36.440]  我的唱詩歌
[00:45:36.440 --> 00:45:37.880]  我的敬拜這些東西
[00:45:37.880 --> 00:45:38.840]  這些不是侍奉
[00:45:38.840 --> 00:45:41.800]  不這些是侍奉
[00:45:41.800 --> 00:45:44.040]  這些就是侍奉
[00:45:44.040 --> 00:45:46.800]  反而這些東西你沒有
[00:45:46.800 --> 00:45:49.440]  你在做很多的工作的時候
[00:45:49.440 --> 00:45:51.680]  你沒有力量
[00:45:51.680 --> 00:45:53.080]  而且呢
[00:45:53.080 --> 00:45:54.800]  馬大跟瑪麗亞就是一個很好的例子
[00:45:54.800 --> 00:45:55.320]  對不對
[00:45:55.320 --> 00:45:56.960]  請告訴我
[00:45:56.960 --> 00:45:58.880]  那請問馬大跟瑪麗亞例子裡面
[00:45:58.880 --> 00:46:02.320]  請問瑪麗亞在做什麼
[00:46:02.320 --> 00:46:04.160]  她在做什麼
[00:46:04.160 --> 00:46:06.000]  她在侍奉
[00:46:06.000 --> 00:46:08.520]  那馬大是不是在侍奉
[00:46:08.520 --> 00:46:09.920]  馬大在這邊燒柴是不是在侍奉
[00:46:09.920 --> 00:46:10.680]  是不是
[00:46:10.680 --> 00:46:12.560]  是溫州教會一定告訴你是
[00:46:12.560 --> 00:46:13.840]  所以他們教會裡面
[00:46:13.840 --> 00:46:16.640]  在溫州教會裡面燒飯的那些
[00:46:16.640 --> 00:46:17.960]  他們都叫馬大
[00:46:17.960 --> 00:46:18.800]  我第一次聽到的時候
[00:46:18.800 --> 00:46:20.360]  我心想說
[00:46:20.360 --> 00:46:22.560]  他怎麼叫這些
[00:46:22.560 --> 00:46:24.280]  燒飯的姐妹們叫馬大
[00:46:24.280 --> 00:46:26.920]  這不是有點在罵他嗎
[00:46:26.920 --> 00:46:30.320]  原來他們這樣講有道理
[00:46:30.320 --> 00:46:32.920]  他們也是在侍奉
[00:46:32.920 --> 00:46:36.440]  所以馬大的問題是不是他燒柴不對
[00:46:36.440 --> 00:46:37.760]  那好了以後
[00:46:37.760 --> 00:46:38.960]  葛木斯到你家去的時候
[00:46:38.960 --> 00:46:41.480]  通通禁食禱告
[00:46:41.480 --> 00:46:43.080]  就開一場聚會就好了
[00:46:43.080 --> 00:46:45.080]  就聽穆斯講道
[00:46:45.080 --> 00:46:47.480]  不是
[00:46:47.480 --> 00:46:49.560]  耶穌講的意思就是說
[00:46:49.560 --> 00:46:50.720]  這個時候
[00:46:50.720 --> 00:46:54.360]  耶穌最希望的是什麼
[00:46:54.360 --> 00:46:56.520]  因為他知道耶穌的時候不多了
[00:46:56.520 --> 00:46:59.000]  所以瑪麗亞巴住這個時間
[00:46:59.000 --> 00:47:00.760]  在他的面前來親近他
[00:47:00.760 --> 00:47:03.240]  聽他講道
[00:47:03.240 --> 00:47:05.800]  了解我意思嗎
[00:47:05.800 --> 00:47:06.720]  所以親愛的弟兄姊妹
[00:47:06.720 --> 00:47:13.640]  我們要學習怎麼樣子建立跟神的關係
[00:47:13.640 --> 00:47:16.600]  這是很多侍奉人最忽略的
[00:47:16.600 --> 00:47:18.240]  對我們一個家庭來講
[00:47:18.240 --> 00:47:21.240]  從小你要教導孩子
[00:47:21.240 --> 00:47:24.720]  幫助他學習怎麼樣子來親近神
[00:47:24.720 --> 00:47:28.320]  所以家庭的祭壇很重要
[00:47:28.320 --> 00:47:30.080]  家庭祭壇我們從小的時候
[00:47:30.080 --> 00:47:31.480]  我們就帶領我們的孩子們
[00:47:31.480 --> 00:47:32.480]  教導他們怎麼樣子
[00:47:32.480 --> 00:47:33.800]  一起來做家庭祭壇
[00:47:33.800 --> 00:47:34.720]  小一點的時候
[00:47:34.720 --> 00:47:36.040]  時間不要太長
[00:47:36.040 --> 00:47:37.440]  有時候十分鐘就好了
[00:47:37.440 --> 00:47:38.480]  五分鐘就好了
[00:47:38.480 --> 00:47:39.600]  不要搞得很長
[00:47:39.600 --> 00:47:41.200]  你講一篇到一個小時
[00:47:41.200 --> 00:47:43.880]  小孩子們以後再也不要去跟你一起吃飯
[00:47:43.880 --> 00:47:48.600]  因為一吃飯就要聽你講道
[00:47:48.600 --> 00:47:49.920]  那你說我怎麼教你家庭祭壇
[00:47:49.920 --> 00:47:51.000]  我今天很簡單提一下
[00:47:51.000 --> 00:47:53.200]  就是譬如說大概這三個程序要有
[00:47:53.200 --> 00:47:55.320]  第一個就敬拜讚美唱詩歌
[00:47:55.320 --> 00:47:56.640]  第二個是什麼
[00:47:56.640 --> 00:47:58.520]  我們都學過導讀
[00:47:58.520 --> 00:48:01.480]  就讓你的孩子從小就帶他們導讀
[00:48:01.480 --> 00:48:02.400]  我們三個孩子
[00:48:02.400 --> 00:48:04.200]  他們從小跟著我們一起導讀
[00:48:04.200 --> 00:48:05.400]  他講英文我講中文
[00:48:05.400 --> 00:48:07.000]  有時候我也講英文
[00:48:07.000 --> 00:48:09.320]  有時候就是大家彼此就是
[00:48:09.320 --> 00:48:10.160]  反正他聽得懂我
[00:48:10.160 --> 00:48:10.800]  我聽得懂他
[00:48:10.800 --> 00:48:11.720]  我們就這樣子
[00:48:11.720 --> 00:48:13.440]  所以兩種語言進行
[00:48:13.440 --> 00:48:14.440]  導讀主話
[00:48:14.440 --> 00:48:15.920]  然後後面有一點時間
[00:48:15.920 --> 00:48:19.520]  分享彼此的需要等等這些
[00:48:19.520 --> 00:48:21.760]  我想現在居家避疫的時候
[00:48:21.760 --> 00:48:24.120]  其實我們家人可以有更多時間在一起
[00:48:24.120 --> 00:48:25.600]  你可能想說這麼多
[00:48:25.600 --> 00:48:27.400]  跟自己孩子在一起
[00:48:27.400 --> 00:48:29.120]  天天在一起好煩啊
[00:48:29.120 --> 00:48:30.280]  你感謝讚美祖
[00:48:30.280 --> 00:48:32.720]  你一輩子可能沒有這個機會
[00:48:32.720 --> 00:48:34.440]  你把握這個時間
[00:48:34.440 --> 00:48:35.920]  好好的把他們過去
[00:48:35.920 --> 00:48:38.400]  你沒有在他們生命上面所投資的
[00:48:38.400 --> 00:48:39.640]  好好投資下去
[00:48:39.640 --> 00:48:42.160]  該要整個靈性上面幫助他的
[00:48:42.160 --> 00:48:43.560]  該帶領他讀生經的
[00:48:43.560 --> 00:48:46.200]  該怎麼樣子幫助他一起來禱告的
[00:48:46.200 --> 00:48:47.640]  建立家庭的關係
[00:48:47.640 --> 00:48:50.040]  藉著這樣子建立家庭集團
[00:48:50.040 --> 00:48:52.000]  才能夠讓你這個家庭裡面
[00:48:52.000 --> 00:48:53.600]  成為一個快樂的家庭
[00:48:53.600 --> 00:48:56.000]  成為一個幸福美滿的家庭
[00:48:56.000 --> 00:48:58.560]  最後那麼我們就講到說要做僕人
[00:48:58.560 --> 00:49:00.760]  這個是個賜奉神的意思
[00:49:00.760 --> 00:49:03.440]  就是做僕人做奴隸
[00:49:03.440 --> 00:49:04.800]  在那個年代
[00:49:04.800 --> 00:49:06.800]  你要知道聖經上講的這個奴隸
[00:49:06.800 --> 00:49:11.880]  事實上就是24小時沒有自己的主權
[00:49:11.880 --> 00:49:14.760]  完完全全要聽主人吩咐的
[00:49:14.760 --> 00:49:17.160]  這一種叫做奴隸
[00:49:17.160 --> 00:49:20.560]  聖經上講的僕人就是這個意思
[00:49:20.560 --> 00:49:21.720]  所以你不要以為
[00:49:21.720 --> 00:49:24.680]  哇有的牧師做了這個傳道人之後
[00:49:24.680 --> 00:49:27.520]  很喜歡這個寫著為僕
[00:49:27.520 --> 00:49:28.440]  有沒有
[00:49:28.440 --> 00:49:30.280]  為僕
[00:49:30.280 --> 00:49:32.400]  就是微小的僕的意思
[00:49:32.400 --> 00:49:34.720]  寫得是很謙卑
[00:49:34.720 --> 00:49:35.600]  同子妹
[00:49:35.600 --> 00:49:37.320]  你真知道奴隸是什麼的話
[00:49:37.320 --> 00:49:38.200]  你就知道
[00:49:38.200 --> 00:49:39.000]  哎呦
[00:49:39.000 --> 00:49:40.800]  那不簡單
[00:49:40.800 --> 00:49:42.640]  要做奴隸
[00:49:42.640 --> 00:49:44.640]  做上帝的奴隸
[00:49:44.640 --> 00:49:46.760]  做上帝的僕人不容易
[00:49:46.760 --> 00:49:48.480]  現在不是只有牧師傳道人
[00:49:48.480 --> 00:49:49.400]  你我
[00:49:49.400 --> 00:49:53.800]  是奉他
[00:49:53.800 --> 00:49:55.640]  英文這個聖經裡面就講說
[00:49:55.640 --> 00:49:58.600]  You shall worship
[00:49:58.600 --> 00:49:59.080]  然後呢
[00:49:59.080 --> 00:50:00.440]  又是講worship
[00:50:00.440 --> 00:50:01.560]  然後下面說什麼
[00:50:01.560 --> 00:50:04.600]  And serve him only
[00:50:04.600 --> 00:50:06.720]  所以這個地方把侍奉
[00:50:06.720 --> 00:50:08.760]  服侍
[00:50:08.760 --> 00:50:10.240]  跟這個敬拜
[00:50:10.240 --> 00:50:13.600]  跟剛才講的這個侍奉是合在一起的
[00:50:13.600 --> 00:50:16.320]  因此做一個
[00:50:16.320 --> 00:50:17.920]  我們今天要服侍神
[00:50:17.920 --> 00:50:20.360]  帶領你的全家來服侍神
[00:50:20.360 --> 00:50:24.040]  不僅僅是在教會裡面參與服侍
[00:50:24.040 --> 00:50:27.120]  在我們生活當中就是一個服侍
[00:50:27.120 --> 00:50:28.680]  他的功課讀好
[00:50:28.680 --> 00:50:31.360]  他在學校裡面為主來做見證
[00:50:31.360 --> 00:50:36.120]  他在學校裡面能夠成為一個別人所敬重的
[00:50:36.120 --> 00:50:38.240]  一個學生一個模範
[00:50:38.240 --> 00:50:39.320]  這也是侍奉神
[00:50:39.320 --> 00:50:40.560]  你懂這意思嗎
[00:50:40.560 --> 00:50:43.480]  侍奉不是只有在教堂裡面才是侍奉
[00:50:43.480 --> 00:50:46.360]  他的生活也是應該是一個侍奉
[00:50:46.360 --> 00:50:47.000]  因此
[00:50:47.000 --> 00:50:49.840]  所以我們全家要幫助我們的家人
[00:50:49.840 --> 00:50:52.360]  全家人一起來學習侍奉神
[00:50:52.360 --> 00:50:54.080]  不是只有一個人侍奉神
[00:50:54.080 --> 00:50:56.000]  全家都一起來侍奉神
[00:50:56.000 --> 00:51:02.560]  靈良堂以巴不得我們看見每一個家一家一家的都在侍奉神
[00:51:02.560 --> 00:51:05.800]  我們剛才提到這個戴德森
[00:51:05.800 --> 00:51:07.840]  我們提到他這個家族
[00:51:07.840 --> 00:51:09.840]  我想我們大家都很熟悉
[00:51:09.840 --> 00:51:11.080]  但是地獄之民你知道嗎
[00:51:11.080 --> 00:51:13.080]  其實他們這個家族
[00:51:13.080 --> 00:51:15.080]  一個很關鍵的開始
[00:51:15.080 --> 00:51:18.520]  是他們的第一代的這個祖先
[00:51:18.520 --> 00:51:21.000]  叫做戴亞的James Taylor
[00:51:21.000 --> 00:51:22.200]  James Taylor
[00:51:22.200 --> 00:51:24.960]  他原本是一個很頑梗的一個青少年
[00:51:24.960 --> 00:51:28.240]  當時他是跟約翰·威斯理大概同期的時候
[00:51:28.240 --> 00:51:30.600]  每一次約翰·威斯理來講道的時候
[00:51:30.600 --> 00:51:32.000]  他就準備了雞蛋
[00:51:32.000 --> 00:51:33.160]  準備了那個番茄
[00:51:33.160 --> 00:51:35.280]  準備要去打他攻擊他的
[00:51:35.280 --> 00:51:36.400]  是這樣的一個情況
[00:51:36.400 --> 00:51:38.400]  有一次威斯理·約翰又來講道了
[00:51:38.400 --> 00:51:43.640]  沒想到他準備好要去打他
[00:51:43.640 --> 00:51:45.000]  要攻擊他的時候
[00:51:45.000 --> 00:51:48.320]  可是威斯理·約翰那天的講道講什麼呢
[00:51:48.320 --> 00:51:49.480]  就用約書亞記
[00:51:49.480 --> 00:51:52.280]  今天這一章聖經二十四章十四節十五節
[00:51:52.280 --> 00:51:53.520]  至於我和我家
[00:51:53.520 --> 00:51:55.080]  我們必定是否也合法
[00:51:55.080 --> 00:51:58.520]  那一天這一節聖經緊緊的抓住了他的心
[00:51:58.520 --> 00:51:59.840]  他手打不下去
[00:51:59.840 --> 00:52:01.840]  他後來就離開了
[00:52:01.840 --> 00:52:02.840]  但是離開之後
[00:52:02.840 --> 00:52:04.840]  那一節聖經一直在他心中
[00:52:04.840 --> 00:52:06.760]  結果有一天當他在
[00:52:06.760 --> 00:52:09.760]  這個就是他準備要結婚的那一天
[00:52:09.760 --> 00:52:10.600]  他過了沒有多久
[00:52:10.600 --> 00:52:11.760]  他要準備結婚了
[00:52:11.760 --> 00:52:12.880]  那一天早上
[00:52:12.880 --> 00:52:14.680]  他就到一個地方去安靜
[00:52:14.680 --> 00:52:17.200]  想要預備一下自己的心情等等這些
[00:52:17.200 --> 00:52:19.680]  沒想到就在那個安靜的當中的時候
[00:52:19.680 --> 00:52:21.840]  這一節聖經又來了
[00:52:21.840 --> 00:52:24.360]  這一節聖經又在這邊激動他
[00:52:24.360 --> 00:52:26.600]  他就想到威斯理·約翰說的這一句話
[00:52:26.600 --> 00:52:27.760]  至於我和我家
[00:52:27.760 --> 00:52:28.840]  不一定是否也合法
[00:52:28.840 --> 00:52:31.400]  那一天他就跪下來
[00:52:31.400 --> 00:52:34.000]  做了他自己的一個根神的立約
[00:52:34.000 --> 00:52:36.520]  他絕之信主了
[00:52:36.520 --> 00:52:38.840]  他信主之後他回家
[00:52:38.840 --> 00:52:39.880]  回家去的時候
[00:52:39.880 --> 00:52:40.480]  哎呀
[00:52:40.480 --> 00:52:42.440]  人家都到處在找新郎啊
[00:52:42.440 --> 00:52:43.320]  結果發現說
[00:52:43.320 --> 00:52:43.760]  哎呀
[00:52:43.760 --> 00:52:45.480]  他把這個回家換好衣服之後
[00:52:45.480 --> 00:52:47.000]  跑到這個禮堂去的時候
[00:52:47.000 --> 00:52:48.200]  跑到教堂去的時候
[00:52:48.200 --> 00:52:50.200]  大家為了他遲到把這個鐘
[00:52:50.200 --> 00:52:53.240]  把這個鐘轉成這個準時的時間
[00:52:53.240 --> 00:52:54.120]  然後呢
[00:52:54.120 --> 00:52:56.440]  大家就開始了這個婚禮
[00:52:56.440 --> 00:52:58.280]  那在婚禮的當天
[00:52:58.280 --> 00:53:03.200]  他竟然就分享出他這麼一段的經歷
[00:53:03.200 --> 00:53:05.520]  當時候他的太太聽完之後
[00:53:05.520 --> 00:53:07.560]  就心裡面就暗想
[00:53:07.560 --> 00:53:07.880]  哎呀
[00:53:07.880 --> 00:53:11.800]  我今天怎麼嫁給了一個威斯理·約翰的傳道人
[00:53:11.800 --> 00:53:15.480]  就是他很不屑的這樣子的一個一個一個丈夫
[00:53:15.480 --> 00:53:18.400]  竟然是信了耶穌
[00:53:18.400 --> 00:53:21.000]  好了結婚之後
[00:53:21.000 --> 00:53:22.400]  結婚之後
[00:53:22.400 --> 00:53:23.960]  他一直記得這些聖經
[00:53:23.960 --> 00:53:29.240]  所以有一天有一天他就心裡面就生了很大的負擔
[00:53:29.240 --> 00:53:30.720]  要他的太太信耶穌
[00:53:30.720 --> 00:53:34.600]  他就把他的太太跑去他跑去床上面
[00:53:34.600 --> 00:53:37.520]  把他太太用手壓住
[00:53:37.520 --> 00:53:38.400]  為他禱告
[00:53:38.400 --> 00:53:40.160]  啊
[00:53:40.160 --> 00:53:41.600]  迫切的流淚禱告說
[00:53:41.600 --> 00:53:42.600]  主啊
[00:53:42.600 --> 00:53:43.160]  主啊
[00:53:43.160 --> 00:53:45.280]  你讓我的太太信耶穌啊
[00:53:45.280 --> 00:53:45.720]  主啊
[00:53:45.720 --> 00:53:47.600]  我們全家為我們要施婚禮啊
[00:53:47.600 --> 00:53:48.680]  就在那裡禱告
[00:53:48.680 --> 00:53:50.560]  他一面禱告一面流淚啊
[00:53:50.560 --> 00:53:52.720]  結果他太太也哭了
[00:53:52.720 --> 00:53:54.040]  不是被他壓得痛哭了
[00:53:54.040 --> 00:53:57.160]  是他被他感動了
[00:53:57.160 --> 00:53:58.160]  聽著他這樣禱告
[00:53:58.160 --> 00:53:58.400]  他說
[00:53:58.400 --> 00:54:00.720]  他的心聲真是不一樣了
[00:54:00.720 --> 00:54:03.520]  那天他的太太也信了耶穌
[00:54:03.520 --> 00:54:04.160]  哈雷路亞
[00:54:04.160 --> 00:54:07.360]  所以夫妻兩個人一起站起來
[00:54:07.360 --> 00:54:09.440]  一起用這些聖經宣告說
[00:54:09.440 --> 00:54:11.680]  至於我和我家
[00:54:11.680 --> 00:54:15.320]  我們必定侍奉耶和華
[00:54:15.320 --> 00:54:17.080]  從那一天開始
[00:54:17.080 --> 00:54:17.960]  這個家族
[00:54:17.960 --> 00:54:22.120]  一直到的代記中
[00:54:22.120 --> 00:54:23.720]  第八代
[00:54:23.720 --> 00:54:26.280]  他們都是侍奉神的人
[00:54:26.280 --> 00:54:28.320]  親愛的弟兄姊妹
[00:54:28.320 --> 00:54:33.440]  雖然我們可能不一定也能夠像他們那樣子
[00:54:33.440 --> 00:54:38.880]  但是我巴不得在我們靈陽堂看見每一個家庭一代一代的
[00:54:38.880 --> 00:54:43.920]  都是全家敬畏主愛主侍奉主的家庭
[00:54:43.920 --> 00:54:44.760]  我們起來禱告
[00:54:47.560 --> 00:54:48.920]  主耶穌
[00:54:48.920 --> 00:54:52.280]  我們今天在這裡所能說的有限
[00:54:52.280 --> 00:54:57.440]  但是我們求聖靈在我們每一個家庭無限量的工作
[00:54:57.440 --> 00:54:57.680]  主啊
[00:54:57.680 --> 00:55:02.080]  帶領我們的全家還不認識你的人都能夠信靠你
[00:55:02.080 --> 00:55:04.800]  帶領我們的家人還沒有重生得救的
[00:55:04.800 --> 00:55:06.920]  清楚的重生得救
[00:55:06.920 --> 00:55:07.200]  主啊
[00:55:07.200 --> 00:55:08.520]  幫助我們的全家
[00:55:08.520 --> 00:55:10.040]  不單單是愛你
[00:55:10.040 --> 00:55:11.160]  不單單是主啊
[00:55:11.160 --> 00:55:12.040]  信耶穌
[00:55:12.040 --> 00:55:14.360]  而是一群愛你侍奉你
[00:55:14.360 --> 00:55:18.000]  主啊讓我們家裡面天天都有祭壇
[00:55:18.000 --> 00:55:20.760]  讓我們的家裡面充滿了讚美的聲音
[00:55:20.760 --> 00:55:24.920]  讓我們的家充滿的是一個敬拜神的聲音
[00:55:24.920 --> 00:55:25.160]  主啊
[00:55:25.160 --> 00:55:28.080]  讓我們的家成為一個侍奉神的家庭
